Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Estonia,756.0,2840.0,18600.0,15.0,0.58,2.25,0.86,3.4,16.67636,0.750949
Ethiopia,6300.0,30800.0,86300.0,0.06,1.35,2.85,1.73,0.87,1.407496,1.310293
Fiji,407.0,1170.0,876.0,0.38,0.11,0.56,0.06,0.09,2.846761,0.366241
Finland,6640.0,14500.0,67100.0,31.85,5.17,12.46,12.53,3.31,16.45138,0.41731
France and Monaco,41200.0,68100.0,386000.0,55.06,102.68,123.41,59.76,37.49,7.861175,0.207303
French Polynesia,40.7,132.0,687.0,0.3,0.09,0.44,0.05,0.01,3.207495,0.169151
Gabon,232.0,5650.0,8430.0,0.76,0.31,0.63,0.94,3.3,8.728333,0.568236
Gambia,229.0,278.0,1220.0,0.1,0.06,0.24,0.05,0.01,1.018672,0.616398
Georgia,1900.0,2980.0,5880.0,0.82,1.16,2.26,0.76,1.23,2.540965,0.407008
Germany,41000.0,71200.0,816000.0,337.98,151.9,148.12,120.74,57.21,11.47668,0.27912
Ghana,2420.0,11400.0,11400.0,3.02,0.94,5.14,1.35,0.97,1.028553,0.3363
Greece,5020.0,23800.0,90000.0,42.04,9.47,21.99,9.87,6.63,10.37738,0.365149
Greenland,3.54,28.9,213.0,0.1,0.31,0.08,0.17,0.0,4.335322,0.142855
Grenada,22.9,43.8,508.0,0.07,0.02,0.05,0.01,0.0,5.488187,0.491163
Guatemala,3350.0,9550.0,11800.0,2.54,0.6,5.67,1.5,1.32,1.689214,0.251452
Guinea,1780.0,2650.0,10000.0,0.28,0.17,0.65,0.15,0.14,1.337684,1.119214
Guinea-Bissau,285.0,447.0,1400.0,0.09,0.05,0.2,0.05,0.01,1.369012,0.983458
Guyana,1280.0,1670.0,2710.0,0.36,0.12,0.26,0.03,0.01,7.578279,1.299131
Haiti,1470.0,2320.0,8770.0,0.28,0.21,1.08,0.53,0.26,1.254831,0.836232
Honduras,2750.0,8040.0,6780.0,2.26,0.39,2.99,1.7,0.66,2.1435,0.539902
Hong Kong,427.0,2080.0,42500.0,28.17,1.66,6.56,5.61,0.7,6.411606,0.133189
Hungary,5830.0,9270.0,51800.0,16.09,13.84,11.65,5.55,4.54,6.742151,0.302031
Iceland,373.0,526.0,3670.0,0.0,0.61,0.85,0.49,1.72,14.25896,0.369256
India,238000.0,794000.0,1860000.0,789.75,167.91,191.28,445.49,157.46,2.346308,0.533391
Indonesia,74500.0,427000.0,279000.0,122.65,30.86,101.33,121.42,41.9,3.218487,0.381602
Iran,31000.0,164000.0,573000.0,132.54,133.69,116.74,115.55,70.94,10.29912,0.590438
Iraq,6510.0,59300.0,125000.0,53.53,10.47,27.96,11.57,22.07,6.194031,0.487721
Ireland,7090.0,17100.0,42000.0,13.13,10.75,11.54,3.92,1.94,14.30881,0.324835
"Israel and Palestine, State of",2180.0,6930.0,70600.0,40.9,4.93,16.45,6.16,3.75,10.73033,0.352602
Italy,18100.0,45000.0,427000.0,135.93,83.86,109.19,62.97,35.42,8.208429,0.231422
Jamaica,441.0,1650.0,7920.0,2.85,0.44,1.86,1.79,0.52,3.555018,0.444734
Japan,22500.0,49000.0,1220000.0,491.46,124.47,214.23,281.97,85.25,10.08292,0.292945
Jordan,950.0,3200.0,20700.0,8.56,2.22,5.22,2.8,1.81,3.45914,0.365149
Kazakhstan,13800.0,57400.0,237000.0,76.36,26.83,13.15,104.73,21.87,18.76265,0.90156
Kenya,13300.0,14000.0,43100.0,2.08,1.16,5.0,2.97,1.8,1.703225,0.687658
Kiribati,5.47,27.7,35.5,0.02,0.0,0.03,0.0,0.0,0.668926,0.406251
North Korea,2650.0,23800.0,69200.0,7.63,9.88,1.32,30.46,3.49,3.889544,857.412
South Korea,13000.0,36700.0,595000.0,286.09,62.96,86.61,115.21,45.58,13.01156,0.428637
Kuwait,786.0,21100.0,87500.0,43.59,0.49,12.53,20.39,9.26,36.48553,0.48515
Kyrgyzstan,1540.0,5350.0,5100.0,1.68,1.73,1.98,0.65,0.52,2.212329,0.788786
Laos,1920.0,2850.0,9150.0,0.18,0.03,0.18,0.76,0.56,2.227843,0.557959
Latvia,1210.0,2270.0,8910.0,2.37,1.39,3.18,1.14,0.82,5.850136,0.328469
Lebanon,815.0,2000.0,20600.0,11.25,1.17,5.06,0.73,2.36,5.391258,0.331662
Lesotho,281.0,542.0,1540.0,0.12,0.07,0.27,0.06,0.01,1.157109,0.526427
Liberia,320.0,685.0,1780.0,0.12,0.07,0.27,0.06,0.05,0.706373,1.00821
Libya,1580.0,66700.0,30100.0,22.48,2.12,18.14,5.33,13.51,15.93921,0.538204
Lithuania,4270.0,4390.0,13900.0,3.76,1.36,4.28,2.91,1.5,7.206822,0.350485
Luxembourg,275.0,554.0,11200.0,1.29,1.7,6.54,1.12,0.59,23.76955,0.261348
Macao,18.6,377.0,2130.0,0.4,0.11,0.59,0.07,0.01,4.711244,0.047904
Macedonia,464.0,2080.0,9160.0,5.23,0.42,1.34,1.32,0.83,5.651487,0.498051
Madagascar,2660.0,6110.0,21200.0,0.69,0.26,0.89,0.23,0.13,1.417274,1.022535
Malawi,1560.0,2700.0,5440.0,0.61,0.15,0.41,0.13,0.17,0.639272,0.619134
Malaysia,12200.0,43400.0,208000.0,95.96,8.82,44.1,40.97,27.52,9.371247,0.444239
Maldives,22.2,48.0,818.0,0.3,0.09,0.44,0.05,0.0,2.437241,0.230176
Mali,1450.0,6860.0,19200.0,0.07,0.11,0.25,0.07,0.08,1.822386,1.017411
Malta,62.9,189.0,2510.0,1.86,0.13,0.56,0.03,0.05,6.648219,0.238764
Mauritania,2190.0,2080.0,6490.0,0.41,0.24,0.92,0.21,0.27,2.982397,0.898706
Mauritius,174.0,466.0,2880.0,2.21,0.18,0.92,0.35,0.02,2.818199,0.180473
Mexico,110000.0,134000.0,453000.0,138.38,32.33,150.58,119.14,38.14,5.943862,0.382433
Moldova,643.0,1830.0,8400.0,3.73,1.45,1.73,0.94,0.51,2.660014,0.77769
Mongolia,3770.0,13100.0,15900.0,8.87,2.16,1.45,1.65,0.24,12.05862,1.567138
Morocco,6030.0,13700.0,51300.0,16.44,7.39,13.62,8.95,5.58,2.192514,0.335177
Mozambique,2380.0,3830.0,10600.0,0.01,0.19,1.69,0.48,1.31,0.693317,0.756201
Myanmar,8570.0,14300.0,88200.0,2.0,0.56,2.3,3.04,0.58,2.214914,0.634851
Namibia,3020.0,1930.0,4170.0,0.03,1.02,1.77,0.26,0.02,4.195806,0.496006
Nepal,4850.0,4440.0,28700.0,0.0,0.95,1.94,1.23,0.67,1.404205,0.707878
Netherlands,8690.0,24200.0,184000.0,61.45,41.8,34.05,32.69,15.52,13.01194,0.284748
New Caledonia,98.3,239.0,1650.0,0.85,0.18,0.95,2.8,0.17,7.918608,0.431308
New Zealand,12400.0,34200.0,34800.0,6.96,2.83,13.61,6.96,3.77,18.62782,0.582486
Nicaragua,3370.0,4830.0,7000.0,1.7,0.39,1.6,0.58,0.35,2.650251,0.658297
Niger,1790.0,6960.0,18600.0,0.33,0.02,0.8,0.21,0.08,1.663295,2.045617
Nigeria,27700.0,85900.0,173000.0,9.97,6.84,27.55,11.42,34.51,1.806607,0.350923
Norway,3440.0,21000.0,47000.0,2.77,3.6,14.2,16.95,9.21,14.61584,0.23213
Oman,987.0,65700.0,21500.0,12.66,2.42,8.16,19.12,10.12,29.0122,0.639674
Pakistan,44800.0,155000.0,167000.0,40.4,16.39,33.36,39.46,20.88,2.151543,0.502044
Palau,0.66,2.1,32.1,0.72,0.2,1.07,0.11,0.0,1.702023,0.137226
Panama,1210.0,3910.0,9090.0,2.73,0.75,3.52,1.84,0.59,3.897725,0.252955
Papua New Guinea,673.0,2220.0,6120.0,1.09,0.37,1.25,0.13,0.24,1.268104,0.607534
Paraguay,5180.0,7790.0,20600.0,0.0,0.19,4.31,0.16,0.52,5.398346,0.7416
Peru,6770.0,23600.0,45000.0,10.49,2.72,16.44,11.46,4.05,2.567337,0.259751
Philippines,11500.0,86800.0,67400.0,33.11,6.02,23.75,14.25,9.93,1.76799,0.315876
Poland,26700.0,65300.0,324000.0,161.2,62.52,47.12,36.68,20.31,10.84812,0.509616
Portugal,3750.0,12400.0,53500.0,15.2,4.97,18.53,8.86,5.95,6.538013,0.240478
Puerto Rico,207.0,637.0,2520.0,1.46,0.24,0.02,0.01,0.38,0.905368,0.026236
Qatar,494.0,73000.0,53000.0,13.94,0.27,10.5,32.38,12.68,71.10377,0.561188
Romania,10800.0,21300.0,83200.0,33.56,9.4,13.82,17.94,7.95,5.639668,0.328135
Russia,62600.0,413000.0,1670000.0,891.81,150.63,244.1,242.41,202.51,14.97127,0.649998
Rwanda,1180.0,1360.0,4100.0,0.16,0.1,0.38,0.09,0.07,0.647769,0.485526
Saint Kitts and Nevis,14.7,24.5,164.0,0.07,0.02,0.05,0.01,0.0,3.95212,0.189535
Saint Lucia,31.9,54.5,484.0,0.1,0.03,0.07,0.01,0.0,3.303289,0.304034
Saint Vincent and the Grenadines,20.0,42.1,296.0,0.05,0.02,0.04,0.0,0.0,3.274529,0.33036
Samoa,39.3,116.0,158.0,0.04,0.01,0.06,0.01,0.0,1.68197,0.31159
Sao Tome and Principe,9.26,50.0,59.0,0.03,0.02,0.07,0.02,0.0,0.676203,0.249952
Saudi Arabia,7430.0,79800.0,425000.0,178.3,4.41,105.4,131.02,58.92,18.67807,0.412118
Senegal,2770.0,6960.0,8900.0,2.09,0.38,2.06,0.93,1.57,1.441938,0.657398
Serbia and Montenegro,3370.0,9920.0,58400.0,39.5,3.49,8.11,6.02,2.74,7.426556,0.638354
Seychelles,15.8,74.7,460.0,0.21,0.13,0.48,0.11,0.0,6.026791,0.30112
Sierra Leone,719.0,1130.0,3750.0,0.13,0.08,0.31,0.07,0.14,0.867666,0.711696
Singapore,1740.0,2620.0,45800.0,22.01,0.64,7.03,14.61,6.78,9.883167,0.137193
Slovakia,2960.0,6010.0,41000.0,8.85,6.85,7.15,11.71,5.09,9.25435,0.378248
Slovenia,906.0,3570.0,17800.0,6.2,2.14,5.21,1.89,2.44,10.89157,0.383038
Solomon Islands,133.0,235.0,269.0,0.06,0.02,0.09,0.01,0.01,1.205925,0.676969
Somalia,1130.0,5280.0,19300.0,0.18,0.11,0.41,0.09,0.04,2.129116,4.360583
South Africa,19800.0,77600.0,407000.0,242.64,19.83,48.09,96.21,58.1,9.772896,0.82161
Spain and Andorra,21700.0,42600.0,288000.0,71.52,35.44,98.38,56.69,26.0,7.531388,0.229376
Sri Lanka,2600.0,14900.0,12900.0,3.37,1.05,6.92,1.06,1.27,1.50647,0.176454
Sudan and South Sudan,16300.0,27500.0,72600.0,1.09,1.46,8.83,3.59,1.7,2.618806,0.7779
Suriname,187.0,644.0,1990.0,0.52,0.43,0.65,0.1,0.02,5.361353,0.37522
Swaziland,583.0,501.0,1250.0,1.31,0.2,0.34,0.19,0.01,1.938709,0.255973
Sweden,10200.0,12500.0,53500.0,10.71,3.32,21.69,10.34,7.28,8.120929,0.189411
Switzerland and Liechtenstein,2150.0,11100.0,47100.0,2.83,16.64,17.18,6.61,3.21,7.699014,0.142343
Syria,5940.0,17000.0,61800.0,27.8,7.06,12.29,8.81,5.64,4.032709,0.715377
Taiwan,5180.0,10000.0,273000.0,154.4,9.69,35.76,56.41,14.77,12.48397,0.334855
Tajikistan,1460.0,5550.0,3730.0,0.04,2.0,0.27,0.0,0.83,1.404775,0.667252
Tanzania,6510.0,12400.0,37700.0,1.47,0.76,3.46,0.44,1.01,1.227746,0.604894
Thailand,21900.0,120000.0,247000.0,82.66,18.26,57.18,65.3,21.98,5.795329,0.429269
Timor-Leste,290.0,194.0,1910.0,0.06,0.02,0.09,0.01,0.08,2.153051,1.190707
Togo,806.0,1800.0,3800.0,0.07,0.18,1.6,0.23,0.46,0.984449,0.815283
Tonga,24.1,68.0,187.0,0.06,0.02,0.09,0.01,0.0,2.676802,0.542188
Trinidad and Tobago,267.0,16600.0,41200.0,5.97,0.42,3.2,12.76,18.7,43.78093,1.461641
Tunisia,2410.0,8980.0,25800.0,7.9,3.37,6.86,5.16,4.32,3.493619,0.333324
Turkey,31400.0,88300.0,309000.0,102.05,60.48,43.39,59.82,42.79,5.926661,0.356412
Turkmenistan,5160.0,31600.0,61800.0,16.47,25.55,8.26,6.63,4.58,19.36989,1.948627
Turks and Caicos Islands,0.97,15.2,55.3,0.05,0.02,0.04,0.0,0.0,2.306966,0.307944
Uganda,4170.0,8930.0,23700.0,0.7,0.42,1.6,0.37,0.62,1.084627,0.714594
Ukraine,20000.0,62600.0,310000.0,122.83,41.21,33.9,68.32,42.56,8.56501,1.091098
United Arab Emirates,2140.0,31500.0,172000.0,58.73,0.55,30.06,65.13,17.39,24.80523,0.430059
United Kingdom,23600.0,71900.0,497000.0,177.51,107.92,117.13,74.49,25.32,9.35709,0.261027
United States,289000.0,625000.0,5560000.0,2345.84,596.28,1675.55,729.87,233.18,20.98662,0.423876
Uruguay,6650.0,7110.0,24200.0,0.88,1.1,3.11,0.87,0.4,11.23771,0.658535
Uzbekistan,10500.0,50300.0,108000.0,36.23,36.79,7.99,16.04,10.4,5.89912,1.412107
Vanuatu,93.3,121.0,355.0,0.04,0.01,0.06,0.01,0.0,2.409781,0.817249
Venezuela,12500.0,72200.0,199000.0,27.95,6.44,48.21,88.91,17.49,9.780143,0.590712
Viet Nam,20300.0,155000.0,109000.0,41.49,12.52,30.54,41.57,28.53,3.213331,0.728971
Virgin Islands,5.08,13.1,81.3,0.03,0.01,0.02,0.0,0.0,3.655259,0.160203
Yemen,4570.0,20100.0,27500.0,6.12,4.11,7.15,4.98,3.72,2.210604,0.505462
Zambia,2360.0,6310.0,10000.0,0.03,0.2,0.66,0.75,0.6,1.345273,0.411278
Zimbabwe,4100.0,11100.0,9580.0,4.84,1.92,1.2,1.26,0.77,1.76165,1.276703
