Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Costa Rica,1670.0,4420.0,2920.0,0.07,0.15,1.59,0.8,0.31,2.911553,0.399139
Cote d'Ivoire,1350.0,2940.0,5760.0,0.41,0.53,1.19,0.57,0.31,0.819131,0.256507
Croatia,3270.0,4080.0,25500.0,4.38,3.56,3.56,8.82,4.84,6.87954,0.317182
Cuba,8410.0,14900.0,37100.0,11.62,5.42,5.07,12.0,2.99,5.703716,0.416864
Cyprus,269.0,1090.0,4540.0,1.67,0.18,1.16,0.88,0.65,7.700358,0.428225
Czechia,8110.0,19700.0,170000.0,64.03,28.94,6.95,50.27,12.64,19.0784,0.964925
Denmark,7610.0,9200.0,53600.0,25.2,8.66,10.31,6.81,2.72,13.70201,0.411835
Djibouti,209.0,573.0,806.0,0.15,0.24,0.45,0.24,0.01,2.690141,0.867182
Dominica,25.8,48.3,79.0,0.01,0.01,0.0,0.0,0.0,2.159566,0.321094
Dominican Republic,1860.0,7590.0,8040.0,3.24,1.02,2.31,0.83,0.62,2.43552,0.45737
Ecuador,3000.0,17000.0,25300.0,1.2,1.48,7.83,2.81,2.8,4.438946,0.593322
Egypt,11300.0,38500.0,90800.0,22.38,9.76,16.15,29.57,12.92,2.449608,0.414517
El Salvador,1230.0,3120.0,2640.0,0.15,0.17,1.27,0.52,0.53,1.329103,0.293649
Equatorial Guinea,20.4,71.0,111.0,0.01,0.02,0.04,0.02,0.0,0.47323,0.508082
Eritrea,48.0,797.0,2290.0,0.02,0.0,0.11,0.05,0.02,1.005441,0.92802
Estonia,1490.0,3880.0,37100.0,26.41,2.49,2.36,4.79,2.43,27.12527,1.876459
Ethiopia,2400.0,15100.0,40800.0,0.16,0.39,0.93,0.68,0.22,1.211958,1.85964
Fiji,354.0,586.0,817.0,0.3,0.28,0.28,0.12,0.05,2.41013,0.386375
Finland,7060.0,13100.0,57000.0,18.16,8.64,11.72,15.32,3.41,15.42956,0.541077
France and Monaco,61600.0,76600.0,386000.0,47.09,96.73,113.47,88.29,40.63,9.210657,0.304471
French Polynesia,28.9,112.0,452.0,0.27,0.26,0.26,0.04,0.01,2.98961,0.20024
Gabon,160.0,6170.0,22500.0,0.27,0.14,0.32,0.18,3.95,30.31854,1.552603
Gambia,102.0,182.0,589.0,0.02,0.03,0.06,0.03,0.01,0.951817,0.627712
Georgia,2610.0,4240.0,34700.0,17.11,5.27,3.72,7.39,1.26,7.683205,1.079329
Germany,67500.0,143000.0,1020000.0,381.46,213.48,158.6,186.41,78.14,15.55018,0.49225
Ghana,1340.0,3190.0,5800.0,0.0,0.56,1.62,0.36,0.66,0.706091,0.367873
Greece,6860.0,20000.0,79200.0,34.97,8.07,15.06,11.76,9.34,10.34869,0.493654
Greenland,3.06,28.3,169.0,0.0,0.0,0.0,0.0,0.0,3.599784,0.211819
Grenada,9.09,30.0,145.0,0.03,0.03,0.01,0.0,0.0,1.917174,0.255301
Guatemala,2090.0,5630.0,3910.0,0.16,0.55,1.71,0.79,0.67,1.255735,0.246124
Guinea,1140.0,1050.0,4780.0,0.13,0.21,0.39,0.21,0.12,1.154128,1.026553
Guinea-Bissau,153.0,271.0,848.0,0.03,0.04,0.08,0.04,0.01,1.257471,0.800182
Guyana,824.0,1520.0,1660.0,0.13,0.13,0.05,0.01,0.01,5.388557,1.898497
Haiti,881.0,1150.0,4310.0,0.25,0.08,0.43,0.18,0.21,0.892854,0.426343
Honduras,1880.0,2350.0,4470.0,0.02,0.33,1.05,0.78,0.17,1.755881,0.553552
Hong Kong,418.0,1740.0,35200.0,24.45,1.28,4.59,2.99,0.88,6.462993,0.242781
Hungary,9370.0,12600.0,72000.0,20.82,19.8,8.4,16.65,6.27,9.049711,0.584053
Iceland,376.0,469.0,2350.0,0.0,0.71,0.63,0.55,0.45,12.51043,0.436673
India,146000.0,617000.0,662000.0,215.75,85.77,64.64,164.32,75.49,1.638066,0.923116
Indonesia,58200.0,163000.0,207000.0,22.49,23.35,32.2,55.89,28.07,2.36033,0.527113
Iran,20600.0,148000.0,205000.0,35.91,52.88,39.15,43.29,35.55,6.647501,0.653779
Iraq,4570.0,54300.0,68200.0,13.8,6.18,21.77,10.66,16.85,7.274977,0.631331
Ireland,7810.0,16100.0,32900.0,10.67,10.36,4.9,4.18,2.74,15.90103,0.75931
"Israel and Palestine, State of",1760.0,3690.0,35300.0,17.56,1.84,8.03,5.39,2.47,9.053554,0.441746
Italy,28100.0,54500.0,431000.0,123.97,75.84,96.07,93.49,41.38,8.991395,0.294633
Jamaica,450.0,1600.0,7520.0,1.88,0.4,1.08,3.88,0.28,3.950788,0.542084
Japan,31300.0,77900.0,1160000.0,396.62,128.53,199.78,317.36,107.11,10.19148,0.347677
Jordan,582.0,1530.0,10200.0,3.0,1.7,2.73,1.88,0.9,3.459575,0.550327
Kazakhstan,19200.0,81000.0,253000.0,109.68,26.62,14.42,86.52,13.14,21.377,1.588484
Kenya,6470.0,8810.0,24900.0,0.17,0.99,2.69,1.67,0.95,1.717966,0.721267
Kiribati,3.24,17.0,20.1,0.01,0.01,0.01,0.0,0.0,0.557425,0.390759
North Korea,6900.0,26100.0,132000.0,15.97,17.02,4.69,79.17,14.52,8.111229,928.3999
South Korea,9380.0,38600.0,270000.0,57.27,71.73,43.74,59.07,38.26,7.398826,0.613682
Kuwait,374.0,16300.0,32600.0,16.54,0.16,2.84,8.25,3.62,23.43513,0.511427
Kyrgyzstan,2310.0,6790.0,23700.0,3.92,4.37,6.02,8.45,0.93,7.499875,2.149697
Laos,1160.0,1370.0,6300.0,0.06,0.06,0.06,0.01,0.02,2.073259,1.282276
Latvia,2750.0,5030.0,20600.0,9.82,3.31,3.06,2.59,1.37,10.66893,0.984933
Lebanon,469.0,1240.0,5980.0,2.78,0.53,1.86,0.34,0.46,2.842394,0.367787
Lesotho,142.0,499.0,1250.0,0.01,0.02,0.04,0.02,0.01,1.1763,0.910159
Liberia,189.0,397.0,932.0,0.05,0.08,0.16,0.08,0.04,0.723741,0.827034
Libya,1110.0,37100.0,42400.0,8.0,1.31,6.19,10.34,11.3,18.16877,0.70273
Lithuania,4930.0,7750.0,35400.0,12.08,6.92,5.51,7.7,3.1,12.99636,0.819088
Luxembourg,246.0,593.0,11800.0,1.73,1.31,2.63,5.08,1.01,32.97379,0.586481
Macao,8.14,119.0,665.0,0.32,0.3,0.3,0.05,0.01,2.303977,0.064026
Macedonia,666.0,1870.0,11200.0,5.62,0.57,0.77,1.63,2.6,6.877436,0.714736
Madagascar,953.0,5820.0,16900.0,0.11,0.14,0.26,0.14,0.06,2.040067,1.234616
Malawi,679.0,1200.0,3180.0,0.08,0.08,0.14,0.08,0.08,0.536683,0.720306
Malaysia,7700.0,27400.0,56800.0,16.09,2.05,14.56,16.91,9.62,5.094235,0.482839
Maldives,5.4,28.1,57.5,0.02,0.02,0.02,0.0,0.0,0.407924,0.077166
Mali,560.0,3280.0,8850.0,0.05,0.07,0.14,0.07,0.05,1.499023,1.674771
Malta,68.8,97.9,2350.0,1.77,0.09,0.45,0.0,0.04,6.910512,0.428161
Mauritania,488.0,1420.0,4130.0,0.1,0.14,0.26,0.14,0.05,2.974465,1.059658
Mauritius,167.0,329.0,961.0,0.44,0.12,0.44,0.17,0.03,1.379584,0.181845
Mexico,36500.0,113000.0,293000.0,63.96,25.92,83.49,83.57,33.41,5.185543,0.411941
Moldova,1650.0,4180.0,32000.0,13.65,12.4,2.42,2.06,1.43,8.658809,1.589417
Mongolia,3350.0,13200.0,8620.0,6.62,1.87,1.54,2.81,0.31,11.52383,2.249661
Morocco,4980.0,11300.0,24700.0,7.65,2.45,3.89,5.66,2.73,1.650383,0.417408
Mozambique,1360.0,1180.0,5650.0,0.11,0.23,0.61,0.13,0.1,0.618737,1.633202
Myanmar,5020.0,7720.0,56600.0,1.27,0.01,1.34,1.29,0.49,1.705631,1.972437
Namibia,759.0,1550.0,3460.0,0.21,0.34,0.63,0.34,0.02,4.075694,0.713012
Nepal,1100.0,3300.0,24300.0,0.0,0.35,0.34,0.2,0.17,1.528009,1.277781
Netherlands,13400.0,36600.0,161000.0,42.53,38.71,27.05,39.42,13.74,14.12679,0.43672
New Caledonia,97.3,246.0,921.0,0.34,0.32,0.32,0.61,0.04,7.444453,0.467461
New Zealand,10000.0,24000.0,33000.0,3.54,2.64,8.66,6.91,2.26,19.7245,0.830176
Nicaragua,2670.0,1970.0,5350.0,0.51,0.21,0.74,0.38,0.11,2.41076,0.798167
Niger,758.0,2700.0,7990.0,0.37,0.14,0.19,0.14,0.03,1.427748,1.597653
Nigeria,16900.0,74900.0,239000.0,5.7,4.23,11.76,6.37,40.52,3.472854,1.141616
Norway,4590.0,13100.0,37300.0,0.39,3.87,10.03,13.17,9.0,12.95665,0.299447
Oman,428.0,15700.0,25400.0,3.45,0.58,1.68,4.45,1.72,22.91947,0.65407
Pakistan,17300.0,63300.0,104000.0,15.48,9.5,13.79,17.21,10.3,1.713039,0.561174
Palau,0.41,1.62,9.69,0.46,0.73,0.77,0.19,0.01,0.776197,0.047719
Panama,962.0,3230.0,2720.0,0.46,0.23,1.27,0.6,0.17,2.797861,0.363638
Papua New Guinea,450.0,1200.0,2540.0,0.72,0.76,0.68,0.11,0.04,0.971119,0.627191
Paraguay,2260.0,4570.0,13900.0,0.01,0.13,1.62,0.17,0.33,4.927596,0.814982
Peru,4610.0,17400.0,21100.0,2.56,3.96,7.14,5.49,1.89,1.974629,0.37501
Philippines,8570.0,42500.0,51900.0,9.08,3.26,13.74,11.97,5.57,1.661683,0.414497
Poland,26300.0,103000.0,360000.0,222.49,53.01,20.23,49.02,26.39,12.88054,1.266177
Portugal,4120.0,10500.0,43500.0,15.06,3.65,9.69,9.5,5.78,5.84309,0.287048
Puerto Rico,307.0,881.0,2750.0,1.14,0.21,0.02,0.03,0.67,1.119972,0.04405
Qatar,161.0,17100.0,14400.0,5.21,0.09,1.47,5.65,3.86,66.40818,1.126555
Romania,18800.0,33400.0,187000.0,74.03,16.75,11.73,65.78,18.85,10.19856,0.922038
Russia,118000.0,500000.0,2360000.0,1176.36,381.94,298.74,306.22,215.67,20.15078,0.973012
Rwanda,626.0,632.0,1910.0,0.07,0.11,0.2,0.11,0.05,0.437885,0.513166
Saint Kitts and Nevis,6.66,21.8,89.4,0.01,0.01,0.01,0.0,0.0,2.884129,0.20127
Saint Lucia,31.3,53.4,218.0,0.03,0.03,0.01,0.0,0.0,2.191139,0.273406
Saint Vincent and the Grenadines,18.8,39.3,139.0,0.01,0.01,0.01,0.0,0.0,1.83716,0.32874
Samoa,32.5,97.2,136.0,0.04,0.04,0.04,0.01,0.0,1.634489,0.447064
Sao Tome and Principe,6.08,29.4,28.0,0.01,0.01,0.02,0.01,0.0,0.557535,0.267599
Saudi Arabia,6020.0,66000.0,169000.0,57.92,2.54,49.4,41.23,15.07,14.77762,0.416805
Senegal,1740.0,2400.0,5610.0,0.85,0.3,0.73,0.25,0.26,1.290807,0.696261
Serbia and Montenegro,4040.0,13000.0,66400.0,40.41,7.23,4.47,9.79,4.48,8.230094,0.757754
Seychelles,18.1,33.6,188.0,0.04,0.06,0.12,0.06,0.0,3.397508,0.242575
Sierra Leone,436.0,703.0,2510.0,0.1,0.16,0.29,0.16,0.03,0.846338,0.676177
Singapore,822.0,1420.0,30500.0,14.42,1.32,4.07,9.16,2.65,10.87249,0.313289
Slovakia,4270.0,7350.0,60600.0,13.34,17.16,4.09,20.23,5.73,13.66023,0.954686
Slovenia,1170.0,3720.0,17100.0,6.25,1.97,2.62,2.69,3.09,10.95465,0.588378
Solomon Islands,72.1,116.0,362.0,0.04,0.04,0.04,0.01,0.01,1.76531,0.984055
Somalia,678.0,5200.0,17400.0,0.09,0.15,0.27,0.15,0.03,3.143161,411.2008
South Africa,17900.0,61900.0,269000.0,143.46,14.35,29.55,56.49,68.62,9.274826,0.956123
Spain and Andorra,22300.0,36100.0,230000.0,65.9,20.42,63.2,53.11,27.34,7.340125,0.307867
Sri Lanka,1730.0,4240.0,13500.0,0.01,0.63,2.5,0.55,0.51,1.123038,0.311018
Sudan and South Sudan,5590.0,13400.0,37200.0,0.5,0.15,3.96,0.69,0.24,2.170158,1.243602
Suriname,160.0,754.0,1650.0,0.33,0.34,0.12,0.03,0.08,6.294877,0.593376
Swaziland,250.0,548.0,1330.0,0.3,0.09,0.11,0.09,0.01,2.47478,0.390551
Sweden,6380.0,13600.0,58100.0,8.12,10.57,19.86,13.53,6.04,9.118359,0.295223
Switzerland and Liechtenstein,2540.0,6410.0,46000.0,2.1,17.23,14.51,6.91,4.21,8.235989,0.175592
Syria,4390.0,22700.0,33000.0,6.48,9.06,7.24,4.44,6.65,4.822456,3.713304
Taiwan,4010.0,11000.0,126000.0,41.57,10.64,19.59,39.32,13.27,6.931463,0.349787
Tajikistan,1190.0,4450.0,12300.0,1.53,8.75,0.73,0.0,1.25,3.388023,0.931589
Tanzania,2110.0,7700.0,20700.0,0.25,0.34,0.7,0.38,0.43,1.199423,0.836994
Thailand,14800.0,96300.0,92900.0,28.0,8.06,27.35,17.48,12.13,3.605,0.542099
Timor-Leste,64.0,101.0,430.0,0.04,0.04,0.04,0.01,0.0,0.790998,0.73039
Togo,552.0,765.0,1980.0,0.07,0.06,0.43,0.02,0.19,0.871724,0.644843
Tonga,20.4,65.6,57.7,0.02,0.02,0.02,0.0,0.0,1.509822,0.422742
Trinidad and Tobago,174.0,5330.0,12800.0,2.55,0.14,1.35,3.87,7.0,14.96636,1.235163
Tunisia,1920.0,5020.0,14800.0,3.81,2.32,2.49,3.58,2.51,2.636889,0.468054
Turkey,27600.0,52300.0,151000.0,33.44,27.5,27.85,38.63,22.48,4.280221,0.400776
Turkmenistan,2000.0,30500.0,45800.0,10.07,21.02,9.82,3.73,0.99,21.24971,2.555596
Turks and Caicos Islands,0.15,4.25,6.77,0.0,0.0,0.0,0.0,0.0,0.967187,1.351435
Uganda,1550.0,4010.0,10800.0,0.08,0.13,0.24,0.13,0.07,0.935937,1.216879
Ukraine,43600.0,120000.0,789000.0,333.12,81.46,54.86,219.1,94.67,18.52419,1.749924
United Arab Emirates,794.0,22100.0,56900.0,12.77,0.3,11.29,27.52,5.04,42.89654,0.384649
United Kingdom,53500.0,128000.0,583000.0,219.48,109.52,114.97,105.37,39.7,13.36451,0.5017
United States,273000.0,667000.0,5090000.0,1900.48,611.7,1426.96,863.6,283.15,23.86766,0.651782
Uruguay,3900.0,5780.0,18800.0,0.32,1.01,1.52,0.75,0.29,9.160142,0.930581
Uzbekistan,8250.0,33200.0,123000.0,43.8,61.95,5.72,3.4,8.24,8.056899,2.644906
Vanuatu,65.4,91.0,261.0,0.04,0.04,0.04,0.01,0.0,2.843853,1.116603
Venezuela,9070.0,51800.0,111000.0,16.75,5.05,28.55,43.22,15.69,8.679707,0.598811
Viet Nam,10300.0,20400.0,70500.0,4.88,2.68,4.17,5.66,2.79,1.483606,1.021188
Virgin Islands,3.59,9.69,46.4,0.01,0.01,0.0,0.0,0.0,3.626091,0.320922
Yemen,2490.0,5300.0,6890.0,1.25,0.69,4.01,0.34,0.59,1.217727,0.361813
Zambia,2950.0,5910.0,6760.0,0.09,0.34,0.77,1.36,0.39,1.918767,0.831304
Zimbabwe,4560.0,11700.0,17200.0,6.82,2.43,2.09,4.91,0.93,3.282197,1.263343
