Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Cambodia,457.0,1500.0,10200.0,0.05,0.11,0.06,0.0,0.06,1.630345,1.393353
Cameroon,1710.0,1030.0,4690.0,0.04,0.04,0.64,0.07,0.23,1.051783,0.612534
Canada,27100.0,102000.0,408000.0,51.87,94.65,97.79,130.89,31.84,23.86977,1.08517
Cape Verde,19.8,48.4,70.2,0.0,0.08,0.03,0.08,0.0,0.507028,0.410244
Cayman Islands,2.49,13.1,72.5,0.01,0.01,0.0,0.0,0.0,8.172473,0.220931
Central African Republic,160.0,504.0,1400.0,0.0,0.03,0.01,0.03,0.01,1.067985,1.052041
Chad,250.0,2240.0,6200.0,0.0,0.06,0.02,0.06,0.02,2.223165,1.193534
Chile,3690.0,44100.0,31500.0,3.25,3.11,5.5,8.15,8.6,7.859277,0.945243
China,155000.0,1020000.0,1070000.0,150.91,238.01,54.41,420.82,146.81,2.536448,4.544377
Colombia,12900.0,35100.0,49900.0,3.75,5.68,7.69,11.54,4.68,4.137997,0.840345
Comoros,39.2,12.3,160.0,0.0,0.01,0.0,0.01,0.0,0.865045,0.610609
Democratic Republic of the Congo,1680.0,3100.0,7960.0,0.02,1.2,0.49,0.48,0.48,0.587206,0.347092
Congo,271.0,8970.0,34800.0,0.06,0.04,0.36,0.14,0.99,29.4608,10.77454
Costa Rica,1160.0,3560.0,1840.0,0.19,0.09,0.84,0.51,0.2,3.288981,0.544329
Cote d'Ivoire,783.0,3080.0,3160.0,0.66,0.28,0.91,0.86,0.36,1.167598,0.337877
Croatia,3330.0,3870.0,23000.0,1.45,2.02,3.09,8.93,7.56,6.765939,0.282708
Cuba,7060.0,15400.0,23100.0,4.92,3.66,4.41,8.56,1.57,4.972222,0.607285
Cyprus,296.0,853.0,2790.0,0.79,0.12,0.74,0.62,0.51,6.196372,0.630771
Czechia,8550.0,18600.0,188000.0,38.72,36.7,6.12,70.01,36.4,21.62562,1.414417
Denmark,8490.0,9620.0,59600.0,15.55,23.39,8.01,9.3,3.35,15.48592,0.642767
Djibouti,93.0,287.0,124.0,0.01,0.34,0.13,0.33,0.01,2.643664,0.295527
Dominica,15.1,25.9,32.4,0.0,0.01,0.0,0.0,0.0,1.023404,0.293496
Dominican Republic,1260.0,5260.0,5070.0,1.95,0.2,1.57,0.91,0.43,2.369758,0.592105
Ecuador,1970.0,5680.0,12500.0,0.78,0.54,2.06,0.59,1.12,3.048081,0.634276
Egypt,7690.0,25300.0,25000.0,2.4,4.82,4.48,9.01,4.46,1.546231,0.389408
El Salvador,1170.0,2510.0,2060.0,0.35,0.15,0.67,0.51,0.37,1.451687,0.290888
Equatorial Guinea,15.6,34.1,86.4,0.0,0.01,0.0,0.01,0.0,0.483989,0.551868
Eritrea,42.0,720.0,1940.0,0.03,0.0,0.05,0.05,0.02,1.37588,0.0
Estonia,1390.0,3690.0,42500.0,6.19,2.67,2.55,3.75,1.01,34.02251,3.719811
Ethiopia,1440.0,13300.0,33100.0,0.27,0.1,0.57,0.35,0.14,1.541973,2.27312
Fiji,201.0,253.0,522.0,0.17,0.4,0.24,0.05,0.06,1.760923,0.410228
Finland,7010.0,12700.0,52100.0,9.57,12.52,7.16,18.62,4.18,15.36588,0.867265
France and Monaco,68800.0,85500.0,528000.0,103.33,150.09,71.66,149.35,53.63,13.07705,0.669349
French Polynesia,12.8,67.9,57.1,0.03,0.08,0.05,0.0,0.0,1.125307,0.115765
Gabon,90.1,3850.0,14000.0,0.11,0.04,0.04,0.42,2.43,28.65509,2.308692
Gambia,43.9,145.0,476.0,0.0,0.03,0.01,0.03,0.0,1.356988,0.782874
Georgia,2940.0,3650.0,29000.0,7.87,3.72,4.89,8.98,9.1,7.371033,1.635876
Germany,78200.0,165000.0,1150000.0,368.81,274.95,106.68,306.85,95.24,17.67536,0.851371
Ghana,965.0,2580.0,3870.0,0.04,0.44,1.1,0.5,0.5,0.792995,0.391339
Greece,5660.0,14100.0,40600.0,11.54,6.49,6.2,9.65,6.7,6.825542,0.382211
Greenland,2.47,25.3,127.0,0.0,0.0,0.0,0.0,0.0,3.168196,0.266602
Grenada,7.29,31.3,48.2,0.01,0.01,0.0,0.0,0.0,0.927907,0.278501
Guatemala,1400.0,4300.0,2910.0,0.58,0.28,0.95,0.82,0.27,1.411686,0.291213
Guinea,633.0,915.0,5050.0,0.0,0.18,0.07,0.18,0.08,1.525173,1.56636
Guinea-Bissau,38.3,163.0,568.0,0.0,0.02,0.01,0.02,0.0,1.016974,0.719568
Guyana,1570.0,1570.0,1900.0,0.21,0.3,0.02,0.0,0.0,6.905658,1.96198
Haiti,1050.0,553.0,3940.0,0.01,0.02,0.18,0.16,0.19,1.117651,0.493182
Honduras,1540.0,1400.0,3110.0,0.11,0.21,0.53,0.42,0.13,2.036699,0.753954
Hong Kong,124.0,1150.0,9990.0,5.31,0.67,1.54,2.12,0.31,2.772599,0.26554
Hungary,11400.0,13100.0,74700.0,23.81,17.21,7.05,18.88,8.2,9.492352,1.226435
Iceland,406.0,478.0,2590.0,0.06,0.87,0.38,0.35,0.92,16.31495,0.972898
India,79600.0,491000.0,243000.0,44.36,39.04,47.36,77.16,34.51,1.370595,0.960867
Indonesia,40900.0,42200.0,153000.0,4.19,8.53,9.26,10.12,9.32,1.899394,0.962666
Iran,10900.0,276000.0,113000.0,7.26,16.04,10.35,18.34,66.83,12.96179,0.471746
Iraq,3010.0,81300.0,29700.0,4.13,2.17,2.94,2.57,17.87,10.40786,1.25888
Ireland,6060.0,13100.0,22800.0,6.28,6.23,3.33,4.98,1.96,13.61505,1.073313
"Israel and Palestine, State of",1330.0,2610.0,16800.0,6.9,1.91,3.44,3.41,1.13,6.612104,0.412375
Italy,28700.0,53600.0,372000.0,72.0,80.07,55.23,120.81,43.27,8.299287,0.516146
Jamaica,421.0,1070.0,8440.0,1.94,0.5,1.65,3.97,0.39,5.047841,0.538769
Japan,29500.0,103000.0,1020000.0,304.67,123.36,118.37,351.37,117.62,10.48997,0.714344
Jordan,311.0,766.0,2050.0,0.3,0.34,0.71,0.36,0.33,1.608351,0.302023
Kazakhstan,16900.0,31000.0,189000.0,49.79,15.95,8.2,98.76,16.27,17.22877,1.885241
Kenya,4060.0,5580.0,15500.0,0.34,0.71,1.66,0.82,0.54,2.007803,1.001388
Kiribati,2.53,8.26,5.32,0.0,0.01,0.01,0.0,0.0,0.300559,0.0789
North Korea,3200.0,21200.0,88700.0,1.27,0.11,2.0,6.98,6.05,7.250085,0.0
South Korea,4880.0,32500.0,80100.0,11.41,27.99,7.55,21.28,11.87,3.43914,1.203739
Kuwait,270.0,91400.0,36900.0,3.99,3.9,2.2,6.16,20.73,141.5737,0.896669
Kyrgyzstan,1870.0,5580.0,17300.0,1.26,3.54,2.05,9.7,0.73,7.808562,2.87024
Laos,645.0,1410.0,5360.0,0.07,0.16,0.1,0.01,0.01,2.541366,2.282224
Latvia,2390.0,4150.0,16000.0,6.13,2.72,2.03,3.66,1.15,9.260194,1.384165
Lebanon,571.0,940.0,7400.0,1.29,1.27,1.61,2.22,1.01,3.591905,0.200121
Lesotho,117.0,462.0,1170.0,0.0,0.03,0.01,0.03,0.0,1.588184,2.235371
Liberia,147.0,365.0,700.0,0.01,0.43,0.17,0.42,0.06,0.789777,0.0
Libya,532.0,18200.0,57200.0,1.55,0.38,1.64,2.22,12.38,31.22046,0.620177
Lithuania,5330.0,6140.0,23200.0,4.85,5.48,2.48,8.58,1.89,10.72205,1.045104
Luxembourg,234.0,515.0,18300.0,3.53,1.56,0.68,11.66,0.84,54.66381,1.7136
Macao,2.44,72.0,166.0,0.08,0.19,0.11,0.02,0.01,0.974159,0.0
Macedonia,586.0,1940.0,10200.0,1.9,0.43,0.56,1.21,6.04,7.16825,0.642
Madagascar,505.0,4820.0,14300.0,0.0,0.26,0.1,0.26,0.06,2.746138,1.081781
Malawi,502.0,757.0,2060.0,0.0,0.09,0.04,0.1,0.06,0.66338,0.631802
Malaysia,6000.0,15100.0,15400.0,2.8,0.55,4.68,4.97,2.89,3.151871,0.604688
Maldives,2.66,13.5,10.1,0.0,0.01,0.0,0.0,0.0,0.206058,0.094747
Mali,323.0,2470.0,7250.0,0.0,0.09,0.04,0.09,0.06,1.605804,2.24498
Malta,34.3,71.0,852.0,0.43,0.12,0.24,0.0,0.06,2.983401,1.30087
Mauritania,169.0,1170.0,3280.0,0.0,0.14,0.05,0.14,0.04,3.683056,0.017897
Mauritius,124.0,281.0,170.0,0.06,0.06,0.17,0.03,0.05,0.663903,0.156018
Mexico,22200.0,98300.0,144000.0,16.7,13.77,36.55,50.65,26.01,4.620142,0.49792
Moldova,1290.0,3270.0,19200.0,0.0,0.0,0.0,0.0,0.85,6.341455,1.766393
Mongolia,2720.0,784.0,7390.0,0.29,0.67,0.4,3.86,0.12,7.794237,2.681515
Morocco,4060.0,10000.0,9480.0,1.89,1.29,2.0,2.92,1.03,1.382022,0.526308
Mozambique,1880.0,3130.0,5410.0,0.4,0.58,0.3,1.49,0.36,1.060918,2.729087
Myanmar,3780.0,5860.0,56200.0,0.27,0.78,1.3,1.09,0.74,2.322948,2.870833
Namibia,597.0,1790.0,3980.0,0.01,0.49,0.19,0.48,0.04,7.442298,0.225674
Nepal,501.0,2110.0,21300.0,0.03,0.11,0.07,0.19,0.1,1.869943,1.933985
Netherlands,17000.0,33200.0,160000.0,32.75,48.47,19.21,47.93,8.92,15.6276,0.688388
New Caledonia,86.9,235.0,600.0,0.26,0.59,0.35,0.21,0.03,7.652973,0.648023
New Zealand,9110.0,18700.0,31000.0,1.59,2.58,5.71,5.7,1.54,19.67636,0.960187
Nicaragua,2500.0,1900.0,4510.0,0.3,0.2,0.82,0.34,0.21,3.386072,0.517613
Niger,346.0,2190.0,6470.0,0.0,0.12,0.05,0.13,0.03,1.837679,1.629213
Nigeria,10700.0,66700.0,275000.0,0.9,1.16,4.16,2.2,45.61,5.854418,0.360772
Norway,8340.0,6810.0,39300.0,0.15,6.64,6.75,9.8,15.09,13.73781,0.601696
Oman,161.0,7370.0,29800.0,0.04,0.1,0.11,0.03,2.16,46.31761,3.219415
Pakistan,12600.0,20300.0,70700.0,2.61,4.75,3.3,6.33,6.32,1.643196,0.804629
Palau,0.09,0.91,0.8,0.43,0.67,0.71,0.17,0.01,0.149471,0.0
Panama,774.0,3000.0,3140.0,1.14,0.12,0.89,0.77,0.23,4.181525,0.510767
Papua New Guinea,272.0,526.0,1490.0,0.3,0.87,0.42,0.03,0.03,0.839462,0.426623
Paraguay,826.0,2230.0,8280.0,0.06,0.04,0.49,0.11,0.13,4.261138,1.114039
Peru,4690.0,20600.0,19300.0,1.7,2.82,6.23,5.5,2.99,3.087206,0.490322
Philippines,6850.0,31000.0,56900.0,6.48,3.11,9.83,7.8,3.74,2.426585,0.695828
Poland,39100.0,127000.0,337000.0,159.82,61.2,29.68,62.86,36.15,15.0454,1.670913
Portugal,4390.0,8910.0,20400.0,1.6,2.73,4.73,6.37,4.25,3.761848,0.306747
Puerto Rico,280.0,1520.0,1800.0,0.42,0.55,0.02,0.01,0.96,1.268051,0.0
Qatar,128.0,24700.0,87700.0,1.75,0.02,0.33,1.35,10.54,791.2653,4.48361
Romania,18700.0,31100.0,148000.0,48.72,27.79,8.75,44.11,18.09,9.299734,1.7174
Russia,115000.0,369000.0,1510000.0,570.83,278.41,125.78,245.01,237.16,15.07364,1.152811
Rwanda,292.0,586.0,1700.0,0.0,0.03,0.01,0.03,0.01,0.628552,0.755793
Saint Kitts and Nevis,7.75,24.7,62.0,0.01,0.01,0.0,0.0,0.0,2.130842,0.422061
Saint Lucia,20.4,38.4,112.0,0.02,0.03,0.0,0.0,0.0,1.589653,0.548324
Saint Vincent and the Grenadines,20.4,31.6,53.7,0.01,0.01,0.0,0.0,0.0,1.130226,0.274029
Samoa,18.3,27.9,79.7,0.01,0.03,0.02,0.0,0.0,0.845958,0.0
Sao Tome and Principe,3.67,6.06,18.1,0.0,0.01,0.0,0.01,0.0,0.352104,0.145121
Saudi Arabia,1400.0,367000.0,103000.0,2.48,0.72,4.35,10.02,85.65,70.16899,1.131594
Senegal,1330.0,1560.0,4360.0,0.39,0.08,0.51,0.4,0.18,1.554169,0.826165
Serbia and Montenegro,4220.0,11100.0,27900.0,13.08,2.15,3.85,6.27,2.54,4.867034,0.380537
Seychelles,11.0,25.0,21.8,0.0,0.05,0.02,0.05,0.0,1.022519,0.136499
Sierra Leone,347.0,367.0,2470.0,0.0,0.17,0.07,0.17,0.02,1.112217,0.685647
Singapore,428.0,1020.0,8860.0,3.24,0.26,1.79,2.84,0.74,4.706814,0.436439
Slovakia,3650.0,5600.0,49300.0,6.34,4.41,4.92,17.01,7.99,12.56796,1.063257
Slovenia,993.0,2940.0,11300.0,1.6,1.11,1.96,2.29,4.1,8.934447,0.395161
Solomon Islands,55.8,40.4,240.0,0.01,0.03,0.02,0.0,0.0,1.874371,0.0
Somalia,386.0,4050.0,13200.0,0.0,0.26,0.1,0.26,0.02,5.018035,468.0148
South Africa,14800.0,38100.0,206000.0,77.12,17.21,30.27,53.86,29.44,10.41506,1.091839
Spain and Andorra,18400.0,28700.0,165000.0,29.56,16.11,32.4,61.01,25.9,6.042621,0.381262
Sri Lanka,1220.0,3950.0,12700.0,0.3,0.87,1.64,0.73,0.39,1.348567,0.373218
Sudan and South Sudan,4820.0,9440.0,27000.0,0.18,0.25,2.47,1.65,0.23,2.700278,1.866251
Suriname,142.0,734.0,1990.0,0.31,0.45,0.03,0.0,0.13,7.77546,0.745526
Swaziland,492.0,490.0,1160.0,0.0,0.06,0.02,0.1,0.0,4.409369,1.217858
Sweden,7510.0,13500.0,91600.0,7.91,35.26,15.05,25.26,7.98,13.80972,0.647461
Switzerland and Liechtenstein,2530.0,6320.0,47800.0,1.39,21.11,9.91,10.57,4.72,8.982066,0.232093
Syria,1800.0,4480.0,5840.0,1.11,1.06,1.73,1.04,0.99,1.721992,0.480825
Taiwan,2420.0,12800.0,45800.0,12.73,4.95,3.71,16.62,7.47,3.898211,0.550862
Tajikistan,966.0,3470.0,8370.0,0.33,6.92,0.38,0.0,0.73,3.997277,1.17667
Tanzania,1920.0,5670.0,14800.0,0.25,0.24,0.81,0.37,0.25,1.492257,1.088628
Thailand,8630.0,86800.0,23100.0,4.25,3.79,7.2,5.49,2.39,2.951628,1.056137
Timor-Leste,51.2,168.0,573.0,0.02,0.05,0.03,0.0,0.0,1.211268,0.0
Togo,282.0,372.0,1210.0,0.07,0.04,0.2,0.0,0.07,0.808988,0.563581
Tonga,8.75,42.7,6.01,0.01,0.01,0.01,0.0,0.0,0.660412,0.0
Trinidad and Tobago,155.0,3830.0,6710.0,0.89,0.18,1.12,3.47,3.09,10.88121,0.843462
Tunisia,1910.0,3800.0,4830.0,0.98,0.94,1.07,1.24,0.57,1.94888,0.494642
Turkey,19300.0,41200.0,63100.0,9.76,14.95,13.84,14.44,10.11,3.297185,0.428154
Turkmenistan,1940.0,11800.0,21700.0,2.17,12.15,1.28,2.98,0.92,14.80768,2.046744
Turks and Caicos Islands,0.07,1.43,1.22,0.0,0.0,0.0,0.0,0.0,0.44537,1.813016
Uganda,262.0,3120.0,8180.0,0.0,0.15,0.06,0.15,0.13,1.127254,1.07407
Ukraine,44100.0,81100.0,545000.0,162.1,80.1,45.67,181.65,103.23,13.92427,2.178475
United Arab Emirates,266.0,135000.0,35900.0,0.53,0.0,0.77,1.93,32.57,430.3724,1.935855
United Kingdom,50600.0,149000.0,683000.0,245.74,121.38,81.32,185.55,54.28,15.73715,0.953677
United States,311000.0,696000.0,5000000.0,1319.77,873.88,1206.45,1290.45,304.04,27.90377,1.11852
Uruguay,5600.0,5570.0,18300.0,0.99,0.92,1.8,1.51,0.33,10.45808,1.38868
Uzbekistan,6240.0,19400.0,55200.0,21.1,22.77,2.91,2.37,6.05,6.135688,2.300606
Vanuatu,25.1,64.2,189.0,0.02,0.05,0.03,0.0,0.0,2.964522,0.0
Venezuela,5030.0,58700.0,69700.0,8.07,3.39,14.56,29.02,34.02,10.56038,0.678861
Viet Nam,5850.0,18600.0,65300.0,2.14,8.65,2.8,0.0,0.94,1.926346,1.888007
Virgin Islands,3.02,7.44,19.4,0.0,0.0,0.0,0.0,0.0,2.911559,0.259328
Yemen,1400.0,2860.0,2210.0,0.18,0.17,1.25,0.26,0.35,0.992933,0.554566
Zambia,4540.0,5620.0,4020.0,0.34,0.33,0.73,2.73,0.4,3.054092,0.799582
Zimbabwe,3510.0,8830.0,10600.0,1.26,1.35,2.28,3.12,2.59,4.005753,2.2758
