Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Cote d'Ivoire,2130.0,6330.0,9640.0,2.31,1.39,1.29,0.55,0.66,0.948049,0.356207
Croatia,2690.0,4470.0,26000.0,5.97,3.31,6.14,5.8,4.44,7.613898,0.348888
Cuba,6000.0,12900.0,27600.0,13.34,2.79,1.85,8.33,1.29,4.108387,0.241248
Cyprus,326.0,1580.0,8270.0,3.74,0.65,2.14,0.9,0.85,9.566033,0.374741
Czechia,6300.0,13300.0,130000.0,69.19,12.27,18.41,21.71,9.32,14.45199,0.507984
Denmark,5470.0,9350.0,54600.0,24.2,5.73,14.12,7.56,2.95,12.68306,0.278692
Djibouti,241.0,804.0,1120.0,0.3,0.21,0.7,0.17,0.01,2.677139,1.110237
Dominica,16.3,50.1,142.0,0.03,0.01,0.02,0.0,0.0,2.937378,0.305097
Dominican Republic,2470.0,9340.0,21100.0,9.23,1.55,5.52,3.16,1.75,3.464045,0.334489
Ecuador,4340.0,31400.0,21800.0,5.52,5.23,9.98,5.36,4.74,4.05407,0.456162
Egypt,22200.0,59100.0,194000.0,55.3,19.75,37.03,51.52,37.37,3.464611,0.391755
El Salvador,1370.0,3540.0,7720.0,1.86,0.5,3.15,1.42,0.79,2.075176,0.27909
Equatorial Guinea,34.7,3370.0,6880.0,0.11,0.04,0.12,0.29,3.23,12.40193,0.38346
Eritrea,517.0,1250.0,3630.0,0.26,0.08,0.14,0.02,0.03,1.30102,0.831115
Estonia,782.0,2630.0,20700.0,14.79,0.61,2.43,1.54,2.92,17.9604,0.674158
Ethiopia,6170.0,26800.0,74800.0,0.27,1.38,2.55,1.34,0.83,1.330994,1.552503
Fiji,408.0,939.0,891.0,0.85,0.2,0.53,0.2,0.09,2.680162,0.342749
Finland,6970.0,14400.0,69400.0,32.28,5.58,13.15,13.51,3.45,17.13509,0.408484
France and Monaco,40800.0,69400.0,398000.0,55.48,99.73,130.45,68.84,36.89,8.20844,0.210915
French Polynesia,38.7,128.0,586.0,0.34,0.08,0.21,0.08,0.01,2.889545,0.160937
Gabon,220.0,5260.0,8140.0,0.74,0.22,0.43,0.55,3.24,9.146063,0.560671
Gambia,204.0,259.0,922.0,0.08,0.06,0.18,0.05,0.01,0.899851,0.592694
Georgia,1900.0,3110.0,6340.0,1.45,1.13,2.07,0.81,0.96,2.58597,0.449105
Germany,42100.0,77400.0,824000.0,367.53,130.0,148.38,120.75,55.81,11.59269,0.281721
Ghana,2180.0,9050.0,9800.0,2.53,0.88,3.84,1.14,0.89,0.926758,0.34627
Greece,5360.0,23700.0,107000.0,48.09,12.68,22.88,14.26,9.24,11.97046,0.376955
Greenland,3.49,28.9,211.0,0.13,0.36,0.09,0.06,0.0,4.268446,0.1872
Grenada,20.1,44.3,434.0,0.06,0.02,0.04,0.01,0.0,4.807893,0.399504
Guatemala,2840.0,8170.0,12700.0,3.28,0.6,5.53,2.07,1.16,1.72871,0.257796
Guinea,1540.0,2300.0,8990.0,0.23,0.17,0.55,0.14,0.05,1.270758,1.06148
Guinea-Bissau,256.0,388.0,1170.0,0.08,0.06,0.18,0.05,0.01,1.257194,0.931753
Guyana,1110.0,1650.0,2480.0,0.33,0.09,0.23,0.03,0.01,7.003366,1.322593
Haiti,1440.0,2420.0,8160.0,0.24,0.24,1.33,0.51,0.26,1.25733,0.786179
Honduras,2660.0,8890.0,6310.0,2.68,0.39,3.2,1.85,0.77,2.318085,0.578951
Hong Kong,456.0,2050.0,45700.0,30.72,1.7,5.38,6.24,0.55,6.987742,0.151726
Hungary,7170.0,9510.0,58000.0,19.43,13.08,12.97,7.04,5.52,7.45432,0.320047
Iceland,373.0,533.0,3450.0,0.02,0.63,0.97,0.7,1.13,14.25755,0.328304
India,221000.0,746000.0,1460000.0,656.33,131.79,141.78,335.02,135.79,2.053653,0.556239
Indonesia,70700.0,403000.0,245000.0,110.92,37.6,70.63,134.79,43.3,3.080477,0.414019
Iran,41200.0,154000.0,538000.0,112.38,149.65,110.55,107.42,56.16,10.17607,0.620343
Iraq,5050.0,46300.0,81800.0,15.06,10.8,25.9,10.75,15.58,4.690064,0.40517
Ireland,7070.0,17700.0,48000.0,14.34,10.33,14.34,5.44,3.02,16.53703,0.331018
"Israel and Palestine, State of",2370.0,6450.0,67700.0,42.15,4.48,14.5,3.13,3.42,11.05338,0.372763
Italy,20000.0,45700.0,486000.0,162.09,76.7,124.73,77.89,43.88,9.298765,0.247751
Jamaica,544.0,1780.0,12200.0,3.72,0.84,2.06,5.13,0.47,5.244537,0.603099
Japan,23800.0,51200.0,1320000.0,543.21,137.39,225.84,300.32,93.41,10.83278,0.309757
Jordan,900.0,2930.0,21100.0,7.69,2.93,5.09,3.5,1.8,4.031813,0.424014
Kazakhstan,13600.0,53100.0,207000.0,92.39,20.84,12.1,61.86,27.14,17.27904,0.898085
Kenya,9960.0,13800.0,41800.0,1.67,1.04,3.24,2.43,1.4,1.719123,0.71881
Kiribati,4.87,25.7,24.5,0.01,0.0,0.01,0.0,0.0,0.57184,0.330877
North Korea,2780.0,23100.0,67800.0,10.28,12.19,1.19,39.61,4.53,3.869246,774.2301
South Korea,12300.0,37100.0,532000.0,223.07,61.17,88.64,104.5,54.94,11.84503,0.426306
Kuwait,747.0,24000.0,77700.0,38.49,0.47,9.57,18.97,10.15,40.91243,0.422451
Kyrgyzstan,1230.0,4660.0,5110.0,1.93,1.32,1.75,0.97,0.68,2.118879,0.803292
Laos,1760.0,1700.0,8200.0,0.3,0.03,0.09,0.74,0.22,1.960247,0.587941
Latvia,1280.0,2260.0,9140.0,2.1,1.31,3.75,1.19,0.77,5.769809,0.267071
Lebanon,740.0,1930.0,14100.0,8.05,0.37,3.07,0.52,2.13,4.11465,0.308701
Lesotho,259.0,556.0,1520.0,0.05,0.04,0.12,0.03,0.01,1.178321,0.613343
Liberia,279.0,643.0,1560.0,0.12,0.08,0.27,0.07,0.08,0.705532,1.075602
Libya,1360.0,53800.0,29900.0,20.63,1.61,11.62,4.93,12.71,14.25506,0.497772
Lithuania,4850.0,4620.0,15700.0,3.29,1.29,5.03,3.06,3.04,7.725354,0.347465
Luxembourg,267.0,534.0,11400.0,1.27,1.55,6.62,1.26,0.69,25.67617,0.262836
Macao,16.1,355.0,1890.0,0.73,0.17,0.46,0.18,0.01,4.493618,0.056279
Macedonia,466.0,1760.0,10400.0,5.97,0.51,1.16,1.69,1.03,6.090057,0.583617
Madagascar,2420.0,5870.0,19000.0,0.53,0.33,1.07,0.27,0.18,1.403309,0.959952
Malawi,1380.0,2280.0,4700.0,0.7,0.17,0.46,0.17,0.15,0.603985,0.664975
Malaysia,11400.0,44800.0,203000.0,63.5,6.79,41.53,66.22,29.71,9.743606,0.484489
Maldives,18.2,43.1,631.0,0.32,0.07,0.2,0.08,0.0,2.060634,0.202041
Mali,1280.0,5840.0,15800.0,0.07,0.11,0.24,0.06,0.07,1.678307,1.150431
Malta,64.6,167.0,2800.0,2.35,0.06,0.34,0.0,0.05,7.376141,0.276057
Mauritania,2000.0,1970.0,6390.0,0.5,0.35,1.16,0.29,0.3,3.12717,0.906845
Mauritius,165.0,418.0,2560.0,1.99,0.17,0.83,0.4,0.02,2.547678,0.182393
Mexico,99000.0,130000.0,444000.0,137.67,32.33,145.17,118.16,38.49,6.018169,0.37507
Moldova,614.0,2000.0,8200.0,3.71,1.5,1.31,0.86,0.49,2.619105,0.839194
Mongolia,4420.0,11500.0,11100.0,7.98,1.76,1.54,1.62,0.21,10.44572,1.477747
Morocco,5650.0,13200.0,48100.0,16.24,6.42,11.17,7.53,4.79,2.143335,0.362148
Mozambique,2360.0,3410.0,9690.0,0.01,0.2,1.4,0.37,1.3,0.696413,0.84337
Myanmar,10800.0,13400.0,85500.0,2.31,0.77,4.47,2.66,0.61,2.230731,1.024029
Namibia,2450.0,1850.0,4030.0,0.17,0.76,1.41,0.24,0.02,4.006202,0.49459
Nepal,2820.0,4120.0,27200.0,0.01,0.85,0.91,0.81,0.24,1.302256,0.739555
Netherlands,15200.0,23900.0,177000.0,59.7,33.14,34.59,36.1,14.67,13.08929,0.281555
New Caledonia,97.5,231.0,1590.0,0.98,0.18,0.47,1.22,0.08,7.982796,0.449657
New Zealand,12500.0,36300.0,35000.0,8.75,3.15,13.81,6.9,3.42,19.80492,0.596694
Nicaragua,3240.0,4710.0,6700.0,1.73,0.38,1.55,0.7,0.31,2.653225,0.654815
Niger,1590.0,6130.0,16500.0,0.2,0.02,0.49,0.09,0.06,1.650442,2.136007
Nigeria,25100.0,81000.0,173000.0,8.46,4.52,20.96,13.65,34.91,1.906892,0.418797
Norway,3690.0,22200.0,45800.0,0.95,3.3,14.27,17.51,9.63,15.1784,0.231428
Oman,861.0,47400.0,20900.0,10.0,2.03,6.17,18.88,8.41,25.96107,0.603644
Pakistan,43000.0,161000.0,159000.0,41.69,15.33,33.2,46.19,21.14,2.263296,0.527953
Palau,0.63,1.99,29.1,0.66,0.15,0.41,0.16,0.0,1.576638,0.110709
Panama,1120.0,3620.0,7310.0,2.07,0.54,2.81,1.48,0.43,3.488901,0.250352
Papua New Guinea,657.0,3010.0,5310.0,1.55,0.53,0.85,0.33,0.59,1.35514,0.737279
Paraguay,4230.0,6700.0,18300.0,0.0,0.19,3.46,0.08,0.5,4.895229,0.745906
Peru,6510.0,21400.0,34300.0,6.0,2.7,11.28,10.94,3.27,2.196827,0.256437
Philippines,11600.0,78100.0,64500.0,26.83,4.98,21.98,15.24,9.89,1.726083,0.333312
Poland,27100.0,66600.0,323000.0,167.02,52.87,42.33,44.27,22.92,10.8777,0.564599
Portugal,3880.0,12900.0,61600.0,19.75,5.35,19.18,10.35,6.9,7.371,0.268079
Puerto Rico,205.0,898.0,2530.0,1.35,0.26,0.03,0.01,0.62,0.969867,0.026458
Qatar,386.0,55700.0,34200.0,11.06,0.19,5.77,26.19,10.9,75.91918,0.631035
Romania,10200.0,22000.0,107000.0,43.1,11.09,13.31,24.95,13.95,6.593675,0.396111
Russia,62400.0,414000.0,1670000.0,892.19,166.36,230.69,244.22,238.42,15.01331,0.659252
Rwanda,1060.0,1170.0,3620.0,0.13,0.09,0.3,0.08,0.07,0.620177,0.542266
Saint Kitts and Nevis,15.5,23.6,143.0,0.06,0.02,0.04,0.01,0.0,3.667447,0.161577
Saint Lucia,33.7,55.6,441.0,0.09,0.03,0.06,0.01,0.0,3.16914,0.284272
Saint Vincent and the Grenadines,21.5,42.0,272.0,0.04,0.01,0.03,0.0,0.0,3.079552,0.31253
Samoa,38.7,93.6,157.0,0.05,0.01,0.03,0.01,0.0,1.586159,0.277976
Sao Tome and Principe,8.7,44.6,53.3,0.01,0.01,0.03,0.01,0.0,0.653439,0.264899
Saudi Arabia,7770.0,77200.0,341000.0,139.43,4.13,91.26,98.33,46.33,16.86547,0.396414
Senegal,2590.0,6270.0,8070.0,1.7,0.37,2.03,0.88,1.28,1.4251,0.660934
Serbia and Montenegro,3190.0,9970.0,61800.0,37.66,5.24,7.07,9.25,3.06,7.685518,0.691164
Seychelles,15.0,63.8,411.0,0.17,0.12,0.4,0.1,0.0,5.424034,0.274707
Sierra Leone,565.0,1010.0,3130.0,0.1,0.07,0.24,0.06,0.12,0.782314,0.695052
Singapore,1740.0,2480.0,43700.0,20.32,0.57,6.01,12.52,5.94,10.1233,0.152814
Slovakia,3020.0,6450.0,41800.0,9.27,5.91,6.69,13.83,5.18,9.492402,0.407202
Slovenia,949.0,3680.0,18600.0,6.53,1.77,5.15,2.29,2.87,11.54617,0.385144
Solomon Islands,124.0,160.0,268.0,0.07,0.02,0.05,0.02,0.01,1.119944,0.639824
Somalia,1030.0,5230.0,18900.0,0.16,0.11,0.37,0.09,0.04,2.275516,5.011861
South Africa,20800.0,77200.0,399000.0,219.86,34.41,48.75,88.44,64.71,9.971844,0.847544
Spain and Andorra,23400.0,43800.0,373000.0,118.43,35.76,116.09,67.57,34.95,9.697356,0.279486
Sri Lanka,2210.0,14300.0,11000.0,3.94,1.13,6.57,1.3,1.24,1.387033,0.189208
Sudan and South Sudan,14200.0,27000.0,70500.0,2.94,1.64,6.48,2.19,1.04,2.714278,0.859643
Suriname,173.0,546.0,1890.0,0.39,0.37,0.54,0.09,0.03,5.122082,0.391492
Swaziland,523.0,478.0,1440.0,1.37,0.16,0.3,0.23,0.01,2.145548,0.282153
Sweden,12700.0,13300.0,53000.0,7.88,2.86,22.63,11.61,8.0,8.621208,0.196242
Switzerland and Liechtenstein,2190.0,10100.0,45300.0,2.86,14.89,17.04,6.87,3.12,7.628079,0.139984
Syria,6390.0,16900.0,64900.0,24.29,10.49,15.1,9.73,4.85,4.492482,0.861773
Taiwan,5150.0,10200.0,282000.0,158.41,10.0,36.28,59.3,15.64,13.02128,0.350897
Tajikistan,1250.0,4510.0,4160.0,0.31,2.55,0.26,0.0,1.01,1.386118,0.735133
Tanzania,5940.0,11700.0,33800.0,1.38,0.6,2.77,0.45,0.78,1.227921,0.650362
Thailand,19900.0,108000.0,234000.0,79.21,16.59,55.63,57.99,26.24,5.473531,0.433639
Timor-Leste,206.0,184.0,1890.0,0.12,0.03,0.08,0.03,0.11,2.136901,1.599943
Togo,746.0,1230.0,3410.0,0.08,0.13,0.64,0.04,0.33,0.8979,0.754303
Tonga,23.9,67.7,171.0,0.07,0.02,0.05,0.02,0.0,2.56189,0.550424
Trinidad and Tobago,260.0,16400.0,40100.0,5.82,0.44,2.78,12.62,18.31,43.3277,1.411013
Tunisia,2370.0,8420.0,24900.0,6.98,3.97,4.81,5.22,3.89,3.462949,0.355645
Turkey,31100.0,82900.0,299000.0,98.96,50.35,47.45,69.02,34.07,5.937796,0.359063
Turkmenistan,5040.0,38300.0,60800.0,13.48,24.52,9.18,8.64,4.65,21.37593,2.736194
Turks and Caicos Islands,0.79,13.7,45.8,0.01,0.0,0.01,0.0,0.0,2.105382,0.266692
Uganda,3540.0,6280.0,17600.0,0.38,0.27,0.88,0.22,0.37,0.895785,0.652888
Ukraine,21000.0,63700.0,364000.0,131.4,42.56,39.95,91.52,55.95,9.665212,1.132537
United Arab Emirates,1800.0,30700.0,137000.0,55.11,0.17,24.59,44.3,12.89,28.03307,0.352284
United Kingdom,25100.0,85400.0,549000.0,208.47,96.47,129.55,87.19,29.96,10.73707,0.281332
United States,295000.0,613000.0,5900000.0,2510.87,604.68,1806.36,764.37,259.87,22.66068,0.443049
Uruguay,5980.0,7000.0,23600.0,0.99,1.14,2.58,0.87,0.34,10.95389,0.764321
Uzbekistan,9660.0,49200.0,121000.0,37.55,43.91,8.7,19.73,9.85,6.585811,1.923586
Vanuatu,61.5,123.0,362.0,0.05,0.01,0.03,0.01,0.0,2.48732,0.876829
Venezuela,12100.0,70400.0,152000.0,23.76,11.21,43.09,51.72,17.42,8.463015,0.49017
Viet Nam,19000.0,113000.0,105000.0,28.91,11.59,22.45,26.86,23.04,2.766568,0.720225
Virgin Islands,4.8,12.8,72.7,0.03,0.01,0.02,0.0,0.0,3.651557,0.124861
Yemen,4250.0,18800.0,25400.0,4.93,5.86,4.72,4.49,4.06,2.225154,0.525321
Zambia,1850.0,5790.0,8690.0,0.03,0.16,0.46,0.69,0.41,1.28218,0.46705
Zimbabwe,4140.0,11200.0,10300.0,3.36,2.7,1.23,2.33,0.79,1.927821,1.283818
