Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Burkina Faso,678.0,1850.0,5230.0,0.04,0.08,0.09,0.1,0.03,1.135817,1.509917
Burundi,336.0,667.0,1790.0,0.01,0.01,0.01,0.02,0.01,0.678496,0.660315
Cambodia,633.0,814.0,11500.0,0.08,0.09,0.08,0.01,0.02,1.931699,2.817959
Cameroon,2610.0,2070.0,6800.0,0.07,0.25,1.18,0.16,0.4,1.332127,0.558052
Canada,36400.0,94100.0,455000.0,74.75,89.69,129.23,128.57,32.53,23.86527,0.891134
Cape Verde,30.3,109.0,78.0,0.03,0.07,0.07,0.08,0.0,0.759549,0.668454
Cayman Islands,3.52,17.6,64.6,0.01,0.01,0.0,0.0,0.0,5.308094,0.133107
Central African Republic,216.0,942.0,2370.0,0.01,0.03,0.03,0.03,0.01,1.54551,1.656142
Chad,396.0,2390.0,6510.0,0.03,0.06,0.06,0.07,0.02,2.060004,1.963806
Chile,4020.0,31000.0,27700.0,3.85,2.48,6.25,8.83,4.7,5.5632,0.716913
China,224000.0,1060000.0,1630000.0,310.09,326.36,79.05,648.33,195.38,2.935905,4.277455
Colombia,14400.0,41000.0,56200.0,4.89,4.18,11.78,13.96,5.61,4.021689,0.605329
Comoros,43.3,24.4,183.0,0.0,0.01,0.01,0.01,0.0,0.813354,0.524629
Democratic Republic of the Congo,1900.0,3590.0,9310.0,0.14,1.74,0.6,0.68,0.42,0.561549,0.391461
Congo,264.0,1830.0,5400.0,0.08,0.05,0.51,0.05,0.16,4.071697,1.175029
Costa Rica,1370.0,4200.0,2490.0,0.08,0.11,1.33,0.64,0.33,3.373652,0.44088
Cote d'Ivoire,1080.0,4000.0,4090.0,0.4,0.55,1.56,0.89,0.6,1.1056,0.274426
Croatia,3570.0,4070.0,24700.0,3.12,2.09,3.04,11.34,5.14,7.03745,0.194697
Cuba,8670.0,14700.0,33200.0,8.04,4.97,5.3,12.18,2.67,5.759171,0.581055
Cyprus,197.0,873.0,3280.0,0.96,0.13,0.62,0.86,0.71,6.353404,0.571402
Czechia,9560.0,19900.0,190000.0,52.84,35.46,6.41,73.25,22.18,21.22342,1.216312
Denmark,9710.0,10100.0,65800.0,26.26,18.68,8.98,9.14,2.8,16.70399,0.603775
Djibouti,148.0,431.0,687.0,0.15,0.3,0.32,0.37,0.0,3.527351,0.700032
Dominica,14.1,33.6,43.7,0.0,0.0,0.0,0.0,0.0,1.214235,0.332981
Dominican Republic,1420.0,6830.0,6910.0,3.03,0.27,1.79,1.24,0.58,2.610249,0.57225
Ecuador,2660.0,12800.0,15200.0,2.26,1.83,3.99,2.33,1.69,3.842812,0.503042
Egypt,9420.0,21100.0,44900.0,7.98,8.04,8.21,16.52,4.36,1.709694,0.372694
El Salvador,1170.0,2990.0,2070.0,0.03,0.15,0.86,0.57,0.47,1.359807,0.231029
Equatorial Guinea,18.5,48.7,89.2,0.01,0.01,0.01,0.01,0.0,0.612764,0.551073
Eritrea,42.7,719.0,2000.0,0.03,0.0,0.07,0.05,0.02,1.157132,0.0
Estonia,1550.0,3820.0,45200.0,5.5,2.35,2.66,4.97,1.43,34.33356,2.956135
Ethiopia,1470.0,13100.0,33700.0,0.19,0.16,0.64,0.36,0.11,1.368804,1.886858
Fiji,287.0,649.0,654.0,0.31,0.35,0.31,0.1,0.05,2.501702,0.426346
Finland,7060.0,13100.0,58500.0,19.59,11.44,8.33,15.5,3.61,16.41175,0.780412
France and Monaco,68000.0,85300.0,505000.0,111.83,119.5,88.39,135.47,48.89,12.16769,0.483496
French Polynesia,18.9,84.4,127.0,0.06,0.07,0.06,0.01,0.01,1.516433,0.136018
Gabon,124.0,6150.0,20400.0,0.12,0.09,0.24,0.84,3.65,36.61476,1.608063
Gambia,84.3,163.0,537.0,0.01,0.03,0.03,0.03,0.0,1.298591,0.753058
Georgia,3200.0,3900.0,36700.0,12.92,4.86,4.74,12.33,4.83,8.72493,1.505329
Germany,77200.0,166000.0,1140000.0,408.76,254.53,128.48,256.34,89.88,17.64865,0.665344
Ghana,1030.0,2690.0,4550.0,0.03,0.42,1.26,0.47,0.5,0.766226,0.41319
Greece,6500.0,16500.0,54500.0,17.99,5.87,9.55,11.76,9.37,8.052682,0.388868
Greenland,2.63,26.0,144.0,0.0,0.0,0.0,0.0,0.0,3.439736,0.20064
Grenada,8.61,33.0,61.6,0.01,0.01,0.0,0.0,0.0,1.159331,0.247387
Guatemala,1660.0,4830.0,4670.0,1.54,0.42,1.35,0.9,0.43,1.531968,0.25924
Guinea,891.0,1010.0,5340.0,0.08,0.17,0.17,0.2,0.1,1.605275,1.423489
Guinea-Bissau,74.6,203.0,742.0,0.01,0.01,0.01,0.02,0.0,1.273997,0.775508
Guyana,1380.0,1530.0,1990.0,0.27,0.2,0.05,0.0,0.0,6.27723,1.684059
Haiti,1090.0,862.0,4520.0,0.07,0.04,0.3,0.21,0.24,1.137231,0.420228
Honduras,1700.0,1860.0,3730.0,0.16,0.32,0.62,0.61,0.17,1.983438,0.59269
Hong Kong,162.0,1390.0,15600.0,9.03,0.93,2.5,2.15,0.79,3.489208,0.226921
Hungary,13300.0,15200.0,91400.0,32.51,20.57,8.47,21.06,9.54,11.15168,0.866648
Iceland,417.0,474.0,2440.0,0.03,0.72,0.47,0.52,0.69,14.57511,0.623501
India,101000.0,536000.0,326000.0,74.89,44.69,54.78,87.72,38.74,1.382315,1.068637
Indonesia,46600.0,90400.0,196000.0,6.85,18.05,17.85,24.86,21.25,2.254795,0.769376
Iran,13500.0,110000.0,114000.0,13.63,30.32,21.34,23.21,27.61,6.15566,0.357021
Iraq,3650.0,103000.0,51400.0,6.82,4.05,9.82,5.53,25.52,11.54679,0.753971
Ireland,7230.0,14300.0,28300.0,8.12,7.26,4.55,5.97,2.46,14.50934,0.843188
"Israel and Palestine, State of",1560.0,2870.0,20400.0,9.26,1.86,4.14,3.59,1.54,6.629639,0.379118
Italy,27800.0,54800.0,402000.0,97.94,78.45,71.21,107.74,45.95,8.580628,0.357403
Jamaica,367.0,1160.0,6760.0,1.24,0.48,0.87,3.95,0.22,3.829641,0.585189
Japan,27300.0,91200.0,1010000.0,303.49,124.85,157.47,284.72,142.6,9.61466,0.475305
Jordan,386.0,873.0,4800.0,1.04,0.8,1.66,0.81,0.48,2.550226,0.36634
Kazakhstan,18800.0,69600.0,255000.0,70.78,22.04,11.41,137.13,14.04,23.06505,2.043323
Kenya,5210.0,6120.0,17900.0,0.47,0.9,1.92,1.1,0.82,1.798793,0.817099
Kiribati,2.98,11.5,13.0,0.01,0.01,0.01,0.0,0.0,0.463489,0.253563
North Korea,5850.0,25200.0,118000.0,14.35,17.39,5.55,70.83,9.85,8.551236,0.0
South Korea,6030.0,35600.0,141000.0,25.53,46.36,14.52,39.18,15.57,4.800027,0.811732
Kuwait,395.0,24500.0,32400.0,8.76,5.02,5.35,7.3,5.99,41.72207,0.453858
Kyrgyzstan,2160.0,6320.0,24100.0,1.74,4.65,3.24,13.59,0.84,9.011869,2.825068
Laos,851.0,1310.0,6030.0,0.12,0.14,0.13,0.01,0.01,2.515195,2.111621
Latvia,2720.0,4560.0,19800.0,6.95,3.46,2.49,5.12,1.31,10.7341,1.243419
Lebanon,467.0,1070.0,7520.0,2.92,1.62,1.85,0.27,0.87,3.477159,0.27805
Lesotho,156.0,506.0,1270.0,0.01,0.03,0.03,0.03,0.0,1.477502,1.345915
Liberia,209.0,910.0,894.0,0.19,0.39,0.4,0.47,0.06,1.066434,0.0
Libya,970.0,29200.0,50100.0,5.51,0.76,4.69,6.63,11.96,24.92107,0.451629
Lithuania,5850.0,6810.0,32400.0,7.6,7.06,3.5,12.03,2.33,13.14011,1.015621
Luxembourg,233.0,565.0,13200.0,1.92,1.51,1.27,7.75,0.78,38.52654,1.047064
Macao,4.19,72.7,329.0,0.15,0.16,0.15,0.03,0.01,1.705311,0.0
Macedonia,651.0,1730.0,9560.0,3.3,0.38,0.69,1.37,3.81,6.204337,0.38741
Madagascar,910.0,5710.0,16700.0,0.13,0.23,0.24,0.29,0.06,2.670683,1.250693
Malawi,679.0,972.0,2510.0,0.12,0.09,0.09,0.17,0.07,0.676011,0.700006
Malaysia,6570.0,22700.0,28600.0,7.64,1.34,6.39,8.33,6.4,4.190112,0.536902
Maldives,3.41,18.1,20.3,0.0,0.0,0.0,0.0,0.0,0.263964,0.093453
Mali,501.0,3440.0,9010.0,0.04,0.08,0.09,0.1,0.05,1.826893,1.969313
Malta,41.4,75.8,1050.0,0.64,0.08,0.27,0.0,0.06,3.504511,0.59605
Mauritania,336.0,1180.0,3430.0,0.07,0.12,0.13,0.16,0.04,3.221741,0.01463
Mauritius,125.0,281.0,414.0,0.17,0.07,0.24,0.09,0.01,0.849498,0.155879
Mexico,29300.0,136000.0,242000.0,38.16,23.5,67.57,75.36,36.79,5.866319,0.475162
Moldova,1540.0,3620.0,27000.0,0.0,0.0,0.0,0.0,0.95,8.022854,1.787688
Mongolia,2970.0,8450.0,8480.0,0.52,0.58,0.52,7.34,0.14,11.77464,3.266717
Morocco,4460.0,10700.0,16400.0,3.71,2.27,2.59,5.11,1.96,1.577469,0.468019
Mozambique,2080.0,2530.0,5680.0,0.47,0.88,0.29,0.7,0.19,0.868466,2.149266
Myanmar,5610.0,7080.0,56100.0,0.69,0.29,1.91,2.18,0.91,2.061363,2.199689
Namibia,709.0,1790.0,3980.0,0.22,0.44,0.46,0.53,0.02,6.393998,0.18677
Nepal,619.0,2640.0,23200.0,0.01,0.14,0.16,0.21,0.09,1.775514,1.746133
Netherlands,17800.0,37200.0,159000.0,39.19,46.41,22.12,37.67,10.54,15.15449,0.537485
New Caledonia,88.6,219.0,1330.0,0.46,0.51,0.46,0.4,0.03,11.2883,0.973675
New Zealand,9980.0,18100.0,34000.0,1.42,2.81,6.75,5.49,1.94,19.7171,0.946112
Nicaragua,2440.0,1980.0,4420.0,0.43,0.2,0.88,0.3,0.15,2.717284,0.645484
Niger,622.0,3260.0,9060.0,0.08,0.11,0.12,0.16,0.04,2.159552,1.911418
Nigeria,13900.0,89900.0,308000.0,3.22,3.62,13.49,5.02,50.55,5.603976,0.294467
Norway,8250.0,9670.0,40000.0,0.14,5.41,8.49,13.19,12.01,14.17648,0.416859
Oman,293.0,12900.0,44800.0,0.92,0.65,0.64,0.04,3.22,50.21697,2.033722
Pakistan,17500.0,29800.0,87400.0,4.13,5.75,6.75,7.68,11.56,1.725891,0.757853
Palau,0.1,1.01,0.96,0.43,0.67,0.71,0.17,0.01,0.170122,0.0
Panama,841.0,3100.0,3190.0,0.84,0.14,1.04,0.89,0.28,3.603231,0.415391
Papua New Guinea,373.0,764.0,2100.0,0.54,0.7,0.54,0.06,0.03,0.978562,0.564083
Paraguay,1560.0,2960.0,10000.0,0.08,0.06,1.09,0.12,0.21,4.576964,0.830988
Peru,4650.0,18200.0,23100.0,2.83,3.92,6.13,7.52,2.63,2.64343,0.411688
Philippines,6630.0,37200.0,52600.0,9.12,3.77,10.46,10.0,4.07,2.034917,0.468185
Poland,38900.0,139000.0,435000.0,231.33,84.18,28.12,72.36,39.48,17.25701,1.583866
Portugal,4400.0,10000.0,28300.0,5.35,2.74,6.77,8.89,4.7,4.355174,0.302015
Puerto Rico,248.0,1010.0,1910.0,0.42,0.32,0.02,0.01,0.68,0.994581,0.047852
Qatar,115.0,14700.0,28900.0,3.01,0.2,1.05,2.72,4.31,195.4835,1.30252
Romania,21500.0,36900.0,202000.0,36.25,35.95,6.89,98.26,24.06,11.49928,1.171136
Russia,129000.0,473000.0,1970000.0,723.53,359.14,173.15,348.4,302.91,18.659,1.111831
Rwanda,397.0,634.0,1840.0,0.01,0.03,0.03,0.03,0.02,0.557687,0.557523
Saint Kitts and Nevis,9.64,26.7,80.9,0.01,0.01,0.0,0.0,0.0,2.712938,0.348227
Saint Lucia,17.8,44.8,120.0,0.03,0.02,0.0,0.0,0.0,1.543251,0.333304
Saint Vincent and the Grenadines,27.3,36.1,70.2,0.01,0.01,0.0,0.0,0.0,1.329179,0.343366
Samoa,23.4,53.5,97.2,0.02,0.02,0.02,0.0,0.0,1.119345,0.307804
Sao Tome and Principe,4.33,16.7,21.9,0.0,0.01,0.01,0.01,0.0,0.45165,0.15204
Saudi Arabia,3010.0,382000.0,188000.0,24.72,2.49,19.58,52.63,88.1,58.81476,0.751003
Senegal,1370.0,2270.0,4560.0,0.62,0.11,0.72,0.6,0.23,1.466462,0.754821
Serbia and Montenegro,4470.0,12100.0,40000.0,22.59,2.56,4.73,6.57,3.58,5.968889,0.320321
Seychelles,17.1,30.5,105.0,0.02,0.04,0.04,0.05,0.0,2.302665,0.199424
Sierra Leone,396.0,594.0,2660.0,0.08,0.15,0.16,0.18,0.02,1.083504,0.714883
Singapore,564.0,1130.0,13900.0,5.07,0.31,2.86,4.42,1.2,6.447401,0.313819
Slovakia,4510.0,6720.0,62300.0,15.52,14.54,4.12,21.59,6.45,14.70855,1.125649
Slovenia,1130.0,3310.0,13400.0,2.61,1.08,2.41,2.71,4.23,9.714169,0.297626
Solomon Islands,103.0,75.8,358.0,0.02,0.02,0.02,0.0,0.0,2.330627,1.039307
Somalia,717.0,4820.0,16000.0,0.12,0.23,0.24,0.28,0.03,3.383413,454.1687
South Africa,17600.0,48100.0,236000.0,96.94,13.17,25.58,72.71,33.65,10.12197,1.027624
Spain and Andorra,22300.0,31000.0,214000.0,62.31,19.58,45.12,59.24,27.63,7.072951,0.372424
Sri Lanka,1560.0,4210.0,13900.0,0.29,0.58,2.08,0.67,0.54,1.31144,0.47403
Sudan and South Sudan,3960.0,12400.0,33700.0,0.24,0.12,2.27,1.03,0.23,2.602983,1.438528
Suriname,143.0,935.0,1920.0,0.39,0.31,0.08,0.01,0.12,8.256334,0.570086
Swaziland,532.0,533.0,1290.0,0.24,0.07,0.07,0.25,0.0,3.898043,0.832484
Sweden,7250.0,13500.0,79400.0,9.22,26.47,16.69,20.73,6.25,12.03563,0.509932
Switzerland and Liechtenstein,2730.0,6510.0,43300.0,0.68,19.15,10.34,9.1,4.03,8.334056,0.211895
Syria,3100.0,7390.0,14300.0,1.63,1.66,3.63,5.41,2.16,2.778482,1.206558
Taiwan,3140.0,12100.0,81500.0,23.65,7.17,8.51,32.06,9.32,5.463755,0.458282
Tajikistan,1080.0,4030.0,11000.0,0.45,9.06,0.56,0.0,0.89,4.115494,1.106806
Tanzania,1770.0,6730.0,17600.0,0.21,0.28,0.69,0.3,0.28,1.396756,1.01285
Thailand,9740.0,95500.0,37200.0,11.52,5.51,9.63,7.08,3.44,3.004566,0.758321
Timor-Leste,59.4,66.6,328.0,0.04,0.05,0.04,0.0,0.0,0.772417,0.0
Togo,289.0,521.0,1340.0,0.02,0.03,0.32,0.0,0.15,0.791935,0.459447
Tonga,20.1,72.0,7.59,0.01,0.01,0.01,0.0,0.0,1.071276,0.758988
Trinidad and Tobago,155.0,5790.0,8670.0,1.45,0.18,1.41,3.34,5.78,13.47319,0.839689
Tunisia,1920.0,4050.0,9400.0,2.57,1.37,1.77,2.21,1.44,2.414124,0.47111
Turkey,24700.0,48100.0,82700.0,12.91,17.43,16.74,24.44,10.78,3.536562,0.406281
Turkmenistan,2230.0,18900.0,31400.0,2.98,17.74,1.85,5.02,1.06,18.28268,2.268361
Turks and Caicos Islands,0.1,1.91,2.86,0.0,0.0,0.0,0.0,0.0,0.647902,1.607606
Uganda,512.0,3290.0,9050.0,0.07,0.14,0.14,0.17,0.06,1.024283,1.239181
Ukraine,51000.0,109000.0,753000.0,217.27,92.23,51.19,260.11,153.68,18.2634,2.218982
United Arab Emirates,457.0,92800.0,41200.0,4.71,0.0,6.97,7.54,21.9,129.0022,0.589929
United Kingdom,58500.0,142000.0,607000.0,234.42,120.61,89.2,126.32,45.34,14.35758,0.688375
United States,320000.0,694000.0,4890000.0,1560.89,700.48,1241.22,1092.87,281.91,25.70331,0.867146
Uruguay,5730.0,6550.0,22300.0,1.0,1.14,1.67,1.53,0.39,11.86353,1.294311
Uzbekistan,7530.0,24900.0,79500.0,26.7,38.19,4.35,3.98,6.25,7.018955,2.381756
Vanuatu,59.4,67.1,196.0,0.04,0.05,0.04,0.0,0.0,2.793075,1.068425
Venezuela,7080.0,39900.0,96100.0,19.68,3.86,27.0,32.82,10.83,9.32508,0.468199
Viet Nam,6210.0,16200.0,67900.0,3.71,3.91,1.99,5.29,1.2,1.660397,1.481546
Virgin Islands,3.55,8.68,17.8,0.0,0.0,0.0,0.0,0.0,2.730327,0.180398
Yemen,1700.0,3250.0,3920.0,0.39,0.46,2.32,0.3,0.44,1.091249,0.368376
Zambia,3680.0,5850.0,5000.0,0.17,0.36,0.87,1.87,0.4,2.451011,0.888565
Zimbabwe,3280.0,8310.0,9620.0,1.01,1.56,1.87,3.53,1.64,2.960622,1.812649
