Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Hungary,5650.0,10300.0,62300.0,22.35,16.49,7.1,11.42,4.9,7.550633,0.522915
Iceland,367.0,467.0,2410.0,0.01,0.83,0.63,0.48,0.47,12.3657,0.453918
India,160000.0,637000.0,773000.0,289.35,93.08,68.75,170.39,75.07,1.698835,0.910832
Indonesia,59700.0,202000.0,235000.0,31.78,26.91,40.49,66.65,34.67,2.601489,0.488114
Iran,22100.0,139000.0,240000.0,44.95,68.23,49.81,45.88,32.67,6.811726,0.611835
Iraq,5450.0,39400.0,102000.0,43.53,7.19,24.51,12.61,7.58,7.718103,1.174697
Ireland,7910.0,17000.0,33600.0,11.99,9.34,5.53,4.14,2.54,16.20674,0.722941
"Israel and Palestine, State of",1850.0,4130.0,42200.0,21.72,2.77,9.54,5.02,3.14,9.658422,0.434944
Italy,27300.0,51300.0,421000.0,116.38,77.27,104.85,84.33,37.79,8.730084,0.282332
Jamaica,524.0,1780.0,8420.0,4.75,0.38,1.16,1.81,0.33,4.308271,0.519392
Japan,31100.0,75200.0,1160000.0,390.67,140.09,221.98,295.53,101.87,10.09929,0.332426
Jordan,756.0,2020.0,12600.0,4.14,2.17,2.75,1.85,1.67,3.665672,0.543587
Kazakhstan,18600.0,73700.0,228000.0,96.47,24.82,13.19,81.75,9.04,19.53777,1.88232
Kenya,6200.0,8700.0,25600.0,0.25,0.86,2.38,1.8,0.91,1.570667,0.719936
Kiribati,3.33,18.1,21.6,0.01,0.0,0.01,0.0,0.0,0.56815,0.408005
North Korea,6360.0,23300.0,103000.0,11.39,15.66,3.11,59.66,13.63,6.260381,890.3718
South Korea,12500.0,36500.0,343000.0,84.64,73.02,61.5,83.74,41.48,8.849373,0.613163
Kuwait,380.0,24300.0,34200.0,11.72,0.26,4.78,11.54,2.75,33.18509,0.513058
Kyrgyzstan,1720.0,6010.0,10300.0,1.52,3.78,1.58,2.92,0.48,4.012112,1.761502
Laos,1280.0,1140.0,6140.0,0.09,0.06,0.09,0.02,0.02,1.851902,1.066052
Latvia,2140.0,4170.0,12700.0,5.28,2.58,2.28,1.61,0.54,7.365466,0.965228
Lebanon,606.0,1380.0,11400.0,3.19,2.58,3.77,0.57,1.26,4.601288,0.414358
Lesotho,164.0,547.0,1370.0,0.01,0.02,0.04,0.02,0.01,1.22363,0.86979
Liberia,162.0,308.0,778.0,0.03,0.06,0.1,0.05,0.02,0.624019,1.821929
Libya,1100.0,40000.0,51400.0,8.32,1.61,7.44,9.35,6.73,19.44686,0.744756
Lithuania,3180.0,5900.0,16500.0,5.95,3.0,3.06,3.35,1.05,6.956204,0.773038
Luxembourg,266.0,593.0,12100.0,1.77,1.47,3.47,4.5,0.88,32.63783,0.52168
Macao,8.96,136.0,741.0,0.39,0.24,0.39,0.07,0.02,2.392999,0.057936
Macedonia,606.0,1780.0,9010.0,5.9,0.17,1.45,1.12,0.37,5.745012,0.730979
Madagascar,1170.0,5940.0,17400.0,0.12,0.19,0.31,0.16,0.06,1.934574,1.32067
Malawi,800.0,1340.0,3240.0,0.09,0.11,0.19,0.1,0.1,0.551103,0.693083
Malaysia,8320.0,37100.0,77100.0,21.78,2.69,17.43,25.86,14.31,6.280266,0.491081
Maldives,6.49,29.9,65.4,0.05,0.03,0.05,0.01,0.0,0.41976,0.079386
Mali,683.0,3390.0,9150.0,0.04,0.08,0.15,0.08,0.06,1.451844,1.564015
Malta,75.4,107.0,2840.0,2.11,0.1,0.59,0.0,0.04,8.096997,0.442412
Mauritania,1320.0,1490.0,4310.0,0.3,0.57,0.98,0.51,0.07,3.234672,1.138162
Mauritius,166.0,330.0,1050.0,0.53,0.13,0.54,0.27,0.01,1.409505,0.165072
Mexico,41800.0,114000.0,314000.0,75.18,29.63,91.75,89.02,34.56,5.181508,0.389139
Moldova,1580.0,3540.0,17300.0,10.49,3.84,1.43,1.25,0.33,5.139686,1.600864
Mongolia,3450.0,11900.0,8990.0,7.21,1.22,0.99,2.4,0.1,10.7706,2.711577
Morocco,4340.0,10300.0,27100.0,8.97,3.39,5.22,5.27,3.04,1.590392,0.408054
Mozambique,1490.0,1370.0,6100.0,0.06,0.18,0.85,0.19,0.09,0.612049,1.652441
Myanmar,5650.0,8280.0,59500.0,1.55,0.4,1.59,1.11,0.41,1.740784,1.551304
Namibia,1440.0,1510.0,3380.0,0.21,0.67,0.53,0.02,0.01,4.058578,0.685605
Nepal,1560.0,3420.0,24000.0,0.05,0.57,0.48,0.19,0.22,1.427021,1.121962
Netherlands,13900.0,36400.0,171000.0,46.49,42.95,29.88,38.14,12.77,14.50814,0.434172
New Caledonia,94.8,249.0,1020.0,0.44,0.26,0.44,0.46,0.06,7.504854,0.475689
New Zealand,10100.0,26200.0,32600.0,4.19,2.36,9.44,7.44,2.74,19.31633,0.802109
Nicaragua,2620.0,2260.0,5510.0,0.68,0.17,0.95,0.29,0.15,2.347182,0.831771
Niger,851.0,3150.0,9090.0,0.37,0.17,0.21,0.13,0.04,1.479565,1.879313
Nigeria,18500.0,86300.0,258000.0,5.73,4.39,16.07,9.98,48.4,3.530886,1.22871
Norway,4180.0,15100.0,39500.0,0.49,3.48,11.01,15.55,8.44,13.61223,0.291497
Oman,512.0,17200.0,22800.0,4.98,0.77,2.08,4.75,1.49,19.57878,0.523228
Pakistan,18700.0,76700.0,110000.0,21.86,8.92,18.42,21.16,11.8,1.762399,0.54227
Palau,0.72,1.7,18.5,0.43,0.68,0.72,0.17,0.01,1.277236,0.102428
Panama,1050.0,3350.0,3830.0,0.94,0.26,1.54,0.81,0.29,3.130128,0.346791
Papua New Guinea,477.0,1250.0,2290.0,0.76,0.57,0.76,0.12,0.04,0.863998,0.407879
Paraguay,3000.0,4710.0,14600.0,0.01,0.16,2.28,0.16,0.4,4.911656,0.794151
Peru,4740.0,17600.0,22300.0,2.67,4.28,7.05,6.03,2.1,1.92309,0.362923
Philippines,8890.0,49400.0,50700.0,11.29,3.98,16.92,11.82,7.11,1.634274,0.430683
Poland,25100.0,90800.0,337000.0,194.42,69.23,20.89,54.31,20.49,11.81895,1.185181
Portugal,4020.0,10800.0,48100.0,17.38,4.01,11.82,9.38,5.6,6.260659,0.300683
Puerto Rico,249.0,878.0,2590.0,0.91,0.22,0.02,0.03,0.65,1.025477,0.038148
Qatar,184.0,19600.0,13500.0,5.77,0.11,1.67,7.71,4.05,66.35418,1.420117
Romania,13400.0,24600.0,128000.0,77.12,8.73,8.35,20.62,13.28,7.149987,0.793283
Russia,92900.0,420000.0,1940000.0,1057.48,287.66,235.59,218.8,157.38,16.5499,1.081274
Rwanda,604.0,581.0,1780.0,0.06,0.12,0.21,0.11,0.05,0.471103,0.506406
Saint Kitts and Nevis,14.4,21.9,100.0,0.02,0.01,0.01,0.0,0.0,3.258161,0.21318
Saint Lucia,39.1,54.4,209.0,0.03,0.02,0.01,0.01,0.0,2.109582,0.242404
Saint Vincent and the Grenadines,18.4,39.3,132.0,0.02,0.01,0.01,0.0,0.0,1.756528,0.282098
Samoa,32.4,102.0,136.0,0.05,0.03,0.05,0.01,0.0,1.619261,0.448239
Sao Tome and Principe,6.39,29.5,30.1,0.01,0.01,0.02,0.01,0.0,0.544136,0.307179
Saudi Arabia,6530.0,51800.0,197000.0,75.19,2.91,57.44,45.27,18.03,14.31724,0.386703
Senegal,1960.0,2590.0,6070.0,0.95,0.28,0.76,0.28,0.32,1.284376,0.721034
Serbia and Montenegro,2960.0,12400.0,45000.0,31.48,4.08,2.7,4.46,2.32,5.793541,1.199776
Seychelles,18.9,34.6,191.0,0.04,0.08,0.15,0.08,0.0,3.304378,0.211583
Sierra Leone,449.0,623.0,2450.0,0.07,0.13,0.23,0.12,0.03,0.817754,0.776667
Singapore,909.0,1620.0,38800.0,19.61,0.74,4.72,11.08,3.33,12.56981,0.310329
Slovakia,2610.0,6320.0,47700.0,14.55,11.08,2.94,14.73,4.3,10.58327,0.922006
Slovenia,933.0,3520.0,16300.0,6.0,2.4,3.09,1.79,2.54,10.39688,0.626845
Solomon Islands,75.8,108.0,217.0,0.05,0.03,0.05,0.01,0.01,1.181444,0.577245
Somalia,639.0,4580.0,15500.0,0.05,0.1,0.17,0.09,0.03,2.753276,22.21833
South Africa,19800.0,62900.0,267000.0,155.65,19.68,30.23,37.28,56.75,8.674557,0.977541
Spain and Andorra,20600.0,36500.0,232000.0,65.91,23.13,68.37,50.75,23.59,7.292551,0.301289
Sri Lanka,1860.0,5400.0,12800.0,0.3,0.76,2.99,0.77,0.51,1.121247,0.274499
Sudan and South Sudan,3390.0,16900.0,45200.0,0.88,0.15,2.05,0.01,0.27,2.334134,1.209695
Suriname,167.0,787.0,1500.0,0.3,0.25,0.14,0.08,0.06,5.716833,0.59697
Swaziland,187.0,476.0,1330.0,0.13,0.1,0.15,0.08,0.01,2.162514,0.337723
Sweden,6460.0,13700.0,60800.0,9.84,9.74,19.44,16.4,5.44,9.258515,0.319898
Switzerland and Liechtenstein,2480.0,6030.0,45600.0,2.21,18.01,14.27,7.05,3.34,7.845101,0.174803
Syria,4290.0,33100.0,36900.0,7.14,7.85,7.5,5.77,10.15,5.474883,5.2454
Taiwan,4340.0,10700.0,154000.0,60.09,9.27,26.05,42.27,13.95,8.079381,0.346065
Tajikistan,1270.0,3890.0,5820.0,1.29,3.44,0.29,0.0,0.8,1.963358,1.034008
Tanzania,2180.0,8020.0,21700.0,0.31,0.24,0.71,0.44,0.47,1.132341,0.842226
Thailand,17300.0,95600.0,127000.0,40.39,7.98,35.33,26.93,17.05,4.116601,0.501909
Timor-Leste,58.2,128.0,498.0,0.05,0.03,0.05,0.01,0.0,0.821122,0.804931
Togo,473.0,422.0,2020.0,0.06,0.02,0.17,0.0,0.17,0.718372,0.704266
Tonga,23.9,67.5,109.0,0.02,0.01,0.02,0.0,0.0,2.095108,0.5327
Trinidad and Tobago,157.0,5390.0,12700.0,2.9,0.23,1.22,3.52,7.02,14.67178,1.23722
Tunisia,2080.0,7200.0,16800.0,4.52,2.95,2.96,3.27,2.85,2.9644,0.490523
Turkey,30400.0,63700.0,164000.0,38.04,29.94,32.27,39.87,23.32,4.56184,0.393363
Turkmenistan,2420.0,25300.0,27300.0,6.41,10.32,7.09,2.36,0.96,13.70686,2.181061
Turks and Caicos Islands,0.22,5.39,13.8,0.0,0.0,0.0,0.0,0.0,1.405306,1.833395
Uganda,2000.0,4410.0,11800.0,0.09,0.17,0.29,0.15,0.09,0.946599,1.145427
Ukraine,32200.0,104000.0,566000.0,247.23,64.47,35.44,145.72,73.21,13.68535,1.818347
United Arab Emirates,995.0,27400.0,65900.0,16.24,0.26,12.6,30.5,4.24,42.71393,0.430657
United Kingdom,43100.0,124000.0,563000.0,190.34,117.59,117.0,105.5,37.6,12.6594,0.470667
United States,284000.0,662000.0,5240000.0,2079.25,630.47,1454.17,788.48,296.83,23.80313,0.628897
Uruguay,4600.0,6380.0,21800.0,0.54,1.12,1.95,0.62,0.34,10.30664,0.933642
Uzbekistan,6570.0,37500.0,120000.0,44.23,58.97,6.08,2.87,6.5,7.473903,3.05661
Vanuatu,41.8,105.0,303.0,0.02,0.01,0.02,0.0,0.0,2.81814,1.128703
Venezuela,8740.0,57400.0,120000.0,14.45,5.15,31.91,48.68,19.69,8.761869,0.555721
Viet Nam,12000.0,25200.0,74600.0,2.78,4.22,6.9,7.21,3.76,1.54023,0.906759
Virgin Islands,3.66,10.7,43.5,0.01,0.01,0.01,0.0,0.0,3.271332,0.215009
Yemen,2550.0,5720.0,8450.0,1.83,1.21,4.41,0.34,0.66,1.19271,0.344499
Zambia,2750.0,5900.0,6950.0,0.09,0.22,0.66,1.4,0.38,1.773942,0.791377
Zimbabwe,3330.0,9310.0,17400.0,7.89,2.77,1.97,4.03,0.78,2.758923,1.168967
