Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Iceland,374.0,525.0,3820.0,0.01,0.67,0.89,0.51,1.74,14.91833,0.367692
India,231000.0,779000.0,1750000.0,761.46,177.27,177.31,397.2,149.49,2.275212,0.561273
Indonesia,75300.0,416000.0,267000.0,118.78,31.94,88.87,125.47,43.09,3.166578,0.393822
Iran,31300.0,159000.0,569000.0,128.99,138.45,125.21,111.56,62.88,10.30463,0.622145
Iraq,6340.0,55100.0,110000.0,45.88,10.19,25.41,10.47,19.55,5.747,0.466267
Ireland,7330.0,17500.0,42200.0,12.72,10.53,12.19,4.05,2.15,14.66121,0.330269
"Israel and Palestine, State of",2120.0,6570.0,67300.0,38.84,5.07,15.7,4.24,3.39,10.44872,0.354692
Italy,18300.0,44700.0,418000.0,131.88,81.26,111.84,58.7,33.91,8.060592,0.230956
Jamaica,448.0,1770.0,8290.0,2.85,0.57,1.99,2.09,0.52,3.749739,0.459862
Japan,22200.0,49200.0,1160000.0,459.98,132.68,213.76,253.81,86.03,9.60839,0.292473
Jordan,921.0,3120.0,21200.0,8.38,2.56,5.15,3.19,1.79,3.7015,0.379562
Kazakhstan,14000.0,55900.0,218000.0,75.86,24.27,12.44,90.13,23.06,17.76684,0.903656
Kenya,12300.0,13600.0,42300.0,2.75,1.15,4.16,2.36,1.59,1.694608,0.722142
Kiribati,5.27,26.7,31.8,0.02,0.0,0.02,0.0,0.0,0.633808,0.375375
North Korea,2510.0,23900.0,73000.0,8.26,10.57,1.32,32.77,3.79,4.061616,810.9156
South Korea,12500.0,36000.0,551000.0,256.53,59.07,85.07,101.39,47.53,12.14551,0.42448
Kuwait,810.0,21000.0,87900.0,46.72,0.5,11.73,19.48,9.41,38.91039,0.475069
Kyrgyzstan,1420.0,5220.0,4230.0,2.13,1.68,2.27,0.43,0.41,2.036096,0.711733
Laos,1880.0,2450.0,8890.0,0.22,0.03,0.15,0.85,0.5,2.148351,0.575085
Latvia,1200.0,2290.0,7890.0,1.98,1.22,3.11,0.87,0.72,5.304735,0.290288
Lebanon,811.0,1960.0,21500.0,9.97,3.13,5.12,1.05,2.21,5.800499,0.371276
Lesotho,260.0,543.0,1530.0,0.05,0.03,0.1,0.02,0.01,1.155212,0.560758
Liberia,307.0,632.0,1720.0,0.12,0.07,0.26,0.07,0.05,0.697608,1.021314
Libya,1490.0,62400.0,28100.0,22.09,2.07,15.47,5.57,12.44,15.03484,0.528516
Lithuania,4340.0,4430.0,13000.0,3.11,1.2,4.14,2.96,1.6,6.882462,0.343758
Luxembourg,265.0,534.0,10600.0,1.24,1.61,6.18,1.04,0.57,23.04487,0.26172
Macao,17.1,389.0,1980.0,0.54,0.14,0.66,0.08,0.01,4.533922,0.056692
Macedonia,458.0,1910.0,9120.0,5.76,0.44,1.28,1.03,0.61,5.552451,0.505279
Madagascar,2450.0,6050.0,20600.0,0.49,0.22,0.81,0.22,0.12,1.417029,0.995464
Malawi,1450.0,2510.0,5170.0,0.6,0.13,0.39,0.14,0.17,0.620779,0.622811
Malaysia,11900.0,45000.0,195000.0,73.8,5.54,42.75,47.71,29.27,9.110457,0.456046
Maldives,20.1,46.2,682.0,0.31,0.08,0.38,0.04,0.0,2.11059,0.205484
Mali,1340.0,6630.0,19100.0,0.07,0.11,0.24,0.06,0.08,1.853428,1.109953
Malta,63.2,183.0,2510.0,1.86,0.06,0.46,0.09,0.04,6.665854,0.248517
Mauritania,1980.0,2040.0,6330.0,0.42,0.23,0.87,0.22,0.19,2.953857,0.905729
Mauritius,169.0,460.0,2710.0,2.02,0.17,0.87,0.36,0.02,2.684245,0.178212
Mexico,109000.0,133000.0,436000.0,136.98,31.76,147.7,108.72,38.33,5.87049,0.391018
Moldova,601.0,1760.0,7800.0,3.79,1.38,1.51,0.59,0.42,2.480738,0.778322
Mongolia,4740.0,12100.0,13800.0,8.28,2.34,1.48,1.43,0.19,11.48584,1.558543
Morocco,5910.0,13400.0,48600.0,15.0,7.15,12.94,8.07,5.75,2.120917,0.332682
Mozambique,2320.0,3500.0,10200.0,0.01,0.19,1.53,0.49,1.24,0.679394,0.768859
Myanmar,7750.0,14000.0,87100.0,1.4,0.75,2.14,2.74,0.6,2.186354,0.789545
Namibia,2880.0,1950.0,4220.0,0.11,0.95,1.68,0.24,0.02,4.235297,0.521924
Nepal,4130.0,4370.0,28700.0,0.01,0.9,1.75,0.76,0.64,1.392354,0.726543
Netherlands,8740.0,23900.0,173000.0,58.85,36.08,33.44,31.17,14.87,12.38494,0.273765
New Caledonia,97.2,236.0,1520.0,0.81,0.18,0.81,1.39,0.1,7.485611,0.42341
New Zealand,12200.0,34200.0,34700.0,7.47,2.77,13.62,6.61,3.63,18.76699,0.588293
Nicaragua,3220.0,4510.0,6850.0,1.76,0.36,1.54,0.5,0.31,2.573565,0.651596
Niger,1660.0,6700.0,17900.0,0.24,0.02,0.65,0.16,0.06,1.661328,2.128471
Nigeria,26000.0,77200.0,164000.0,7.7,2.79,23.51,9.87,34.1,1.733924,0.352818
Norway,3100.0,21700.0,44600.0,1.99,3.42,13.63,16.65,9.04,14.38001,0.226859
Oman,943.0,61400.0,21200.0,11.94,2.34,7.38,16.85,9.4,28.97588,0.635093
Pakistan,46600.0,160000.0,170000.0,43.99,15.88,32.69,41.21,21.86,2.250101,0.523739
Palau,0.68,2.06,31.2,0.83,0.22,1.02,0.11,0.0,1.668099,0.13801
Panama,1190.0,3850.0,8520.0,2.43,0.51,3.39,1.68,0.66,3.785913,0.255305
Papua New Guinea,668.0,2500.0,5580.0,1.19,0.46,1.07,0.12,0.28,1.259486,0.634925
Paraguay,4610.0,6770.0,19500.0,0.0,0.19,3.81,0.09,0.5,5.036233,0.771492
Peru,6610.0,22100.0,41700.0,8.41,2.96,15.02,11.31,3.96,2.429041,0.263164
Philippines,11600.0,80700.0,67600.0,29.88,5.66,23.3,12.62,9.13,1.734601,0.328084
Poland,26500.0,63900.0,304000.0,155.87,56.32,44.69,34.64,18.64,10.2927,0.501027
Portugal,3640.0,12300.0,58600.0,20.07,4.91,18.95,9.14,5.82,6.997449,0.262248
Puerto Rico,206.0,693.0,2530.0,1.43,0.24,0.02,0.01,0.45,0.919015,0.026044
Qatar,471.0,65100.0,43200.0,12.31,0.25,10.75,27.01,12.29,68.38123,0.577105
Romania,9490.0,21900.0,85700.0,35.81,9.44,14.85,17.33,7.81,5.682601,0.330568
Russia,63900.0,383000.0,1570000.0,827.56,154.62,228.31,229.94,213.85,14.06,0.638527
Rwanda,1090.0,1290.0,3910.0,0.17,0.09,0.36,0.09,0.06,0.630368,0.493567
Saint Kitts and Nevis,14.1,24.6,149.0,0.07,0.02,0.05,0.01,0.0,3.69088,0.169427
Saint Lucia,31.0,55.7,461.0,0.1,0.02,0.07,0.01,0.0,3.20228,0.286923
Saint Vincent and the Grenadines,19.5,42.4,279.0,0.05,0.01,0.03,0.0,0.0,3.121839,0.30391
Samoa,39.1,108.0,157.0,0.04,0.01,0.05,0.01,0.0,1.646332,0.30389
Sao Tome and Principe,9.09,46.7,57.3,0.03,0.02,0.06,0.02,0.0,0.662206,0.249733
Saudi Arabia,7310.0,76600.0,393000.0,165.71,4.38,101.55,107.79,57.11,17.90642,0.401972
Senegal,2720.0,6540.0,8740.0,2.08,0.38,1.95,0.96,1.26,1.433625,0.661713
Serbia and Montenegro,3330.0,9860.0,57300.0,39.12,3.18,8.06,5.4,2.06,7.280837,0.634319
Seychelles,15.5,73.3,435.0,0.24,0.14,0.52,0.13,0.01,5.757673,0.303577
Sierra Leone,678.0,1040.0,3540.0,0.14,0.08,0.29,0.07,0.12,0.832755,0.70421
Singapore,1720.0,2550.0,42500.0,19.68,0.62,6.7,13.34,6.54,9.420772,0.147417
Slovakia,2750.0,6100.0,37800.0,8.49,6.78,6.32,11.02,4.35,8.644927,0.371062
Slovenia,957.0,3670.0,17700.0,6.09,2.04,5.08,1.9,2.49,10.97575,0.388667
Solomon Islands,132.0,204.0,268.0,0.06,0.02,0.08,0.01,0.01,1.171245,0.68616
Somalia,1040.0,5240.0,19100.0,0.17,0.09,0.36,0.09,0.04,2.164698,4.528883
South Africa,19800.0,77500.0,401000.0,228.09,36.0,46.77,88.68,54.91,9.774748,0.836347
Spain and Andorra,21600.0,43800.0,302000.0,87.41,33.07,101.29,54.29,25.47,7.903038,0.239241
Sri Lanka,2520.0,13300.0,11900.0,4.08,0.92,5.5,1.07,1.36,1.379251,0.173795
Sudan and South Sudan,15500.0,27300.0,71800.0,2.71,1.27,7.83,2.85,1.12,2.647287,0.792441
Suriname,179.0,648.0,1890.0,0.41,0.35,0.58,0.08,0.03,5.220272,0.380024
Swaziland,547.0,476.0,1330.0,1.4,0.17,0.32,0.21,0.01,1.993502,0.262394
Sweden,9990.0,12300.0,47500.0,7.98,2.98,21.25,8.51,6.61,7.49956,0.183868
Switzerland and Liechtenstein,2150.0,11300.0,45300.0,2.65,15.52,17.24,6.41,2.96,7.60018,0.142662
Syria,5850.0,16700.0,62000.0,27.47,8.31,12.79,8.11,5.45,4.058362,0.79218
Taiwan,5030.0,10100.0,256000.0,145.82,9.84,34.59,49.48,14.41,11.76934,0.344683
Tajikistan,1440.0,5450.0,3640.0,0.08,1.99,0.24,0.0,0.8,1.409074,0.696729
Tanzania,5970.0,12200.0,36000.0,1.2,0.55,2.94,0.4,0.85,1.212777,0.615628
Thailand,21400.0,113000.0,230000.0,76.99,17.48,56.35,56.38,24.72,5.440476,0.43242
Timor-Leste,272.0,194.0,2030.0,0.06,0.02,0.08,0.01,0.1,2.283946,1.357733
Togo,788.0,1660.0,3700.0,0.04,0.16,1.93,0.15,0.45,0.970622,0.813712
Tonga,24.2,67.9,182.0,0.06,0.02,0.08,0.01,0.0,2.644373,0.554656
Trinidad and Tobago,259.0,16300.0,37600.0,5.59,0.49,3.05,11.04,17.27,40.98657,1.362004
Tunisia,2450.0,9070.0,25000.0,7.48,3.38,5.72,4.56,4.13,3.472827,0.33881
Turkey,31200.0,84300.0,296000.0,101.1,60.96,44.26,50.69,39.82,5.774738,0.373439
Turkmenistan,5060.0,29300.0,54800.0,14.38,22.53,7.22,5.82,4.53,17.79675,1.924955
Turks and Caicos Islands,0.86,14.8,49.8,0.03,0.01,0.02,0.0,0.0,2.164091,0.205861
Uganda,3790.0,8680.0,23000.0,0.69,0.39,1.48,0.38,0.54,1.080898,0.72438
Ukraine,18700.0,63000.0,287000.0,114.06,39.11,33.42,62.86,38.61,8.022101,1.067712
United Arab Emirates,2090.0,30000.0,164000.0,57.47,0.49,28.79,61.73,16.8,25.60659,0.416794
United Kingdom,23400.0,75200.0,481000.0,173.04,96.89,118.32,71.36,25.99,9.241801,0.259276
United States,284000.0,622000.0,5290000.0,2227.36,601.31,1622.54,669.13,218.76,20.24801,0.415946
Uruguay,8020.0,7250.0,25200.0,2.27,1.13,2.78,1.27,0.49,12.04709,0.756865
Uzbekistan,10300.0,49100.0,109000.0,35.96,37.87,8.76,16.63,9.22,5.985552,1.528505
Vanuatu,79.1,117.0,345.0,0.04,0.01,0.05,0.01,0.0,2.346552,0.789421
Venezuela,12300.0,71300.0,186000.0,24.98,6.33,46.57,82.62,18.2,9.431045,0.552996
Viet Nam,19900.0,141000.0,108000.0,32.36,11.75,28.57,38.95,27.03,3.07722,0.733771
Virgin Islands,4.91,13.0,76.0,0.03,0.01,0.02,0.0,0.0,3.550658,0.132441
Yemen,4490.0,19500.0,27600.0,5.6,4.45,8.15,5.28,3.9,2.245869,0.516424
Zambia,2160.0,6250.0,9740.0,0.02,0.18,0.59,0.78,0.46,1.343625,0.440998
Zimbabwe,4100.0,11100.0,8640.0,2.71,2.71,1.08,0.68,0.58,1.728668,1.368
