Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Iran,23300.0,145000.0,279000.0,51.86,83.88,55.71,53.09,33.65,7.38101,0.677821
Iraq,5230.0,34200.0,113000.0,50.4,6.56,24.73,13.46,15.21,7.554623,1.149703
Ireland,8090.0,17300.0,35300.0,12.95,9.38,5.9,4.4,2.65,16.61794,0.646753
"Israel and Palestine, State of",2050.0,4460.0,48200.0,25.36,3.34,11.27,4.91,3.34,10.26251,0.43328
Italy,27600.0,52100.0,440000.0,130.77,75.63,106.89,87.78,38.34,9.072051,0.27944
Jamaica,551.0,1800.0,8800.0,5.23,0.36,1.39,1.43,0.38,4.392904,0.520473
Japan,32700.0,72200.0,1240000.0,424.6,144.45,240.06,301.16,110.85,10.60621,0.343367
Jordan,755.0,2150.0,13900.0,4.73,2.29,3.0,2.25,1.62,3.671282,0.532963
Kazakhstan,15300.0,52800.0,180000.0,74.48,21.81,9.16,65.07,11.38,15.44392,1.817227
Kenya,6680.0,8870.0,26400.0,0.26,1.0,2.55,1.92,0.94,1.533982,0.695918
Kiribati,3.54,18.6,22.6,0.0,0.0,0.01,0.0,0.0,0.574883,0.408381
North Korea,2450.0,21600.0,88700.0,11.29,14.26,2.53,48.45,12.54,5.154183,807.8188
South Korea,14000.0,35800.0,402000.0,106.62,81.52,72.47,96.68,46.22,9.977026,0.596444
Kuwait,431.0,26600.0,40300.0,13.82,0.31,5.34,12.87,8.05,41.84861,0.515985
Kyrgyzstan,1240.0,4600.0,4770.0,2.2,0.58,1.12,0.56,0.31,2.324963,1.371493
Laos,1400.0,1350.0,6530.0,0.06,0.06,0.09,0.08,0.02,1.91349,0.998342
Latvia,1250.0,2640.0,9850.0,4.05,1.44,2.01,1.41,0.57,5.480863,0.67878
Lebanon,683.0,1430.0,14500.0,3.62,3.64,4.18,1.35,1.68,5.468758,0.446935
Lesotho,197.0,512.0,1290.0,0.01,0.02,0.04,0.03,0.01,1.134639,0.777587
Liberia,159.0,305.0,743.0,0.03,0.06,0.1,0.07,0.02,0.582306,2.352573
Libya,1200.0,49500.0,54500.0,13.04,1.95,9.51,8.45,16.79,21.25563,0.948491
Lithuania,2670.0,4830.0,15300.0,5.63,2.35,2.94,2.51,1.81,6.281148,0.680724
Luxembourg,245.0,586.0,8970.0,0.91,1.4,3.35,2.57,0.8,24.01893,0.374664
Macao,10.3,136.0,732.0,0.22,0.21,0.33,0.08,0.01,2.276849,0.053308
Macedonia,656.0,1700.0,8690.0,6.07,0.49,0.88,0.87,0.38,5.57072,0.729339
Madagascar,1470.0,6030.0,17200.0,0.13,0.21,0.36,0.24,0.08,1.834832,1.309441
Malawi,992.0,1190.0,3140.0,0.09,0.12,0.2,0.14,0.09,0.537805,0.654361
Malaysia,8490.0,36100.0,89100.0,26.39,4.14,20.48,28.57,11.56,6.523512,0.446742
Maldives,9.3,36.3,162.0,0.06,0.06,0.09,0.02,0.0,0.817344,0.149994
Mali,919.0,3550.0,9770.0,0.05,0.08,0.14,0.09,0.06,1.483139,1.608034
Malta,72.2,107.0,2420.0,1.58,0.11,0.69,0.0,0.04,6.827128,0.338637
Mauritania,1080.0,1410.0,4220.0,0.32,0.57,0.96,0.65,0.18,2.881564,1.007549
Mauritius,158.0,336.0,814.0,0.64,0.13,0.54,0.24,0.01,1.158093,0.128599
Mexico,59600.0,117000.0,320000.0,83.26,30.7,89.39,87.97,34.95,5.287489,0.41677
Moldova,1340.0,3080.0,12200.0,6.2,3.41,1.3,0.99,0.29,3.825636,1.741787
Mongolia,3600.0,10300.0,9310.0,6.59,0.86,0.83,1.95,0.1,10.12136,2.379902
Morocco,4380.0,10800.0,30500.0,11.4,3.75,5.99,4.93,3.12,1.685639,0.426891
Mozambique,1720.0,1280.0,6460.0,0.03,0.2,0.73,0.19,0.13,0.600473,1.607472
Myanmar,7760.0,9060.0,62000.0,2.07,0.57,2.72,1.37,0.59,1.823491,1.548142
Namibia,1770.0,1490.0,3340.0,0.04,1.11,0.62,0.02,0.01,3.990963,0.676323
Nepal,2060.0,3700.0,25000.0,0.03,0.76,0.62,0.35,0.25,1.436718,1.063571
Netherlands,13500.0,34800.0,174000.0,54.86,42.4,29.57,36.67,13.92,14.40143,0.410791
New Caledonia,90.5,242.0,949.0,0.22,0.21,0.33,0.42,0.05,6.718698,0.411268
New Zealand,10800.0,27300.0,34000.0,3.23,2.82,10.78,7.1,3.2,19.62182,0.763508
Nicaragua,2530.0,2720.0,5060.0,0.89,0.17,1.11,0.34,0.19,2.237202,0.754126
Niger,993.0,3500.0,9800.0,0.29,0.15,0.2,0.15,0.04,1.508422,1.922762
Nigeria,19000.0,85500.0,258000.0,5.38,3.85,14.91,8.63,55.43,3.354794,1.220377
Norway,4400.0,17200.0,41700.0,0.52,3.6,11.52,15.77,10.31,14.48457,0.286889
Oman,560.0,18900.0,18900.0,5.43,0.85,2.19,6.22,4.08,17.38778,0.45425
Pakistan,20000.0,85700.0,114000.0,24.98,10.35,20.24,23.67,9.63,1.787462,0.532691
Palau,0.56,1.75,13.8,0.62,0.59,0.9,0.22,0.01,0.933297,0.066306
Panama,1000.0,3410.0,4390.0,1.13,0.29,1.73,0.94,0.3,3.213448,0.354327
Papua New Guinea,522.0,1370.0,2410.0,0.48,0.51,0.6,0.15,0.08,0.878279,0.426443
Paraguay,3940.0,5400.0,16300.0,0.11,0.19,2.93,0.26,0.46,5.380081,0.811251
Peru,5510.0,18600.0,25900.0,3.04,4.78,8.7,6.8,2.48,2.079073,0.337042
Philippines,9340.0,64000.0,53600.0,15.74,4.79,22.15,14.57,9.61,1.817452,0.459052
Poland,25800.0,88600.0,354000.0,173.79,62.26,22.32,74.96,22.26,12.17604,1.08846
Portugal,4180.0,11300.0,53400.0,19.53,4.23,12.92,10.55,6.03,6.788105,0.31263
Puerto Rico,229.0,923.0,2550.0,0.93,0.24,0.02,0.03,0.68,1.003308,0.035108
Qatar,203.0,21100.0,11300.0,6.79,0.13,1.97,7.93,4.17,63.4995,1.269383
Romania,11700.0,23200.0,131000.0,62.22,8.59,8.17,38.61,13.69,7.236851,0.711989
Russia,72400.0,373000.0,1670000.0,916.42,214.58,190.92,226.09,198.15,14.29761,1.112667
Rwanda,654.0,515.0,1780.0,0.07,0.12,0.2,0.14,0.03,0.496796,0.74866
Saint Kitts and Nevis,14.8,21.5,108.0,0.02,0.01,0.01,0.0,0.0,3.359642,0.202648
Saint Lucia,70.0,55.0,242.0,0.05,0.03,0.02,0.0,0.0,2.493182,0.280739
Saint Vincent and the Grenadines,19.9,40.6,177.0,0.03,0.02,0.01,0.0,0.0,2.197657,0.331866
Samoa,32.8,98.1,136.0,0.02,0.02,0.04,0.01,0.0,1.568851,0.425576
Sao Tome and Principe,5.99,22.7,31.1,0.01,0.01,0.02,0.01,0.0,0.472541,0.277855
Saudi Arabia,5950.0,65800.0,217000.0,80.21,2.94,54.13,54.35,24.02,15.41528,0.433556
Senegal,2000.0,2800.0,6300.0,1.01,0.32,0.78,0.37,0.32,1.268449,0.715384
Serbia and Montenegro,3420.0,12300.0,46900.0,36.4,2.24,2.73,3.17,2.34,5.960494,1.145767
Seychelles,11.1,32.9,108.0,0.05,0.08,0.14,0.09,0.0,1.977773,0.133699
Sierra Leone,454.0,604.0,2180.0,0.08,0.14,0.24,0.16,0.03,0.75769,0.791542
Singapore,1860.0,1710.0,43600.0,20.97,0.62,5.65,10.35,3.71,13.56708,0.298336
Slovakia,3010.0,5770.0,45800.0,14.64,8.99,3.79,13.78,4.3,10.15719,0.790513
Slovenia,940.0,3460.0,16500.0,5.87,2.44,3.84,1.91,1.83,10.49847,0.575684
Solomon Islands,80.3,119.0,238.0,0.02,0.02,0.04,0.01,0.01,1.217151,0.532957
Somalia,740.0,5290.0,17000.0,0.05,0.09,0.16,0.11,0.03,2.988815,15.18671
South Africa,19900.0,64700.0,286000.0,167.16,17.94,35.17,39.5,63.19,8.811104,0.973658
Spain and Andorra,22100.0,37400.0,255000.0,76.54,24.4,71.92,55.34,26.79,7.885233,0.311539
Sri Lanka,1860.0,6230.0,13100.0,0.25,0.92,3.7,0.6,0.72,1.162503,0.26027
Sudan and South Sudan,4650.0,18300.0,49200.0,0.88,0.19,2.79,0.45,0.31,2.441655,1.244787
Suriname,172.0,783.0,1560.0,0.35,0.26,0.15,0.03,0.07,5.666536,0.58614
Swaziland,172.0,467.0,1380.0,0.25,0.11,0.14,0.11,0.01,2.101345,0.318727
Sweden,6300.0,13700.0,62900.0,9.74,10.09,20.34,16.76,6.05,9.379828,0.302525
Switzerland and Liechtenstein,2510.0,5890.0,45400.0,2.19,17.76,14.37,7.13,3.28,7.660534,0.170801
Syria,4750.0,31700.0,40300.0,9.82,7.15,7.51,6.66,9.12,5.355575,5.345742
Taiwan,4680.0,10800.0,171000.0,69.95,9.57,28.8,45.69,15.07,8.80302,0.344536
Tajikistan,1190.0,3680.0,3080.0,0.56,1.72,0.18,0.0,0.62,1.379969,1.08595
Tanzania,2960.0,8990.0,24200.0,0.55,0.63,0.9,0.41,0.46,1.207466,0.907313
Thailand,16700.0,96000.0,161000.0,49.04,8.44,46.8,35.66,22.0,4.604744,0.490401
Timor-Leste,81.1,155.0,653.0,0.02,0.02,0.04,0.01,0.0,1.019968,0.996683
Togo,433.0,750.0,2140.0,0.06,0.06,0.39,0.07,0.17,0.777852,0.647431
Tonga,21.8,63.1,81.2,0.02,0.02,0.04,0.01,0.0,1.727539,0.405633
Trinidad and Tobago,159.0,3950.0,13600.0,3.08,0.15,1.34,3.6,5.31,14.11773,1.115282
Tunisia,1990.0,6930.0,17300.0,4.54,3.17,3.2,3.13,3.21,2.874266,0.466983
Turkey,29600.0,68800.0,178000.0,45.07,31.71,35.2,40.13,24.65,4.718723,0.409611
Turkmenistan,2250.0,19100.0,34800.0,9.17,16.78,3.99,3.31,1.44,13.34775,2.9003
Turks and Caicos Islands,0.28,6.27,14.9,0.0,0.0,0.0,0.0,0.0,1.397391,1.683709
Uganda,2470.0,4410.0,11900.0,0.09,0.17,0.28,0.19,0.11,0.913517,0.995477
Ukraine,25400.0,89600.0,462000.0,191.13,60.18,33.32,111.16,65.83,11.32779,2.208181
United Arab Emirates,1130.0,29200.0,77400.0,18.52,0.29,13.11,37.73,7.8,43.98402,0.431422
United Kingdom,42000.0,122000.0,548000.0,178.64,112.19,116.33,106.46,40.18,12.27308,0.430389
United States,295000.0,663000.0,5390000.0,2167.29,625.74,1537.75,742.7,306.23,23.87554,0.603901
Uruguay,4730.0,6430.0,22000.0,0.34,1.14,2.19,0.72,0.32,10.29411,0.893295
Uzbekistan,6380.0,40800.0,102000.0,33.88,38.18,7.26,15.22,7.26,6.514872,2.958282
Vanuatu,45.8,107.0,309.0,0.01,0.01,0.02,0.0,0.0,2.746224,1.051941
Venezuela,8970.0,67400.0,131000.0,13.6,5.3,33.49,53.69,13.62,9.349101,0.609897
Viet Nam,13900.0,34100.0,81500.0,4.49,5.26,7.27,10.44,6.18,1.721338,0.880969
Virgin Islands,3.85,10.9,47.0,0.01,0.01,0.01,0.0,0.0,3.353885,0.12866
Yemen,2700.0,9070.0,10900.0,2.31,2.27,3.96,0.89,1.48,1.481047,0.414191
Zambia,2320.0,5710.0,6690.0,0.06,0.29,0.81,0.85,0.32,1.590453,0.794211
Zimbabwe,3450.0,9690.0,16100.0,7.33,2.83,2.17,2.75,1.01,2.583029,1.039995
