Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Burundi,687.0,645.0,2280.0,0.07,0.06,0.15,0.03,0.02,0.551229,0.733256
Cambodia,2190.0,2390.0,18000.0,0.43,0.14,1.51,0.07,0.03,1.819094,1.249909
Cameroon,4260.0,9410.0,23800.0,0.06,0.6,1.86,0.19,3.03,2.39229,0.936364
Canada,33000.0,119000.0,548000.0,137.82,89.91,147.79,133.01,41.09,22.57748,0.597186
Cape Verde,59.7,66.9,152.0,0.02,0.02,0.05,0.01,0.0,0.627135,0.163319
Cayman Islands,8.19,29.8,247.0,0.07,0.03,0.05,0.01,0.0,6.584802,0.191315
Central African Republic,387.0,2030.0,4610.0,0.06,0.05,0.13,0.03,0.02,1.833145,2.162683
Chad,747.0,3560.0,9640.0,0.03,0.03,0.08,0.02,0.05,1.610207,1.507516
Chile,6950.0,20900.0,52200.0,11.49,4.71,16.07,14.41,5.13,5.185494,0.342948
China,394000.0,1170000.0,3940000.0,1506.57,363.7,269.77,1103.08,602.22,4.263087,1.094321
Colombia,17600.0,61300.0,64100.0,7.27,5.78,19.48,22.1,6.48,3.487532,0.418965
Comoros,50.6,68.8,222.0,0.01,0.01,0.03,0.01,0.0,0.614685,0.430232
Democratic Republic of the Congo,2700.0,2780.0,18500.0,0.01,0.0,0.65,0.06,1.21,0.495732,0.983194
Congo,379.0,4390.0,9640.0,0.0,0.07,0.55,0.01,3.79,4.343879,0.960518
Costa Rica,1300.0,3290.0,5520.0,0.14,0.65,3.17,0.96,0.58,2.529774,0.266142
Cote d'Ivoire,1790.0,6810.0,8300.0,1.93,1.8,1.26,1.27,0.7,0.991501,0.343181
Croatia,2470.0,3660.0,20800.0,4.93,3.6,4.38,4.84,2.93,6.117276,0.37602
Cuba,6220.0,13800.0,27800.0,8.96,2.9,2.21,12.4,1.35,4.274286,0.369266
Cyprus,301.0,1480.0,6870.0,2.79,0.23,1.79,1.38,0.68,9.014492,0.401892
Czechia,6930.0,13800.0,130000.0,68.0,15.84,12.75,24.49,9.74,14.70649,0.67908
Denmark,6500.0,9450.0,55600.0,25.33,7.07,12.03,7.81,3.37,13.35241,0.318771
Djibouti,242.0,727.0,820.0,0.28,0.25,0.64,0.14,0.01,2.443015,1.146297
Dominica,20.7,49.4,131.0,0.01,0.01,0.01,0.0,0.0,2.89341,0.351761
Dominican Republic,2050.0,7800.0,18300.0,9.7,1.3,5.18,2.13,1.26,3.234355,0.401202
Ecuador,4070.0,20800.0,19600.0,3.04,2.69,8.72,4.84,3.9,3.459269,0.458257
Egypt,18200.0,44000.0,135000.0,31.88,11.34,28.16,40.02,27.84,2.770142,0.368845
El Salvador,1320.0,3350.0,6220.0,1.36,0.46,2.54,1.15,0.69,1.843013,0.286741
Equatorial Guinea,35.1,3300.0,6450.0,0.05,0.02,0.05,0.01,3.18,15.29417,0.967426
Eritrea,731.0,1190.0,3300.0,0.28,0.09,0.2,0.04,0.06,1.491435,0.842666
Estonia,767.0,2580.0,16000.0,11.06,0.77,1.96,1.21,2.51,13.87031,0.851393
Ethiopia,4600.0,19700.0,51800.0,0.02,1.07,1.99,0.96,0.54,1.110905,1.708154
Fiji,353.0,561.0,910.0,0.51,0.1,0.42,0.22,0.06,2.240358,0.31179
Finland,6570.0,12800.0,65800.0,27.96,6.61,11.89,14.15,3.33,16.37387,0.464709
France and Monaco,45000.0,72500.0,411000.0,42.96,104.71,134.26,86.24,38.34,8.823285,0.244729
French Polynesia,28.9,120.0,492.0,0.24,0.05,0.2,0.09,0.01,2.657246,0.165772
Gabon,203.0,6740.0,12000.0,0.4,0.17,0.36,0.56,5.27,14.99989,0.847187
Gambia,167.0,207.0,686.0,0.04,0.04,0.1,0.02,0.01,0.834695,0.521213
Georgia,1510.0,3530.0,3910.0,0.95,0.76,1.15,0.52,0.55,1.915724,0.591426
Germany,43700.0,94200.0,887000.0,349.38,188.27,169.54,124.23,55.67,12.57448,0.331504
Ghana,1920.0,6530.0,8260.0,0.86,0.93,2.93,0.76,1.14,0.860665,0.375547
Greece,5740.0,22800.0,99100.0,45.14,11.77,19.77,13.37,9.1,11.4194,0.448359
Greenland,3.32,28.7,196.0,0.0,0.0,0.0,0.0,0.0,4.044331,0.199676
Grenada,17.9,39.7,400.0,0.04,0.02,0.03,0.01,0.0,4.488672,0.476208
Guatemala,2780.0,7050.0,10100.0,2.5,1.06,4.09,1.35,1.11,1.673443,0.275359
Guinea,1450.0,1790.0,6610.0,0.2,0.18,0.46,0.1,0.18,1.097937,0.953957
Guinea-Bissau,200.0,348.0,1020.0,0.06,0.05,0.13,0.03,0.01,1.236053,0.907316
Guyana,1240.0,1620.0,2650.0,0.35,0.15,0.26,0.05,0.01,7.323011,1.585194
Haiti,1360.0,1730.0,5640.0,0.2,0.28,0.78,0.25,0.22,1.004479,0.593215
Honduras,2690.0,5910.0,4240.0,1.3,0.53,2.25,1.2,0.62,1.918637,0.575591
Hong Kong,515.0,2070.0,43400.0,23.74,2.06,10.09,5.55,0.7,6.846818,0.201694
Hungary,6850.0,9660.0,59700.0,22.39,15.6,9.34,7.59,4.79,7.473857,0.40453
Iceland,368.0,510.0,2970.0,0.01,0.68,0.64,0.79,0.87,13.61069,0.391622
India,185000.0,680000.0,1090000.0,471.94,116.3,94.92,222.19,97.27,1.826439,0.702146
Indonesia,64100.0,319000.0,211000.0,70.13,45.32,66.75,92.24,41.05,2.768928,0.466725
Iran,26700.0,119000.0,367000.0,76.49,106.34,80.31,64.17,38.59,7.64004,0.638738
Iraq,5870.0,48100.0,91500.0,28.04,8.96,28.83,14.45,18.15,5.997182,0.495526
Ireland,7930.0,18200.0,46400.0,16.66,9.93,10.79,5.58,3.43,18.54644,0.452099
"Israel and Palestine, State of",2190.0,5100.0,59400.0,34.47,4.23,13.28,4.15,3.24,10.87564,0.404739
Italy,27700.0,51100.0,460000.0,132.5,81.57,118.49,87.59,39.4,9.362742,0.257857
Jamaica,570.0,2040.0,10300.0,5.54,0.37,1.88,2.02,0.47,4.823051,0.604808
Japan,25400.0,56400.0,1250000.0,452.78,150.93,251.65,275.79,97.94,10.40485,0.324983
Jordan,752.0,2340.0,15700.0,5.35,2.59,3.71,2.47,1.41,3.621685,0.483608
Kazakhstan,11400.0,38300.0,123000.0,61.36,5.81,8.2,33.88,19.31,11.47715,0.985712
Kenya,8040.0,8790.0,27800.0,1.37,1.2,2.66,1.86,0.92,1.380387,0.64133
Kiribati,4.28,22.6,29.6,0.01,0.0,0.01,0.0,0.0,0.658229,0.375453
North Korea,3060.0,22700.0,76500.0,11.99,13.85,1.57,44.9,4.24,4.419912,850.8826
South Korea,18100.0,36700.0,494000.0,180.15,71.65,80.98,113.05,49.78,11.50334,0.538096
Kuwait,606.0,19500.0,57900.0,29.48,0.34,6.13,14.26,7.71,36.99281,0.540082
Kyrgyzstan,1150.0,4390.0,4130.0,1.77,0.48,0.89,0.62,0.37,1.947455,0.903525
Laos,1510.0,1360.0,7430.0,0.18,0.02,0.1,0.3,0.07,1.902567,0.776821
Latvia,1170.0,2160.0,7940.0,2.61,1.12,2.51,1.0,0.67,4.778418,0.406837
Lebanon,790.0,1620.0,16400.0,7.64,2.11,3.74,1.67,1.28,5.609562,0.453403
Lesotho,237.0,589.0,1500.0,0.03,0.03,0.08,0.02,0.01,1.234265,0.738029
Liberia,237.0,488.0,1190.0,0.08,0.07,0.18,0.04,0.04,0.640595,0.769121
Libya,1280.0,49600.0,24500.0,15.97,2.48,11.49,7.85,11.85,13.86718,0.653565
Lithuania,3540.0,4280.0,12600.0,4.08,0.98,3.32,2.48,1.66,5.880842,0.455599
Luxembourg,261.0,576.0,9380.0,0.41,1.73,5.09,1.45,0.69,23.21082,0.283949
Macao,15.3,174.0,1540.0,0.55,0.11,0.46,0.21,0.01,3.95559,0.093005
Macedonia,503.0,1670.0,9220.0,6.5,0.31,0.94,0.92,0.54,5.57872,0.670452
Madagascar,1900.0,5310.0,16500.0,0.35,0.28,0.71,0.18,0.08,1.457487,0.982275
Malawi,1130.0,1280.0,3680.0,0.27,0.12,0.28,0.12,0.12,0.521075,0.650559
Malaysia,9330.0,37000.0,133000.0,40.77,4.21,34.96,40.5,17.15,7.548141,0.471779
Maldives,11.4,35.7,317.0,0.17,0.03,0.14,0.06,0.0,1.26891,0.178827
Mali,1030.0,4450.0,12600.0,0.06,0.1,0.22,0.06,0.07,1.597251,1.396347
Malta,62.9,131.0,2520.0,1.98,0.09,0.43,0.0,0.04,6.80968,0.279725
Mauritania,1420.0,1980.0,5750.0,0.55,0.48,1.25,0.28,0.1,3.27926,1.203377
Mauritius,180.0,378.0,1780.0,1.26,0.16,0.75,0.39,0.02,1.955818,0.169231
Mexico,81400.0,120000.0,380000.0,124.99,32.27,107.88,95.43,34.45,5.641176,0.382982
Moldova,687.0,2000.0,7090.0,4.32,1.31,0.71,0.5,0.25,2.336298,1.087271
Mongolia,3960.0,9030.0,9420.0,6.41,1.0,0.93,0.61,0.07,9.260991,1.950452
Morocco,5480.0,12200.0,38800.0,12.87,4.79,8.58,5.96,4.66,1.934927,0.402461
Mozambique,1950.0,1930.0,7330.0,0.05,0.2,0.84,0.22,0.62,0.602968,0.98008
Myanmar,8880.0,10600.0,66500.0,1.91,0.66,2.82,2.8,0.52,1.843441,1.433287
Namibia,2270.0,1890.0,4100.0,0.01,0.82,1.36,0.25,0.01,4.272083,0.703957
Nepal,3650.0,3950.0,25700.0,0.01,1.32,0.75,1.27,0.27,1.377563,0.869251
Netherlands,12400.0,28600.0,178000.0,60.01,39.74,32.37,34.36,14.72,13.67819,0.320507
New Caledonia,99.7,244.0,1590.0,0.6,0.09,0.38,0.78,0.05,8.896698,0.592932
New Zealand,11400.0,35800.0,34400.0,8.3,3.01,12.15,7.72,4.28,20.86079,0.7246
Nicaragua,2860.0,4000.0,6210.0,1.52,0.2,1.47,0.52,0.28,2.563325,0.726718
Niger,1140.0,4600.0,12200.0,0.21,0.03,0.36,0.05,0.06,1.523773,1.958861
Nigeria,22600.0,104000.0,193000.0,6.23,6.16,26.6,10.43,56.33,2.543141,0.878388
Norway,4180.0,20400.0,43400.0,0.63,3.76,12.26,16.24,10.44,15.03467,0.252609
Oman,661.0,28500.0,19200.0,8.0,1.77,2.88,10.36,5.39,21.09064,0.464263
Pakistan,23100.0,110000.0,133000.0,33.78,12.23,25.53,23.98,15.0,1.879114,0.538965
Palau,0.88,1.84,27.5,0.97,0.2,0.83,0.36,0.01,1.558256,0.110852
Panama,1100.0,3680.0,6220.0,2.07,0.34,2.23,1.23,0.35,3.561249,0.351163
Papua New Guinea,596.0,1720.0,3010.0,0.95,0.31,0.64,0.28,0.23,0.931798,0.534241
Paraguay,3900.0,5880.0,16200.0,0.0,0.19,2.99,0.24,0.48,4.808427,0.811959
Peru,5990.0,19200.0,26900.0,2.58,4.21,9.05,8.5,2.48,1.986068,0.307027
Philippines,11100.0,73900.0,58000.0,22.87,6.53,26.64,11.83,5.88,1.794737,0.421855
Poland,26100.0,69100.0,307000.0,165.32,47.73,26.8,48.79,20.32,10.44265,0.709528
Portugal,4010.0,12800.0,64200.0,21.49,5.86,17.85,12.55,6.19,7.790884,0.295354
Puerto Rico,223.0,975.0,2630.0,1.14,0.32,0.02,0.03,0.64,1.007865,0.028152
Qatar,236.0,32600.0,22900.0,7.81,0.12,2.62,11.92,9.83,90.22863,0.82616
Romania,10000.0,20300.0,103000.0,43.93,8.26,11.55,27.59,11.64,6.060713,0.548785
Russia,63300.0,349000.0,1600000.0,875.38,191.85,195.62,211.58,208.16,13.83361,0.929601
Rwanda,896.0,807.0,2570.0,0.12,0.11,0.28,0.06,0.06,0.513508,0.61306
Saint Kitts and Nevis,17.6,25.3,146.0,0.01,0.01,0.01,0.0,0.0,4.098663,0.207002
Saint Lucia,36.8,54.1,381.0,0.07,0.03,0.05,0.01,0.0,2.978491,0.31004
Saint Vincent and the Grenadines,22.3,41.5,250.0,0.03,0.01,0.02,0.0,0.0,2.904813,0.378437
Samoa,37.9,134.0,151.0,0.05,0.01,0.04,0.02,0.0,1.841836,0.399752
Sao Tome and Principe,8.82,36.2,43.9,0.01,0.01,0.03,0.01,0.0,0.628314,0.302038
Saudi Arabia,7000.0,63900.0,274000.0,104.74,3.37,62.72,67.43,36.14,16.16965,0.453702
Senegal,2410.0,4710.0,7200.0,1.62,0.36,1.17,0.69,0.72,1.413778,0.721778
Serbia and Montenegro,3750.0,10400.0,54600.0,36.68,3.84,4.43,6.54,3.14,6.862921,0.891153
Seychelles,14.4,44.0,203.0,0.09,0.08,0.2,0.05,0.0,3.169344,0.17866
Sierra Leone,414.0,773.0,2000.0,0.16,0.14,0.36,0.08,0.07,0.673287,0.823251
Singapore,7720.0,1870.0,49100.0,24.19,0.62,5.32,11.92,3.16,14.59446,0.284897
Slovakia,3040.0,6080.0,42700.0,11.78,7.06,5.34,13.17,4.74,9.599073,0.610673
Slovenia,1060.0,3640.0,18100.0,6.14,2.93,3.69,2.12,2.66,11.48475,0.495032
Solomon Islands,104.0,151.0,254.0,0.07,0.01,0.06,0.03,0.01,1.200706,0.775175
Somalia,871.0,5610.0,18800.0,0.11,0.1,0.25,0.06,0.03,2.718889,7.735275
South Africa,19600.0,70300.0,294000.0,176.08,16.64,36.01,87.77,38.55,8.271251,0.855822
Spain and Andorra,24200.0,42100.0,312000.0,90.62,30.57,94.44,64.13,32.01,9.141027,0.294949
Sri Lanka,2090.0,11300.0,10500.0,2.94,1.25,5.22,0.99,0.84,1.262382,0.23312
Sudan and South Sudan,6720.0,24100.0,62300.0,1.38,0.62,3.42,0.6,0.5,2.667308,1.126252
Suriname,185.0,654.0,1850.0,0.31,0.19,0.3,0.69,0.03,5.632784,0.556353
Swaziland,418.0,435.0,1310.0,0.93,0.14,0.18,0.39,0.01,2.018187,0.293308
Sweden,5790.0,13400.0,58400.0,8.79,7.34,21.14,13.89,7.17,8.715397,0.233885
Switzerland and Liechtenstein,2320.0,5470.0,46400.0,2.72,17.68,16.24,6.75,2.94,7.520632,0.151484
Syria,4870.0,19300.0,45500.0,15.06,8.22,8.04,7.58,6.97,4.155379,2.263978
Taiwan,4620.0,10400.0,236000.0,119.81,11.03,34.07,54.79,14.85,11.43633,0.366088
Tajikistan,936.0,3390.0,2770.0,0.55,1.47,0.09,0.0,0.64,1.121234,0.877957
Tanzania,3260.0,10000.0,28400.0,0.16,0.46,1.75,0.4,0.51,1.187486,0.79885
Thailand,16900.0,95000.0,180000.0,58.61,13.41,45.38,42.57,20.2,4.590328,0.487741
Timor-Leste,193.0,179.0,991.0,0.05,0.01,0.04,0.02,0.12,1.527388,0.978632
Togo,656.0,1140.0,2920.0,0.19,0.1,0.29,0.21,0.36,0.923452,0.755303
Tonga,24.9,66.9,161.0,0.05,0.01,0.04,0.02,0.0,2.567316,0.540901
Trinidad and Tobago,215.0,7350.0,24100.0,3.91,0.47,1.64,5.75,9.82,24.85513,1.322062
Tunisia,2300.0,7790.0,22000.0,6.7,3.76,4.13,3.91,3.47,3.278872,0.418851
Turkey,29000.0,76000.0,207000.0,69.8,30.33,33.31,49.24,24.09,4.863991,0.402078
Turkmenistan,2830.0,27900.0,41000.0,9.61,15.3,6.62,6.37,3.0,15.71755,2.854228
Turks and Caicos Islands,0.51,8.97,25.9,0.01,0.0,0.0,0.0,0.0,1.750959,3.291371
Uganda,2920.0,5330.0,14300.0,0.22,0.2,0.51,0.12,0.27,0.906941,0.847899
Ukraine,18900.0,66400.0,357000.0,128.03,45.88,28.46,95.65,59.19,9.140308,1.712551
United Arab Emirates,1350.0,25900.0,94400.0,32.39,0.47,16.28,43.38,8.54,36.57231,0.366893
United Kingdom,28400.0,109000.0,563000.0,197.44,112.83,121.9,103.06,30.71,11.84552,0.351801
United States,298000.0,624000.0,5900000.0,2464.1,629.17,1720.03,792.3,276.88,23.93313,0.520677
Uruguay,5040.0,6110.0,21500.0,0.03,1.15,2.45,0.92,0.47,9.799651,0.794085
Uzbekistan,8180.0,41800.0,123000.0,37.7,46.72,10.26,20.76,7.8,6.868394,2.724924
Vanuatu,66.2,100.0,290.0,0.02,0.0,0.02,0.01,0.0,2.414231,0.904812
Venezuela,10500.0,70200.0,149000.0,21.57,6.15,36.74,58.87,16.25,9.189198,0.629432
Viet Nam,17400.0,61400.0,86100.0,12.37,8.71,11.29,16.44,12.41,2.031251,0.754902
Virgin Islands,4.27,11.5,56.9,0.01,0.01,0.01,0.0,0.0,3.446879,0.089296
Yemen,3510.0,10300.0,16500.0,3.42,3.76,4.84,2.49,2.01,1.648051,0.414785
Zambia,1960.0,5910.0,7900.0,0.06,0.18,0.77,0.74,0.22,1.452545,0.676456
Zimbabwe,4880.0,12800.0,13700.0,6.84,2.25,1.83,2.65,1.1,2.536732,0.981529
