Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Ecuador,2330.0,8610.0,13100.0,1.24,1.48,2.95,1.2,1.16,3.342573,0.533426
Egypt,8430.0,33200.0,36200.0,3.87,6.1,5.25,14.64,6.57,1.940079,0.456018
El Salvador,1300.0,2790.0,2390.0,0.39,0.13,0.87,0.56,0.43,1.527662,0.279182
Equatorial Guinea,17.0,39.0,84.9,0.0,0.01,0.01,0.01,0.0,0.558838,0.452147
Eritrea,39.9,692.0,1900.0,0.03,0.0,0.05,0.06,0.02,1.231646,0.0
Estonia,1470.0,3810.0,44200.0,5.52,3.0,2.72,4.31,1.11,34.49521,3.321921
Ethiopia,1280.0,12700.0,32300.0,0.22,0.1,0.55,0.32,0.1,1.395427,1.945431
Fiji,233.0,287.0,569.0,0.24,0.32,0.24,0.06,0.04,1.85319,0.384251
Finland,6420.0,12000.0,54100.0,15.53,11.41,7.62,15.84,3.67,15.30373,0.813304
France and Monaco,66500.0,85900.0,515000.0,116.68,125.6,80.11,140.79,50.96,12.51445,0.585148
French Polynesia,14.7,72.9,71.4,0.05,0.06,0.05,0.0,0.0,1.179721,0.110009
Gabon,112.0,5910.0,20000.0,0.11,0.06,0.08,0.93,3.56,39.25871,1.966166
Gambia,61.0,153.0,517.0,0.01,0.03,0.02,0.02,0.0,1.362241,0.725899
Georgia,3100.0,3810.0,33000.0,10.8,4.03,5.03,10.35,8.05,8.152992,1.575315
Germany,77300.0,163000.0,1120000.0,386.87,264.17,107.51,276.36,87.91,17.30698,0.775513
Ghana,1060.0,2990.0,4230.0,0.04,0.47,1.28,0.57,0.64,0.826705,0.400244
Greece,6210.0,15500.0,46700.0,15.44,6.03,7.28,10.37,7.6,7.497244,0.406992
Greenland,2.55,25.6,134.0,0.0,0.0,0.0,0.0,0.0,3.258303,0.247774
Grenada,7.54,31.2,52.0,0.01,0.01,0.0,0.0,0.0,0.992373,0.242971
Guatemala,1370.0,4000.0,3290.0,0.9,0.3,0.98,0.72,0.38,1.312145,0.254185
Guinea,751.0,983.0,5120.0,0.05,0.18,0.12,0.15,0.09,1.564803,1.478918
Guinea-Bissau,56.2,181.0,860.0,0.0,0.01,0.01,0.01,0.0,1.399495,0.817251
Guyana,1580.0,1570.0,1850.0,0.25,0.2,0.03,0.0,0.0,6.632626,1.640669
Haiti,1030.0,814.0,4010.0,0.02,0.03,0.25,0.27,0.24,1.116984,0.461823
Honduras,1590.0,1550.0,3430.0,0.16,0.23,0.54,0.49,0.13,2.022761,0.754613
Hong Kong,144.0,1230.0,13200.0,6.18,0.98,1.62,3.82,0.47,3.335237,0.300912
Hungary,12500.0,13600.0,82300.0,29.17,17.6,7.49,19.72,8.83,10.24895,1.169317
Iceland,428.0,487.0,2400.0,0.04,0.78,0.41,0.35,0.81,15.03062,0.76658
India,88900.0,508000.0,298000.0,68.24,40.97,51.35,97.74,38.7,1.406648,0.911228
Indonesia,41500.0,52800.0,165000.0,4.93,12.2,12.31,9.33,12.92,1.93604,0.81796
Iran,12100.0,276000.0,141000.0,10.66,24.34,17.98,24.85,68.28,12.69693,0.491269
Iraq,3260.0,115000.0,46000.0,5.45,3.51,5.5,4.81,26.73,13.64358,1.057885
Ireland,6420.0,13500.0,23700.0,7.17,6.54,3.52,4.64,1.87,13.48646,0.982972
"Israel and Palestine, State of",1480.0,2610.0,18100.0,7.54,1.87,3.59,3.48,1.63,6.483137,0.373063
Italy,27500.0,53800.0,385000.0,82.94,82.27,57.42,119.37,42.35,8.377861,0.46031
Jamaica,353.0,1120.0,6500.0,1.27,0.54,1.12,3.28,0.29,3.878226,0.445439
Japan,27600.0,101000.0,990000.0,296.85,124.47,132.04,323.04,112.14,9.840578,0.616441
Jordan,312.0,752.0,2960.0,0.55,0.5,1.21,0.38,0.31,1.896534,0.419196
Kazakhstan,17900.0,32900.0,223000.0,66.99,17.55,10.59,113.14,14.86,19.1649,1.871106
Kenya,4600.0,5630.0,16100.0,0.53,0.75,1.6,1.1,0.63,1.881576,0.908879
Kiribati,2.69,9.64,6.17,0.01,0.01,0.01,0.0,0.0,0.330344,0.080829
North Korea,4360.0,23200.0,101000.0,1.24,0.22,2.68,8.31,6.82,7.796063,0.0
South Korea,4970.0,34000.0,102000.0,18.37,32.49,7.93,27.62,15.6,3.920725,0.862512
Kuwait,242.0,43500.0,26400.0,5.03,3.6,2.12,5.71,9.96,64.33352,0.538852
Kyrgyzstan,2020.0,5840.0,20100.0,1.6,3.99,2.69,10.99,0.82,8.338857,2.784475
Laos,597.0,1280.0,4520.0,0.1,0.13,0.1,0.01,0.01,2.064298,1.638744
Latvia,2560.0,4380.0,17800.0,6.46,3.1,2.35,4.22,1.23,9.961618,1.304659
Lebanon,393.0,943.0,6290.0,1.17,1.23,1.53,1.31,1.04,2.93444,0.231938
Lesotho,136.0,487.0,1220.0,0.01,0.03,0.02,0.02,0.0,1.565316,1.783166
Liberia,157.0,669.0,688.0,0.11,0.42,0.28,0.35,0.06,0.905393,0.0
Libya,778.0,19500.0,46400.0,3.21,0.55,2.92,2.54,10.23,24.1827,0.482351
Lithuania,5660.0,6490.0,28200.0,6.37,6.26,3.07,10.37,2.16,12.12033,1.044509
Luxembourg,223.0,535.0,14400.0,1.84,1.5,0.89,9.41,0.73,42.43457,1.342527
Macao,2.65,70.1,197.0,0.11,0.15,0.11,0.02,0.01,1.130293,0.0
Macedonia,634.0,1820.0,9030.0,2.5,0.46,0.65,1.22,4.19,6.286648,0.47598
Madagascar,702.0,5030.0,14700.0,0.07,0.25,0.17,0.22,0.06,2.631264,1.148701
Malawi,559.0,915.0,2440.0,0.07,0.1,0.06,0.13,0.06,0.716688,0.680292
Malaysia,5960.0,21700.0,21900.0,4.61,1.01,5.49,6.49,5.77,3.977805,0.643674
Maldives,2.89,15.3,11.9,0.0,0.0,0.0,0.0,0.0,0.213774,0.10589
Mali,397.0,2540.0,7380.0,0.02,0.09,0.06,0.07,0.05,1.564357,2.045901
Malta,36.1,79.0,794.0,0.43,0.12,0.19,0.0,0.05,2.804716,0.806819
Mauritania,273.0,1060.0,3060.0,0.04,0.13,0.09,0.12,0.04,3.21117,0.014239
Mauritius,111.0,271.0,289.0,0.13,0.07,0.23,0.06,0.02,0.739921,0.172408
Mexico,26200.0,128000.0,179000.0,25.12,17.85,46.35,55.92,32.72,5.308868,0.516043
Moldova,1410.0,3440.0,23800.0,0.0,0.0,0.0,0.0,0.92,7.378682,1.829063
Mongolia,2920.0,827.0,8100.0,0.4,0.54,0.41,4.82,0.12,7.785084,2.426674
Morocco,4160.0,9960.0,12200.0,3.04,1.76,2.27,3.54,1.26,1.443459,0.502283
Mozambique,1920.0,2600.0,5470.0,0.36,0.65,0.19,1.23,0.17,0.939579,2.309795
Myanmar,4610.0,6100.0,56200.0,0.54,0.46,1.46,1.73,0.52,2.198528,2.596913
Namibia,598.0,1400.0,3130.0,0.12,0.48,0.32,0.4,0.02,5.528864,0.159455
Nepal,360.0,2310.0,22100.0,0.03,0.11,0.08,0.03,0.11,1.819956,1.904606
Netherlands,17600.0,35700.0,154000.0,31.36,51.23,22.18,35.91,10.98,15.03282,0.58789
New Caledonia,80.7,225.0,725.0,0.35,0.47,0.36,0.26,0.03,7.68651,0.590048
New Zealand,9380.0,20500.0,31800.0,2.19,3.07,6.64,5.26,1.6,19.82238,0.918115
Nicaragua,2610.0,2310.0,5130.0,0.52,0.25,1.0,0.36,0.17,3.483326,0.487624
Niger,431.0,2660.0,7460.0,0.05,0.12,0.08,0.12,0.03,1.978105,2.231037
Nigeria,12100.0,75500.0,291000.0,1.75,1.94,7.16,2.86,48.33,5.801016,0.306785
Norway,8560.0,7240.0,39200.0,0.13,5.68,7.59,11.92,13.16,13.64932,0.486729
Oman,303.0,28800.0,115000.0,0.25,0.49,0.34,0.03,8.28,154.9035,8.768387
Pakistan,14600.0,23200.0,77700.0,3.16,4.98,4.17,6.78,7.99,1.678862,0.7899
Palau,0.1,0.96,0.82,0.43,0.67,0.71,0.17,0.01,0.153162,0.0
Panama,807.0,3170.0,3240.0,1.23,0.15,1.01,0.71,0.15,4.025901,0.471684
Papua New Guinea,312.0,620.0,1590.0,0.42,0.71,0.42,0.03,0.03,0.851107,0.478576
Paraguay,951.0,2690.0,9710.0,0.06,0.05,0.55,0.13,0.17,4.663979,1.085173
Peru,4870.0,20900.0,21600.0,1.89,3.8,6.18,6.64,3.07,3.030702,0.417947
Philippines,5760.0,32800.0,53700.0,7.12,3.41,10.04,8.35,3.8,2.170887,0.537987
Poland,41000.0,136000.0,387000.0,188.74,74.88,30.22,69.41,39.08,16.47062,1.555672
Portugal,4130.0,8490.0,23400.0,3.88,2.4,5.38,7.32,4.09,3.84773,0.307779
Puerto Rico,290.0,1320.0,1890.0,0.42,0.52,0.02,0.01,0.79,1.173894,0.0
Qatar,115.0,18700.0,62100.0,0.85,0.03,0.64,1.96,7.67,465.308,2.593659
Romania,20500.0,33900.0,176000.0,53.18,22.91,8.99,68.8,21.63,10.51933,1.472973
Russia,123000.0,433000.0,1750000.0,665.52,312.77,164.58,295.45,251.7,17.12994,1.144869
Rwanda,325.0,597.0,1750.0,0.01,0.03,0.02,0.02,0.01,0.593219,0.728369
Saint Kitts and Nevis,9.18,26.4,73.6,0.01,0.01,0.0,0.0,0.0,2.471354,0.431675
Saint Lucia,21.9,39.1,107.0,0.02,0.02,0.0,0.0,0.0,1.508596,0.534683
Saint Vincent and the Grenadines,23.7,33.3,57.0,0.01,0.01,0.0,0.0,0.0,1.179892,0.400009
Samoa,21.5,30.6,88.0,0.02,0.02,0.02,0.0,0.0,0.919402,0.0
Sao Tome and Principe,4.44,10.5,19.9,0.0,0.01,0.0,0.01,0.0,0.409632,0.156741
Saudi Arabia,1740.0,366000.0,111000.0,5.24,0.92,7.17,12.57,84.73,61.14332,0.722613
Senegal,1430.0,1910.0,4670.0,0.46,0.09,0.6,0.52,0.23,1.581256,0.845987
Serbia and Montenegro,4470.0,11900.0,33000.0,17.15,2.82,4.35,5.73,2.96,5.405416,0.357131
Seychelles,13.4,24.7,58.4,0.01,0.04,0.03,0.04,0.0,1.580732,0.201799
Sierra Leone,370.0,460.0,2620.0,0.04,0.16,0.11,0.14,0.02,1.127517,0.702894
Singapore,470.0,1040.0,10100.0,3.72,0.22,2.04,3.14,1.0,5.076697,0.348394
Slovakia,3740.0,5900.0,52300.0,6.9,5.0,4.24,19.34,8.22,12.88978,1.032943
Slovenia,1100.0,3090.0,11800.0,1.7,1.26,2.27,2.27,4.0,9.104419,0.340792
Solomon Islands,76.9,46.7,273.0,0.02,0.02,0.02,0.0,0.0,1.97661,0.0
Somalia,523.0,4150.0,14000.0,0.07,0.25,0.17,0.21,0.02,4.357374,470.8922
South Africa,16300.0,41900.0,244000.0,104.52,19.03,29.55,63.73,28.07,11.21373,1.093579
Spain and Andorra,20000.0,29200.0,202000.0,52.49,16.82,39.85,63.29,29.06,6.89809,0.398338
Sri Lanka,1300.0,3060.0,12400.0,0.06,0.63,1.43,0.56,0.35,1.199541,0.324938
Sudan and South Sudan,3450.0,10500.0,29400.0,0.18,0.11,1.59,1.31,0.19,2.580691,1.496868
Suriname,146.0,740.0,1890.0,0.37,0.32,0.05,0.0,0.11,7.68881,0.671361
Swaziland,396.0,486.0,1270.0,0.14,0.07,0.05,0.18,0.0,4.034131,0.785342
Sweden,7290.0,13000.0,92700.0,8.19,36.29,16.52,24.86,6.88,13.74658,0.597237
Switzerland and Liechtenstein,2580.0,6380.0,42200.0,1.41,19.77,9.0,8.39,3.62,8.051425,0.218779
Syria,2350.0,6560.0,10700.0,0.83,1.43,3.1,3.94,1.54,2.510378,0.591969
Taiwan,2690.0,13400.0,57400.0,17.37,6.58,5.49,19.76,7.81,4.448874,0.549503
Tajikistan,1030.0,3690.0,9710.0,0.38,7.98,0.5,0.0,0.85,4.137164,1.138599
Tanzania,1590.0,6160.0,16300.0,0.23,0.12,0.75,0.28,0.21,1.460084,1.012543
Thailand,9600.0,90400.0,27100.0,5.19,4.76,8.29,5.84,3.0,2.929347,0.949087
Timor-Leste,50.4,131.0,489.0,0.03,0.04,0.03,0.0,0.0,1.023212,0.0
Togo,313.0,355.0,1300.0,0.05,0.03,0.19,0.0,0.09,0.799918,0.594142
Tonga,12.7,54.2,6.23,0.01,0.01,0.01,0.0,0.0,0.819086,0.0
Trinidad and Tobago,146.0,5480.0,6830.0,1.11,0.17,0.93,2.97,5.12,12.14302,0.958788
Tunisia,2030.0,3920.0,5780.0,1.24,1.12,1.37,1.41,0.63,2.029634,0.458156
Turkey,22000.0,43600.0,78800.0,12.8,17.57,17.66,18.98,11.69,3.592914,0.392429
Turkmenistan,2110.0,14900.0,26200.0,2.49,14.61,1.65,3.99,1.03,16.6485,2.142976
Turks and Caicos Islands,0.08,1.62,1.92,0.0,0.0,0.0,0.0,0.0,0.53965,1.785056
Uganda,377.0,3430.0,8890.0,0.04,0.15,0.1,0.12,0.09,1.139539,1.120309
Ukraine,47400.0,86700.0,634000.0,207.62,85.73,51.25,211.49,103.06,15.65607,2.144022
United Arab Emirates,318.0,163000.0,45600.0,1.43,0.0,2.18,2.76,39.17,322.6332,1.609474
United Kingdom,67300.0,144000.0,624000.0,226.97,117.27,80.64,156.98,48.59,14.85263,0.888773
United States,316000.0,680000.0,4920000.0,1405.91,879.34,1246.56,1085.05,290.41,26.72488,1.052676
Uruguay,5930.0,5840.0,19300.0,1.25,0.89,1.77,1.56,0.41,10.94157,1.352182
Uzbekistan,6930.0,21900.0,66400.0,24.15,28.13,3.91,3.16,7.09,6.67238,2.327303
Vanuatu,31.2,73.9,215.0,0.03,0.04,0.03,0.0,0.0,3.103862,0.0
Venezuela,5870.0,37400.0,70000.0,8.87,3.61,21.57,25.41,11.33,8.242985,0.423002
Viet Nam,6480.0,13100.0,66800.0,2.66,1.36,0.76,0.12,1.14,1.733358,1.947544
Virgin Islands,3.35,8.19,17.5,0.0,0.0,0.0,0.0,0.0,2.752072,0.219279
Yemen,1500.0,2990.0,2560.0,0.23,0.25,1.53,0.17,0.38,1.002969,0.449962
Zambia,4730.0,5820.0,4540.0,0.31,0.37,0.77,2.86,0.42,2.923576,0.773154
Zimbabwe,3830.0,9590.0,10000.0,1.26,1.56,1.86,3.31,2.05,3.71905,2.075337
