Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Jamaica,474.0,1440.0,6560.0,1.74,0.59,1.0,2.98,0.26,3.520146,0.502562
Japan,33300.0,79500.0,1100000.0,341.78,146.59,192.81,283.46,132.0,9.755755,0.350067
Jordan,581.0,1410.0,9520.0,2.87,0.93,2.97,1.74,1.0,3.389807,0.459295
Kazakhstan,19300.0,81400.0,232000.0,75.28,28.83,12.37,98.14,13.86,20.17896,1.615712
Kenya,6580.0,8690.0,24400.0,0.27,1.2,2.64,1.57,0.9,1.753521,0.744541
Kiribati,3.36,16.4,20.1,0.01,0.01,0.01,0.0,0.0,0.56229,0.374136
North Korea,6880.0,26900.0,138000.0,18.88,18.74,4.62,80.45,14.62,8.570033,0.0
South Korea,8510.0,39600.0,240000.0,46.71,66.56,35.09,54.87,36.96,6.776126,0.595124
Kuwait,744.0,18900.0,66400.0,19.4,13.54,13.58,14.33,5.61,41.04606,0.658744
Kyrgyzstan,2360.0,6790.0,22000.0,2.72,5.33,3.9,9.05,0.97,7.215593,2.204501
Laos,1100.0,1290.0,5910.0,0.06,0.05,0.06,0.01,0.01,2.007198,1.324552
Latvia,2920.0,5190.0,21300.0,7.21,3.59,2.9,5.45,1.68,11.02279,1.102144
Lebanon,479.0,1190.0,5980.0,2.78,0.53,1.86,0.34,0.46,2.855726,0.211493
Lesotho,191.0,572.0,1440.0,0.01,0.03,0.04,0.02,0.01,1.397781,1.118858
Liberia,238.0,669.0,1090.0,0.1,0.19,0.29,0.17,0.05,0.935476,0.0
Libya,1040.0,34600.0,28300.0,8.09,1.09,6.16,11.43,7.97,14.78064,0.578191
Lithuania,5340.0,7760.0,33700.0,8.03,7.28,4.09,11.07,3.26,12.69532,0.860916
Luxembourg,237.0,582.0,11600.0,1.61,1.33,2.21,5.49,0.97,32.89501,0.632735
Macao,7.68,101.0,670.0,0.32,0.26,0.31,0.05,0.01,2.338382,0.067973
Macedonia,663.0,1840.0,10600.0,6.03,0.27,0.81,0.76,2.78,6.586032,0.415773
Madagascar,1070.0,5810.0,16900.0,0.11,0.2,0.29,0.18,0.05,2.105944,1.290734
Malawi,742.0,1230.0,3280.0,0.06,0.1,0.14,0.09,0.07,0.577772,0.757844
Malaysia,7680.0,28100.0,48900.0,11.85,1.92,12.48,15.6,9.13,4.829212,0.485213
Maldives,5.59,26.8,54.6,0.02,0.02,0.02,0.0,0.0,0.401324,0.086131
Mali,627.0,3130.0,8700.0,0.05,0.09,0.14,0.09,0.05,1.499224,1.831505
Malta,61.7,95.4,2360.0,1.78,0.09,0.45,0.0,0.04,6.959149,0.884931
Mauritania,616.0,1370.0,4000.0,0.11,0.21,0.31,0.19,0.05,3.031148,0.016562
Mauritius,171.0,344.0,953.0,0.35,0.11,0.42,0.14,0.03,1.403598,0.191399
Mexico,36200.0,114000.0,295000.0,64.76,27.01,80.62,89.65,32.22,5.319768,0.431468
Moldova,1720.0,4130.0,29400.0,0.0,0.0,0.0,0.0,1.47,8.115927,1.599224
Mongolia,3180.0,14000.0,8300.0,6.56,2.64,1.5,2.97,0.31,11.90507,2.372631
Morocco,4840.0,11300.0,23700.0,7.17,2.54,3.47,6.23,2.39,1.631155,0.415398
Mozambique,1330.0,1550.0,5620.0,0.48,0.78,0.12,0.08,0.09,0.650643,1.805197
Myanmar,5040.0,7700.0,55700.0,1.44,0.02,1.25,1.46,0.5,1.709579,1.98028
Namibia,895.0,1490.0,3340.0,0.23,0.43,0.66,0.4,0.02,4.207578,0.146121
Nepal,775.0,3260.0,24100.0,0.0,0.29,0.25,0.04,0.17,1.537876,1.30684
Netherlands,13500.0,36300.0,163000.0,45.64,38.28,25.58,36.89,14.25,14.31318,0.459918
New Caledonia,96.9,248.0,926.0,0.34,0.28,0.33,0.75,0.04,7.632917,0.486818
New Zealand,9690.0,22400.0,33400.0,3.36,1.98,8.77,6.42,1.89,19.49527,0.823492
Nicaragua,2510.0,1860.0,4910.0,0.5,0.19,0.72,0.3,0.14,2.288527,0.72888
Niger,866.0,2640.0,7850.0,0.25,0.31,0.2,0.16,0.04,1.462633,1.59998
Nigeria,17000.0,79000.0,236000.0,6.05,5.76,14.14,7.2,38.15,3.579054,1.111191
Norway,4920.0,12900.0,37200.0,0.59,3.39,10.56,12.56,9.34,13.00792,0.30272
Oman,378.0,12100.0,24400.0,3.18,1.22,1.36,1.08,1.68,21.18365,0.598158
Pakistan,17200.0,60300.0,102000.0,14.51,8.8,13.46,16.46,10.14,1.717217,0.571906
Palau,0.11,1.54,0.9,0.46,0.72,0.76,0.18,0.01,0.173363,0.0
Panama,933.0,3210.0,2590.0,0.42,0.21,1.21,0.67,0.11,2.782582,0.359754
Papua New Guinea,442.0,1070.0,2500.0,0.7,0.59,0.68,0.1,0.04,0.952565,0.591994
Paraguay,2130.0,4490.0,13900.0,0.0,0.12,1.56,0.15,0.3,4.997074,0.853654
Peru,4990.0,18200.0,21300.0,2.66,4.37,6.73,5.55,1.9,2.082921,0.335069
Philippines,8350.0,40100.0,53300.0,10.42,3.74,11.94,10.52,3.74,1.684759,0.435001
Poland,34400.0,117000.0,432000.0,237.77,90.63,23.82,61.34,31.35,15.44158,1.567231
Portugal,4120.0,10300.0,42400.0,15.19,3.27,9.07,9.6,5.27,5.712873,0.299286
Puerto Rico,300.0,1050.0,2680.0,1.1,0.39,0.02,0.03,0.65,1.153205,0.046586
Qatar,165.0,17600.0,14800.0,5.98,0.22,1.59,5.03,3.81,70.50597,1.450337
Romania,20900.0,35900.0,212000.0,76.46,16.36,10.6,86.41,22.4,11.47428,0.976041
Russia,126000.0,601000.0,2260000.0,903.83,386.15,218.5,357.11,298.18,20.33613,1.053847
Rwanda,810.0,734.0,2360.0,0.07,0.13,0.21,0.12,0.05,0.541302,0.596303
Saint Kitts and Nevis,7.2,23.4,98.1,0.01,0.01,0.01,0.0,0.0,3.1514,0.232998
Saint Lucia,38.5,53.0,220.0,0.03,0.03,0.01,0.0,0.0,2.291148,0.307262
Saint Vincent and the Grenadines,26.9,39.6,138.0,0.01,0.02,0.01,0.0,0.0,1.913454,0.352246
Samoa,32.1,93.5,138.0,0.04,0.03,0.04,0.01,0.0,1.625715,0.46934
Sao Tome and Principe,5.22,17.8,26.8,0.0,0.01,0.01,0.01,0.0,0.446418,0.194587
Saudi Arabia,5690.0,70100.0,160000.0,54.89,1.72,45.06,36.36,21.84,14.9615,0.405709
Senegal,1730.0,2310.0,5580.0,0.89,0.29,0.69,0.21,0.23,1.312907,0.714306
Serbia and Montenegro,4060.0,12600.0,62500.0,43.84,3.36,5.23,5.27,4.86,7.868763,0.438389
Seychelles,20.2,41.4,225.0,0.05,0.09,0.14,0.09,0.0,4.092286,0.319871
Sierra Leone,416.0,831.0,2580.0,0.11,0.2,0.31,0.19,0.03,0.900213,0.744278
Singapore,743.0,1350.0,22400.0,10.11,1.41,4.07,5.5,2.42,8.336221,0.258224
Slovakia,4410.0,7310.0,60100.0,14.14,14.1,3.77,21.64,6.47,13.64425,0.924003
Slovenia,1190.0,3620.0,18000.0,8.39,0.99,2.8,2.17,3.17,11.38132,0.372183
Solomon Islands,70.2,114.0,361.0,0.04,0.03,0.04,0.01,0.01,1.800103,1.016876
Somalia,827.0,5830.0,18900.0,0.11,0.2,0.31,0.19,0.03,3.495888,444.7588
South Africa,17400.0,60300.0,262000.0,137.01,13.53,28.95,57.36,63.66,9.249561,0.95348
Spain and Andorra,22500.0,35600.0,226000.0,65.56,19.24,60.35,53.56,26.67,7.236744,0.318452
Sri Lanka,1820.0,4180.0,12500.0,0.04,0.6,2.4,0.54,0.53,1.080803,0.302173
Sudan and South Sudan,4210.0,13200.0,36900.0,0.43,0.13,2.82,0.57,0.22,2.150892,1.21905
Suriname,149.0,928.0,1420.0,0.27,0.3,0.11,0.03,0.07,6.257935,0.591161
Swaziland,281.0,524.0,1350.0,0.19,0.23,0.12,0.11,0.01,2.584751,0.446574
Sweden,6410.0,13700.0,58700.0,8.33,10.83,21.33,12.29,5.89,9.260654,0.305322
Switzerland and Liechtenstein,2620.0,6390.0,43800.0,0.65,18.61,13.62,6.59,4.28,7.974583,0.176138
Syria,4020.0,16600.0,28700.0,5.37,7.43,6.73,4.29,5.37,4.079704,3.043007
Taiwan,3870.0,11100.0,124000.0,42.3,10.38,18.09,38.24,13.37,6.898672,0.374886
Tajikistan,1210.0,4460.0,12500.0,1.06,9.54,0.54,0.0,1.33,3.522376,1.018839
Tanzania,2000.0,7670.0,20400.0,0.24,0.33,0.66,0.37,0.38,1.220538,0.85627
Thailand,14300.0,102000.0,76500.0,20.45,7.5,24.24,13.99,10.34,3.463392,0.574811
Timor-Leste,63.9,95.5,402.0,0.04,0.03,0.04,0.01,0.0,0.766942,0.0
Togo,532.0,700.0,1880.0,0.04,0.05,0.43,0.0,0.19,0.84461,0.633615
Tonga,21.0,70.9,6.17,0.02,0.02,0.02,0.0,0.0,1.032496,0.29168
Trinidad and Tobago,145.0,6950.0,12900.0,2.52,0.14,1.31,3.63,8.99,16.48761,1.338114
Tunisia,1960.0,4870.0,14100.0,3.82,2.15,2.38,3.32,2.44,2.603611,0.462236
Turkey,27400.0,53000.0,138000.0,31.14,27.49,25.95,36.12,16.74,4.123048,0.380039
Turkmenistan,2160.0,30300.0,42500.0,6.99,21.36,1.8,9.41,1.02,20.88209,2.641854
Turks and Caicos Islands,0.14,3.92,6.47,0.0,0.0,0.0,0.0,0.0,0.956344,1.410372
Uganda,759.0,3640.0,10000.0,0.08,0.15,0.23,0.14,0.07,0.854584,1.139594
Ukraine,50600.0,115000.0,829000.0,262.45,97.55,53.75,285.46,142.67,19.33952,1.972904
United Arab Emirates,765.0,22300.0,56900.0,11.67,0.31,10.82,29.18,5.0,45.58116,0.44612
United Kingdom,54500.0,131000.0,583000.0,212.3,109.12,118.67,107.3,40.25,13.48846,0.517029
United States,287000.0,668000.0,5180000.0,1878.14,670.99,1433.58,921.52,271.57,24.53392,0.687535
Uruguay,4910.0,6100.0,20100.0,1.38,1.0,1.49,0.75,0.28,10.08688,1.027738
Uzbekistan,8670.0,32700.0,109000.0,35.11,53.58,4.31,7.37,8.55,7.530187,2.611478
Vanuatu,63.7,83.7,242.0,0.04,0.03,0.04,0.01,0.0,2.725345,1.057669
Venezuela,9200.0,47500.0,107000.0,17.66,5.13,27.69,41.11,13.15,8.450373,0.490954
Viet Nam,10200.0,20200.0,70200.0,5.63,2.19,3.6,6.22,2.94,1.507674,1.094314
Virgin Islands,3.65,9.49,47.2,0.01,0.01,0.0,0.0,0.0,3.796213,0.317672
Yemen,2170.0,4690.0,6870.0,1.19,0.92,3.89,0.34,0.53,1.19157,0.342797
Zambia,3590.0,5870.0,6500.0,0.11,0.49,0.74,1.77,0.48,2.015488,0.818328
Zimbabwe,4190.0,10800.0,15300.0,6.82,1.74,2.11,3.75,0.89,3.061401,1.279033
