Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Benin,594.0,438.0,1950.0,0.01,0.07,0.23,0.02,0.1,0.867484,0.506804
Bermuda,8.68,24.4,409.0,0.1,0.09,0.01,0.0,0.0,7.915489,0.091156
Bhutan,82.7,333.0,585.0,0.0,0.0,0.0,0.0,0.05,2.682109,2.26186
Bolivia,2630.0,4930.0,13100.0,0.33,0.62,1.92,0.88,0.96,3.943823,0.797205
Bosnia and Herzegovina,1140.0,3550.0,17600.0,5.06,3.69,2.25,5.92,0.7,5.490681,2.208416
Botswana,1750.0,773.0,3960.0,0.29,0.11,0.09,0.41,0.01,7.275818,2.403445
Brazil,76500.0,183000.0,238000.0,6.37,13.37,69.42,57.81,35.67,4.407572,0.489303
Brunei,95.8,6780.0,22900.0,0.23,0.02,0.17,1.57,4.79,170.5073,1.335836
Bulgaria,9090.0,13900.0,84400.0,30.37,29.49,4.41,12.08,8.02,12.20512,2.274887
Burkina Faso,557.0,1680.0,4700.0,0.02,0.09,0.07,0.07,0.03,1.084301,1.712954
Burundi,267.0,731.0,1860.0,0.0,0.01,0.01,0.01,0.01,0.746707,0.811987
Cambodia,652.0,817.0,9140.0,0.1,0.04,0.08,0.01,0.04,1.474787,1.722166
Cameroon,2150.0,1650.0,5650.0,0.06,0.16,1.01,0.1,0.32,1.197511,0.655529
Canada,31000.0,86600.0,432000.0,65.54,96.91,110.71,128.88,29.6,23.15074,0.940076
Cape Verde,20.9,82.7,69.3,0.02,0.07,0.06,0.06,0.0,0.626863,0.581872
Cayman Islands,3.26,15.9,73.2,0.01,0.01,0.0,0.0,0.0,6.67358,0.17359
Central African Republic,192.0,619.0,1710.0,0.01,0.03,0.02,0.02,0.01,1.193945,1.242326
Chad,301.0,2230.0,5880.0,0.02,0.06,0.05,0.05,0.02,1.976209,1.144913
Chile,3750.0,34600.0,25800.0,2.84,2.78,4.85,8.21,5.17,5.963629,0.934043
China,186000.0,1070000.0,1440000.0,205.15,318.62,74.12,615.02,166.26,2.836789,4.853795
Colombia,14200.0,38600.0,58300.0,3.92,4.07,10.32,12.73,5.66,4.28992,0.704898
Comoros,43.4,21.4,174.0,0.0,0.01,0.01,0.01,0.0,0.866616,0.584194
Democratic Republic of the Congo,1820.0,3260.0,8740.0,0.11,1.3,0.46,0.48,0.45,0.569938,0.438983
Congo,261.0,2480.0,8150.0,0.08,0.06,0.38,0.11,0.24,6.45202,2.073563
Costa Rica,1280.0,3850.0,2570.0,0.41,0.1,1.18,0.6,0.27,3.487449,0.517437
Cote d'Ivoire,979.0,3890.0,3770.0,1.03,0.42,1.3,0.67,0.47,1.192179,0.309686
Croatia,3680.0,4130.0,24200.0,2.27,2.46,3.12,10.86,5.54,7.064404,0.22724
Cuba,7750.0,14900.0,29800.0,6.73,4.28,4.77,11.51,2.39,5.44375,0.552665
Cyprus,186.0,800.0,2810.0,0.78,0.11,0.51,0.7,0.69,5.70121,0.810672
Czechia,9310.0,19900.0,194000.0,47.31,39.48,7.29,77.57,22.39,21.88769,1.298058
Denmark,9160.0,9810.0,63000.0,19.61,21.87,9.07,9.38,3.14,16.08292,0.629789
Djibouti,120.0,337.0,483.0,0.09,0.32,0.27,0.26,0.0,3.387157,0.542041
Dominica,19.3,30.2,38.0,0.0,0.0,0.0,0.0,0.0,1.191755,0.305043
Dominican Republic,1450.0,6650.0,6240.0,2.73,0.22,1.84,0.89,0.57,2.650224,0.560501
Ecuador,2480.0,10000.0,13600.0,1.55,1.53,3.6,1.41,1.26,3.530563,0.527123
Egypt,8680.0,29200.0,37300.0,5.07,6.27,6.01,14.65,5.55,1.831468,0.423883
El Salvador,1380.0,3030.0,2460.0,0.33,0.14,0.95,0.6,0.43,1.586105,0.28473
Equatorial Guinea,17.4,40.7,86.3,0.0,0.01,0.01,0.01,0.0,0.58589,0.449278
Eritrea,40.9,697.0,1920.0,0.03,0.0,0.05,0.06,0.02,1.210588,0.0
Estonia,1500.0,3840.0,45700.0,6.18,3.06,2.69,4.48,1.14,35.32696,3.272567
Ethiopia,1310.0,12800.0,32700.0,0.17,0.11,0.58,0.3,0.14,1.393227,1.932301
Fiji,250.0,448.0,593.0,0.38,0.16,0.3,0.08,0.05,2.157507,0.45101
Finland,6250.0,12000.0,53600.0,14.65,12.42,7.68,15.28,3.56,15.13026,0.806211
France and Monaco,67600.0,85900.0,498000.0,105.43,123.58,80.86,139.06,48.3,12.17063,0.544257
French Polynesia,16.5,74.6,126.0,0.08,0.03,0.06,0.01,0.0,1.560019,0.147148
Gabon,117.0,5840.0,19000.0,0.05,0.06,0.43,0.78,3.4,36.83644,1.568667
Gambia,65.5,156.0,521.0,0.01,0.03,0.02,0.02,0.0,1.345653,0.746042
Georgia,3160.0,3800.0,33400.0,11.25,4.14,4.94,10.79,7.5,8.194856,1.521441
Germany,75700.0,161000.0,1100000.0,378.62,259.3,113.42,267.57,84.17,17.03927,0.722419
Ghana,1030.0,3080.0,4500.0,0.04,0.53,1.36,0.57,0.58,0.845431,0.459046
Greece,6220.0,15600.0,48900.0,16.3,5.58,7.97,10.66,8.41,7.648981,0.394939
Greenland,2.56,24.6,136.0,0.0,0.0,0.0,0.0,0.0,3.276798,0.229105
Grenada,8.0,32.3,55.6,0.01,0.01,0.0,0.0,0.0,1.063722,0.238064
Guatemala,1470.0,4230.0,3770.0,1.11,0.32,1.2,0.71,0.42,1.399353,0.263984
Guinea,758.0,986.0,5120.0,0.05,0.17,0.14,0.14,0.09,1.559911,1.373246
Guinea-Bissau,59.4,187.0,817.0,0.0,0.01,0.01,0.01,0.0,1.35209,0.734505
Guyana,1940.0,1570.0,2000.0,0.26,0.24,0.04,0.0,0.0,7.222267,1.857018
Haiti,1070.0,850.0,4080.0,0.04,0.03,0.27,0.26,0.26,1.123114,0.471377
Honduras,1640.0,1690.0,3520.0,0.22,0.27,0.58,0.52,0.11,2.042683,0.69066
Hong Kong,158.0,1270.0,15300.0,6.99,1.29,1.69,4.59,0.59,3.709216,0.300403
Hungary,13200.0,14000.0,86100.0,31.04,18.15,8.16,20.22,9.1,10.64896,1.114623
Iceland,433.0,493.0,2470.0,0.04,0.81,0.41,0.37,0.83,15.26415,0.785195
India,93000.0,517000.0,303000.0,66.51,42.69,52.65,100.9,39.51,1.404284,0.940705
Indonesia,42700.0,71900.0,210000.0,5.81,13.57,13.33,13.66,23.75,2.361903,0.943226
Iran,12800.0,263000.0,148000.0,11.98,28.12,20.9,26.47,65.27,12.16247,0.441952
Iraq,3420.0,95000.0,42200.0,5.37,3.64,6.37,4.8,22.0,11.28323,0.789636
Ireland,6890.0,13800.0,25300.0,7.39,7.17,3.93,5.0,1.86,13.97084,0.991042
"Israel and Palestine, State of",1530.0,2680.0,18900.0,8.3,1.89,3.64,3.55,1.51,6.578859,0.387412
Italy,26800.0,54300.0,376000.0,78.85,74.97,61.04,117.75,42.59,8.177684,0.409834
Jamaica,332.0,1120.0,7130.0,1.29,0.85,0.98,3.72,0.29,4.12626,0.514931
Japan,27900.0,101000.0,1020000.0,326.54,126.44,138.33,309.82,112.35,9.961713,0.593647
Jordan,307.0,791.0,3090.0,0.62,0.5,1.27,0.41,0.29,1.924473,0.374789
Kazakhstan,18000.0,33100.0,224000.0,62.7,18.14,10.66,117.79,15.14,19.062,1.795452
Kenya,4920.0,5780.0,16500.0,0.39,0.79,1.8,1.19,0.76,1.870353,0.920251
Kiribati,2.77,10.0,8.62,0.01,0.0,0.01,0.0,0.0,0.377078,0.097975
North Korea,4830.0,24300.0,107000.0,0.75,0.23,2.88,8.84,7.02,8.108157,0.0
South Korea,5240.0,35000.0,116000.0,20.82,38.67,11.91,27.24,17.41,4.27626,0.871348
Kuwait,254.0,35200.0,26000.0,5.82,3.97,2.43,5.89,7.96,53.13543,0.47259
Kyrgyzstan,2040.0,5850.0,20700.0,1.54,4.1,2.76,11.44,0.83,8.364225,2.719184
Laos,627.0,795.0,4760.0,0.15,0.07,0.12,0.01,0.01,1.972257,1.538516
Latvia,2600.0,4410.0,18600.0,6.93,3.18,2.36,4.44,1.26,10.272,1.289808
Lebanon,377.0,936.0,5470.0,1.32,0.92,1.24,1.13,0.86,2.601453,0.485779
Lesotho,142.0,452.0,1140.0,0.01,0.03,0.02,0.02,0.0,1.428654,1.428872
Liberia,180.0,689.0,789.0,0.11,0.4,0.34,0.33,0.06,0.963681,0.0
Libya,736.0,21100.0,47500.0,3.77,0.59,3.23,3.09,10.43,24.19723,0.460475
Lithuania,5730.0,6560.0,29200.0,6.68,6.41,3.12,10.79,2.22,12.36254,1.025724
Luxembourg,222.0,541.0,13700.0,1.77,1.58,0.92,8.68,0.71,40.18211,1.197874
Macao,3.5,66.3,341.0,0.18,0.08,0.14,0.03,0.01,1.737155,0.0
Macedonia,663.0,1770.0,9430.0,2.63,0.47,0.7,1.39,4.24,6.408161,0.453843
Madagascar,741.0,5110.0,15500.0,0.08,0.24,0.21,0.21,0.06,2.666099,1.193605
Malawi,559.0,870.0,2380.0,0.08,0.09,0.08,0.14,0.06,0.677257,0.65981
Malaysia,6060.0,20900.0,21800.0,5.2,1.14,5.19,5.93,5.67,3.807072,0.565421
Maldives,2.92,15.6,16.7,0.01,0.0,0.0,0.0,0.0,0.243353,0.117158
Mali,428.0,2600.0,7460.0,0.02,0.09,0.07,0.07,0.05,1.562834,1.882263
Malta,39.3,81.3,839.0,0.46,0.12,0.19,0.0,0.06,2.942214,0.695547
Mauritania,277.0,1120.0,3180.0,0.04,0.13,0.11,0.11,0.04,3.251206,0.013545
Mauritius,132.0,274.0,302.0,0.16,0.08,0.24,0.08,0.03,0.766262,0.136596
Mexico,26800.0,109000.0,185000.0,26.35,18.1,49.22,60.68,29.88,4.987343,0.470621
Moldova,1440.0,3480.0,24200.0,0.0,0.0,0.0,0.0,0.95,7.450632,1.775472
Mongolia,2860.0,880.0,8000.0,0.63,0.27,0.5,5.71,0.09,7.516294,2.316701
Morocco,3960.0,9880.0,13500.0,3.06,2.0,2.53,4.06,1.45,1.467548,0.47104
Mozambique,1960.0,2530.0,5480.0,0.4,0.85,0.25,0.8,0.22,0.911112,2.17795
Myanmar,4920.0,6270.0,55800.0,0.55,0.42,1.63,1.88,0.76,2.151916,2.504749
Namibia,659.0,1610.0,3600.0,0.13,0.46,0.39,0.38,0.02,6.17892,0.180164
Nepal,403.0,2400.0,22400.0,0.03,0.11,0.09,0.05,0.11,1.80752,1.858962
Netherlands,17800.0,35800.0,152000.0,32.74,46.38,22.88,36.5,10.89,14.81,0.554651
New Caledonia,87.6,210.0,1280.0,0.55,0.24,0.44,0.32,0.03,11.51434,0.886295
New Zealand,9360.0,21100.0,32200.0,2.9,3.05,6.67,5.44,1.7,20.0561,0.906563
Nicaragua,2740.0,2820.0,5280.0,0.86,0.26,1.11,0.38,0.19,3.64602,0.484206
Niger,461.0,2880.0,8210.0,0.05,0.12,0.1,0.12,0.03,2.103739,2.27112
Nigeria,12300.0,66700.0,244000.0,1.78,2.48,9.42,3.14,39.13,4.803808,0.252567
Norway,8700.0,7370.0,40200.0,0.21,5.81,8.28,12.25,12.74,13.914,0.47978
Oman,324.0,28700.0,114000.0,0.38,0.28,0.61,0.04,8.21,145.8549,7.308312
Pakistan,15300.0,24400.0,80900.0,3.76,5.12,4.37,7.05,8.31,1.698267,0.782058
Palau,0.1,0.97,0.83,0.43,0.67,0.71,0.17,0.01,0.155186,0.0
Panama,808.0,3140.0,3210.0,1.13,0.15,1.02,0.77,0.15,3.893798,0.464277
Papua New Guinea,328.0,628.0,1690.0,0.65,0.55,0.52,0.06,0.03,0.87052,0.497949
Paraguay,1330.0,2850.0,10100.0,0.24,0.05,0.69,0.14,0.21,4.852527,1.097273
Peru,4880.0,21300.0,21400.0,2.22,3.57,5.81,6.59,3.15,2.964951,0.417347
Philippines,6040.0,36300.0,53300.0,9.64,3.56,10.32,8.72,3.85,2.190727,0.522893
Poland,40500.0,138000.0,400000.0,198.03,73.05,30.65,74.09,40.7,16.73711,1.55225
Portugal,4460.0,9000.0,23100.0,2.61,2.61,5.6,7.69,4.46,3.858577,0.294149
Puerto Rico,301.0,1220.0,1950.0,0.42,0.51,0.02,0.01,0.7,1.142298,0.0
Qatar,114.0,16700.0,51400.0,1.39,0.03,0.79,1.83,6.47,374.1831,2.503504
Romania,20800.0,35200.0,184000.0,53.95,23.32,8.17,75.68,22.5,10.86199,1.352711
Russia,125000.0,451000.0,1790000.0,676.28,320.83,165.58,307.83,256.86,17.46339,1.121836
Rwanda,349.0,613.0,1800.0,0.01,0.03,0.02,0.02,0.01,0.594167,0.649628
Saint Kitts and Nevis,9.33,27.0,80.2,0.01,0.01,0.0,0.0,0.0,2.651109,0.428635
Saint Lucia,25.2,40.6,120.0,0.02,0.02,0.0,0.0,0.0,1.646202,0.461948
Saint Vincent and the Grenadines,26.1,34.0,61.6,0.01,0.01,0.0,0.0,0.0,1.246334,0.366086
Samoa,21.6,38.1,88.1,0.03,0.01,0.02,0.0,0.0,0.963586,0.0
Sao Tome and Principe,4.25,11.2,20.1,0.0,0.01,0.01,0.01,0.0,0.405906,0.132636
Saudi Arabia,1940.0,368000.0,119000.0,7.93,0.91,10.94,14.65,84.93,59.40588,0.720539
Senegal,1470.0,2030.0,4680.0,0.51,0.1,0.64,0.56,0.21,1.577184,0.791407
Serbia and Montenegro,4600.0,12000.0,34900.0,17.81,3.07,4.7,6.32,2.96,5.576499,0.343865
Seychelles,13.4,25.0,57.2,0.01,0.04,0.04,0.04,0.0,1.529904,0.16781
Sierra Leone,378.0,463.0,2660.0,0.04,0.16,0.13,0.13,0.02,1.116878,0.727831
Singapore,502.0,1090.0,11200.0,4.04,0.23,2.45,3.47,1.04,5.532635,0.354179
Slovakia,3980.0,6080.0,54400.0,7.01,4.99,4.28,20.53,8.59,13.27811,1.035442
Slovenia,1150.0,3150.0,12400.0,1.79,1.33,2.42,2.44,4.02,9.386543,0.328529
Solomon Islands,84.5,57.2,290.0,0.03,0.01,0.02,0.0,0.0,2.078277,0.0
Somalia,560.0,4490.0,14900.0,0.07,0.24,0.2,0.2,0.02,4.135984,408.0007
South Africa,16700.0,43400.0,243000.0,105.25,16.99,28.69,66.37,27.31,10.97914,1.090939
Spain and Andorra,19700.0,30000.0,194000.0,44.29,17.76,39.33,63.89,28.26,6.623036,0.36929
Sri Lanka,1370.0,3300.0,13700.0,0.05,0.69,1.56,0.61,0.36,1.290375,0.396735
Sudan and South Sudan,3590.0,10300.0,29400.0,0.26,0.11,1.7,1.31,0.17,2.492785,1.261279
Suriname,151.0,754.0,2030.0,0.38,0.37,0.06,0.01,0.11,8.137604,0.666181
Swaziland,428.0,492.0,1230.0,0.15,0.07,0.06,0.22,0.0,3.908418,0.679392
Sweden,7280.0,12700.0,89200.0,8.4,34.56,17.18,22.76,6.28,13.23166,0.573304
Switzerland and Liechtenstein,2630.0,6410.0,42700.0,1.3,19.36,9.56,8.78,3.68,8.156059,0.22318
Syria,2450.0,7320.0,11700.0,0.39,1.68,3.46,4.52,1.87,2.665058,0.870815
Taiwan,2840.0,13400.0,61700.0,19.65,5.86,6.09,21.41,8.27,4.634009,0.50632
Tajikistan,1030.0,3700.0,9960.0,0.4,8.19,0.5,0.0,0.87,4.095929,1.106992
Tanzania,1630.0,6320.0,16600.0,0.24,0.23,0.72,0.2,0.24,1.439619,1.029698
Thailand,9860.0,94200.0,30000.0,6.68,5.06,8.88,6.14,3.26,3.018081,0.921039
Timor-Leste,51.7,111.0,441.0,0.05,0.02,0.04,0.0,0.0,0.949373,0.0
Togo,307.0,466.0,1330.0,0.06,0.03,0.24,0.0,0.12,0.836474,0.596561
Tonga,14.2,59.4,6.44,0.01,0.0,0.01,0.0,0.0,0.886341,0.0
Trinidad and Tobago,149.0,5560.0,7610.0,1.25,0.17,1.15,3.38,5.1,12.81185,0.924842
Tunisia,2070.0,4220.0,6510.0,1.54,1.15,1.43,1.62,0.73,2.162833,0.46877
Turkey,23000.0,44400.0,86600.0,14.12,18.74,20.05,19.67,13.96,3.746654,0.377623
Turkmenistan,2140.0,15700.0,27300.0,2.61,15.12,1.67,4.27,1.05,16.94031,2.138026
Turks and Caicos Islands,0.08,1.68,1.93,0.0,0.0,0.0,0.0,0.0,0.536605,1.643706
Uganda,419.0,3380.0,8900.0,0.04,0.14,0.12,0.12,0.09,1.106348,1.066705
Ukraine,48100.0,87500.0,639000.0,200.03,87.48,50.94,222.21,103.26,15.72,2.064939
United Arab Emirates,338.0,147000.0,45900.0,2.21,0.0,2.29,6.1,35.23,258.642,1.251583
United Kingdom,64700.0,141000.0,635000.0,231.18,122.16,82.81,156.39,48.35,14.93934,0.85006
United States,320000.0,672000.0,5080000.0,1508.08,842.29,1285.18,1146.38,289.44,27.18372,1.021706
Uruguay,5820.0,5760.0,19200.0,1.18,0.86,1.78,1.55,0.41,10.78118,1.320776
Uzbekistan,7020.0,22400.0,69200.0,25.01,29.52,3.94,3.39,7.35,6.72074,2.301773
Vanuatu,48.4,71.7,208.0,0.05,0.02,0.04,0.0,0.0,3.084949,0.0
Venezuela,6130.0,38100.0,72700.0,8.27,3.56,22.7,27.07,11.02,8.279748,0.414328
Viet Nam,6900.0,14200.0,68600.0,3.18,1.68,0.49,0.06,1.28,1.763291,1.846694
Virgin Islands,3.41,8.34,19.9,0.0,0.0,0.0,0.0,0.0,2.989309,0.269858
Yemen,1530.0,3050.0,2600.0,0.24,0.27,1.47,0.21,0.4,0.986996,0.416476
Zambia,4270.0,5870.0,4690.0,0.27,0.33,0.68,2.52,0.47,2.777081,0.727077
Zimbabwe,3960.0,9790.0,9070.0,0.77,1.54,1.73,2.87,2.16,3.510573,2.024323
