Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Brunei,116.0,4930.0,4900.0,2.03,0.06,0.81,1.52,0.46,29.84391,0.402495
Bulgaria,3370.0,10100.0,47300.0,24.01,2.23,5.43,10.49,5.58,7.603958,0.831493
Burkina Faso,1240.0,3810.0,8920.0,0.15,0.17,0.4,0.1,0.08,1.202963,1.150612
Burundi,602.0,540.0,1910.0,0.05,0.05,0.13,0.03,0.02,0.476203,0.63231
Cambodia,2000.0,2450.0,17800.0,0.38,0.19,1.32,0.07,0.04,1.828352,1.33065
Cameroon,4230.0,9820.0,24600.0,0.04,0.7,1.86,0.19,2.99,2.528045,1.009453
Canada,34400.0,125000.0,558000.0,135.44,94.65,149.96,136.08,42.46,23.34375,0.622868
Cape Verde,57.2,77.6,148.0,0.03,0.03,0.08,0.02,0.0,0.650671,0.16948
Cayman Islands,7.86,28.8,231.0,0.07,0.03,0.05,0.01,0.0,6.419488,0.19576
Central African Republic,371.0,1970.0,4490.0,0.05,0.05,0.13,0.03,0.02,1.819227,2.196226
Chad,703.0,3440.0,9320.0,0.03,0.03,0.08,0.02,0.04,1.614374,1.62485
Chile,6820.0,20700.0,54400.0,13.72,4.75,16.99,13.16,5.23,5.371101,0.36271
China,393000.0,1170000.0,3800000.0,1426.84,354.53,263.57,1042.08,584.6,4.17995,1.154771
Colombia,17500.0,61900.0,63800.0,7.02,6.25,18.58,22.32,7.28,3.544946,0.42659
Comoros,47.7,62.3,210.0,0.01,0.01,0.03,0.01,0.0,0.589859,0.412672
Democratic Republic of the Congo,2680.0,2840.0,18000.0,0.0,0.02,0.79,0.04,1.12,0.499396,0.944081
Congo,371.0,4520.0,10200.0,0.0,0.07,0.43,0.0,4.04,4.663242,1.044234
Costa Rica,1510.0,3380.0,5110.0,0.06,0.61,2.97,0.86,0.59,2.545987,0.266079
Cote d'Ivoire,1840.0,6780.0,8000.0,1.83,1.93,1.29,1.28,0.62,0.995877,0.337905
Croatia,2660.0,3490.0,19700.0,4.23,3.39,4.32,4.85,2.82,5.843751,0.373336
Cuba,6450.0,14000.0,28900.0,10.48,3.28,2.17,11.41,1.59,4.425868,0.393208
Cyprus,291.0,1430.0,7020.0,2.85,0.23,1.73,1.49,0.72,9.26927,0.420594
Czechia,6640.0,13700.0,131000.0,67.01,15.64,11.87,26.71,9.46,14.66313,0.702635
Denmark,6650.0,9280.0,54000.0,24.05,6.95,11.99,7.64,3.43,13.10253,0.314118
Djibouti,233.0,683.0,743.0,0.23,0.27,0.63,0.15,0.01,2.312837,1.084768
Dominica,20.5,49.2,123.0,0.01,0.01,0.01,0.0,0.0,2.760514,0.338662
Dominican Republic,1940.0,7390.0,18600.0,9.37,1.43,5.15,2.42,1.36,3.257851,0.405269
Ecuador,3710.0,19900.0,18600.0,2.31,2.14,8.74,4.96,3.68,3.344437,0.452435
Egypt,17400.0,42400.0,122000.0,27.08,11.12,29.25,32.29,26.18,2.600631,0.352061
El Salvador,1260.0,3120.0,5820.0,1.11,0.44,2.53,1.1,0.63,1.73861,0.273163
Equatorial Guinea,33.6,2500.0,5390.0,0.03,0.03,0.08,0.02,2.38,12.90171,1.279893
Eritrea,667.0,1240.0,3400.0,0.29,0.08,0.21,0.04,0.05,1.562868,0.931541
Estonia,746.0,2670.0,15400.0,11.29,0.6,1.65,1.02,2.41,13.45195,0.880429
Ethiopia,3710.0,18100.0,49000.0,0.02,0.8,1.59,0.79,0.5,1.065108,1.721355
Fiji,336.0,536.0,894.0,0.38,0.09,0.38,0.23,0.06,2.177417,0.307913
Finland,6260.0,13200.0,60100.0,22.57,5.95,11.75,14.35,3.35,15.34886,0.445302
France and Monaco,45400.0,72500.0,405000.0,48.85,99.48,132.48,83.83,37.4,8.769216,0.246868
French Polynesia,36.4,123.0,452.0,0.2,0.05,0.2,0.09,0.01,2.577355,0.16387
Gabon,200.0,6510.0,11800.0,0.43,0.17,0.32,0.54,5.14,15.01032,0.845497
Gambia,153.0,213.0,698.0,0.04,0.04,0.1,0.02,0.01,0.864456,0.553524
Georgia,1880.0,3450.0,5360.0,1.68,1.35,0.95,0.65,0.74,2.264003,0.740353
Germany,44300.0,98400.0,872000.0,335.22,172.07,173.47,131.49,58.87,12.44737,0.333769
Ghana,1840.0,6170.0,8010.0,0.48,0.8,2.93,0.77,1.14,0.845607,0.374441
Greece,5980.0,23300.0,97100.0,44.71,10.93,19.07,13.22,9.16,11.33651,0.462274
Greenland,3.29,28.6,193.0,0.0,0.0,0.0,0.0,0.0,4.010855,0.199434
Grenada,18.4,41.5,428.0,0.03,0.01,0.02,0.01,0.0,4.805556,0.497464
Guatemala,2820.0,6970.0,9620.0,2.4,1.02,3.84,1.33,1.0,1.665806,0.27443
Guinea,1390.0,1710.0,6350.0,0.17,0.19,0.45,0.11,0.17,1.073179,0.9487
Guinea-Bissau,189.0,346.0,1030.0,0.05,0.05,0.13,0.03,0.01,1.257238,0.925402
Guyana,1180.0,1610.0,2530.0,0.33,0.15,0.25,0.06,0.01,7.071529,1.564969
Haiti,1360.0,1610.0,5480.0,0.19,0.23,0.71,0.25,0.23,0.988645,0.568202
Honduras,2810.0,5020.0,4020.0,1.04,0.29,2.11,1.04,0.54,1.817396,0.545677
Hong Kong,529.0,2080.0,42200.0,22.67,1.85,11.56,4.27,0.8,6.72954,0.197638
Hungary,6410.0,9670.0,58300.0,22.04,14.85,8.87,7.51,5.03,7.279392,0.410014
Iceland,358.0,503.0,2870.0,0.01,0.76,0.63,0.76,0.71,13.28975,0.394002
India,182000.0,673000.0,1070000.0,459.14,116.34,95.09,219.99,96.02,1.83163,0.724723
Indonesia,63800.0,298000.0,208000.0,61.94,45.02,62.69,85.73,39.42,2.695891,0.463945
Iran,26200.0,122000.0,353000.0,70.21,101.26,76.49,64.27,39.43,7.577739,0.639348
Iraq,5480.0,47600.0,86600.0,21.08,8.74,26.37,14.31,16.02,5.926164,0.486772
Ireland,8040.0,17900.0,44200.0,15.39,9.53,10.33,5.59,3.38,18.21754,0.462706
"Israel and Palestine, State of",2220.0,5010.0,59400.0,33.24,3.98,13.37,4.26,4.53,11.07539,0.405352
Italy,28200.0,54400.0,460000.0,135.65,77.81,116.36,90.58,39.79,9.47819,0.264277
Jamaica,588.0,2040.0,10200.0,5.5,0.36,1.93,2.0,0.43,4.838401,0.609049
Japan,26500.0,58100.0,1260000.0,459.86,150.9,247.77,283.02,99.96,10.55776,0.329273
Jordan,775.0,2360.0,15600.0,5.28,2.74,3.59,2.63,1.18,3.67529,0.507557
Kazakhstan,11100.0,39700.0,126000.0,65.98,10.0,9.38,26.65,19.15,11.766,1.145344
Kenya,8600.0,8720.0,27200.0,1.93,1.42,2.69,1.72,0.82,1.41416,0.663932
Kiribati,4.11,22.1,29.0,0.01,0.0,0.01,0.0,0.0,0.653951,0.369592
North Korea,2930.0,22100.0,73700.0,11.54,13.76,1.71,42.96,3.77,4.304316,796.8764
South Korea,17600.0,37200.0,480000.0,165.05,74.3,77.78,114.74,49.95,11.28598,0.548099
Kuwait,580.0,21100.0,54800.0,25.46,0.33,6.02,14.48,8.55,37.28646,0.533377
Kyrgyzstan,1240.0,4380.0,4860.0,2.01,0.75,0.85,0.84,0.41,2.129428,1.031318
Laos,1420.0,1330.0,7150.0,0.14,0.02,0.1,0.32,0.07,1.857388,0.789596
Latvia,1100.0,2100.0,7580.0,2.61,0.97,2.12,1.13,0.72,4.523451,0.414277
Lebanon,749.0,1570.0,15200.0,7.21,1.64,4.0,1.14,1.24,5.424109,0.438979
Lesotho,230.0,583.0,1480.0,0.03,0.03,0.08,0.02,0.01,1.228339,0.758328
Liberia,230.0,440.0,1150.0,0.06,0.06,0.15,0.04,0.02,0.630354,0.752301
Libya,1200.0,49900.0,26800.0,15.77,2.41,11.13,7.46,13.15,14.54689,0.663507
Lithuania,3520.0,4450.0,11900.0,3.93,1.03,3.04,2.21,1.57,5.663677,0.472252
Luxembourg,260.0,585.0,8800.0,0.23,1.68,4.85,1.3,0.78,22.1171,0.273823
Macao,13.7,168.0,1330.0,0.43,0.11,0.45,0.21,0.01,3.532618,0.093883
Macedonia,544.0,1680.0,9040.0,6.11,0.37,0.98,1.06,0.51,5.53603,0.642529
Madagascar,1750.0,5950.0,17700.0,0.27,0.27,0.63,0.17,0.08,1.611858,1.115614
Malawi,1070.0,1420.0,3640.0,0.18,0.13,0.28,0.09,0.11,0.538782,0.622254
Malaysia,9530.0,37600.0,128000.0,37.43,4.3,32.21,41.1,17.37,7.541417,0.463115
Maldives,10.7,34.8,281.0,0.14,0.03,0.14,0.07,0.0,1.164162,0.164952
Mali,967.0,4240.0,11600.0,0.06,0.1,0.21,0.06,0.06,1.529207,1.488339
Malta,59.7,123.0,2160.0,1.59,0.09,0.46,0.0,0.03,5.911014,0.237722
Mauritania,1310.0,1890.0,5550.0,0.46,0.52,1.23,0.3,0.06,3.227943,1.173887
Mauritius,204.0,357.0,1480.0,1.16,0.16,0.75,0.36,0.01,1.718212,0.151535
Mexico,78200.0,121000.0,382000.0,121.63,32.81,105.61,99.66,37.32,5.706253,0.380532
Moldova,670.0,2110.0,6790.0,4.07,1.26,0.71,0.5,0.26,2.279555,1.12917
Mongolia,4550.0,9060.0,10900.0,6.58,0.79,0.97,0.62,0.09,10.21362,2.196213
Morocco,5360.0,12200.0,35600.0,10.88,4.61,8.17,5.89,3.88,1.842226,0.406532
Mozambique,1910.0,1600.0,7330.0,0.05,0.34,0.85,0.08,0.28,0.600196,1.068291
Myanmar,10300.0,10600.0,64500.0,2.35,0.64,3.51,2.78,0.63,1.851673,1.481821
Namibia,1830.0,1890.0,4130.0,0.01,0.61,1.12,0.16,0.01,4.130998,0.676895
Nepal,3410.0,3920.0,25600.0,0.02,1.14,0.83,1.12,0.28,1.389255,0.900851
Netherlands,12900.0,29600.0,173000.0,56.82,38.12,32.1,34.48,15.02,13.53684,0.322085
New Caledonia,97.0,243.0,1440.0,0.47,0.09,0.38,0.87,0.06,8.348787,0.559054
New Zealand,11100.0,33600.0,33900.0,6.61,2.97,12.09,7.31,4.33,20.36883,0.721941
Nicaragua,2860.0,3770.0,6180.0,1.4,0.23,1.45,0.46,0.22,2.550084,0.73335
Niger,1160.0,4420.0,12100.0,0.23,0.03,0.35,0.04,0.05,1.55561,2.067619
Nigeria,21600.0,98000.0,191000.0,6.71,5.21,21.88,9.96,56.18,2.542768,0.891307
Norway,4170.0,19800.0,42900.0,0.49,3.31,12.06,16.02,10.96,14.86427,0.253666
Oman,620.0,25100.0,16600.0,7.29,1.21,2.62,9.29,4.88,18.65225,0.424481
Pakistan,22800.0,108000.0,131000.0,32.9,12.17,25.6,23.71,13.44,1.889884,0.540768
Palau,0.98,1.81,31.2,0.76,0.19,0.79,0.37,0.01,1.774217,0.130076
Panama,986.0,3260.0,5210.0,1.14,0.35,2.33,1.06,0.33,3.118494,0.303606
Papua New Guinea,576.0,1980.0,2990.0,0.71,0.23,0.65,0.3,0.38,0.995469,0.555634
Paraguay,3760.0,5570.0,15900.0,0.0,0.22,2.8,0.26,0.48,4.765442,0.781942
Peru,6110.0,19200.0,29100.0,3.11,4.41,9.71,9.17,2.47,2.099015,0.322683
Philippines,10800.0,75400.0,56800.0,22.7,6.54,24.6,14.3,8.25,1.834513,0.434063
Poland,26000.0,69900.0,311000.0,162.86,44.96,26.97,54.81,22.6,10.55341,0.726471
Portugal,4260.0,12700.0,64900.0,21.83,5.31,17.61,13.1,6.66,7.902765,0.304253
Puerto Rico,225.0,1010.0,2630.0,1.14,0.35,0.02,0.03,0.64,1.016664,0.031224
Qatar,251.0,32000.0,24500.0,7.08,0.13,2.42,11.63,10.49,95.73902,0.873997
Romania,10400.0,20700.0,97100.0,42.13,8.57,9.45,26.05,10.86,5.789295,0.557303
Russia,61300.0,340000.0,1600000.0,874.39,189.32,189.15,221.31,201.24,13.67334,0.971596
Rwanda,839.0,760.0,2450.0,0.1,0.12,0.28,0.07,0.05,0.504873,0.631282
Saint Kitts and Nevis,17.6,24.4,146.0,0.01,0.01,0.01,0.0,0.0,4.148334,0.216272
Saint Lucia,36.6,54.5,364.0,0.07,0.03,0.05,0.01,0.0,2.899722,0.289348
Saint Vincent and the Grenadines,22.1,41.7,242.0,0.03,0.01,0.02,0.01,0.0,2.830397,0.375094
Samoa,35.7,130.0,142.0,0.04,0.01,0.04,0.02,0.0,1.761693,0.40737
Sao Tome and Principe,9.13,34.4,44.9,0.01,0.01,0.03,0.01,0.0,0.637706,0.309956
Saudi Arabia,6850.0,63300.0,262000.0,102.45,3.35,60.94,67.86,29.57,16.01495,0.439323
Senegal,2350.0,4090.0,7030.0,1.47,0.35,1.17,0.53,0.51,1.363244,0.710036
Serbia and Montenegro,3300.0,10900.0,50800.0,36.06,3.48,2.91,5.6,2.77,6.435722,0.90214
Seychelles,14.4,42.2,181.0,0.07,0.08,0.2,0.05,0.0,2.922799,0.158705
Sierra Leone,428.0,729.0,2000.0,0.12,0.14,0.33,0.08,0.07,0.692122,0.757272
Singapore,6420.0,1810.0,49000.0,24.36,0.61,5.22,11.94,3.21,14.61379,0.275164
Slovakia,2800.0,5910.0,42900.0,11.26,8.59,4.06,12.97,5.49,9.566424,0.628369
Slovenia,1080.0,3580.0,16400.0,5.59,2.49,3.53,2.44,1.62,10.59332,0.47074
Solomon Islands,101.0,147.0,251.0,0.06,0.01,0.06,0.03,0.01,1.211891,0.699313
Somalia,838.0,5510.0,18500.0,0.09,0.11,0.25,0.06,0.03,2.753585,8.348607
South Africa,19800.0,70000.0,308000.0,189.39,12.87,35.18,43.09,64.67,8.688265,0.910753
Spain and Andorra,24800.0,41300.0,312000.0,97.43,30.21,90.36,60.58,33.3,9.245193,0.306588
Sri Lanka,2090.0,11400.0,10900.0,3.17,1.24,5.16,0.96,0.82,1.300428,0.234321
Sudan and South Sudan,6130.0,22900.0,60000.0,1.32,0.84,2.64,0.68,0.53,2.621142,1.14678
Suriname,185.0,606.0,1710.0,0.27,0.21,0.29,0.68,0.03,5.28802,0.541016
Swaziland,374.0,484.0,1370.0,0.98,0.17,0.18,0.35,0.01,2.094093,0.30562
Sweden,6120.0,13700.0,58400.0,7.78,7.41,21.21,15.58,6.39,8.813474,0.23947
Switzerland and Liechtenstein,2330.0,5400.0,45500.0,2.63,16.42,16.55,6.38,2.92,7.420193,0.150953
Syria,5080.0,23200.0,46500.0,14.42,6.91,8.46,7.24,8.65,4.55737,2.826514
Taiwan,4790.0,10400.0,231000.0,114.67,10.77,34.03,54.87,15.24,11.2931,0.347476
Tajikistan,956.0,3340.0,2810.0,0.57,1.56,0.04,0.0,0.63,1.144438,0.968872
Tanzania,3040.0,9760.0,27800.0,0.33,0.35,1.46,0.47,0.48,1.188754,0.825219
Thailand,16700.0,93600.0,171000.0,55.0,13.02,44.2,40.05,19.27,4.469416,0.486218
Timor-Leste,300.0,154.0,1030.0,0.04,0.01,0.04,0.02,0.23,1.706619,1.2399
Togo,645.0,1270.0,2860.0,0.1,0.15,0.43,0.26,0.32,0.959586,0.752311
Tonga,25.6,66.8,183.0,0.04,0.01,0.04,0.02,0.0,2.810606,0.610481
Trinidad and Tobago,204.0,6920.0,22000.0,3.76,0.49,1.64,4.22,8.91,22.98798,1.266659
Tunisia,2340.0,7660.0,21200.0,6.12,3.67,4.03,3.82,3.51,3.214588,0.422694
Turkey,30700.0,77500.0,228000.0,68.26,33.8,34.74,64.6,25.99,5.312552,0.408579
Turkmenistan,2680.0,25300.0,39500.0,8.92,15.39,6.5,5.85,2.69,14.95341,2.801752
Turks and Caicos Islands,0.48,8.31,23.7,0.01,0.0,0.0,0.0,0.0,1.720806,2.806526
Uganda,2760.0,5100.0,13800.0,0.17,0.19,0.45,0.11,0.24,0.901877,0.856652
Ukraine,18600.0,68000.0,358000.0,132.79,47.2,26.92,88.16,63.05,9.11172,1.87983
United Arab Emirates,1320.0,26900.0,94000.0,29.25,0.32,14.85,35.41,8.55,38.74307,0.373769
United Kingdom,30000.0,113000.0,550000.0,188.8,109.64,122.95,99.12,32.34,11.75803,0.357684
United States,301000.0,626000.0,5950000.0,2455.09,643.34,1717.84,826.78,299.38,24.3829,0.529997
Uruguay,5470.0,6050.0,21600.0,0.44,1.24,2.44,0.98,0.36,9.960662,0.774551
Uzbekistan,8400.0,40300.0,121000.0,36.95,46.12,10.34,20.55,7.22,6.837456,2.785532
Vanuatu,64.1,107.0,309.0,0.02,0.0,0.02,0.01,0.0,2.596641,0.918997
Venezuela,10100.0,72600.0,143000.0,16.19,5.92,34.08,60.0,16.38,9.210672,0.639464
Viet Nam,18600.0,55900.0,86100.0,11.49,7.73,10.57,14.44,11.29,1.999447,0.780748
Virgin Islands,4.23,11.4,54.5,0.01,0.01,0.01,0.0,0.0,3.399755,0.106389
Yemen,3340.0,10400.0,15500.0,3.21,3.44,4.4,2.3,2.15,1.635324,0.415362
Zambia,1950.0,5900.0,7690.0,0.06,0.18,0.73,0.69,0.3,1.467896,0.702032
Zimbabwe,4730.0,12500.0,14100.0,5.28,3.04,1.93,3.05,1.2,2.565553,0.994073
