Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
El Salvador,1180.0,2650.0,1880.0,0.33,0.17,0.64,0.39,0.35,1.479359,0.304926
Equatorial Guinea,15.4,31.2,86.6,0.0,0.01,0.0,0.01,0.0,0.4553,0.56912
Eritrea,41.0,718.0,1920.0,0.03,0.0,0.05,0.08,0.02,1.401946,0.0
Estonia,1340.0,3640.0,41600.0,5.95,2.56,2.49,3.55,0.98,33.61029,3.967355
Ethiopia,1340.0,13200.0,32800.0,0.31,0.09,0.52,0.29,0.13,1.569892,2.588294
Fiji,198.0,226.0,512.0,0.12,0.31,0.27,0.08,0.06,1.723283,0.423294
Finland,6640.0,12600.0,47500.0,8.38,11.66,6.63,16.89,3.87,14.35112,0.860121
France and Monaco,64700.0,86400.0,492000.0,86.69,134.05,65.89,152.22,52.72,12.42948,0.664811
French Polynesia,12.4,65.9,40.8,0.02,0.06,0.05,0.01,0.0,1.006553,0.107862
Gabon,77.6,1280.0,3470.0,0.09,0.0,0.0,0.38,0.56,7.868182,0.614319
Gambia,38.3,143.0,491.0,0.0,0.03,0.01,0.03,0.0,1.415499,0.801675
Georgia,2770.0,3610.0,27300.0,6.52,3.61,4.83,8.47,9.63,7.028056,1.686551
Germany,75500.0,165000.0,1100000.0,352.79,260.69,103.76,289.14,96.64,17.03359,0.858673
Ghana,976.0,2520.0,3860.0,0.04,0.42,1.05,0.5,0.51,0.810022,0.346469
Greece,5220.0,13400.0,38000.0,9.61,5.74,5.68,8.06,8.88,6.4557,0.394658
Greenland,2.43,27.8,125.0,0.0,0.0,0.0,0.0,0.0,3.231814,0.285593
Grenada,7.12,30.8,44.7,0.01,0.01,0.0,0.0,0.0,0.879107,0.291455
Guatemala,1350.0,4320.0,2720.0,0.53,0.24,0.82,0.89,0.22,1.411871,0.305301
Guinea,623.0,889.0,4790.0,0.0,0.18,0.07,0.18,0.08,1.465373,1.531039
Guinea-Bissau,41.5,159.0,545.0,0.0,0.02,0.01,0.01,0.0,1.005884,0.737217
Guyana,1430.0,1570.0,1830.0,0.19,0.28,0.02,0.0,0.0,6.686105,1.903634
Haiti,1060.0,526.0,3940.0,0.02,0.02,0.16,0.16,0.17,1.134163,0.497278
Honduras,1550.0,1270.0,3060.0,0.1,0.18,0.48,0.39,0.11,2.042261,0.778218
Hong Kong,125.0,1140.0,9900.0,4.83,0.8,1.5,2.44,0.3,2.793063,0.28801
Hungary,10600.0,12900.0,69800.0,22.29,15.79,6.72,17.8,7.56,8.953186,1.180879
Iceland,391.0,457.0,2250.0,0.03,0.83,0.32,0.31,0.75,14.76309,0.853925
India,78700.0,483000.0,244000.0,42.76,37.79,49.19,78.77,35.18,1.390444,0.97373
Indonesia,40200.0,37400.0,146000.0,3.95,7.71,8.73,7.88,8.37,1.843592,1.028782
Iran,10200.0,237000.0,95200.0,5.15,13.86,8.27,15.74,56.89,11.38858,0.456874
Iraq,3170.0,70700.0,27100.0,4.5,2.01,2.77,2.22,15.57,9.522483,1.277994
Ireland,5750.0,12500.0,23200.0,6.85,6.33,3.02,5.2,1.82,13.68093,1.142755
"Israel and Palestine, State of",1290.0,2510.0,15700.0,6.48,1.83,3.15,2.98,1.26,6.431353,0.429135
Italy,27500.0,52800.0,349000.0,62.48,78.51,51.44,114.12,42.52,7.910197,0.512402
Jamaica,430.0,1060.0,6460.0,1.73,0.33,1.5,2.54,0.39,4.109738,0.476683
Japan,27500.0,105000.0,902000.0,254.51,108.34,108.08,317.88,112.63,9.573187,0.699494
Jordan,301.0,714.0,1850.0,0.27,0.33,0.63,0.27,0.35,1.5245,0.295899
Kazakhstan,16500.0,30400.0,173000.0,41.78,15.4,7.69,93.35,14.6,16.2259,1.90648
Kenya,3920.0,5580.0,15200.0,0.3,0.69,1.55,0.85,0.55,2.048268,1.082062
Kiribati,2.44,7.77,5.17,0.0,0.01,0.01,0.0,0.0,0.291005,0.091075
North Korea,3030.0,20600.0,86700.0,1.3,0.11,1.87,7.02,5.85,7.249427,0.0
South Korea,4380.0,31600.0,65000.0,9.21,22.5,5.99,17.14,10.2,3.013531,1.172331
Kuwait,285.0,113000.0,41300.0,3.85,3.65,2.16,5.8,25.87,181.4148,1.026239
Kyrgyzstan,1820.0,5510.0,16300.0,1.15,3.4,1.88,9.18,0.7,7.614365,2.985464
Laos,661.0,1110.0,5440.0,0.05,0.12,0.11,0.02,0.01,2.537468,2.296175
Latvia,2310.0,4060.0,15100.0,5.67,2.6,1.92,3.44,1.12,8.86473,1.436386
Lebanon,525.0,918.0,5990.0,0.72,1.18,1.38,1.7,1.01,3.074787,0.185064
Lesotho,107.0,471.0,1180.0,0.0,0.03,0.01,0.03,0.0,1.630052,2.750106
Liberia,147.0,387.0,673.0,0.01,0.42,0.16,0.41,0.06,0.807518,0.0
Libya,482.0,19700.0,64700.0,1.18,0.44,1.3,2.48,14.25,36.45328,0.700341
Lithuania,5040.0,6000.0,21600.0,4.2,5.23,2.31,8.07,1.82,10.18704,1.071916
Luxembourg,223.0,500.0,16900.0,3.35,1.48,0.6,10.66,0.82,51.17286,1.70397
Macao,1.9,70.8,106.0,0.05,0.14,0.13,0.03,0.01,0.717222,0.0
Macedonia,578.0,1970.0,8720.0,1.71,0.39,0.53,1.06,5.02,6.423622,0.583272
Madagascar,464.0,4740.0,13900.0,0.0,0.26,0.1,0.25,0.06,2.755912,1.048511
Malawi,484.0,734.0,2090.0,0.0,0.09,0.04,0.1,0.05,0.681483,0.692533
Malaysia,5740.0,15300.0,14900.0,2.42,0.51,4.19,5.46,2.77,3.16962,0.650579
Maldives,2.23,13.2,10.4,0.0,0.0,0.0,0.0,0.0,0.209341,0.093221
Mali,293.0,2700.0,7610.0,0.0,0.09,0.04,0.09,0.05,1.723629,2.09157
Malta,36.4,70.2,886.0,0.53,0.08,0.22,0.0,0.06,3.098694,1.491763
Mauritania,176.0,1210.0,3350.0,0.0,0.14,0.05,0.13,0.03,3.889466,0.019045
Mauritius,141.0,279.0,175.0,0.05,0.05,0.16,0.03,0.06,0.696909,0.168561
Mexico,21600.0,103000.0,134000.0,14.91,13.01,33.62,44.96,27.02,4.666714,0.527934
Moldova,1220.0,3200.0,17700.0,0.0,0.0,0.0,0.0,0.81,5.977007,1.791559
Mongolia,2690.0,1020.0,7270.0,0.19,0.52,0.45,3.58,0.11,8.092314,2.799781
Morocco,4110.0,9980.0,8280.0,1.17,1.23,1.86,2.48,0.96,1.33962,0.512086
Mozambique,1780.0,2940.0,5300.0,0.43,0.58,0.28,1.37,0.29,1.044197,2.752403
Myanmar,4770.0,5690.0,53500.0,0.32,0.92,1.5,1.66,0.7,2.308987,2.797704
Namibia,557.0,1780.0,3920.0,0.01,0.48,0.19,0.47,0.03,7.533702,0.226164
Nepal,358.0,2050.0,20400.0,0.03,0.11,0.06,0.06,0.1,1.822838,1.914564
Netherlands,15800.0,31800.0,153000.0,32.18,47.35,18.22,44.56,8.64,15.11824,0.683363
New Caledonia,78.8,217.0,344.0,0.17,0.45,0.4,0.24,0.03,5.568381,0.399362
New Zealand,9380.0,17200.0,31300.0,0.85,2.69,5.63,5.47,1.36,19.75671,0.9994
Nicaragua,2340.0,1690.0,4340.0,0.35,0.2,0.72,0.25,0.15,3.281931,0.480784
Niger,310.0,2990.0,8270.0,0.0,0.12,0.05,0.12,0.03,2.427562,2.036618
Nigeria,10100.0,55500.0,233000.0,0.81,1.02,3.47,1.54,38.13,5.085349,0.325637
Norway,7730.0,6800.0,38700.0,0.17,7.03,6.99,9.36,14.28,13.51991,0.648415
Oman,149.0,7340.0,29800.0,0.03,0.12,0.09,0.02,2.16,48.01147,3.514731
Pakistan,12400.0,19100.0,69000.0,2.54,4.51,2.98,5.97,6.48,1.639804,0.799088
Palau,0.09,0.89,0.79,0.43,0.67,0.71,0.17,0.01,0.149357,0.0
Panama,785.0,2970.0,2800.0,1.02,0.12,0.82,0.69,0.15,4.076285,0.514409
Papua New Guinea,256.0,490.0,1110.0,0.2,0.69,0.47,0.08,0.03,0.697379,0.368668
Paraguay,751.0,2110.0,7880.0,0.05,0.04,0.42,0.12,0.12,4.137379,1.121174
Peru,4690.0,20000.0,18200.0,1.57,3.06,5.64,5.13,2.72,3.048654,0.483833
Philippines,6220.0,27000.0,52700.0,4.89,3.04,9.15,6.89,2.99,2.265719,0.667686
Poland,34900.0,123000.0,320000.0,151.34,59.17,29.3,60.52,31.73,14.41106,1.676951
Portugal,4220.0,8800.0,18300.0,1.63,2.6,4.24,5.78,3.74,3.538788,0.30784
Puerto Rico,275.0,1520.0,1760.0,0.42,0.57,0.02,0.01,0.94,1.276097,0.0
Qatar,115.0,22000.0,80800.0,1.28,0.02,0.27,0.9,9.7,788.4638,4.549067
Romania,17800.0,29800.0,136000.0,44.59,23.34,8.59,42.09,16.76,8.715073,1.769874
Russia,109000.0,344000.0,1430000.0,534.03,266.77,119.27,230.5,228.52,14.31894,1.186011
Rwanda,288.0,571.0,1650.0,0.0,0.03,0.01,0.03,0.01,0.629068,0.772009
Saint Kitts and Nevis,7.88,25.2,63.8,0.01,0.01,0.0,0.0,0.0,2.186873,0.454115
Saint Lucia,18.9,38.2,103.0,0.02,0.03,0.0,0.0,0.0,1.505709,0.522683
Saint Vincent and the Grenadines,18.4,31.0,50.0,0.0,0.01,0.0,0.0,0.0,1.074217,0.321954
Samoa,18.0,25.4,79.0,0.01,0.02,0.02,0.0,0.0,0.831055,0.0
Sao Tome and Principe,3.45,5.75,17.5,0.0,0.01,0.0,0.01,0.0,0.344548,0.145114
Saudi Arabia,1180.0,263000.0,75900.0,2.0,0.67,3.95,7.79,61.49,53.26096,0.783751
Senegal,1420.0,1450.0,4510.0,0.35,0.07,0.47,0.36,0.2,1.632676,0.871093
Serbia and Montenegro,4060.0,10800.0,25500.0,11.77,2.3,3.71,5.47,2.23,4.589974,0.364623
Seychelles,10.3,23.9,20.1,0.0,0.05,0.02,0.04,0.0,0.982889,0.137411
Sierra Leone,346.0,402.0,2470.0,0.0,0.17,0.06,0.16,0.02,1.146177,0.717954
Singapore,400.0,973.0,7950.0,2.71,0.25,1.61,2.65,0.73,4.337377,0.437632
Slovakia,3590.0,5490.0,48000.0,6.17,4.31,4.46,15.86,8.36,12.36474,1.071173
Slovenia,966.0,2830.0,10200.0,1.17,1.06,1.85,1.98,3.92,8.275611,0.372541
Solomon Islands,52.4,35.6,216.0,0.01,0.02,0.02,0.0,0.0,1.759152,0.0
Somalia,389.0,4110.0,13300.0,0.0,0.26,0.1,0.25,0.02,5.113704,463.1237
South Africa,14500.0,36700.0,189000.0,69.01,17.37,28.86,47.65,27.86,9.937979,1.047875
Spain and Andorra,17400.0,28600.0,153000.0,25.9,17.55,27.13,53.98,27.6,5.716342,0.387191
Sri Lanka,1210.0,3790.0,12400.0,0.13,0.85,1.7,0.71,0.37,1.337969,0.376525
Sudan and South Sudan,3730.0,9040.0,25400.0,0.19,0.21,2.18,0.83,0.26,2.578671,1.611622
Suriname,136.0,644.0,1770.0,0.27,0.43,0.02,0.0,0.11,6.875155,0.654159
Swaziland,390.0,452.0,1120.0,0.01,0.06,0.02,0.09,0.0,4.159064,1.300779
Sweden,7190.0,12800.0,89700.0,9.62,35.48,14.15,22.93,7.27,13.49761,0.646642
Switzerland and Liechtenstein,2410.0,6100.0,44400.0,1.62,18.82,9.53,9.42,4.71,8.436612,0.223917
Syria,1890.0,4520.0,6140.0,1.13,1.16,1.64,1.21,1.08,1.843934,0.455559
Taiwan,2070.0,13000.0,41100.0,10.95,4.15,2.95,15.73,7.1,3.660262,0.576149
Tajikistan,946.0,3390.0,7990.0,0.34,6.6,0.36,0.0,0.69,3.961827,1.233868
Tanzania,1840.0,5620.0,14700.0,0.28,0.21,0.85,0.3,0.2,1.530796,1.110324
Thailand,8500.0,80200.0,20500.0,3.6,3.31,6.28,5.09,2.24,2.79573,1.01476
Timor-Leste,50.9,169.0,563.0,0.02,0.04,0.04,0.01,0.0,1.225289,0.0
Togo,282.0,423.0,1220.0,0.1,0.05,0.21,0.0,0.06,0.857816,0.611188
Tonga,7.43,39.2,6.05,0.0,0.01,0.01,0.0,0.0,0.610721,0.0
Trinidad and Tobago,149.0,3020.0,6440.0,0.9,0.14,0.83,3.61,2.32,9.927592,0.874271
Tunisia,1820.0,3780.0,4790.0,0.98,0.9,0.98,1.28,0.62,1.966257,0.572454
Turkey,18600.0,40300.0,58200.0,9.07,14.59,12.3,13.33,8.93,3.20253,0.440966
Turkmenistan,1840.0,11200.0,20500.0,2.23,11.47,1.19,2.72,0.87,14.43597,2.11027
Turks and Caicos Islands,0.07,1.37,1.15,0.0,0.0,0.0,0.0,0.0,0.438012,1.905333
Uganda,257.0,3070.0,7990.0,0.0,0.15,0.06,0.15,0.14,1.132552,1.163336
Ukraine,41500.0,79000.0,506000.0,139.5,77.77,44.43,170.47,101.48,13.10416,2.218577
United Arab Emirates,215.0,104000.0,27800.0,0.34,0.0,0.54,1.7,25.13,395.2818,1.423
United Kingdom,48600.0,143000.0,652000.0,227.91,119.51,76.25,178.29,53.89,15.07697,0.939251
United States,298000.0,693000.0,4810000.0,1245.71,908.39,1154.58,1218.56,279.78,27.19886,1.138975
Uruguay,5930.0,5320.0,17500.0,1.32,0.92,1.84,1.48,0.31,10.201,1.316021
Uzbekistan,5920.0,18700.0,52200.0,20.32,21.25,2.7,2.15,5.77,5.988217,2.381746
Vanuatu,22.6,57.6,170.0,0.02,0.04,0.04,0.01,0.0,2.759861,0.0
Venezuela,4880.0,56700.0,61000.0,6.61,3.03,13.02,24.74,33.65,9.974543,0.641496
Viet Nam,5540.0,16700.0,63700.0,1.97,8.73,2.9,0.0,0.75,1.888025,2.07191
Virgin Islands,2.92,7.26,17.8,0.0,0.0,0.0,0.0,0.0,2.763783,0.25669
Yemen,1430.0,2930.0,1790.0,0.19,0.18,0.92,0.17,0.34,0.961219,0.584402
Zambia,4230.0,5530.0,3930.0,0.34,0.3,0.69,2.45,0.45,3.052008,0.850143
Zimbabwe,3520.0,8700.0,9150.0,1.26,1.08,2.28,2.24,2.28,3.859265,2.378001
