Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Ethiopia,2180.0,13800.0,37400.0,0.16,0.34,0.9,0.52,0.25,1.189385,1.704651
Fiji,330.0,498.0,793.0,0.27,0.16,0.26,0.06,0.03,2.241331,0.420029
Finland,6580.0,12400.0,54900.0,17.32,9.2,10.95,14.0,3.41,14.88519,0.573993
France and Monaco,68300.0,77100.0,376000.0,39.31,98.15,106.5,89.58,41.97,9.253548,0.330988
French Polynesia,31.4,110.0,539.0,0.34,0.21,0.33,0.04,0.01,3.583355,0.241892
Gabon,149.0,5150.0,15000.0,0.25,0.26,0.34,0.59,2.65,22.56471,1.30603
Gambia,115.0,182.0,605.0,0.03,0.04,0.06,0.05,0.01,1.070473,0.68817
Georgia,2960.0,4320.0,35800.0,12.32,5.93,4.26,11.85,1.32,8.012113,1.243433
Germany,71500.0,148000.0,1070000.0,393.45,236.94,146.51,212.67,78.65,16.45841,0.556064
Ghana,1310.0,2910.0,5560.0,0.0,0.58,1.45,0.36,0.52,0.705952,0.398472
Greece,6860.0,19100.0,72900.0,31.04,7.46,13.42,11.89,9.1,9.775476,0.498103
Greenland,2.98,28.5,164.0,0.0,0.0,0.0,0.0,0.0,3.558085,0.19459
Grenada,8.29,30.4,108.0,0.02,0.01,0.01,0.0,0.0,1.494121,0.217234
Guatemala,1900.0,5480.0,3520.0,0.21,0.43,1.55,0.72,0.59,1.232291,0.249102
Guinea,1260.0,1010.0,4380.0,0.15,0.19,0.32,0.23,0.12,1.198645,1.082884
Guinea-Bissau,151.0,254.0,778.0,0.03,0.04,0.06,0.05,0.01,1.225269,0.78096
Guyana,1020.0,1560.0,1940.0,0.25,0.21,0.08,0.03,0.01,6.013685,1.915356
Haiti,958.0,1140.0,4280.0,0.24,0.06,0.37,0.22,0.25,0.935674,0.422234
Honduras,1950.0,2250.0,4490.0,0.04,0.33,0.99,0.73,0.15,1.857804,0.603427
Hong Kong,386.0,1620.0,32900.0,21.58,1.14,4.22,4.09,1.02,6.215857,0.25176
Hungary,12600.0,13900.0,81900.0,25.73,21.84,8.51,18.37,7.96,10.39141,0.678258
Iceland,417.0,470.0,2310.0,0.0,0.67,0.59,0.56,0.48,12.78175,0.43768
India,140000.0,625000.0,583000.0,181.94,73.91,59.15,152.01,67.45,1.614932,1.014242
Indonesia,56200.0,130000.0,193000.0,17.32,18.92,26.51,41.91,24.13,2.168352,0.54474
Iran,18700.0,78400.0,165000.0,28.59,48.54,34.82,35.52,17.77,4.933553,0.457179
Iraq,4580.0,60000.0,65100.0,14.52,5.97,18.22,10.62,16.2,7.785381,0.600759
Ireland,7320.0,14800.0,30700.0,10.22,8.11,4.36,5.42,2.65,14.82447,0.767968
"Israel and Palestine, State of",1730.0,3520.0,32600.0,15.94,3.04,5.95,5.77,1.87,8.815672,0.430962
Italy,28400.0,54600.0,409000.0,110.08,75.52,90.81,90.38,42.38,8.623831,0.304043
Jamaica,473.0,1440.0,5120.0,1.53,0.63,1.05,1.67,0.24,2.937251,0.400447
Japan,32100.0,80400.0,1070000.0,328.24,150.88,179.97,277.83,129.63,9.548589,0.365716
Jordan,584.0,1310.0,9350.0,2.86,0.89,2.96,1.71,0.93,3.456128,0.455196
Kazakhstan,19500.0,90100.0,236000.0,75.25,28.41,12.1,100.13,14.05,21.11945,1.72703
Kenya,6240.0,8400.0,23500.0,0.27,1.03,2.49,1.58,0.85,1.745213,0.759427
Kiribati,3.42,15.8,23.4,0.01,0.0,0.01,0.0,0.0,0.616397,0.436446
North Korea,6860.0,27600.0,136000.0,17.27,19.83,4.06,82.27,12.28,8.647858,0.0
South Korea,7960.0,41100.0,228000.0,45.1,66.84,30.79,49.25,36.8,6.590851,0.640431
Kuwait,657.0,15800.0,56900.0,18.14,11.61,11.05,11.54,4.59,35.98755,0.707086
Kyrgyzstan,2440.0,6720.0,21900.0,2.57,5.29,3.79,9.24,0.98,7.320515,2.261876
Laos,1060.0,1170.0,5550.0,0.07,0.04,0.07,0.01,0.01,1.933493,1.215495
Latvia,3040.0,5050.0,21600.0,7.55,3.58,2.83,5.5,1.72,11.20887,1.144902
Lebanon,448.0,1170.0,5940.0,2.8,0.88,1.49,0.3,0.46,2.830831,0.150027
Lesotho,171.0,605.0,1510.0,0.01,0.01,0.02,0.02,0.0,1.472192,1.250851
Liberia,248.0,863.0,1090.0,0.16,0.22,0.36,0.26,0.08,1.015982,0.0
Libya,1000.0,33700.0,30700.0,8.57,0.91,6.0,9.57,8.7,15.48739,0.633928
Lithuania,5640.0,7520.0,34100.0,8.46,7.27,3.99,11.18,3.29,12.92752,0.894589
Luxembourg,229.0,576.0,10800.0,1.42,1.34,1.89,5.22,0.93,31.01879,0.641307
Macao,7.97,96.5,707.0,0.34,0.21,0.33,0.05,0.01,2.530352,0.074378
Macedonia,691.0,1870.0,10600.0,6.03,0.37,0.85,0.85,2.54,6.60842,0.419886
Madagascar,1260.0,5830.0,16600.0,0.2,0.26,0.41,0.29,0.06,2.166993,1.329658
Malawi,696.0,1210.0,3180.0,0.07,0.08,0.11,0.08,0.06,0.588823,0.757206
Malaysia,7330.0,25700.0,41700.0,9.98,1.87,11.36,12.47,7.76,4.384906,0.470755
Maldives,6.14,25.7,59.6,0.02,0.01,0.02,0.0,0.0,0.435618,0.099908
Mali,577.0,3040.0,8510.0,0.03,0.04,0.06,0.05,0.06,1.483052,1.785144
Malta,58.0,93.6,2180.0,1.6,0.09,0.45,0.0,0.04,6.49748,0.886761
Mauritania,593.0,1310.0,3840.0,0.13,0.17,0.28,0.2,0.05,2.985249,0.016649
Mauritius,165.0,341.0,954.0,0.3,0.1,0.37,0.12,0.03,1.406639,0.203283
Mexico,34900.0,113000.0,281000.0,61.39,27.65,73.29,85.98,32.6,5.235829,0.421004
Moldova,1820.0,3980.0,29600.0,0.0,0.0,0.0,0.0,1.56,8.186189,1.652603
Mongolia,3190.0,14700.0,8210.0,6.92,2.26,2.1,3.11,0.31,12.5105,2.55543
Morocco,4790.0,10900.0,21900.0,7.45,2.39,3.03,5.09,2.2,1.565854,0.432758
Mozambique,1330.0,1570.0,5600.0,0.48,0.82,0.11,0.07,0.09,0.653235,1.953223
Myanmar,5000.0,8320.0,55800.0,1.48,0.03,1.26,1.5,0.38,1.755018,2.04194
Namibia,823.0,1440.0,3220.0,0.31,0.41,0.68,0.48,0.03,4.204771,0.142546
Nepal,961.0,3140.0,24300.0,0.02,0.28,0.23,0.21,0.2,1.587261,1.420734
Netherlands,14600.0,35800.0,160000.0,44.42,38.93,24.47,35.5,13.98,14.22596,0.475585
New Caledonia,107.0,270.0,926.0,0.36,0.22,0.35,0.72,0.04,7.967477,0.554016
New Zealand,10100.0,22400.0,34600.0,3.41,1.84,8.26,6.9,1.93,20.12572,0.848419
Nicaragua,2560.0,2160.0,4150.0,0.55,0.21,0.82,0.34,0.2,2.236014,0.61029
Niger,917.0,2530.0,7550.0,0.26,0.28,0.21,0.2,0.04,1.45882,1.655859
Nigeria,16500.0,77400.0,228000.0,6.3,5.7,14.05,6.6,35.47,3.559623,1.008606
Norway,5360.0,11800.0,38100.0,0.63,3.85,10.37,12.88,9.83,13.12549,0.303265
Oman,372.0,12200.0,25600.0,3.13,1.22,1.29,0.99,1.76,22.75257,0.651621
Pakistan,16500.0,58300.0,109000.0,12.27,8.09,12.92,15.72,10.36,1.80795,0.623296
Palau,0.11,1.48,0.91,0.44,0.69,0.73,0.18,0.01,0.172792,0.0
Panama,946.0,3170.0,2480.0,0.38,0.21,1.17,0.64,0.1,2.786568,0.305278
Papua New Guinea,440.0,1330.0,2550.0,0.77,0.49,0.75,0.1,0.04,1.053689,0.655985
Paraguay,2120.0,4320.0,13700.0,0.06,0.11,1.5,0.17,0.28,5.042983,0.887119
Peru,5340.0,18200.0,23600.0,2.65,4.85,7.33,6.43,2.2,2.25258,0.321577
Philippines,8180.0,38300.0,52400.0,9.72,3.26,11.03,10.65,3.9,1.679757,0.451278
Poland,35100.0,124000.0,451000.0,240.93,103.1,24.07,64.67,32.39,16.20693,1.692797
Portugal,3930.0,10100.0,34100.0,8.04,3.33,8.54,8.94,5.31,4.833478,0.267051
Puerto Rico,289.0,967.0,2580.0,0.42,0.35,0.02,0.01,0.61,1.108406,0.047491
Qatar,154.0,16900.0,14900.0,5.42,0.05,1.37,5.2,3.66,72.03886,1.587025
Romania,20400.0,38400.0,217000.0,71.77,35.14,5.18,81.66,23.44,11.8024,0.996451
Russia,132000.0,601000.0,2250000.0,898.82,384.36,213.43,358.26,303.48,20.43658,1.082956
Rwanda,766.0,706.0,2240.0,0.1,0.13,0.21,0.15,0.05,0.527927,0.568655
Saint Kitts and Nevis,14.8,24.1,95.4,0.02,0.01,0.0,0.0,0.0,3.272597,0.268308
Saint Lucia,31.2,52.6,211.0,0.03,0.03,0.01,0.0,0.0,2.207276,0.332282
Saint Vincent and the Grenadines,35.7,39.7,114.0,0.01,0.01,0.0,0.0,0.0,1.781676,0.369196
Samoa,32.6,105.0,138.0,0.05,0.03,0.05,0.01,0.0,1.709105,0.504794
Sao Tome and Principe,5.02,20.1,26.1,0.0,0.01,0.01,0.01,0.0,0.467683,0.233227
Saudi Arabia,5570.0,62400.0,159000.0,52.95,1.79,47.7,35.94,20.11,14.94551,0.441728
Senegal,1680.0,2200.0,5440.0,0.86,0.16,0.54,0.4,0.23,1.312016,0.687933
Serbia and Montenegro,4250.0,12800.0,62400.0,42.74,3.65,5.71,5.08,5.29,7.935128,0.442389
Seychelles,20.6,40.6,267.0,0.06,0.08,0.13,0.09,0.0,4.6916,0.385809
Sierra Leone,412.0,891.0,2560.0,0.15,0.19,0.32,0.23,0.03,0.929599,0.766741
Singapore,709.0,1320.0,21100.0,9.73,1.29,3.5,5.2,2.42,8.046693,0.270947
Slovakia,4420.0,7270.0,60500.0,14.44,15.2,3.71,20.95,6.2,13.76923,0.940006
Slovenia,1230.0,3650.0,16800.0,7.03,1.15,2.95,2.08,3.17,10.88338,0.35567
Solomon Islands,69.0,118.0,411.0,0.05,0.03,0.05,0.01,0.01,2.030339,1.129297
Somalia,823.0,5870.0,18900.0,0.15,0.19,0.32,0.23,0.03,3.57766,444.6018
South Africa,17100.0,58400.0,258000.0,131.26,12.14,28.69,61.36,70.28,9.261267,0.975393
Spain and Andorra,22900.0,35700.0,207000.0,49.63,21.07,56.95,53.66,25.41,6.783427,0.31345
Sri Lanka,1810.0,4390.0,13600.0,0.18,0.57,2.53,0.48,0.57,1.173832,0.332132
Sudan and South Sudan,4670.0,13100.0,36200.0,0.55,0.14,3.19,0.51,0.22,2.194583,1.264272
Suriname,155.0,927.0,1380.0,0.28,0.26,0.09,0.03,0.04,6.281897,0.645826
Swaziland,326.0,503.0,1320.0,0.2,0.21,0.12,0.13,0.01,2.690105,0.474589
Sweden,6360.0,13700.0,61500.0,9.77,12.34,20.78,12.7,5.9,9.640284,0.323749
Switzerland and Liechtenstein,2630.0,6350.0,43900.0,0.62,19.11,13.3,6.84,4.06,8.052683,0.182176
Syria,4180.0,19600.0,29700.0,4.91,7.18,5.55,6.81,6.03,4.562831,3.161581
Taiwan,3740.0,11100.0,114000.0,35.15,9.99,16.34,38.75,12.85,6.490471,0.375427
Tajikistan,1210.0,4370.0,12400.0,0.97,9.52,0.53,0.0,1.34,3.588131,1.037421
Tanzania,1980.0,7460.0,20000.0,0.24,0.32,0.67,0.35,0.38,1.230877,0.875217
Thailand,13600.0,101000.0,65700.0,18.01,6.81,20.26,12.03,8.58,3.289784,0.608973
Timor-Leste,63.6,86.4,388.0,0.05,0.03,0.05,0.01,0.0,0.753094,0.0
Togo,517.0,689.0,1890.0,0.05,0.04,0.42,0.0,0.18,0.864911,0.694174
Tonga,22.4,77.0,6.3,0.02,0.01,0.02,0.0,0.0,1.117045,0.30337
Trinidad and Tobago,150.0,8310.0,13000.0,2.53,0.23,1.34,3.62,10.13,17.76694,1.379886
Tunisia,1950.0,4750.0,13100.0,3.83,2.05,2.27,2.65,2.27,2.514526,0.437591
Turkey,27400.0,52200.0,126000.0,20.76,28.09,25.55,34.33,16.27,3.944807,0.365354
Turkmenistan,2440.0,29400.0,41500.0,6.4,21.15,1.75,9.18,1.09,21.00774,2.659715
Turks and Caicos Islands,0.13,3.65,5.84,0.0,0.0,0.0,0.0,0.0,0.909065,1.468067
Uganda,795.0,3450.0,9600.0,0.12,0.15,0.26,0.18,0.06,0.851388,1.18663
Ukraine,51500.0,114000.0,829000.0,262.04,97.27,52.82,286.2,143.88,19.36265,2.029912
United Arab Emirates,674.0,23600.0,51000.0,11.09,0.32,10.48,23.57,5.57,45.44517,0.408934
United Kingdom,53000.0,134000.0,598000.0,214.65,116.69,113.37,116.38,40.93,13.79632,0.559396
United States,281000.0,665000.0,5120000.0,1781.83,671.43,1421.97,966.48,276.87,24.4885,0.708381
Uruguay,4560.0,6500.0,21400.0,1.1,0.98,1.42,0.78,0.28,10.56861,1.088068
Uzbekistan,9200.0,32100.0,108000.0,34.82,52.55,4.21,7.21,8.61,7.632141,2.668087
Vanuatu,76.0,81.4,233.0,0.05,0.03,0.05,0.01,0.0,2.800075,1.042411
Venezuela,9570.0,48600.0,101000.0,17.88,4.78,29.28,32.97,15.96,8.421504,0.508444
Viet Nam,10100.0,23500.0,69300.0,8.09,2.26,3.97,6.58,2.59,1.575025,1.176419
Virgin Islands,3.65,9.26,43.2,0.01,0.01,0.0,0.0,0.0,3.67531,0.46042
Yemen,2120.0,4480.0,6660.0,1.17,0.84,3.73,0.35,0.57,1.199083,0.341596
Zambia,3470.0,5860.0,6360.0,0.14,0.35,0.87,1.66,0.45,2.039258,0.879068
Zimbabwe,4170.0,10700.0,15100.0,6.14,1.9,2.12,3.86,1.07,3.116606,1.498797
