Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Bermuda,12.3,22.0,379.0,0.11,0.07,0.09,0.02,0.0,6.478033,0.14288
Bhutan,165.0,840.0,857.0,0.03,0.03,0.03,0.32,0.15,3.339299,0.981226
Bolivia,4230.0,8220.0,16300.0,1.03,0.98,3.13,1.4,1.47,3.516088,0.800928
Bosnia and Herzegovina,841.0,2400.0,11000.0,7.81,0.82,1.34,0.43,0.55,3.776944,0.637144
Botswana,1700.0,4130.0,4110.0,1.66,0.23,1.13,0.85,0.17,5.846258,0.56341
Brazil,119000.0,341000.0,384000.0,28.19,36.17,124.23,91.13,59.16,4.888492,0.442036
Brunei,112.0,4630.0,4700.0,2.03,0.06,0.81,1.28,0.4,28.91639,0.392987
Bulgaria,3070.0,10200.0,47600.0,24.25,2.72,5.65,10.4,4.79,7.544057,0.874596
Burkina Faso,1280.0,4270.0,9780.0,0.11,0.18,0.39,0.11,0.08,1.358377,1.285608
Burundi,640.0,554.0,1880.0,0.05,0.07,0.16,0.04,0.02,0.489436,0.631411
Cambodia,1940.0,2360.0,18500.0,0.34,0.14,1.36,0.06,0.04,1.922355,1.483081
Cameroon,3970.0,9670.0,26400.0,0.04,0.55,1.64,0.17,2.98,2.68895,1.089403
Canada,34700.0,122000.0,536000.0,123.77,87.31,151.16,132.4,42.04,22.74487,0.632593
Cape Verde,58.6,54.1,145.0,0.02,0.02,0.05,0.01,0.0,0.605292,0.176499
Cayman Islands,8.06,26.7,220.0,0.07,0.04,0.06,0.01,0.0,6.408333,0.2079
Central African Republic,378.0,1900.0,4330.0,0.03,0.05,0.1,0.03,0.02,1.7964,2.071641
Chad,739.0,3370.0,9140.0,0.02,0.04,0.08,0.02,0.04,1.648333,1.584956
Chile,6410.0,20700.0,58500.0,17.66,4.51,16.74,13.71,5.21,5.68236,0.396089
China,397000.0,1170000.0,3540000.0,1295.18,417.51,178.4,1009.06,535.75,4.000638,1.192341
Colombia,16900.0,59500.0,63000.0,5.33,6.14,19.09,21.45,7.01,3.503479,0.433625
Comoros,50.5,59.9,213.0,0.01,0.01,0.03,0.01,0.0,0.612368,0.462299
Democratic Republic of the Congo,2500.0,3360.0,17000.0,0.02,0.77,0.44,0.02,1.19,0.498805,0.854175
Congo,368.0,4140.0,10800.0,0.02,0.04,0.31,0.0,3.82,4.880909,1.139498
Costa Rica,1720.0,3450.0,5150.0,0.13,0.56,3.07,0.8,0.56,2.679673,0.279539
Cote d'Ivoire,1810.0,7170.0,7880.0,2.0,2.0,1.42,1.26,0.59,1.034438,0.335694
Croatia,2480.0,3420.0,20200.0,4.87,3.54,4.29,4.68,2.66,5.856069,0.391148
Cuba,6450.0,14000.0,28500.0,10.19,3.02,2.35,11.34,1.66,4.40602,0.413094
Cyprus,314.0,1410.0,6680.0,2.72,0.2,1.69,1.46,0.61,9.085301,0.42732
Czechia,6260.0,13500.0,119000.0,60.95,15.34,11.76,21.93,9.32,13.48409,0.671893
Denmark,6660.0,9180.0,58200.0,27.21,7.54,12.04,7.86,3.54,13.90847,0.345042
Djibouti,230.0,674.0,609.0,0.18,0.28,0.63,0.17,0.01,2.163014,0.99342
Dominica,20.4,48.8,119.0,0.01,0.01,0.01,0.0,0.0,2.688939,0.331995
Dominican Republic,2000.0,7660.0,18100.0,9.08,1.2,5.03,2.17,1.34,3.287616,0.425587
Ecuador,3820.0,18900.0,21000.0,2.46,1.92,7.86,4.28,3.76,3.521814,0.473736
Egypt,16400.0,44100.0,124000.0,31.48,10.78,28.39,31.71,25.6,2.682029,0.376469
El Salvador,1320.0,3230.0,5840.0,1.04,0.43,2.61,1.09,0.65,1.782865,0.284241
Equatorial Guinea,31.7,2410.0,5930.0,0.02,0.02,0.05,0.02,2.32,14.19275,1.598575
Eritrea,676.0,1210.0,3320.0,0.24,0.08,0.23,0.04,0.05,1.576824,0.8851
Estonia,722.0,2630.0,15700.0,11.71,0.57,1.65,1.01,1.93,13.54271,0.985683
Ethiopia,3330.0,18900.0,50400.0,0.02,0.74,1.45,0.71,0.41,1.123618,1.872827
Fiji,359.0,541.0,921.0,0.26,0.22,0.25,0.17,0.06,2.258743,0.312105
Finland,6090.0,13300.0,60900.0,22.54,6.57,12.17,14.74,3.43,15.52979,0.474711
France and Monaco,47400.0,73000.0,410000.0,46.29,106.28,129.52,84.5,37.39,8.934217,0.260113
French Polynesia,30.5,131.0,426.0,0.16,0.14,0.16,0.06,0.01,2.525818,0.163763
Gabon,199.0,6560.0,13200.0,0.44,0.19,0.39,0.5,5.07,16.59903,0.894518
Gambia,143.0,210.0,679.0,0.02,0.04,0.08,0.02,0.01,0.863786,0.566405
Georgia,1840.0,3310.0,5040.0,1.43,1.18,1.13,0.65,0.67,2.136285,0.718699
Germany,45400.0,102000.0,874000.0,330.73,176.54,177.66,129.97,58.51,12.52999,0.345924
Ghana,1800.0,6920.0,7780.0,1.07,0.91,3.09,0.78,1.06,0.892857,0.39993
Greece,6010.0,23000.0,90000.0,39.39,10.32,19.6,11.72,8.93,10.72837,0.45238
Greenland,3.25,28.8,191.0,0.0,0.0,0.0,0.0,0.0,3.980531,0.21185
Grenada,11.9,33.1,216.0,0.04,0.02,0.03,0.01,0.0,2.573231,0.2711
Guatemala,2770.0,6950.0,8610.0,1.77,1.0,3.58,1.17,1.07,1.609822,0.268513
Guinea,1380.0,1620.0,6330.0,0.13,0.2,0.44,0.12,0.17,1.078045,0.960098
Guinea-Bissau,173.0,333.0,992.0,0.03,0.05,0.1,0.03,0.01,1.226952,0.933856
Guyana,1430.0,1660.0,2480.0,0.29,0.17,0.24,0.06,0.01,7.367632,1.615953
Haiti,1220.0,1580.0,5360.0,0.2,0.14,0.66,0.35,0.23,0.970375,0.553504
Honduras,2560.0,4850.0,3870.0,0.84,0.4,2.12,1.01,0.49,1.773799,0.549287
Hong Kong,610.0,2020.0,46400.0,21.45,1.87,15.29,5.86,0.82,7.448967,0.232829
Hungary,6120.0,9620.0,61500.0,24.15,14.99,8.93,8.6,4.79,7.534486,0.443779
Iceland,366.0,508.0,2750.0,0.04,0.81,0.62,0.58,0.7,13.05297,0.40078
India,187000.0,671000.0,1050000.0,431.06,118.72,93.31,213.25,96.19,1.84902,0.745913
Indonesia,63100.0,296000.0,212000.0,56.92,40.16,58.78,106.61,34.73,2.739422,0.487882
Iran,25700.0,119000.0,334000.0,66.68,95.13,71.21,65.5,34.54,7.367951,0.646342
Iraq,5280.0,48600.0,76300.0,15.42,7.72,24.22,13.54,14.92,5.690723,0.460046
Ireland,8400.0,17100.0,42000.0,15.31,9.42,9.58,4.81,2.83,17.7867,0.490838
"Israel and Palestine, State of",2210.0,4900.0,55000.0,30.57,3.47,12.54,4.13,4.34,10.54888,0.411642
Italy,28000.0,53400.0,456000.0,129.61,82.09,116.26,89.73,37.96,9.401051,0.271456
Jamaica,574.0,1770.0,10200.0,5.5,0.38,1.92,1.94,0.41,4.745069,0.600798
Japan,25900.0,60200.0,1240000.0,447.9,157.45,249.28,275.32,97.78,10.44021,0.332074
Jordan,768.0,2290.0,15000.0,5.35,2.43,3.32,2.65,1.22,3.597605,0.509958
Kazakhstan,11100.0,39300.0,126000.0,54.12,15.29,5.82,40.66,13.55,11.65997,1.254742
Kenya,7740.0,9140.0,28000.0,1.21,1.49,2.67,1.54,0.83,1.468106,0.673314
Kiribati,3.86,21.2,22.7,0.0,0.0,0.0,0.0,0.0,0.576273,0.350114
North Korea,2750.0,21600.0,68500.0,10.47,12.99,0.89,40.61,3.58,4.083163,749.4173
South Korea,16500.0,35800.0,422000.0,123.81,78.78,71.8,103.75,45.48,10.08594,0.529023
Kuwait,546.0,20000.0,50200.0,23.23,0.33,6.01,13.19,7.51,36.1415,0.51655
Kyrgyzstan,1240.0,4300.0,4980.0,1.74,0.6,1.13,1.15,0.36,2.163927,1.091434
Laos,1340.0,1580.0,6870.0,0.08,0.07,0.08,0.09,0.06,1.867485,0.826101
Latvia,1180.0,2220.0,8200.0,3.11,1.07,1.91,1.31,0.71,4.818325,0.469866
Lebanon,754.0,1530.0,16900.0,8.12,1.85,4.25,1.44,1.22,6.069308,0.487161
Lesotho,229.0,611.0,1530.0,0.02,0.02,0.05,0.01,0.01,1.282047,0.824083
Liberia,212.0,417.0,1060.0,0.05,0.07,0.16,0.04,0.02,0.617653,0.897934
Libya,1310.0,47100.0,27900.0,15.16,2.38,10.95,6.03,12.59,14.45949,0.673878
Lithuania,3350.0,4470.0,13500.0,5.0,1.26,3.41,2.23,1.56,6.053177,0.52613
Luxembourg,241.0,579.0,8210.0,0.18,1.48,4.25,1.54,0.76,20.93966,0.278005
Macao,17.6,202.0,1280.0,0.39,0.33,0.38,0.14,0.01,3.580987,0.09844
Macedonia,587.0,1630.0,9350.0,6.25,0.66,1.08,0.9,0.46,5.715404,0.689829
Madagascar,1620.0,5980.0,17600.0,0.14,0.22,0.47,0.14,0.07,1.651737,1.159515
Malawi,1100.0,1320.0,3480.0,0.09,0.13,0.26,0.09,0.12,0.53399,0.608346
Malaysia,9300.0,38100.0,118000.0,34.45,4.23,30.41,37.24,14.56,7.277975,0.476132
Maldives,11.2,43.0,179.0,0.08,0.07,0.08,0.03,0.0,0.848605,0.134235
Mali,1000.0,4120.0,11100.0,0.06,0.09,0.21,0.06,0.06,1.518343,1.435483
Malta,63.4,122.0,2450.0,1.69,0.11,0.6,0.01,0.04,6.692068,0.285529
Mauritania,1140.0,1820.0,5350.0,0.36,0.56,1.25,0.34,0.06,3.157931,1.110059
Mauritius,171.0,334.0,1060.0,1.02,0.15,0.71,0.32,0.01,1.327849,0.126683
Mexico,74900.0,121000.0,364000.0,110.88,30.23,101.07,93.69,36.95,5.577126,0.386002
Moldova,717.0,2200.0,7320.0,4.37,1.6,0.72,0.46,0.18,2.422148,1.233235
Mongolia,4420.0,8670.0,10700.0,6.13,0.75,0.82,0.87,0.09,9.999672,2.156128
Morocco,5230.0,11900.0,34500.0,10.62,4.54,7.76,6.15,3.63,1.808778,0.402384
Mozambique,1880.0,1320.0,7160.0,0.02,0.15,0.85,0.13,0.17,0.588904,1.038124
Myanmar,9450.0,10100.0,63300.0,2.67,1.04,3.0,1.9,0.55,1.82034,1.418365
Namibia,1870.0,1730.0,3780.0,0.04,0.61,1.13,0.2,0.01,3.970313,0.658591
Nepal,3320.0,3890.0,25500.0,0.05,1.14,0.77,1.04,0.29,1.40281,0.950312
Netherlands,13200.0,30600.0,171000.0,55.43,38.06,32.09,35.22,15.03,13.57807,0.334647
New Caledonia,98.0,253.0,1230.0,0.31,0.26,0.3,0.63,0.01,7.578183,0.506982
New Zealand,10800.0,32400.0,33800.0,6.87,2.9,11.59,6.75,4.05,20.15361,0.726817
Nicaragua,2820.0,3620.0,5910.0,1.29,0.23,1.41,0.47,0.22,2.496022,0.736015
Niger,1130.0,4240.0,11600.0,0.24,0.21,0.26,0.29,0.05,1.5475,1.956614
Nigeria,21200.0,88100.0,190000.0,6.31,4.22,19.63,9.27,50.9,2.511769,0.904556
Norway,4400.0,18700.0,47800.0,0.67,3.91,12.89,19.74,10.55,15.85449,0.277574
Oman,626.0,22500.0,16200.0,6.85,1.29,2.54,6.81,4.92,17.43283,0.415756
Pakistan,22400.0,107000.0,127000.0,31.0,13.39,25.89,24.59,11.81,1.888656,0.552175
Palau,1.15,1.79,31.1,0.76,0.65,0.74,0.26,0.01,1.802762,0.128553
Panama,1000.0,3260.0,5020.0,1.04,0.37,2.31,0.98,0.33,3.123886,0.306046
Papua New Guinea,564.0,1640.0,2790.0,0.6,0.5,0.51,0.18,0.21,0.918567,0.487849
Paraguay,4530.0,5610.0,15900.0,0.02,0.25,3.48,0.28,0.5,5.005374,0.78837
Peru,5890.0,19600.0,29400.0,3.28,4.78,9.87,8.92,2.36,2.145004,0.3343
Philippines,10700.0,74800.0,56300.0,19.14,6.64,27.17,14.16,8.49,1.85737,0.449407
Poland,25600.0,74600.0,322000.0,164.9,52.01,30.67,55.23,21.47,10.95129,0.785898
Portugal,4290.0,12500.0,65400.0,24.01,4.97,16.25,13.15,6.57,7.970535,0.317049
Puerto Rico,224.0,1000.0,2600.0,1.14,0.34,0.02,0.03,0.65,1.010977,0.03136
Qatar,244.0,32500.0,23400.0,7.1,0.12,2.29,13.03,9.7,98.55574,1.277482
Romania,9720.0,20700.0,92900.0,41.0,8.14,9.31,24.4,10.01,5.533429,0.548928
Russia,59100.0,340000.0,1570000.0,866.15,184.93,198.03,193.64,195.48,13.39269,1.05156
Rwanda,896.0,755.0,2590.0,0.08,0.12,0.26,0.07,0.05,0.557994,0.716221
Saint Kitts and Nevis,16.8,22.9,128.0,0.01,0.01,0.01,0.0,0.0,3.750011,0.202601
Saint Lucia,35.3,55.5,294.0,0.04,0.02,0.03,0.01,0.0,2.481036,0.255467
Saint Vincent and the Grenadines,22.1,41.2,231.0,0.03,0.02,0.02,0.01,0.0,2.726845,0.366899
Samoa,34.8,112.0,140.0,0.03,0.03,0.03,0.01,0.0,1.648701,0.405971
Sao Tome and Principe,6.38,25.4,34.0,0.01,0.01,0.03,0.01,0.0,0.484058,0.237314
Saudi Arabia,6540.0,59800.0,249000.0,97.21,3.19,58.13,67.6,25.18,15.55926,0.437379
Senegal,2300.0,4080.0,7020.0,1.28,0.55,1.1,0.61,0.52,1.388905,0.728855
Serbia and Montenegro,3560.0,11500.0,42400.0,28.47,3.66,2.59,5.29,2.42,5.635485,0.96085
Seychelles,11.0,30.9,133.0,0.06,0.09,0.21,0.06,0.0,2.18984,0.118593
Sierra Leone,422.0,701.0,2030.0,0.09,0.14,0.31,0.09,0.06,0.710038,0.806628
Singapore,3640.0,1800.0,48700.0,22.53,0.6,5.14,9.55,3.37,14.17254,0.283468
Slovakia,2580.0,6300.0,44700.0,13.49,8.93,4.24,12.16,5.5,9.919119,0.660249
Slovenia,1080.0,3440.0,16700.0,5.45,3.34,3.59,2.07,1.6,10.69126,0.494026
Solomon Islands,94.1,127.0,232.0,0.03,0.03,0.03,0.01,0.01,1.130216,0.544391
Somalia,836.0,5400.0,18200.0,0.06,0.09,0.21,0.06,0.03,2.802135,9.103184
South Africa,21100.0,69700.0,301000.0,181.96,13.68,35.36,43.28,64.28,8.699315,0.934691
Spain and Andorra,24600.0,40500.0,296000.0,93.27,27.4,88.46,54.73,32.05,8.910392,0.308289
Sri Lanka,2080.0,9990.0,11300.0,1.43,1.15,5.4,1.12,0.8,1.251144,0.237993
Sudan and South Sudan,5460.0,21800.0,57300.0,1.05,0.91,2.43,0.71,0.37,2.562332,1.158322
Suriname,186.0,663.0,1560.0,0.29,0.18,0.24,0.06,0.04,5.163419,0.520756
Swaziland,241.0,483.0,1430.0,0.26,0.19,0.18,0.33,0.01,2.063076,0.30067
Sweden,6120.0,13500.0,62300.0,9.68,9.12,21.07,16.25,5.99,9.23273,0.262674
Switzerland and Liechtenstein,2330.0,5480.0,46300.0,2.7,18.18,14.97,7.07,2.8,7.580007,0.159504
Syria,5170.0,24300.0,45700.0,13.79,7.0,8.01,7.77,8.42,4.69915,3.662847
Taiwan,4510.0,10400.0,213000.0,100.1,10.42,33.2,51.95,15.16,10.50031,0.34105
Tajikistan,907.0,3320.0,3070.0,0.7,1.77,0.06,0.0,0.54,1.193024,1.077491
Tanzania,2650.0,9800.0,27400.0,0.15,0.37,1.16,0.5,0.48,1.19575,0.849938
Thailand,17600.0,94600.0,171000.0,54.26,12.82,45.32,39.31,19.37,4.540799,0.511313
Timor-Leste,223.0,145.0,886.0,0.03,0.03,0.03,0.01,0.16,1.452692,1.231145
Togo,631.0,1370.0,2800.0,0.09,0.13,0.58,0.3,0.28,0.994176,0.750481
Tonga,25.6,64.8,183.0,0.03,0.03,0.03,0.01,0.0,2.797239,0.62647
Trinidad and Tobago,183.0,5360.0,18300.0,3.73,0.18,1.57,4.0,8.71,18.88026,1.115371
Tunisia,2280.0,7770.0,20200.0,6.01,3.53,3.84,3.5,3.23,3.145988,0.429126
Turkey,31800.0,75800.0,204000.0,65.11,30.36,33.3,48.19,26.38,5.001262,0.404337
Turkmenistan,2350.0,18600.0,38700.0,8.77,19.38,4.15,3.28,3.0,13.37073,2.612102
Turks and Caicos Islands,0.43,7.75,21.2,0.0,0.0,0.0,0.0,0.0,1.646318,3.032085
Uganda,2870.0,4940.0,13400.0,0.13,0.2,0.44,0.12,0.23,0.91219,0.865211
Ukraine,18500.0,70100.0,361000.0,137.14,49.08,28.1,88.82,58.34,9.126774,2.013128
United Arab Emirates,1270.0,25800.0,90000.0,26.41,0.27,13.57,40.36,8.56,39.16957,0.396874
United Kingdom,31600.0,117000.0,543000.0,176.21,109.62,124.73,101.34,34.24,11.77149,0.370522
United States,302000.0,631000.0,5750000.0,2390.94,608.52,1686.17,753.12,299.72,23.97197,0.536123
Uruguay,6840.0,6180.0,22000.0,1.36,1.2,2.78,1.06,0.42,10.57144,0.803179
Uzbekistan,8520.0,39200.0,121000.0,36.09,46.43,10.44,20.89,6.9,6.878614,2.874684
Vanuatu,48.2,112.0,323.0,0.01,0.01,0.01,0.01,0.0,2.664739,0.979706
Venezuela,9510.0,70400.0,135000.0,15.7,6.23,33.18,54.22,15.52,8.927649,0.631343
Viet Nam,17600.0,50600.0,86700.0,9.64,7.07,9.83,13.75,9.96,1.951312,0.804149
Virgin Islands,4.23,11.2,51.9,0.01,0.01,0.01,0.0,0.0,3.333096,0.130784
Yemen,3230.0,9830.0,14500.0,2.92,3.07,4.51,2.1,1.9,1.585779,0.415699
Zambia,1920.0,6070.0,7810.0,0.05,0.18,0.67,0.73,0.27,1.532291,0.741596
Zimbabwe,4610.0,12200.0,16700.0,5.87,3.23,3.13,3.18,1.25,2.776404,1.030716
