Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Georgia,3070.0,4070.0,36000.0,13.55,5.59,4.32,11.09,1.33,8.280673,1.334041
Germany,76000.0,157000.0,1090000.0,395.08,251.4,130.61,227.12,85.91,17.05487,0.605879
Ghana,1190.0,2400.0,5160.0,0.03,0.53,1.27,0.27,0.31,0.688698,0.416729
Greece,7390.0,18000.0,63600.0,25.61,7.01,11.67,10.19,9.12,8.916999,0.451581
Greenland,2.85,27.7,156.0,0.0,0.0,0.0,0.0,0.0,3.513199,0.22161
Grenada,8.33,32.6,76.9,0.01,0.01,0.0,0.0,0.0,1.179309,0.216566
Guatemala,1820.0,5270.0,3680.0,0.93,0.44,1.27,0.54,0.47,1.307148,0.253664
Guinea,899.0,981.0,5110.0,0.1,0.15,0.16,0.1,0.1,1.375446,1.273048
Guinea-Bissau,89.4,228.0,777.0,0.02,0.03,0.03,0.02,0.0,1.217532,0.787778
Guyana,1070.0,1520.0,1870.0,0.3,0.23,0.08,0.01,0.01,5.803345,1.889949
Haiti,1020.0,1050.0,4570.0,0.16,0.06,0.3,0.28,0.25,1.040406,0.441431
Honduras,1910.0,1860.0,4620.0,0.06,0.26,0.77,0.59,0.18,1.960653,0.648256
Hong Kong,272.0,1490.0,23800.0,15.79,0.85,2.84,2.83,0.91,4.78447,0.233937
Hungary,12900.0,15000.0,87400.0,29.92,22.33,7.74,19.76,8.07,10.91939,0.76025
Iceland,419.0,490.0,2140.0,0.01,0.54,0.5,0.58,0.51,12.62187,0.497355
India,125000.0,579000.0,472000.0,131.56,66.25,52.62,125.46,56.82,1.50329,1.014497
Indonesia,52800.0,105000.0,181000.0,11.56,17.87,21.12,33.37,20.41,2.053982,0.577695
Iran,17400.0,85900.0,166000.0,26.23,51.24,34.98,32.59,21.32,5.678943,0.430947
Iraq,4040.0,61400.0,51800.0,9.53,3.73,16.01,8.7,16.62,7.532433,0.706877
Ireland,7160.0,14900.0,29100.0,8.31,7.59,4.46,6.08,2.62,14.34947,0.789258
"Israel and Palestine, State of",1690.0,3200.0,25700.0,12.59,1.62,4.95,5.15,1.41,7.498997,0.404937
Italy,25900.0,54800.0,383000.0,93.75,76.95,79.71,91.62,40.86,8.137042,0.312669
Jamaica,372.0,1380.0,4870.0,1.31,0.55,0.82,1.98,0.2,2.833763,0.430592
Japan,30400.0,87900.0,993000.0,295.09,131.8,159.31,279.97,125.39,9.116084,0.391242
Jordan,526.0,1140.0,8540.0,2.38,1.03,2.39,1.67,1.06,3.526024,0.433993
Kazakhstan,19100.0,78200.0,214000.0,66.56,26.29,11.26,93.84,13.31,19.74269,1.666663
Kenya,5400.0,7570.0,21700.0,0.11,0.84,2.34,1.3,0.8,1.763006,0.813277
Kiribati,3.39,13.7,26.8,0.01,0.0,0.01,0.0,0.0,0.68572,0.376804
North Korea,6690.0,28500.0,140000.0,16.96,21.79,4.59,86.1,10.29,9.284025,0.0
South Korea,7450.0,41000.0,189000.0,38.36,59.98,19.23,38.16,33.47,5.817545,0.739796
Kuwait,565.0,14800.0,41000.0,14.35,4.4,9.23,8.77,4.28,32.40861,0.573722
Kyrgyzstan,2350.0,6580.0,19600.0,2.09,5.11,3.38,8.11,0.9,7.143259,2.22593
Laos,975.0,1330.0,5920.0,0.05,0.03,0.05,0.01,0.01,2.231831,1.455841
Latvia,3010.0,4900.0,20700.0,7.53,3.51,2.6,5.03,1.63,11.0826,1.182003
Lebanon,464.0,1140.0,7130.0,2.87,1.19,2.29,0.26,0.51,3.262341,0.234513
Lesotho,158.0,523.0,1340.0,0.02,0.03,0.03,0.02,0.0,1.372565,1.214405
Liberia,218.0,815.0,935.0,0.21,0.31,0.34,0.2,0.06,0.897371,0.0
Libya,979.0,27700.0,14600.0,6.82,0.62,5.88,7.92,6.97,11.15445,0.34125
Lithuania,5860.0,7270.0,33700.0,8.65,7.09,3.62,11.25,3.11,13.13404,0.949722
Luxembourg,226.0,582.0,11100.0,1.25,1.39,1.55,6.14,0.72,32.32494,0.794441
Macao,5.57,83.5,491.0,0.2,0.13,0.23,0.03,0.01,2.04719,0.0699
Macedonia,716.0,1810.0,9830.0,5.8,0.36,0.69,0.89,2.09,6.235295,0.393713
Madagascar,956.0,5790.0,16800.0,0.17,0.24,0.26,0.16,0.05,2.336019,1.379071
Malawi,551.0,1160.0,3050.0,0.09,0.09,0.09,0.07,0.05,0.661002,0.751646
Malaysia,7120.0,21700.0,37600.0,9.38,1.46,9.17,12.89,6.06,4.256747,0.442132
Maldives,5.38,23.5,49.5,0.02,0.01,0.02,0.0,0.0,0.413103,0.123127
Mali,527.0,2720.0,7660.0,0.06,0.09,0.1,0.06,0.05,1.392882,1.805553
Malta,51.8,84.8,1200.0,0.96,0.05,0.14,0.0,0.04,3.824961,0.566686
Mauritania,441.0,1190.0,3480.0,0.12,0.16,0.18,0.11,0.04,2.889782,0.016048
Mauritius,141.0,297.0,485.0,0.2,0.07,0.24,0.1,0.03,0.907563,0.16605
Mexico,34300.0,132000.0,276000.0,48.04,26.31,70.94,95.85,33.65,5.708499,0.437401
Moldova,1770.0,3830.0,27800.0,0.0,0.0,0.0,0.0,1.06,7.917346,1.67053
Mongolia,3040.0,11900.0,7850.0,5.68,1.9,1.25,2.92,0.17,11.88132,2.671736
Morocco,4090.0,9780.0,19400.0,5.78,2.65,2.61,5.24,1.94,1.477355,0.429827
Mozambique,1420.0,1600.0,5790.0,0.46,0.76,0.12,0.15,0.09,0.678505,2.291332
Myanmar,6580.0,8590.0,56800.0,1.44,0.04,1.9,2.36,0.53,1.934109,1.778203
Namibia,732.0,1330.0,2980.0,0.3,0.43,0.47,0.28,0.02,4.391521,0.143367
Nepal,684.0,2920.0,23900.0,0.02,0.22,0.21,0.1,0.12,1.642137,1.553052
Netherlands,15500.0,37600.0,153000.0,38.42,43.95,22.46,33.55,12.26,14.18854,0.502307
New Caledonia,94.3,256.0,848.0,0.32,0.2,0.36,0.8,0.02,7.684578,0.717627
New Zealand,9930.0,20800.0,34700.0,4.23,2.28,7.25,5.14,1.9,20.03438,0.873261
Nicaragua,2600.0,2020.0,4610.0,0.4,0.26,0.82,0.32,0.18,2.487648,0.598684
Niger,741.0,2280.0,6970.0,0.2,0.12,0.1,0.14,0.04,1.444788,1.72494
Nigeria,15500.0,73500.0,216000.0,5.7,4.99,13.64,7.45,32.98,3.649862,0.254502
Norway,6480.0,10700.0,35900.0,0.44,3.88,9.25,12.84,9.01,12.77727,0.325514
Oman,336.0,9520.0,17900.0,1.97,1.18,1.23,1.26,1.25,18.50157,0.532138
Pakistan,20800.0,45000.0,94200.0,7.4,7.18,9.87,12.05,16.4,1.735317,0.663822
Palau,0.1,1.32,0.89,0.4,0.63,0.67,0.16,0.01,0.168978,0.0
Panama,887.0,3170.0,2820.0,0.54,0.17,1.11,0.84,0.16,3.096044,0.339672
Papua New Guinea,420.0,1600.0,2720.0,0.71,0.81,0.8,0.11,0.03,1.249814,0.809421
Paraguay,1600.0,3880.0,12700.0,0.04,0.1,1.19,0.09,0.18,4.942699,0.867939
Peru,4420.0,17400.0,19800.0,2.32,3.68,5.88,6.17,1.68,2.128718,0.350085
Philippines,6920.0,31400.0,52400.0,9.05,2.57,9.17,7.72,3.15,1.670777,0.414011
Poland,35400.0,129000.0,435000.0,245.56,88.76,24.21,63.86,30.62,16.12896,1.828844
Portugal,4010.0,9840.0,28500.0,5.85,2.98,6.65,8.44,4.64,4.241207,0.265586
Puerto Rico,291.0,817.0,2450.0,0.48,0.33,0.02,0.01,0.48,1.055273,0.050868
Qatar,132.0,15600.0,15900.0,4.38,0.19,1.25,4.85,3.18,85.25619,1.380835
Romania,22800.0,39900.0,200000.0,61.91,34.91,4.28,73.74,24.84,11.36675,0.978696
Russia,134000.0,507000.0,2090000.0,813.33,368.2,196.47,345.69,280.18,19.07813,1.062238
Rwanda,602.0,776.0,2180.0,0.09,0.13,0.15,0.09,0.03,0.580625,0.598509
Saint Kitts and Nevis,14.4,24.8,67.8,0.01,0.01,0.0,0.0,0.0,2.547421,0.26812
Saint Lucia,29.5,50.4,139.0,0.03,0.02,0.01,0.0,0.0,1.735644,0.332931
Saint Vincent and the Grenadines,35.9,39.7,81.2,0.01,0.01,0.0,0.0,0.0,1.50026,0.338112
Samoa,27.5,128.0,118.0,0.05,0.03,0.05,0.01,0.0,1.708587,0.558354
Sao Tome and Principe,4.94,16.9,24.7,0.0,0.01,0.01,0.0,0.0,0.449429,0.192671
Saudi Arabia,4710.0,51500.0,135000.0,45.11,1.61,44.09,26.98,17.18,14.49708,0.366741
Senegal,1480.0,2370.0,4900.0,0.78,0.14,0.75,0.46,0.24,1.348512,0.729746
Serbia and Montenegro,4530.0,13100.0,59300.0,39.87,3.58,4.8,6.66,4.44,7.793617,0.427825
Seychelles,15.3,33.4,148.0,0.04,0.05,0.06,0.03,0.0,2.822006,0.2695
Sierra Leone,410.0,618.0,2420.0,0.11,0.16,0.18,0.1,0.03,0.908547,0.654309
Singapore,658.0,1260.0,17800.0,7.08,1.38,3.41,4.74,2.3,7.288211,0.257452
Slovakia,4070.0,7130.0,60500.0,15.26,14.62,3.34,21.19,6.07,13.87745,1.015724
Slovenia,1260.0,3690.0,13500.0,3.56,1.2,2.39,2.96,3.09,9.512259,0.302304
Solomon Islands,95.0,108.0,396.0,0.05,0.03,0.05,0.01,0.0,2.214983,1.185643
Somalia,747.0,5300.0,17400.0,0.18,0.25,0.28,0.17,0.03,3.455378,439.987
South Africa,16600.0,55800.0,247000.0,124.61,12.58,26.43,59.34,63.46,9.47881,0.942401
Spain and Andorra,21600.0,33400.0,198000.0,57.3,21.24,43.94,50.53,24.92,6.517632,0.334169
Sri Lanka,1740.0,4030.0,14300.0,0.04,0.56,2.44,0.45,0.47,1.243051,0.373834
Sudan and South Sudan,4300.0,14200.0,38000.0,0.48,0.12,2.75,0.62,0.24,2.493376,1.539321
Suriname,190.0,990.0,1350.0,0.27,0.22,0.08,0.01,0.09,6.820096,0.585418
Swaziland,332.0,497.0,1310.0,0.19,0.11,0.08,0.14,0.0,3.039615,0.630823
Sweden,7230.0,13600.0,63700.0,12.36,13.66,18.17,14.19,5.28,10.11232,0.364742
Switzerland and Liechtenstein,2690.0,6450.0,45500.0,0.69,19.83,11.71,9.54,3.75,8.46969,0.20183
Syria,3560.0,8110.0,22800.0,3.71,3.36,5.0,7.46,3.42,3.239537,1.850876
Taiwan,3090.0,11500.0,80400.0,19.2,9.11,11.76,29.03,10.55,4.962956,0.364599
Tajikistan,1180.0,4240.0,11500.0,0.77,9.29,0.48,0.0,1.0,3.735944,1.045944
Tanzania,1760.0,7200.0,18700.0,0.24,0.19,0.64,0.39,0.29,1.266005,0.97099
Thailand,12300.0,99700.0,48400.0,13.03,5.71,14.45,8.87,6.4,3.081756,0.655237
Timor-Leste,65.0,81.7,400.0,0.05,0.03,0.05,0.01,0.0,0.819256,0.0
Togo,383.0,439.0,1580.0,0.04,0.03,0.23,0.0,0.14,0.737894,0.562469
Tonga,19.0,63.6,6.43,0.02,0.01,0.02,0.0,0.0,0.94725,0.298571
Trinidad and Tobago,174.0,10000.0,11700.0,2.47,0.17,1.68,2.33,11.94,18.72803,1.24481
Tunisia,2040.0,4980.0,11800.0,2.97,1.8,2.25,2.65,2.08,2.571718,0.462144
Turkey,25100.0,48800.0,109000.0,24.82,23.0,19.76,27.77,12.68,3.713623,0.39871
Turkmenistan,2420.0,25400.0,38300.0,5.03,20.0,1.6,8.35,1.04,20.37179,2.569032
Turks and Caicos Islands,0.12,2.96,3.82,0.0,0.0,0.0,0.0,0.0,0.726875,1.484402
Uganda,510.0,3640.0,9980.0,0.07,0.11,0.12,0.07,0.05,0.964885,1.233271
Ukraine,52500.0,110000.0,751000.0,226.72,94.47,51.4,255.94,139.62,17.95143,1.997669
United Arab Emirates,610.0,62500.0,51800.0,8.97,0.14,9.42,17.1,16.2,82.60676,0.517319
United Kingdom,58800.0,130000.0,577000.0,208.97,122.39,96.52,115.63,38.87,13.57164,0.618748
United States,291000.0,666000.0,4770000.0,1649.28,643.77,1292.56,928.43,263.15,23.79044,0.746602
Uruguay,3230.0,5730.0,19600.0,0.14,0.92,1.31,0.64,0.22,9.477664,1.141393
Uzbekistan,8810.0,29400.0,97000.0,31.61,47.18,3.87,6.62,7.67,7.470618,2.588759
Vanuatu,74.6,74.0,215.0,0.05,0.03,0.05,0.01,0.0,2.793828,0.950774
Venezuela,8170.0,41000.0,99200.0,19.12,5.86,27.48,32.68,9.8,8.4768,0.531467
Viet Nam,8900.0,19600.0,69100.0,5.3,2.06,2.87,7.2,1.99,1.59861,1.249137
Virgin Islands,3.69,9.23,27.7,0.01,0.01,0.0,0.0,0.0,3.054426,0.292401
Yemen,1930.0,3700.0,5330.0,0.77,0.81,2.9,0.39,0.47,1.112686,0.318528
Zambia,3140.0,5830.0,5790.0,0.14,0.29,0.74,1.52,0.44,2.103449,0.864102
Zimbabwe,3770.0,9590.0,10700.0,2.35,1.71,1.9,3.77,0.93,2.772586,1.352724
