Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Germany,76500.0,164000.0,1060000.0,350.18,245.25,105.97,277.27,83.73,16.51799,0.740881
Ghana,1070.0,2920.0,4210.0,0.03,0.46,1.23,0.59,0.62,0.834386,0.351741
Greece,6000.0,15200.0,41800.0,13.15,6.24,5.13,9.81,7.44,6.987846,0.396516
Greenland,2.53,25.5,132.0,0.0,0.0,0.0,0.0,0.0,3.220644,0.259107
Grenada,6.83,29.6,57.1,0.01,0.01,0.0,0.0,0.0,1.011394,0.291887
Guatemala,1380.0,4280.0,3320.0,0.71,0.31,1.15,0.85,0.3,1.396591,0.271427
Guinea,685.0,962.0,5110.0,0.0,0.2,0.08,0.2,0.08,1.549209,1.501251
Guinea-Bissau,47.4,174.0,780.0,0.0,0.02,0.01,0.02,0.0,1.285785,0.880287
Guyana,2010.0,1580.0,2110.0,0.23,0.29,0.03,0.0,0.0,7.637016,1.899109
Haiti,1020.0,609.0,3960.0,0.01,0.03,0.2,0.17,0.2,1.086033,0.478824
Honduras,1580.0,1480.0,3400.0,0.12,0.21,0.52,0.47,0.15,2.046121,0.764859
Hong Kong,127.0,1190.0,11300.0,5.54,0.92,1.45,2.99,0.37,2.985426,0.264523
Hungary,12100.0,13700.0,78200.0,27.54,17.05,7.66,18.55,7.94,9.889478,1.17204
Iceland,430.0,490.0,2370.0,0.06,0.87,0.38,0.31,0.76,15.104,0.76468
India,84200.0,506000.0,278000.0,59.81,37.69,52.32,91.71,36.73,1.398574,0.973867
Indonesia,41300.0,49000.0,156000.0,4.2,11.3,11.65,10.65,10.34,1.881017,0.815861
Iran,11600.0,238000.0,122000.0,9.72,21.31,14.98,22.02,58.15,11.34086,0.402081
Iraq,3080.0,93200.0,36600.0,4.36,3.13,4.35,3.69,21.07,11.37494,0.983053
Ireland,6430.0,13800.0,23100.0,6.67,6.34,3.43,4.7,2.02,13.61098,1.02162
"Israel and Palestine, State of",1470.0,2860.0,18100.0,7.43,1.94,3.57,3.48,1.7,6.724865,0.392272
Italy,27300.0,52600.0,358000.0,71.0,79.74,54.97,111.37,40.45,7.907478,0.42674
Jamaica,350.0,1100.0,7810.0,1.22,0.8,1.19,4.23,0.36,4.568252,0.513898
Japan,26800.0,100000.0,960000.0,290.08,118.39,125.57,315.84,108.26,9.667464,0.625551
Jordan,313.0,778.0,2460.0,0.37,0.43,1.02,0.33,0.31,1.719755,0.345377
Kazakhstan,17700.0,32800.0,211000.0,60.31,18.4,10.24,107.84,14.29,18.51618,1.898677
Kenya,4050.0,5720.0,16100.0,0.29,0.74,1.51,0.92,0.6,1.918346,0.895715
Kiribati,2.64,9.25,6.23,0.0,0.01,0.01,0.0,0.0,0.328459,0.057976
North Korea,3480.0,22300.0,96200.0,0.62,0.22,2.8,7.52,6.8,7.493878,0.0
South Korea,5690.0,34700.0,91300.0,17.58,29.9,7.21,23.03,13.51,3.720241,0.920949
Kuwait,242.0,48100.0,25700.0,4.5,3.34,2.03,5.23,10.69,72.26081,0.620586
Kyrgyzstan,2020.0,5860.0,19300.0,1.44,4.02,2.47,10.54,0.81,8.248551,2.875876
Laos,630.0,1470.0,5340.0,0.08,0.14,0.12,0.01,0.01,2.439924,2.032199
Latvia,2570.0,4360.0,17900.0,6.9,3.04,2.31,4.01,1.2,10.03936,1.391196
Lebanon,354.0,953.0,6710.0,1.03,1.48,1.48,1.71,1.0,3.113167,0.16785
Lesotho,129.0,494.0,1240.0,0.0,0.03,0.01,0.03,0.0,1.616237,1.77958
Liberia,148.0,420.0,700.0,0.01,0.48,0.19,0.47,0.06,0.779953,0.0
Libya,725.0,16100.0,34600.0,2.56,0.56,2.64,2.9,7.4,19.44794,0.456345
Lithuania,5660.0,6460.0,27100.0,6.01,6.13,2.91,9.98,2.08,11.87784,1.078675
Luxembourg,220.0,538.0,13500.0,2.14,1.36,0.85,8.39,0.76,40.26567,1.08513
Macao,2.77,71.1,190.0,0.1,0.16,0.14,0.02,0.01,1.090916,0.0
Macedonia,612.0,1860.0,8300.0,2.07,0.4,0.63,1.31,3.88,5.974108,0.470258
Madagascar,557.0,4980.0,14700.0,0.01,0.29,0.12,0.29,0.06,2.682536,1.143223
Malawi,591.0,832.0,2300.0,0.0,0.1,0.04,0.12,0.07,0.702603,0.680516
Malaysia,5880.0,20100.0,19900.0,3.88,1.04,5.17,6.09,4.94,3.773916,0.585193
Maldives,2.88,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.219378,0.113356
Mali,348.0,2390.0,7330.0,0.0,0.1,0.04,0.1,0.06,1.553559,2.183703
Malta,32.8,72.2,708.0,0.37,0.09,0.19,0.0,0.06,2.5169,0.888085
Mauritania,201.0,1000.0,2920.0,0.0,0.15,0.06,0.15,0.04,3.104471,0.014941
Mauritius,111.0,263.0,175.0,0.11,0.06,0.21,0.05,0.04,0.615029,0.141888
Mexico,25100.0,120000.0,167000.0,23.69,16.97,42.67,51.27,32.23,5.14325,0.509483
Moldova,1410.0,3450.0,22500.0,0.0,0.0,0.0,0.0,0.91,7.133788,1.855815
Mongolia,2870.0,814.0,7990.0,0.35,0.57,0.49,4.58,0.12,7.887819,2.531043
Morocco,4040.0,9990.0,11100.0,2.67,1.58,2.16,3.25,1.17,1.41002,0.50709
Mozambique,1980.0,2560.0,5560.0,0.35,0.58,0.17,1.28,0.18,0.97707,2.384312
Myanmar,4300.0,6030.0,57100.0,0.35,0.61,1.38,1.59,0.57,2.268635,2.748862
Namibia,632.0,1390.0,3140.0,0.01,0.55,0.22,0.54,0.03,5.702115,0.164175
Nepal,417.0,2240.0,21900.0,0.03,0.11,0.07,0.11,0.09,1.845623,1.921098
Netherlands,17600.0,35100.0,143000.0,30.56,46.19,19.22,35.98,8.99,14.29858,0.547788
New Caledonia,81.1,229.0,694.0,0.31,0.51,0.43,0.24,0.04,7.705054,0.588041
New Zealand,9260.0,18600.0,31500.0,0.82,2.95,6.59,5.09,1.51,19.27026,0.863302
Nicaragua,2510.0,2020.0,5040.0,0.41,0.22,0.9,0.33,0.16,3.419744,0.427926
Niger,367.0,2460.0,6930.0,0.0,0.14,0.05,0.14,0.02,1.881015,1.855193
Nigeria,11500.0,64300.0,255000.0,1.39,1.49,5.4,2.54,41.85,5.226148,0.271758
Norway,8480.0,6840.0,37100.0,0.1,4.67,7.99,10.83,12.84,13.08376,0.512664
Oman,273.0,25800.0,104000.0,0.14,0.28,0.25,0.05,7.52,147.6308,10.20038
Pakistan,13800.0,23900.0,75800.0,3.77,5.26,3.86,7.09,7.41,1.698966,0.805129
Palau,0.1,0.95,0.9,0.43,0.67,0.71,0.17,0.01,0.158604,0.0
Panama,810.0,3120.0,3240.0,1.19,0.13,0.95,0.83,0.15,4.107728,0.476741
Papua New Guinea,301.0,594.0,1650.0,0.37,0.84,0.51,0.03,0.03,0.88448,0.466576
Paraguay,857.0,2430.0,8920.0,0.05,0.05,0.48,0.12,0.16,4.373102,1.064363
Peru,4720.0,19800.0,21100.0,1.7,3.48,6.4,6.65,2.81,2.992234,0.423074
Philippines,6020.0,32600.0,55200.0,6.98,3.27,9.8,8.78,3.71,2.271417,0.596385
Poland,41800.0,134000.0,364000.0,174.92,68.33,31.04,65.41,37.71,15.90454,1.577516
Portugal,3990.0,8670.0,22100.0,2.96,2.52,5.33,6.77,4.09,3.765351,0.280769
Puerto Rico,279.0,1330.0,1830.0,0.42,0.5,0.02,0.01,0.82,1.172375,0.0
Qatar,115.0,20000.0,61700.0,2.44,0.02,0.45,2.03,7.55,497.1206,2.93037
Romania,21200.0,32600.0,161000.0,45.88,25.84,8.65,60.47,19.94,9.925061,1.504749
Russia,123000.0,412000.0,1690000.0,639.01,310.4,162.49,279.75,243.83,16.65193,1.173656
Rwanda,337.0,594.0,1720.0,0.0,0.03,0.01,0.03,0.01,0.60921,0.72548
Saint Kitts and Nevis,8.57,24.8,74.8,0.01,0.01,0.0,0.0,0.0,2.443163,0.44323
Saint Lucia,21.4,38.5,125.0,0.02,0.03,0.0,0.0,0.0,1.679975,0.577411
Saint Vincent and the Grenadines,23.6,32.7,62.7,0.01,0.01,0.0,0.0,0.0,1.244866,0.375416
Samoa,20.9,31.4,86.5,0.01,0.02,0.02,0.0,0.0,0.91672,0.0
Sao Tome and Principe,3.74,6.61,19.4,0.0,0.01,0.0,0.01,0.0,0.360133,0.137227
Saudi Arabia,1530.0,287000.0,89000.0,3.6,0.85,6.03,12.04,66.47,50.76638,0.61909
Senegal,1390.0,1820.0,4610.0,0.59,0.08,0.54,0.39,0.21,1.585773,0.865228
Serbia and Montenegro,4450.0,12000.0,31100.0,14.29,2.75,4.26,6.63,3.2,5.253823,0.362292
Seychelles,11.9,27.1,20.7,0.0,0.05,0.02,0.05,0.0,1.002175,0.137026
Sierra Leone,361.0,421.0,2550.0,0.0,0.19,0.08,0.19,0.02,1.112577,0.674161
Singapore,449.0,1000.0,9300.0,3.42,0.22,1.86,2.94,0.87,4.75921,0.330975
Slovakia,3790.0,5860.0,51500.0,6.73,4.84,4.21,19.16,7.96,12.85778,1.042002
Slovenia,1060.0,3120.0,11500.0,1.43,1.15,2.2,2.5,3.85,8.979674,0.351991
Solomon Islands,67.5,46.5,266.0,0.01,0.02,0.02,0.0,0.0,1.963409,0.0
Somalia,463.0,4210.0,14000.0,0.01,0.29,0.12,0.29,0.02,4.811087,466.1046
South Africa,16000.0,41000.0,229000.0,96.17,18.24,31.34,57.24,27.52,10.92,1.008565
Spain and Andorra,19600.0,28800.0,184000.0,42.64,16.58,36.32,60.17,27.75,6.451704,0.370331
Sri Lanka,1190.0,2990.0,12000.0,0.04,0.65,1.31,0.63,0.34,1.176794,0.306207
Sudan and South Sudan,3560.0,10500.0,29000.0,0.18,0.12,2.16,0.75,0.27,2.643567,1.729781
Suriname,140.0,740.0,2050.0,0.34,0.45,0.05,0.0,0.08,8.092455,0.779336
Swaziland,494.0,501.0,1210.0,0.0,0.07,0.03,0.12,0.0,4.266982,1.126373
Sweden,7480.0,13000.0,86000.0,5.56,33.04,15.43,25.01,6.92,12.98154,0.573145
Switzerland and Liechtenstein,2500.0,6290.0,40500.0,1.32,17.78,9.01,8.65,3.73,7.752264,0.193056
Syria,2130.0,5240.0,9290.0,0.9,1.34,2.51,3.51,1.13,2.210411,0.439939
Taiwan,2660.0,13200.0,48500.0,13.86,5.48,4.64,16.77,7.43,3.962492,0.502186
Tajikistan,1030.0,3660.0,9450.0,0.34,7.82,0.47,0.0,0.82,4.170579,1.185409
Tanzania,1650.0,5960.0,15600.0,0.25,0.18,0.75,0.23,0.24,1.449699,1.039671
Thailand,9000.0,91200.0,23700.0,4.27,4.62,6.97,5.28,2.56,2.92772,0.97189
Timor-Leste,56.7,148.0,537.0,0.03,0.05,0.04,0.0,0.0,1.114946,0.0
Togo,311.0,400.0,1280.0,0.05,0.03,0.24,0.0,0.08,0.827053,0.588756
Tonga,11.5,49.2,6.71,0.01,0.01,0.01,0.0,0.0,0.763134,0.0
Trinidad and Tobago,139.0,5350.0,5910.0,0.94,0.15,0.9,2.58,4.79,11.26855,0.884315
Tunisia,2020.0,3960.0,5410.0,1.11,1.04,1.25,1.44,0.55,2.014788,0.475225
Turkey,20500.0,42600.0,71100.0,11.32,15.29,16.38,16.93,11.12,3.415636,0.392226
Turkmenistan,2110.0,13800.0,24900.0,2.23,14.59,1.55,3.12,1.01,16.14041,2.150375
Turks and Caicos Islands,0.08,1.57,1.77,0.0,0.0,0.0,0.0,0.0,0.522586,1.866479
Uganda,258.0,3330.0,8640.0,0.0,0.17,0.07,0.17,0.11,1.129312,1.152175
Ukraine,47000.0,85800.0,586000.0,174.74,86.01,50.94,199.45,101.37,14.73268,2.131739
United Arab Emirates,284.0,132000.0,36700.0,1.01,0.0,1.65,2.26,31.72,304.4406,1.622455
United Kingdom,59000.0,146000.0,619000.0,221.66,117.14,77.78,159.12,49.14,14.65571,0.85784
United States,309000.0,683000.0,4620000.0,1300.96,827.76,1193.46,1033.44,256.92,25.604,0.993046
Uruguay,5760.0,6190.0,20500.0,1.3,0.86,1.66,1.51,0.37,11.47811,1.468867
Uzbekistan,6910.0,21200.0,65300.0,23.16,29.23,3.69,2.44,6.79,6.724101,2.42542
Vanuatu,29.5,70.6,207.0,0.03,0.05,0.04,0.0,0.0,3.070209,0.0
Venezuela,5610.0,36100.0,65500.0,8.67,3.47,19.3,24.62,9.76,8.022602,0.385492
Viet Nam,6060.0,18100.0,63300.0,2.14,4.46,2.28,0.03,0.97,1.794974,1.800077
Virgin Islands,3.21,7.87,21.3,0.0,0.0,0.0,0.0,0.0,3.095026,0.244338
Yemen,1580.0,3090.0,2100.0,0.18,0.38,1.02,0.17,0.35,0.99137,0.492764
Zambia,4730.0,5700.0,4250.0,0.36,0.35,0.74,2.89,0.41,2.946332,0.829367
Zimbabwe,3760.0,9370.0,9070.0,0.86,1.51,2.15,2.65,1.9,3.63008,1.916729
