Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Estonia,756.0,2800.0,20300.0,13.73,0.67,2.24,1.11,3.68,17.96634,0.750221
Ethiopia,6870.0,30500.0,86900.0,0.05,1.37,3.01,2.46,1.07,1.380221,1.18686
Fiji,398.0,1250.0,882.0,0.42,0.13,0.81,0.05,0.09,2.912434,0.389622
Finland,6390.0,14700.0,59400.0,25.59,4.42,12.29,12.28,3.37,14.92929,0.371118
France and Monaco,39600.0,66300.0,358000.0,44.79,85.28,122.93,57.33,37.67,7.320695,0.190206
French Polynesia,41.2,133.0,742.0,0.33,0.1,0.64,0.04,0.01,3.39292,0.175599
Gabon,234.0,5180.0,7490.0,0.86,0.33,0.72,1.06,2.84,7.601169,0.478406
Gambia,239.0,255.0,1050.0,0.11,0.06,0.22,0.08,0.01,0.883854,0.576015
Georgia,1920.0,3010.0,6910.0,1.04,1.4,2.31,1.2,1.56,2.837907,0.417696
Germany,40500.0,70000.0,797000.0,330.88,131.04,149.94,119.31,59.82,11.21586,0.26326
Ghana,2480.0,12600.0,13000.0,2.43,1.04,5.71,1.63,1.46,1.117995,0.328321
Greece,5070.0,23700.0,87800.0,42.68,11.48,19.64,8.31,4.91,10.20575,0.394238
Greenland,3.56,29.0,213.0,0.1,0.32,0.09,0.2,0.0,4.342792,0.141248
Grenada,23.7,44.9,470.0,0.07,0.01,0.05,0.0,0.0,5.127319,0.456817
Guatemala,3400.0,9740.0,11800.0,2.5,0.65,5.5,1.83,1.4,1.666659,0.243751
Guinea,1890.0,2560.0,10100.0,0.34,0.18,0.71,0.24,0.18,1.318929,1.08607
Guinea-Bissau,297.0,460.0,1440.0,0.11,0.06,0.22,0.08,0.01,1.379046,0.926922
Guyana,1290.0,1670.0,2720.0,0.43,0.08,0.27,0.02,0.01,7.582112,1.236492
Haiti,1510.0,2410.0,9170.0,0.28,0.21,1.1,0.55,0.27,1.289843,0.825899
Honduras,2720.0,8280.0,6760.0,2.9,0.3,3.17,2.01,0.68,2.12607,0.52558
Hong Kong,473.0,2100.0,47500.0,30.51,1.65,6.41,7.08,0.7,7.083596,0.141374
Hungary,5650.0,9100.0,50000.0,15.38,13.17,10.83,6.95,4.47,6.537973,0.287276
Iceland,371.0,507.0,3580.0,0.0,0.58,0.82,0.47,1.71,13.79466,0.353262
India,246000.0,804000.0,1970000.0,833.52,150.64,207.21,482.67,172.79,2.42406,0.522325
Indonesia,74700.0,437000.0,289000.0,139.76,28.51,109.93,106.54,44.1,3.259839,0.368728
Iran,29900.0,167000.0,582000.0,139.64,135.19,116.93,115.97,72.28,10.32309,0.577176
Iraq,6790.0,62300.0,133000.0,52.31,11.32,32.98,14.25,23.42,6.366498,0.480307
Ireland,6930.0,17100.0,37300.0,11.77,8.87,10.61,3.98,1.84,13.14576,0.293391
"Israel and Palestine, State of",2220.0,7370.0,70000.0,44.04,4.93,15.67,2.87,3.84,10.51232,0.33521
Italy,17900.0,43100.0,417000.0,135.23,77.9,109.15,61.8,33.83,7.991496,0.224415
Jamaica,449.0,1700.0,8350.0,2.93,0.42,1.84,2.12,0.38,3.712813,0.458512
Japan,22300.0,46700.0,1260000.0,548.7,125.05,211.74,280.54,83.87,10.35657,0.302827
Jordan,1000.0,3430.0,21200.0,9.42,2.44,5.33,2.62,1.26,3.383045,0.367207
Kazakhstan,14800.0,58700.0,254000.0,80.32,25.55,13.46,115.46,25.07,19.688,0.893673
Kenya,13600.0,14100.0,44200.0,2.33,1.02,4.61,3.36,2.02,1.692399,0.661859
Kiribati,5.45,28.1,38.5,0.02,0.01,0.04,0.0,0.0,0.688969,0.414879
North Korea,2560.0,23500.0,56900.0,5.53,6.81,1.33,20.99,3.82,3.355648,782.8357
South Korea,13000.0,36400.0,609000.0,306.81,61.86,85.12,119.92,52.76,13.22831,0.422201
Kuwait,792.0,22400.0,91200.0,42.41,0.55,11.67,23.63,9.75,35.86899,0.462793
Kyrgyzstan,1470.0,5540.0,5320.0,1.77,2.1,2.77,0.57,0.63,2.23778,0.765555
Laos,1960.0,3080.0,9160.0,0.2,0.04,0.26,1.07,0.59,2.242102,0.526832
Latvia,1200.0,2240.0,8140.0,2.18,1.3,2.82,1.04,0.78,5.536318,0.289041
Lebanon,843.0,2100.0,20900.0,11.69,0.68,5.08,1.06,2.38,5.196554,0.331087
Lesotho,293.0,541.0,1550.0,0.05,0.03,0.11,0.04,0.01,1.154476,0.51044
Liberia,330.0,716.0,1830.0,0.14,0.08,0.3,0.1,0.05,0.707073,0.962249
Libya,1340.0,42800.0,17300.0,17.69,1.18,13.59,1.92,7.79,9.919157,0.886292
Lithuania,4840.0,4390.0,14200.0,2.92,1.38,4.25,2.98,2.66,7.593312,0.343252
Luxembourg,274.0,539.0,11100.0,1.09,1.42,6.95,1.06,0.61,22.93994,0.252354
Macao,19.9,409.0,2300.0,0.48,0.14,0.94,0.07,0.01,4.967992,0.042541
Macedonia,460.0,2080.0,10200.0,5.87,0.34,1.41,1.53,1.07,6.130476,0.529741
Madagascar,2760.0,6170.0,20900.0,1.23,0.32,0.94,0.39,0.14,1.371539,1.003168
Malawi,1600.0,2710.0,5690.0,0.51,0.14,0.45,0.18,0.15,0.639679,0.608734
Malaysia,12200.0,44700.0,215000.0,88.25,7.84,44.63,50.76,26.83,9.485198,0.435189
Maldives,23.6,49.5,891.0,0.33,0.1,0.64,0.04,0.0,2.569251,0.229829
Mali,1510.0,7080.0,20200.0,0.07,0.11,0.24,0.07,0.08,1.853166,0.988167
Malta,61.8,193.0,2520.0,1.91,0.1,0.55,0.02,0.04,6.643486,0.236567
Mauritania,2280.0,2110.0,6630.0,0.48,0.26,1.01,0.34,0.27,2.96235,0.87907
Mauritius,175.0,472.0,2990.0,2.19,0.18,0.93,0.34,0.02,2.910476,0.17949
Mexico,110000.0,131000.0,467000.0,147.21,32.29,151.66,125.26,31.99,5.952893,0.373367
Moldova,656.0,1890.0,8490.0,3.53,1.4,1.84,1.04,0.57,2.707466,0.741769
Mongolia,4130.0,13600.0,19400.0,9.3,2.54,1.72,2.02,0.26,13.4219,1.513881
Morocco,6280.0,14200.0,54900.0,18.65,7.75,14.41,9.94,5.46,2.293572,0.337974
Mozambique,2460.0,4280.0,11100.0,0.02,0.2,1.95,0.66,1.34,0.715563,0.74921
Myanmar,8720.0,14600.0,87000.0,1.9,0.75,2.36,3.1,0.59,2.182484,0.544916
Namibia,3170.0,1910.0,4130.0,0.02,1.04,1.8,0.27,0.16,4.15996,0.476634
Nepal,5480.0,4550.0,29200.0,0.0,1.0,1.96,1.45,0.97,1.434547,0.706798
Netherlands,8740.0,23300.0,173000.0,57.39,33.57,34.15,32.96,15.68,12.23138,0.264785
New Caledonia,100.0,241.0,1770.0,0.94,0.21,1.37,3.52,0.16,8.278759,0.440517
New Zealand,12500.0,33600.0,34800.0,6.42,2.98,13.64,6.61,3.77,18.30333,0.563733
Nicaragua,3200.0,4850.0,7130.0,1.82,0.4,1.67,0.58,0.36,2.613189,0.618865
Niger,1880.0,6850.0,18400.0,0.38,0.02,0.77,0.2,0.07,1.590624,1.98332
Nigeria,28100.0,92900.0,179000.0,10.68,6.91,24.75,18.4,34.38,1.841652,0.350214
Norway,3430.0,20100.0,46000.0,2.54,3.32,13.68,16.72,9.07,14.05835,0.223756
Oman,1050.0,72700.0,22200.0,13.43,2.47,9.48,23.37,11.98,29.64292,0.703661
Pakistan,46300.0,156000.0,175000.0,39.25,17.81,34.95,39.05,20.98,2.165334,0.502602
Palau,0.65,2.13,32.1,0.7,0.21,1.37,0.08,0.0,1.694819,0.13074
Panama,1240.0,4030.0,9600.0,3.09,0.67,3.64,2.09,0.71,4.009806,0.236748
Papua New Guinea,685.0,2310.0,6610.0,1.1,0.41,1.8,0.12,0.23,1.321752,0.585021
Paraguay,5360.0,7940.0,20800.0,0.0,0.2,4.53,0.14,0.49,5.416449,0.721958
Peru,6860.0,25100.0,48100.0,11.75,3.15,17.02,12.32,3.96,2.690438,0.259191
Philippines,11500.0,87700.0,68800.0,34.61,6.01,23.53,13.6,9.1,1.762774,0.308954
Poland,26600.0,64900.0,319000.0,161.49,56.03,47.72,37.92,22.22,10.70599,0.478893
Portugal,3500.0,12900.0,53100.0,17.23,4.38,17.2,8.24,4.87,6.537016,0.244425
Puerto Rico,208.0,643.0,2520.0,1.41,0.25,0.02,0.01,0.39,0.908497,0.026797
Qatar,452.0,77400.0,62900.0,15.12,0.3,10.12,37.18,13.71,72.09162,0.550776
Romania,11300.0,19900.0,89900.0,39.34,9.81,14.05,17.66,8.13,5.966727,0.341039
Russia,66100.0,425000.0,1750000.0,956.12,155.85,249.67,242.82,213.42,15.62239,0.651162
Rwanda,1230.0,1330.0,4090.0,0.2,0.11,0.41,0.14,0.06,0.631771,0.450857
Saint Kitts and Nevis,13.7,15.5,172.0,0.07,0.01,0.05,0.0,0.0,3.862395,0.184541
Saint Lucia,33.9,56.5,515.0,0.11,0.02,0.07,0.01,0.0,3.480349,0.320441
Saint Vincent and the Grenadines,19.3,43.2,307.0,0.06,0.01,0.04,0.0,0.0,3.375748,0.342327
Samoa,39.5,125.0,158.0,0.04,0.01,0.09,0.01,0.0,1.719668,0.303218
Sao Tome and Principe,9.45,52.2,60.4,0.04,0.02,0.07,0.03,0.0,0.682647,0.24608
Saudi Arabia,7940.0,84800.0,442000.0,190.21,5.13,110.74,128.53,64.54,18.93866,0.391263
Senegal,2800.0,7610.0,8930.0,1.97,0.35,2.2,1.26,1.75,1.453342,0.670641
Serbia and Montenegro,3320.0,10000.0,63000.0,42.61,4.35,7.46,6.71,3.19,7.939024,0.666623
Seychelles,16.4,75.6,482.0,0.25,0.13,0.52,0.18,0.0,6.251984,0.29102
Sierra Leone,761.0,1180.0,3960.0,0.16,0.09,0.34,0.11,0.14,0.89323,0.705838
Singapore,1720.0,2680.0,45100.0,22.45,0.63,7.55,16.12,7.03,9.556118,0.127475
Slovakia,3290.0,6020.0,39000.0,8.77,5.44,7.12,11.53,5.07,8.932137,0.355577
Slovenia,833.0,3570.0,17600.0,6.29,1.84,5.57,1.73,1.36,10.69319,0.375903
Solomon Islands,136.0,255.0,269.0,0.07,0.02,0.13,0.01,0.01,1.222405,0.621111
Somalia,1170.0,5310.0,19400.0,0.21,0.12,0.45,0.15,0.04,2.088268,4.389417
South Africa,19700.0,77300.0,389000.0,230.29,24.11,50.5,88.11,52.77,9.298139,0.766999
Spain and Andorra,21100.0,42200.0,289000.0,86.37,32.59,91.9,53.99,25.28,7.501498,0.231693
Sri Lanka,2600.0,15500.0,13000.0,5.14,1.1,7.38,1.05,1.45,1.530925,0.166521
Sudan and South Sudan,16900.0,27700.0,72900.0,1.66,1.29,8.76,2.32,1.93,2.577762,0.801013
Suriname,190.0,675.0,2140.0,0.77,0.37,0.57,0.08,0.03,5.645269,0.379694
Swaziland,609.0,504.0,1260.0,0.98,0.18,0.37,0.21,0.01,1.940151,0.256841
Sweden,9630.0,12500.0,49000.0,8.2,2.84,21.07,10.25,6.76,7.513643,0.17222
Switzerland and Liechtenstein,2160.0,10500.0,43000.0,2.72,13.43,16.97,6.11,3.12,7.020584,0.128954
Syria,6220.0,16500.0,56600.0,25.22,6.76,11.75,7.89,4.62,3.804293,0.647091
Taiwan,5000.0,10200.0,272000.0,151.7,9.59,36.07,57.38,16.02,12.39769,0.321086
Tajikistan,1490.0,5740.0,3720.0,0.04,2.1,0.29,0.0,0.73,1.401599,0.633426
Tanzania,7730.0,13600.0,40200.0,1.92,0.32,4.81,0.79,1.04,1.294419,0.609303
Thailand,22300.0,117000.0,253000.0,82.36,19.72,60.2,59.47,22.63,5.816072,0.429442
Timor-Leste,334.0,189.0,1910.0,0.07,0.02,0.13,0.01,0.1,2.151301,1.104827
Togo,819.0,2310.0,3880.0,0.02,0.18,1.48,0.2,0.44,1.049256,0.85049
Tonga,24.0,68.1,189.0,0.07,0.02,0.13,0.01,0.0,2.687425,0.535266
Trinidad and Tobago,257.0,16100.0,39100.0,6.2,0.37,3.19,12.48,18.52,41.513,1.395846
Tunisia,2400.0,9070.0,24500.0,7.77,3.28,6.4,4.79,3.91,3.338911,0.330263
Turkey,31900.0,89400.0,329000.0,113.32,65.69,44.0,61.96,44.11,6.129455,0.344176
Turkmenistan,5110.0,37800.0,67100.0,17.54,27.21,9.97,7.06,4.91,21.25738,1.896255
Turks and Caicos Islands,0.97,15.7,55.0,0.06,0.01,0.04,0.0,0.0,2.257415,0.275477
Uganda,4420.0,9160.0,24400.0,0.82,0.44,1.72,0.58,0.71,1.08232,0.672459
Ukraine,22500.0,65700.0,326000.0,131.37,42.88,33.69,71.54,46.17,9.087449,1.094228
United Arab Emirates,2190.0,32900.0,177000.0,59.53,0.67,30.08,67.75,18.21,24.49125,0.421593
United Kingdom,24100.0,68700.0,459000.0,167.67,87.57,115.66,67.94,23.95,8.652269,0.238394
United States,287000.0,644000.0,5430000.0,2245.82,579.79,1654.48,731.45,239.97,20.45535,0.409913
Uruguay,7950.0,7130.0,24400.0,2.05,1.08,3.24,0.85,0.44,11.66607,0.651284
Uzbekistan,10900.0,52300.0,116000.0,37.3,42.15,7.96,18.34,10.2,6.169333,1.384218
Vanuatu,102.0,125.0,366.0,0.04,0.01,0.09,0.01,0.0,2.449343,0.840984
Venezuela,12700.0,75500.0,178000.0,26.35,6.23,43.15,75.59,19.49,9.042307,0.532053
Viet Nam,20300.0,163000.0,110000.0,40.27,12.26,30.11,42.99,28.89,3.278034,0.707874
Virgin Islands,5.16,10.3,84.6,0.04,0.01,0.02,0.0,0.0,3.58684,0.122568
Yemen,4560.0,19400.0,22900.0,5.3,3.24,6.66,4.03,2.86,1.930584,0.534691
Zambia,2750.0,6310.0,10200.0,0.03,0.2,0.74,1.01,0.57,1.342029,0.401717
Zimbabwe,4130.0,11300.0,10500.0,5.95,1.32,2.28,1.52,0.91,1.797911,1.193823
