Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Cote d'Ivoire,1150.0,3450.0,5090.0,0.74,0.51,1.15,0.68,0.43,0.912648,0.268528
Croatia,3810.0,4080.0,27700.0,4.25,2.02,3.61,13.24,4.64,7.519748,0.203224
Cuba,8760.0,14800.0,35900.0,10.2,5.19,5.63,11.74,3.0,5.846274,0.406373
Cyprus,244.0,996.0,3510.0,1.2,0.15,0.84,0.84,0.48,6.66916,0.44802
Czechia,8820.0,20600.0,191000.0,54.33,39.14,6.36,75.41,16.15,21.37968,1.13946
Denmark,8120.0,9430.0,64500.0,31.06,11.44,11.23,7.87,2.99,16.04071,0.507932
Djibouti,153.0,441.0,395.0,0.1,0.11,0.17,0.11,0.0,2.17676,0.537964
Dominica,16.6,41.3,55.3,0.01,0.01,0.0,0.0,0.0,1.550883,0.290808
Dominican Republic,1580.0,7130.0,7650.0,3.8,0.41,2.1,0.76,0.58,2.469387,0.520135
Ecuador,2750.0,15500.0,21300.0,0.81,2.57,5.94,2.6,2.5,4.267353,0.556381
Egypt,11000.0,29700.0,74000.0,18.3,12.91,12.27,22.22,8.51,2.222046,0.395639
El Salvador,1110.0,2800.0,2110.0,0.08,0.16,0.94,0.44,0.49,1.20616,0.267171
Equatorial Guinea,21.5,64.5,113.0,0.01,0.01,0.02,0.01,0.0,0.529927,0.516651
Eritrea,49.4,772.0,2190.0,0.02,0.0,0.06,0.06,0.02,1.061857,0.0
Estonia,1700.0,3950.0,43700.0,5.9,2.26,2.5,4.08,1.73,32.14558,2.49105
Ethiopia,1820.0,14500.0,38500.0,0.16,0.27,0.76,0.45,0.18,1.30157,2.186674
Fiji,330.0,487.0,766.0,0.32,0.15,0.28,0.11,0.06,2.204461,0.405783
Finland,6780.0,12200.0,51600.0,15.82,8.47,10.09,14.07,3.17,14.31988,0.582783
France and Monaco,70600.0,82300.0,383000.0,41.84,111.3,97.12,91.35,40.56,9.613832,0.357163
French Polynesia,31.0,107.0,530.0,0.32,0.15,0.28,0.04,0.01,3.711648,0.260449
Gabon,152.0,5690.0,17500.0,0.24,0.27,0.47,0.49,3.13,27.31988,1.243855
Gambia,96.9,193.0,556.0,0.02,0.02,0.03,0.02,0.01,1.103774,0.679123
Georgia,3030.0,4070.0,35800.0,13.23,5.7,4.37,11.05,1.3,8.144225,1.273147
Germany,73300.0,155000.0,1090000.0,396.78,261.07,136.52,212.54,76.61,16.88183,0.590777
Ghana,1200.0,2600.0,5310.0,0.03,0.52,1.36,0.32,0.37,0.695381,0.409927
Greece,7120.0,18300.0,63200.0,25.61,6.19,11.92,10.63,8.86,8.842045,0.438679
Greenland,2.9,27.9,159.0,0.0,0.0,0.0,0.0,0.0,3.5257,0.210529
Grenada,8.28,31.8,88.0,0.01,0.01,0.0,0.0,0.0,1.279115,0.222106
Guatemala,1930.0,5270.0,3190.0,0.06,0.45,1.22,0.59,0.83,1.23129,0.246191
Guinea,1010.0,839.0,4520.0,0.15,0.15,0.24,0.15,0.11,1.217511,1.104713
Guinea-Bissau,85.1,232.0,764.0,0.01,0.01,0.02,0.01,0.0,1.173167,0.746121
Guyana,1120.0,1560.0,2060.0,0.28,0.26,0.08,0.01,0.01,6.201484,2.001276
Haiti,971.0,983.0,4280.0,0.17,0.07,0.32,0.18,0.24,0.955377,0.413279
Honduras,1880.0,1890.0,4560.0,0.03,0.27,0.87,0.53,0.19,1.890104,0.617748
Hong Kong,312.0,1540.0,27100.0,17.52,0.96,3.63,3.15,1.07,5.334126,0.263081
Hungary,12500.0,14300.0,85800.0,30.13,20.63,8.14,19.35,8.0,10.6984,0.74433
Iceland,421.0,483.0,2150.0,0.01,0.59,0.52,0.59,0.45,12.49399,0.482289
India,132000.0,595000.0,512000.0,150.45,60.28,53.89,145.89,58.13,1.551246,1.015491
Indonesia,54100.0,116000.0,184000.0,14.16,17.94,22.37,38.96,21.83,2.103624,0.581086
Iran,18500.0,85300.0,154000.0,26.19,44.85,33.06,30.5,20.57,5.242241,0.40498
Iraq,4190.0,71500.0,60500.0,12.82,4.84,16.25,8.55,18.8,8.545598,0.807161
Ireland,7470.0,14900.0,30000.0,8.98,8.64,4.41,5.43,2.54,14.6617,0.792495
"Israel and Palestine, State of",1670.0,3290.0,28100.0,13.34,2.72,5.29,5.38,1.41,7.979578,0.418984
Italy,26300.0,54600.0,384000.0,95.75,76.42,82.72,88.38,40.53,8.149452,0.304945
Jamaica,394.0,1450.0,4630.0,1.21,0.72,0.81,1.68,0.21,2.741264,0.424792
Japan,31100.0,86600.0,989000.0,296.17,136.46,164.87,268.74,121.74,9.034009,0.366418
Jordan,472.0,1150.0,9200.0,2.8,0.86,2.88,1.69,0.96,3.595968,0.472972
Kazakhstan,19100.0,76100.0,213000.0,70.76,26.91,11.64,87.91,13.01,19.29185,1.583555
Kenya,6030.0,7820.0,22100.0,0.36,0.88,2.61,1.38,0.81,1.764294,0.810299
Kiribati,3.29,14.2,17.9,0.01,0.0,0.01,0.0,0.0,0.53967,0.325321
North Korea,6600.0,28200.0,138000.0,16.71,21.43,3.58,85.37,10.21,9.000773,0.0
South Korea,7650.0,41800.0,197000.0,38.08,63.84,22.39,37.78,34.88,5.963413,0.712609
Kuwait,560.0,12600.0,44100.0,15.61,5.56,9.46,9.56,3.93,31.16676,0.536875
Kyrgyzstan,2380.0,6620.0,19500.0,2.3,5.17,3.68,7.46,0.93,7.002351,2.133962
Laos,1020.0,1210.0,5910.0,0.07,0.03,0.06,0.02,0.01,2.144226,1.320353
Latvia,3050.0,4920.0,21300.0,7.73,3.52,2.72,5.24,1.71,11.25726,1.160528
Lebanon,462.0,1160.0,7520.0,3.24,1.43,2.07,0.33,0.46,3.416212,0.19748
Lesotho,163.0,529.0,1360.0,0.02,0.02,0.03,0.02,0.0,1.365271,1.193539
Liberia,228.0,734.0,999.0,0.19,0.19,0.31,0.19,0.06,0.890584,0.0
Libya,993.0,32500.0,38000.0,6.76,0.57,5.71,9.1,10.52,17.89417,0.635926
Lithuania,5800.0,7340.0,34000.0,8.67,7.1,3.86,11.13,3.27,13.10948,0.917474
Luxembourg,225.0,580.0,10800.0,1.36,1.47,1.61,5.58,0.77,31.45364,0.733197
Macao,6.62,87.8,612.0,0.28,0.13,0.24,0.04,0.01,2.389658,0.079781
Macedonia,693.0,1830.0,10100.0,5.98,0.35,0.86,0.92,1.99,6.349604,0.388439
Madagascar,878.0,5820.0,16900.0,0.14,0.14,0.21,0.13,0.05,2.275505,1.366322
Malawi,572.0,1230.0,3140.0,0.08,0.08,0.09,0.07,0.06,0.648703,0.746116
Malaysia,7010.0,24300.0,38000.0,9.56,1.61,9.8,11.37,7.24,4.317718,0.465446
Maldives,5.46,24.0,54.6,0.02,0.01,0.02,0.0,0.0,0.428013,0.118006
Mali,514.0,2810.0,7900.0,0.05,0.05,0.09,0.05,0.05,1.411265,1.796343
Malta,53.4,89.6,1910.0,1.35,0.07,0.45,0.0,0.04,5.835274,0.860105
Mauritania,330.0,1210.0,3560.0,0.08,0.08,0.12,0.08,0.04,2.799913,0.015773
Mauritius,146.0,314.0,681.0,0.23,0.08,0.31,0.14,0.03,1.114478,0.192062
Mexico,34800.0,121000.0,271000.0,53.89,25.85,70.14,89.99,30.66,5.406495,0.413035
Moldova,1810.0,3860.0,28500.0,0.0,0.0,0.0,0.0,1.41,8.046015,1.640154
Mongolia,3060.0,13100.0,7960.0,5.97,3.0,1.3,2.51,0.28,12.20042,2.675703
Morocco,4590.0,10500.0,20000.0,6.46,2.7,2.76,4.84,1.94,1.52682,0.426377
Mozambique,1340.0,1560.0,5610.0,0.46,0.82,0.1,0.09,0.09,0.65245,2.191394
Myanmar,6950.0,8540.0,57000.0,1.58,0.04,2.1,2.34,0.55,1.908672,1.803068
Namibia,571.0,1410.0,3170.0,0.33,0.34,0.55,0.34,0.02,4.316265,0.139801
Nepal,902.0,2960.0,23400.0,0.01,0.25,0.24,0.25,0.14,1.595748,1.450268
Netherlands,15200.0,37500.0,156000.0,40.89,43.28,23.35,33.91,11.63,14.27354,0.495484
New Caledonia,94.3,257.0,887.0,0.32,0.15,0.28,0.81,0.02,7.822431,0.749072
New Zealand,10300.0,19900.0,35400.0,2.98,2.17,7.51,5.23,1.95,19.92876,0.865037
Nicaragua,2560.0,2380.0,4200.0,0.56,0.27,0.91,0.39,0.21,2.406461,0.618089
Niger,682.0,2300.0,7070.0,0.19,0.18,0.1,0.12,0.03,1.41286,1.611125
Nigeria,15900.0,71900.0,216000.0,6.12,5.09,13.07,6.03,32.85,3.537167,0.232885
Norway,6100.0,10800.0,38300.0,0.53,4.07,10.05,15.06,8.2,13.23602,0.320706
Oman,348.0,11300.0,23100.0,3.03,1.0,1.31,0.89,1.6,22.2766,0.581707
Pakistan,23700.0,46400.0,102000.0,7.78,7.64,10.39,12.69,8.92,1.807892,0.656827
Palau,0.1,1.37,0.84,0.44,0.69,0.73,0.18,0.01,0.165796,0.0
Panama,945.0,3150.0,2920.0,0.51,0.18,1.17,0.89,0.18,3.090395,0.330171
Papua New Guinea,429.0,1630.0,2500.0,0.72,0.7,0.63,0.09,0.03,1.170847,0.75162
Paraguay,1710.0,3810.0,12800.0,0.05,0.1,1.21,0.11,0.24,4.855668,0.84202
Peru,5140.0,17400.0,21500.0,2.42,4.3,6.23,6.38,2.1,2.203525,0.362861
Philippines,7610.0,29500.0,52500.0,6.58,2.78,9.63,7.36,3.38,1.606787,0.441183
Poland,35700.0,128000.0,446000.0,242.47,94.78,24.9,66.01,32.39,16.32704,1.791098
Portugal,4270.0,9990.0,32000.0,8.97,3.06,7.1,8.13,4.84,4.637894,0.285437
Puerto Rico,294.0,819.0,2520.0,0.48,0.32,0.02,0.01,0.49,1.069033,0.050892
Qatar,141.0,16400.0,15700.0,4.6,0.05,1.24,5.51,3.43,80.94232,1.778108
Romania,20800.0,38700.0,206000.0,67.84,31.9,3.99,76.26,25.68,11.43979,0.990118
Russia,133000.0,506000.0,2150000.0,856.02,370.04,205.47,344.36,285.52,19.34909,1.041071
Rwanda,633.0,737.0,2190.0,0.09,0.1,0.16,0.1,0.04,0.555416,0.573673
Saint Kitts and Nevis,14.5,24.7,77.2,0.01,0.01,0.0,0.0,0.0,2.792347,0.274035
Saint Lucia,30.0,50.7,156.0,0.03,0.03,0.01,0.0,0.0,1.840829,0.319747
Saint Vincent and the Grenadines,36.1,39.2,89.6,0.01,0.01,0.0,0.0,0.0,1.567539,0.341014
Samoa,29.5,91.0,129.0,0.05,0.02,0.04,0.01,0.0,1.551531,0.481316
Sao Tome and Principe,5.01,20.0,24.9,0.01,0.01,0.01,0.01,0.0,0.473834,0.21781
Saudi Arabia,4850.0,52100.0,135000.0,48.32,1.7,40.35,28.11,16.2,13.81177,0.408138
Senegal,1600.0,2270.0,5150.0,0.75,0.13,0.71,0.44,0.22,1.349716,0.728352
Serbia and Montenegro,4410.0,12900.0,62000.0,41.05,3.12,5.92,7.13,4.85,7.996884,0.425948
Seychelles,16.1,31.3,172.0,0.04,0.04,0.07,0.04,0.0,3.139829,0.272546
Sierra Leone,416.0,685.0,2430.0,0.13,0.14,0.23,0.14,0.04,0.903707,0.718486
Singapore,669.0,1280.0,18300.0,7.58,1.21,3.47,4.57,2.34,7.311146,0.266214
Slovakia,4420.0,7070.0,57700.0,14.95,13.24,3.45,20.04,5.97,13.31864,0.940992
Slovenia,1220.0,3680.0,14300.0,3.73,1.11,2.98,3.11,2.99,9.804104,0.303813
Solomon Islands,93.2,98.9,366.0,0.05,0.02,0.04,0.01,0.0,2.000987,1.140404
Somalia,861.0,5380.0,17600.0,0.21,0.21,0.35,0.21,0.07,3.455389,432.8675
South Africa,16400.0,56200.0,243000.0,124.58,10.77,26.07,58.05,64.62,9.143075,0.942604
Spain and Andorra,22100.0,34500.0,202000.0,60.0,21.36,45.36,50.61,24.26,6.633244,0.333684
Sri Lanka,1740.0,3980.0,14000.0,0.01,0.54,2.45,0.44,0.48,1.199067,0.349967
Sudan and South Sudan,4200.0,13100.0,36200.0,0.46,0.15,2.59,0.72,0.23,2.294486,1.466739
Suriname,190.0,988.0,1380.0,0.27,0.26,0.07,0.01,0.08,6.792083,0.597272
Swaziland,321.0,508.0,1340.0,0.22,0.21,0.09,0.12,0.0,2.958104,0.6163
Sweden,6860.0,13500.0,65300.0,12.13,14.67,19.38,13.68,5.42,10.21921,0.361406
Switzerland and Liechtenstein,2700.0,6420.0,45500.0,0.74,19.81,12.37,8.76,3.77,8.40477,0.19458
Syria,3650.0,6360.0,23800.0,3.78,5.05,5.01,7.14,2.83,3.074903,1.97563
Taiwan,3480.0,11300.0,93100.0,26.71,9.52,12.77,32.15,11.24,5.559687,0.395083
Tajikistan,1200.0,4270.0,12000.0,0.85,9.32,0.5,0.0,1.28,3.716324,1.036413
Tanzania,1860.0,7280.0,19100.0,0.24,0.3,0.64,0.36,0.31,1.255176,0.947754
Thailand,12800.0,96000.0,49900.0,12.78,6.11,15.25,9.24,6.49,2.994681,0.619528
Timor-Leste,60.3,84.4,405.0,0.05,0.02,0.04,0.01,0.0,0.803812,0.0
Togo,410.0,648.0,1650.0,0.04,0.04,0.41,0.0,0.17,0.805971,0.611398
Tonga,19.0,66.1,5.99,0.02,0.01,0.01,0.0,0.0,0.967203,0.28928
Trinidad and Tobago,165.0,9360.0,11700.0,2.35,0.19,1.72,2.56,11.1,17.9648,1.259779
Tunisia,1970.0,5250.0,12200.0,3.15,1.9,2.2,2.67,2.13,2.579446,0.451298
Turkey,26100.0,50400.0,118000.0,30.68,23.45,22.08,27.1,14.01,3.875749,0.406681
Turkmenistan,2440.0,26800.0,39300.0,5.59,20.32,1.66,8.6,1.05,20.61324,2.555717
Turks and Caicos Islands,0.13,3.19,3.99,0.0,0.0,0.0,0.0,0.0,0.740198,1.443385
Uganda,579.0,3760.0,10300.0,0.09,0.1,0.16,0.1,0.06,0.965626,1.317214
Ukraine,53300.0,112000.0,783000.0,245.55,94.81,53.08,262.71,141.98,18.55172,1.990182
United Arab Emirates,614.0,42100.0,50200.0,9.58,0.15,9.39,20.91,10.23,63.11839,0.429116
United Kingdom,58600.0,137000.0,591000.0,216.85,125.06,102.62,113.5,37.06,13.91153,0.610447
United States,285000.0,662000.0,4740000.0,1630.86,626.21,1315.02,905.71,258.81,23.38739,0.711245
Uruguay,3190.0,5880.0,19700.0,0.09,0.87,1.33,0.68,0.22,9.489469,1.133073
Uzbekistan,9140.0,30100.0,101000.0,33.13,48.58,4.0,6.79,8.36,7.551903,2.576835
Vanuatu,67.3,76.6,222.0,0.05,0.02,0.04,0.01,0.0,2.750009,0.947306
Venezuela,8670.0,44600.0,100000.0,19.71,4.7,27.74,32.73,13.14,8.542253,0.5443
Viet Nam,9450.0,21600.0,69000.0,5.86,2.17,3.2,7.89,2.19,1.601775,1.21237
Virgin Islands,3.6,9.09,34.0,0.01,0.01,0.0,0.0,0.0,3.350929,0.356962
Yemen,1970.0,3810.0,5630.0,0.8,0.64,3.3,0.4,0.49,1.115821,0.321035
Zambia,3230.0,5820.0,6020.0,0.15,0.27,0.72,1.64,0.45,2.08026,0.871471
Zimbabwe,3980.0,10100.0,12200.0,3.37,1.78,2.12,3.67,1.3,2.933497,1.358898
