Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Canada,22400.0,100000.0,363000.0,45.0,98.35,80.59,107.78,29.88,22.65539,1.123099
Cape Verde,19.7,40.9,71.1,0.0,0.08,0.03,0.07,0.0,0.487356,0.474945
Cayman Islands,2.15,10.8,46.9,0.01,0.01,0.0,0.0,0.0,6.549306,0.189925
Central African Republic,137.0,434.0,1240.0,0.0,0.03,0.01,0.03,0.01,0.991889,0.881024
Chad,228.0,2370.0,6220.0,0.0,0.06,0.02,0.06,0.02,2.420275,1.263427
Chile,3630.0,26000.0,27900.0,3.81,2.63,6.03,8.57,5.5,6.015425,0.778387
China,139000.0,967000.0,957000.0,129.83,218.89,45.46,386.01,125.52,2.501552,5.019012
Colombia,11700.0,32900.0,46800.0,3.56,5.17,6.76,11.19,4.42,4.142359,1.029331
Comoros,37.2,10.2,154.0,0.0,0.01,0.0,0.01,0.0,0.874913,0.710638
Democratic Republic of the Congo,1570.0,2960.0,7370.0,0.03,1.07,0.42,0.43,0.39,0.595223,0.321703
Congo,246.0,1810.0,5340.0,0.04,0.04,0.35,0.14,0.19,5.418518,2.161517
Costa Rica,1060.0,3020.0,1450.0,0.09,0.08,0.68,0.43,0.16,2.989242,0.560311
Cote d'Ivoire,738.0,2640.0,2910.0,0.47,0.28,0.88,0.77,0.23,1.198332,0.374762
Croatia,3080.0,3700.0,21700.0,1.01,1.9,3.37,7.66,7.78,6.442582,0.293286
Cuba,7610.0,16400.0,21700.0,4.37,3.11,4.15,8.99,1.08,5.244303,0.692202
Cyprus,255.0,778.0,2170.0,0.64,0.11,0.6,0.39,0.43,5.222352,0.608793
Czechia,8020.0,18200.0,190000.0,33.94,42.04,5.45,74.38,34.28,22.03245,1.576535
Denmark,8520.0,9290.0,62700.0,16.39,24.8,7.28,11.05,2.91,16.32558,0.722444
Djibouti,88.6,263.0,98.4,0.0,0.34,0.13,0.33,0.01,2.817992,0.303306
Dominica,12.6,21.6,24.9,0.0,0.0,0.0,0.0,0.0,0.832285,0.293529
Dominican Republic,975.0,4700.0,3820.0,1.21,0.19,1.42,0.66,0.33,2.10895,0.721791
Ecuador,1830.0,5030.0,11300.0,0.58,0.45,1.84,0.62,1.0,2.983058,0.713182
Egypt,7250.0,27800.0,25000.0,2.49,4.44,4.0,9.12,5.11,1.71257,0.504014
El Salvador,1080.0,2680.0,1580.0,0.18,0.15,0.57,0.41,0.27,1.455755,0.30237
Equatorial Guinea,15.1,30.8,87.4,0.0,0.01,0.0,0.01,0.0,0.434881,0.618781
Eritrea,44.9,720.0,1930.0,0.03,0.0,0.05,0.08,0.02,1.485885,0.0
Estonia,1240.0,3470.0,40000.0,5.32,2.45,2.42,3.34,0.92,32.9113,4.174369
Ethiopia,1430.0,13100.0,32800.0,0.3,0.09,0.55,0.38,0.12,1.665362,2.678881
Fiji,175.0,242.0,507.0,0.06,0.35,0.23,0.1,0.04,1.774353,0.512432
Finland,6290.0,12500.0,44200.0,8.44,11.71,6.02,13.92,3.65,13.65185,0.891628
France and Monaco,59900.0,89800.0,467000.0,76.16,105.68,55.73,176.9,52.62,12.13764,0.716813
French Polynesia,12.4,59.7,35.6,0.01,0.07,0.05,0.01,0.0,0.975142,0.104116
Gabon,71.7,676.0,1010.0,0.08,0.0,0.0,0.4,0.11,2.980376,0.273322
Gambia,38.0,131.0,493.0,0.0,0.03,0.01,0.03,0.0,1.481363,0.922055
Georgia,2550.0,3400.0,26000.0,5.89,3.49,4.76,7.94,3.81,6.786458,1.753812
Germany,74700.0,167000.0,1080000.0,322.56,268.35,94.13,301.31,95.67,16.84638,0.916767
Ghana,914.0,2370.0,3600.0,0.04,0.38,1.04,0.46,0.45,0.800265,0.362343
Greece,4980.0,12600.0,30100.0,6.07,4.53,4.5,9.45,5.55,5.508401,0.391938
Greenland,2.33,25.6,120.0,0.0,0.0,0.0,0.0,0.0,3.211167,0.326717
Grenada,7.39,30.8,36.3,0.01,0.01,0.0,0.0,0.0,0.78846,0.29202
Guatemala,1260.0,3830.0,2490.0,0.39,0.22,0.68,0.98,0.22,1.348964,0.307322
Guinea,582.0,875.0,4780.0,0.0,0.18,0.07,0.18,0.07,1.478451,1.554326
Guinea-Bissau,34.6,150.0,521.0,0.0,0.02,0.01,0.01,0.0,0.991632,0.724083
Guyana,1780.0,1540.0,1500.0,0.19,0.2,0.02,0.0,0.0,6.850585,1.89384
Haiti,989.0,536.0,3710.0,0.06,0.02,0.14,0.15,0.16,1.111088,0.484819
Honduras,1540.0,1220.0,2960.0,0.13,0.18,0.45,0.36,0.1,2.106009,0.793848
Hong Kong,113.0,1050.0,9570.0,4.42,0.98,1.29,2.54,0.31,2.771964,0.324736
Hungary,9980.0,12800.0,66000.0,20.51,16.0,6.87,16.04,6.91,8.560768,1.287183
Iceland,372.0,432.0,1940.0,0.03,0.8,0.29,0.2,0.62,13.42036,0.973046
India,73900.0,478000.0,233000.0,37.85,38.63,49.23,74.99,33.03,1.417461,0.998938
Indonesia,39200.0,31100.0,135000.0,3.65,6.56,8.1,6.79,5.5,1.788428,1.090351
Iran,9650.0,190000.0,79600.0,4.93,11.97,7.53,14.48,44.31,9.783965,0.489827
Iraq,3110.0,60900.0,23200.0,3.63,2.17,2.46,2.06,12.88,8.793095,1.223235
Ireland,5340.0,12100.0,21100.0,6.04,6.4,2.62,4.51,1.52,13.05076,1.115015
"Israel and Palestine, State of",1190.0,2330.0,14900.0,5.99,1.69,3.16,2.94,1.14,6.472986,0.50789
Italy,28300.0,49600.0,318000.0,51.62,66.96,46.22,109.96,42.89,7.393892,0.550535
Jamaica,386.0,1010.0,5920.0,1.45,0.3,1.61,2.17,0.39,3.896996,0.516579
Japan,26000.0,117000.0,858000.0,265.64,94.12,96.48,297.23,104.33,9.541905,0.790792
Jordan,257.0,632.0,1560.0,0.22,0.36,0.52,0.25,0.21,1.424632,0.226307
Kazakhstan,15700.0,28300.0,161000.0,38.23,14.82,7.12,87.2,13.77,15.64818,1.948253
Kenya,3750.0,5280.0,14500.0,0.26,0.62,1.54,0.81,0.54,2.093801,1.037125
Kiribati,2.28,6.18,5.39,0.0,0.01,0.01,0.0,0.0,0.270832,0.089816
North Korea,2830.0,20100.0,83100.0,0.47,0.09,1.78,7.25,5.06,7.358427,0.0
South Korea,4150.0,31600.0,62400.0,7.89,20.93,6.49,17.64,9.5,3.049449,1.449717
Kuwait,257.0,108000.0,38300.0,3.31,3.37,1.94,5.42,24.3,196.2784,1.060442
Kyrgyzstan,1680.0,5160.0,15300.0,1.09,3.26,1.71,8.56,0.64,7.443435,3.06627
Laos,713.0,1410.0,5610.0,0.02,0.14,0.09,0.03,0.01,2.875987,2.713488
Latvia,2150.0,3780.0,14000.0,5.13,2.47,1.79,3.2,1.08,8.372411,1.461609
Lebanon,430.0,841.0,5380.0,0.52,1.03,1.25,1.78,0.8,2.895482,0.197692
Lesotho,106.0,512.0,1270.0,0.0,0.03,0.01,0.03,0.0,1.824766,2.943904
Liberia,134.0,315.0,627.0,0.01,0.43,0.16,0.42,0.06,0.759664,0.0
Libya,526.0,37900.0,147000.0,0.55,0.37,0.66,2.15,34.15,86.7992,1.155347
Lithuania,4620.0,5520.0,20200.0,3.86,4.97,2.12,7.59,1.68,9.664514,1.092222
Luxembourg,219.0,504.0,18500.0,3.87,1.33,0.49,11.96,0.77,56.54123,1.808531
Macao,1.72,64.5,82.3,0.03,0.16,0.11,0.04,0.01,0.6033,0.0
Macedonia,585.0,2070.0,9110.0,1.58,0.43,0.55,1.06,5.48,6.835865,0.652912
Madagascar,443.0,4950.0,14300.0,0.0,0.26,0.1,0.26,0.06,2.988709,1.178309
Malawi,479.0,678.0,1860.0,0.0,0.09,0.03,0.1,0.05,0.655625,0.745785
Malaysia,5620.0,12000.0,14300.0,1.95,0.41,4.08,6.33,1.56,2.952307,0.766889
Maldives,2.35,12.5,10.3,0.0,0.0,0.0,0.0,0.0,0.217197,0.09885
Mali,285.0,3030.0,8320.0,0.0,0.09,0.03,0.09,0.05,1.954428,2.527094
Malta,34.2,68.8,713.0,0.35,0.1,0.2,0.0,0.06,2.5483,1.47083
Mauritania,144.0,1370.0,3750.0,0.0,0.14,0.05,0.14,0.03,4.577693,0.02386
Mauritius,109.0,259.0,146.0,0.05,0.05,0.13,0.03,0.04,0.622999,0.188315
Mexico,20600.0,108000.0,121000.0,12.99,12.16,30.22,38.41,27.03,4.804149,0.566253
Moldova,1090.0,2980.0,16500.0,0.0,0.0,0.0,0.0,0.76,5.714902,1.82627
Mongolia,2650.0,1160.0,6950.0,0.09,0.58,0.39,3.93,0.09,8.413519,3.00966
Morocco,4020.0,10100.0,7480.0,0.83,1.11,1.74,2.27,0.88,1.347857,0.504006
Mozambique,1690.0,3180.0,5250.0,0.48,0.56,0.31,1.58,0.25,1.104316,2.871722
Myanmar,4790.0,5400.0,55600.0,0.26,0.92,1.55,1.78,0.54,2.492835,2.956126
Namibia,545.0,1710.0,3780.0,0.01,0.49,0.18,0.48,0.04,7.739213,0.250041
Nepal,272.0,1940.0,20500.0,0.03,0.07,0.06,0.03,0.08,1.893009,1.973003
Netherlands,15200.0,29200.0,137000.0,29.43,40.0,16.39,41.1,8.18,13.9712,0.692275
New Caledonia,78.2,220.0,220.0,0.08,0.51,0.34,0.28,0.01,4.920077,0.357861
New Zealand,9060.0,15400.0,31000.0,0.5,2.76,4.88,4.73,1.16,19.67162,0.965386
Nicaragua,2450.0,1620.0,4610.0,0.37,0.19,0.69,0.24,0.12,3.619611,0.528823
Niger,310.0,2840.0,7880.0,0.0,0.12,0.05,0.12,0.03,2.445475,2.108345
Nigeria,9660.0,29100.0,128000.0,0.59,0.9,2.98,1.23,18.38,2.976854,0.22076
Norway,7230.0,6530.0,37200.0,0.32,7.46,6.74,9.31,12.97,13.14536,0.567675
Oman,134.0,7330.0,29800.0,0.01,0.13,0.09,0.02,2.16,51.45507,3.586717
Pakistan,11300.0,19300.0,71000.0,2.58,4.41,3.18,5.37,5.62,1.748718,0.905981
Palau,0.09,0.84,0.79,0.43,0.67,0.71,0.17,0.01,0.149502,0.0
Panama,741.0,2740.0,2580.0,0.94,0.11,0.79,0.65,0.11,3.992047,0.632007
Papua New Guinea,230.0,444.0,1240.0,0.1,0.83,0.41,0.12,0.03,0.756161,0.426929
Paraguay,681.0,2010.0,7410.0,0.05,0.04,0.39,0.09,0.11,4.082156,1.194577
Peru,4630.0,21700.0,18300.0,1.41,3.8,5.26,4.92,2.92,3.349668,0.565571
Philippines,5890.0,25700.0,52000.0,4.77,3.02,8.93,6.25,2.66,2.334934,0.734458
Poland,33700.0,117000.0,299000.0,133.39,61.11,28.98,57.31,29.62,13.77693,1.81937
Portugal,4040.0,8560.0,16700.0,0.81,2.81,3.54,5.41,3.39,3.371629,0.332919
Puerto Rico,271.0,1340.0,1630.0,0.42,0.52,0.01,0.01,0.81,1.19404,0.0
Qatar,81.5,14700.0,51600.0,1.17,0.01,0.23,0.82,6.22,606.3025,3.586208
Romania,16400.0,28000.0,130000.0,41.76,19.12,8.31,45.7,15.28,8.498324,2.026966
Russia,99600.0,331000.0,1360000.0,508.34,254.48,111.31,216.34,223.7,13.79882,1.236293
Rwanda,261.0,561.0,1570.0,0.0,0.03,0.01,0.03,0.01,0.638137,0.791612
Saint Kitts and Nevis,8.15,25.2,56.9,0.01,0.01,0.0,0.0,0.0,2.011251,0.477147
Saint Lucia,18.6,37.2,78.3,0.02,0.02,0.0,0.0,0.0,1.287175,0.483369
Saint Vincent and the Grenadines,18.2,29.2,40.8,0.0,0.01,0.0,0.0,0.0,0.974279,0.303591
Samoa,17.9,28.9,76.8,0.0,0.02,0.02,0.0,0.0,0.862689,0.0
Sao Tome and Principe,3.78,5.45,17.5,0.0,0.01,0.0,0.01,0.0,0.360306,0.157256
Saudi Arabia,997.0,150000.0,47000.0,1.68,0.57,3.32,7.1,34.34,33.8613,0.669626
Senegal,1440.0,1370.0,4710.0,0.33,0.07,0.43,0.38,0.15,1.76607,0.956121
Serbia and Montenegro,4000.0,10600.0,24800.0,10.89,2.19,3.86,5.92,1.94,4.56071,0.381617
Seychelles,9.27,22.0,21.6,0.0,0.05,0.02,0.04,0.0,1.009404,0.280094
Sierra Leone,344.0,352.0,2400.0,0.0,0.17,0.06,0.16,0.02,1.151433,0.836716
Singapore,365.0,856.0,6630.0,2.23,0.33,1.53,1.97,0.57,3.789709,0.496796
Slovakia,3260.0,5210.0,47200.0,6.17,3.96,4.27,16.06,7.99,12.26498,1.121178
Slovenia,950.0,2750.0,10200.0,1.02,1.1,1.91,2.01,3.86,8.300642,0.396664
Solomon Islands,47.3,39.4,189.0,0.0,0.02,0.02,0.0,0.0,1.721691,0.0
Somalia,337.0,4090.0,13100.0,0.0,0.26,0.1,0.25,0.02,5.082714,515.3115
South Africa,14000.0,36200.0,183000.0,65.25,17.16,28.72,45.98,28.06,10.22074,1.090758
Spain and Andorra,15900.0,27500.0,144000.0,22.66,15.2,23.32,61.47,20.47,5.510296,0.397318
Sri Lanka,1190.0,3130.0,13400.0,0.06,0.85,1.35,0.49,0.34,1.418058,0.394847
Sudan and South Sudan,3440.0,8430.0,24400.0,0.24,0.31,2.06,0.6,0.19,2.60455,1.690943
Suriname,128.0,683.0,1630.0,0.28,0.32,0.03,0.0,0.12,6.568687,0.722167
Swaziland,451.0,452.0,1060.0,0.01,0.06,0.02,0.09,0.0,4.397912,0.971101
Sweden,6880.0,12600.0,96700.0,12.92,36.7,13.92,25.47,7.46,14.42177,0.739876
Switzerland and Liechtenstein,2340.0,6060.0,41700.0,0.96,17.88,8.29,10.0,4.31,8.120414,0.23424
Syria,1790.0,4360.0,6320.0,0.98,1.11,1.44,1.91,0.97,1.964279,0.620319
Taiwan,1850.0,13400.0,36200.0,9.63,3.99,2.44,13.64,6.41,3.505871,0.665561
Tajikistan,876.0,3160.0,7550.0,0.34,6.27,0.33,0.0,0.63,3.95432,1.271348
Tanzania,1570.0,5480.0,14400.0,0.21,0.19,0.71,0.29,0.17,1.578723,1.224214
Thailand,8720.0,82400.0,18100.0,2.8,3.15,5.73,4.58,1.81,2.959968,1.436697
Timor-Leste,50.8,158.0,501.0,0.01,0.05,0.03,0.01,0.0,1.172693,0.0
Togo,264.0,353.0,1220.0,0.08,0.06,0.21,0.0,0.01,0.86671,0.636349
Tonga,7.67,40.2,6.03,0.0,0.01,0.01,0.0,0.0,0.638478,0.0
Trinidad and Tobago,136.0,3320.0,6370.0,0.84,0.14,0.73,3.66,2.71,10.38187,0.839367
Tunisia,1610.0,3140.0,4240.0,0.85,0.83,0.89,1.14,0.52,1.776397,0.708657
Turkey,17500.0,39800.0,46200.0,8.28,10.85,10.28,8.79,7.96,2.965217,0.428062
Turkmenistan,1650.0,10700.0,19300.0,2.22,10.77,1.09,2.48,0.8,14.38122,2.182898
Turks and Caicos Islands,0.07,1.12,1.11,0.0,0.0,0.0,0.0,0.0,0.408557,2.073686
Uganda,263.0,2910.0,7630.0,0.0,0.15,0.06,0.15,0.14,1.142952,1.351951
Ukraine,37700.0,73700.0,478000.0,129.57,75.22,43.05,158.75,99.27,12.50993,2.287959
United Arab Emirates,164.0,70100.0,19500.0,0.15,0.0,0.41,1.91,16.97,381.1074,1.276556
United Kingdom,47500.0,147000.0,682000.0,222.17,131.78,71.35,197.61,62.37,15.76062,1.015277
United States,288000.0,684000.0,4690000.0,1079.97,883.54,1039.77,1397.92,299.24,27.03159,1.150235
Uruguay,5490.0,5340.0,17400.0,0.89,0.95,1.72,1.53,0.33,10.04118,1.392182
Uzbekistan,5250.0,17400.0,49000.0,19.73,19.71,2.47,1.95,5.15,5.917277,2.435129
Vanuatu,25.0,51.7,154.0,0.01,0.05,0.03,0.01,0.0,2.695803,0.0
Venezuela,4620.0,66100.0,61300.0,6.41,2.88,12.0,24.62,44.2,11.39826,0.760915
Viet Nam,5930.0,17300.0,63300.0,1.87,7.81,2.81,0.02,0.9,1.99285,2.13177
Virgin Islands,2.72,6.66,12.8,0.0,0.0,0.0,0.0,0.0,2.263098,0.178855
Yemen,1340.0,2760.0,1500.0,0.19,0.17,0.66,0.18,0.3,0.904847,0.625433
Zambia,3670.0,5380.0,3730.0,0.36,0.27,0.63,2.11,0.3,3.054308,0.724432
Zimbabwe,3270.0,8250.0,9650.0,1.36,1.12,2.08,2.69,2.4,4.090007,3.134815
