Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Tanzania,1790.0,6940.0,18200.0,0.22,0.26,0.68,0.32,0.32,1.397624,1.012007
Thailand,10600.0,96000.0,36500.0,10.3,5.31,10.1,6.85,4.01,2.961758,0.728324
Timor-Leste,63.3,66.8,334.0,0.04,0.04,0.06,0.01,0.0,0.784797,0.0
Togo,300.0,506.0,1380.0,0.02,0.03,0.31,0.0,0.14,0.776007,0.478063
Tonga,22.0,79.8,7.82,0.01,0.01,0.02,0.0,0.0,1.172931,0.720716
Trinidad and Tobago,148.0,5840.0,9210.0,1.53,0.18,1.5,3.99,5.54,13.77944,0.790928
Tunisia,1900.0,4200.0,9720.0,2.6,1.43,1.89,2.22,1.52,2.416257,0.451492
Turkey,25500.0,50500.0,83000.0,14.36,16.46,16.87,23.44,11.29,3.53274,0.418687
Turkmenistan,2230.0,19800.0,32600.0,3.26,18.32,1.8,5.47,1.08,18.5361,2.310525
Turks and Caicos Islands,0.11,2.08,3.05,0.0,0.0,0.0,0.0,0.0,0.665996,1.562463
Uganda,498.0,3350.0,9160.0,0.06,0.08,0.1,0.09,0.06,1.00598,1.29826
Ukraine,50700.0,107000.0,722000.0,190.49,92.08,51.75,258.27,150.74,17.54737,2.094076
United Arab Emirates,478.0,62400.0,38100.0,5.39,0.0,8.19,9.75,14.72,90.09335,0.451069
United Kingdom,60100.0,141000.0,588000.0,223.94,119.01,86.46,125.0,41.65,14.01791,0.687603
United States,315000.0,689000.0,4820000.0,1583.37,657.14,1235.88,1057.21,274.37,25.11062,0.857488
Uruguay,5180.0,6650.0,22700.0,0.77,1.15,1.65,1.22,0.37,11.74745,1.21957
Uzbekistan,7570.0,25300.0,83100.0,27.59,40.52,4.23,4.34,6.47,7.087469,2.416969
Vanuatu,90.5,66.9,196.0,0.04,0.04,0.06,0.01,0.0,2.976758,1.110274
Venezuela,6950.0,39800.0,97000.0,20.22,4.84,28.06,31.42,10.02,9.11842,0.494873
Viet Nam,6740.0,16600.0,68600.0,3.91,4.56,1.63,5.19,1.24,1.653375,1.562942
Virgin Islands,3.77,9.19,31.3,0.01,0.01,0.0,0.0,0.0,3.913435,0.276308
Yemen,1750.0,3330.0,3940.0,0.46,0.42,2.35,0.27,0.44,1.069245,0.308876
Zambia,3370.0,5880.0,5220.0,0.15,0.34,0.84,1.63,0.41,2.359206,0.852058
Zimbabwe,3370.0,8480.0,9200.0,0.53,1.21,1.99,4.22,1.25,2.833085,1.705578
