Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Belize,117.0,184.0,787.0,0.19,0.08,0.12,0.02,0.0,4.04295,0.524196
Benin,1350.0,2430.0,3790.0,0.06,0.71,1.37,0.14,0.16,1.007263,0.58026
Bermuda,13.7,25.3,468.0,0.12,0.05,0.08,0.02,0.0,7.817694,0.146771
Bhutan,157.0,552.0,687.0,0.07,0.01,0.03,0.13,0.16,2.239474,0.533325
Bolivia,4850.0,9000.0,17600.0,1.39,1.65,3.11,1.68,1.06,3.571385,0.798521
Bosnia and Herzegovina,834.0,2900.0,15200.0,10.28,1.73,2.06,0.48,0.68,5.02015,0.702303
Botswana,1350.0,4200.0,3330.0,1.38,0.31,1.34,0.9,0.22,4.922038,0.443595
Brazil,147000.0,361000.0,439000.0,29.13,34.52,127.37,101.48,69.04,5.189564,0.44961
Brunei,123.0,5740.0,5280.0,2.63,0.06,0.92,1.63,0.45,31.53587,0.410607
Bulgaria,3080.0,9750.0,52600.0,27.46,2.59,6.42,10.24,6.21,8.383763,0.770883
Burkina Faso,1320.0,4920.0,11400.0,0.19,0.18,0.45,0.1,0.08,1.393265,1.211395
Burundi,772.0,694.0,2440.0,0.07,0.06,0.16,0.04,0.02,0.561484,0.768587
Cambodia,2420.0,2590.0,20000.0,0.61,0.33,1.35,0.09,0.04,1.944358,1.195914
Cameroon,4270.0,8900.0,22600.0,0.12,0.57,2.1,0.2,2.78,2.167373,0.826126
Canada,33400.0,120000.0,574000.0,137.72,96.66,153.08,146.75,41.49,23.01628,0.591763
Cape Verde,61.3,69.4,159.0,0.02,0.02,0.05,0.01,0.0,0.628875,0.154885
Cayman Islands,8.16,31.3,248.0,0.08,0.03,0.05,0.01,0.0,6.252142,0.172304
Central African Republic,401.0,2150.0,4860.0,0.06,0.05,0.13,0.03,0.02,1.860905,2.326848
Chad,962.0,3730.0,10600.0,0.03,0.03,0.08,0.02,0.19,1.637822,1.328022
Chile,7240.0,20500.0,53900.0,13.63,4.27,16.33,14.37,4.81,5.1697,0.329312
China,417000.0,1220000.0,4910000.0,1996.1,419.47,331.28,1306.03,760.61,5.015678,1.084547
Colombia,18200.0,58400.0,65600.0,7.18,6.39,17.76,20.52,6.41,3.37381,0.391118
Comoros,46.9,69.8,214.0,0.01,0.01,0.03,0.01,0.0,0.566802,0.398887
Democratic Republic of the Congo,2790.0,3360.0,19800.0,0.01,0.01,0.82,0.1,1.48,0.50584,0.978899
Congo,361.0,3550.0,7690.0,0.03,0.08,0.6,0.04,2.84,3.312124,0.733488
Costa Rica,1290.0,3150.0,6060.0,0.15,0.55,3.59,1.04,0.72,2.544604,0.252445
Cote d'Ivoire,1860.0,5710.0,8360.0,1.96,1.4,1.04,0.74,0.63,0.901071,0.333504
Croatia,2500.0,3890.0,23300.0,6.22,3.92,5.09,4.96,2.94,6.756113,0.373152
Cuba,5940.0,13800.0,25800.0,13.01,3.51,1.89,6.09,1.32,4.049603,0.334042
Cyprus,336.0,1570.0,7800.0,3.41,0.26,1.88,1.47,0.78,9.770545,0.424985
Czechia,6520.0,13600.0,128000.0,65.78,16.12,15.12,24.25,8.65,14.50294,0.633685
Denmark,6460.0,9250.0,60600.0,30.45,6.76,12.68,7.55,3.13,14.16076,0.337085
Djibouti,238.0,720.0,877.0,0.29,0.28,0.69,0.16,0.01,2.418345,1.110241
Dominica,13.2,48.9,129.0,0.03,0.01,0.02,0.0,0.0,2.722551,0.315946
Dominican Republic,2130.0,7960.0,19600.0,8.94,1.07,5.12,3.05,1.23,3.312273,0.401014
Ecuador,4300.0,23200.0,20800.0,3.07,2.8,9.05,4.68,3.96,3.635159,0.465462
Egypt,19000.0,48600.0,142000.0,38.11,11.63,30.64,37.07,28.5,2.838029,0.371108
El Salvador,1300.0,3400.0,6590.0,1.5,0.52,2.68,1.21,0.67,1.891128,0.283943
Equatorial Guinea,33.9,2950.0,5780.0,0.06,0.02,0.05,0.01,2.83,12.61245,0.636477
Eritrea,696.0,1200.0,3380.0,0.26,0.09,0.27,0.04,0.03,1.410635,0.849249
Estonia,764.0,2600.0,17200.0,12.71,0.78,2.0,1.11,2.26,15.01627,0.79421
Ethiopia,5100.0,21000.0,56900.0,0.01,1.45,2.17,0.95,0.56,1.143938,1.875776
Fiji,370.0,770.0,867.0,0.79,0.12,0.52,0.29,0.06,2.458073,0.329142
Finland,6990.0,12800.0,76400.0,38.71,6.63,12.27,13.65,3.12,18.41015,0.506072
France and Monaco,43300.0,70700.0,412000.0,49.73,103.49,132.88,82.15,36.54,8.682456,0.238919
French Polynesia,40.0,123.0,582.0,0.29,0.04,0.2,0.09,0.01,2.998092,0.180107
Gabon,210.0,7350.0,13500.0,0.48,0.18,0.35,0.38,5.96,15.81744,0.923463
Gambia,175.0,246.0,772.0,0.05,0.04,0.11,0.02,0.01,0.880938,0.567339
Georgia,1860.0,3560.0,3720.0,0.65,0.59,1.24,0.55,0.72,1.997578,0.515619
Germany,42700.0,87800.0,863000.0,360.94,173.84,164.04,121.86,52.92,12.16482,0.323645
Ghana,2000.0,7210.0,8250.0,1.65,0.68,3.15,0.94,0.95,0.854275,0.356944
Greece,5710.0,23100.0,103000.0,46.18,14.2,20.98,12.48,9.07,11.71841,0.421127
Greenland,3.38,28.6,201.0,0.0,0.0,0.0,0.0,0.0,4.103932,0.206806
Grenada,17.6,40.3,398.0,0.05,0.02,0.03,0.01,0.0,4.455081,0.419017
Guatemala,2730.0,7300.0,10500.0,3.12,0.64,4.89,0.99,0.87,1.645795,0.266349
Guinea,1550.0,1950.0,7100.0,0.2,0.19,0.48,0.11,0.2,1.138844,0.96414
Guinea-Bissau,216.0,354.0,994.0,0.06,0.05,0.13,0.03,0.01,1.183602,0.908839
Guyana,1270.0,1660.0,2550.0,0.36,0.15,0.23,0.05,0.01,7.282635,1.576009
Haiti,1400.0,1900.0,5670.0,0.17,0.24,0.79,0.43,0.25,0.998788,0.608915
Honduras,2420.0,6890.0,5730.0,1.61,0.9,2.3,1.44,0.64,2.137669,0.621554
Hong Kong,503.0,2050.0,44800.0,28.75,2.45,7.74,3.87,0.66,6.98348,0.198251
Hungary,9030.0,9730.0,61500.0,22.28,16.9,10.4,7.18,4.64,7.915443,0.392664
Iceland,372.0,506.0,3080.0,0.01,0.78,0.64,0.77,0.88,13.73731,0.390298
India,187000.0,688000.0,1160000.0,501.59,128.2,99.53,224.66,113.47,1.8364,0.652783
Indonesia,66500.0,356000.0,218000.0,83.26,43.22,69.27,113.02,43.27,2.907439,0.459544
Iran,27100.0,138000.0,406000.0,82.08,109.62,91.43,74.22,46.71,8.29185,0.60596
Iraq,4320.0,41200.0,89000.0,28.87,8.75,21.57,10.41,14.09,5.24747,0.735716
Ireland,7440.0,18500.0,45000.0,15.06,10.1,11.17,5.64,2.84,17.51588,0.401964
"Israel and Palestine, State of",2320.0,5220.0,64400.0,38.55,4.63,14.29,3.53,3.37,11.32765,0.431816
Italy,26500.0,50000.0,486000.0,147.92,82.47,121.81,93.01,40.72,9.677947,0.268126
Jamaica,606.0,2100.0,10500.0,5.93,0.35,2.06,1.94,0.26,4.884946,0.585108
Japan,25000.0,53600.0,1290000.0,504.37,148.71,243.43,279.64,95.81,10.68111,0.327481
Jordan,790.0,2480.0,16600.0,5.49,2.87,3.83,2.63,1.58,3.674253,0.464031
Kazakhstan,12100.0,42100.0,149000.0,78.87,6.66,8.65,40.62,24.02,13.36561,0.966404
Kenya,6970.0,9430.0,29500.0,0.74,0.79,2.47,1.86,1.1,1.344523,0.637304
Kiribati,4.52,23.4,28.1,0.01,0.0,0.01,0.0,0.0,0.63008,0.355913
North Korea,2990.0,22800.0,74800.0,11.59,13.51,1.53,43.89,4.31,4.274571,836.9869
South Korea,12300.0,35500.0,494000.0,174.95,70.6,88.3,103.9,57.77,11.23144,0.48039
Kuwait,660.0,23500.0,63400.0,28.98,0.37,7.08,16.96,10.09,40.37007,0.501682
Kyrgyzstan,1180.0,4510.0,5750.0,1.67,0.97,0.94,1.68,0.49,2.282439,0.998869
Laos,1600.0,1350.0,7740.0,0.21,0.02,0.1,0.43,0.14,1.91528,0.717643
Latvia,1180.0,2180.0,8120.0,2.44,1.2,2.74,1.09,0.63,4.979716,0.35684
Lebanon,814.0,1770.0,16400.0,8.57,1.01,4.0,1.47,1.34,5.128096,0.428781
Lesotho,243.0,545.0,1420.0,0.03,0.03,0.08,0.02,0.01,1.15162,0.665651
Liberia,248.0,521.0,1250.0,0.08,0.08,0.19,0.04,0.03,0.648762,1.118728
Libya,1160.0,55000.0,28200.0,18.71,2.59,11.89,8.33,13.78,15.03033,0.653452
Lithuania,3830.0,4450.0,12700.0,3.78,1.09,3.49,2.58,1.67,6.146558,0.396649
Luxembourg,260.0,542.0,10500.0,1.16,1.7,5.85,1.13,0.65,25.25484,0.29895
Macao,14.9,158.0,1640.0,0.64,0.09,0.43,0.2,0.01,3.93396,0.080153
Macedonia,491.0,1690.0,9440.0,6.1,0.62,0.99,1.12,0.61,5.661406,0.659155
Madagascar,1990.0,5050.0,16200.0,0.42,0.36,0.87,0.21,0.1,1.344029,1.004269
Malawi,1180.0,2150.0,3840.0,0.36,0.14,0.29,0.11,0.11,0.581487,0.712474
Malaysia,10300.0,38600.0,151000.0,45.45,4.01,38.12,45.2,25.09,8.114903,0.47169
Maldives,14.1,38.3,463.0,0.37,0.05,0.25,0.11,0.0,1.70609,0.209676
Mali,1110.0,4840.0,13400.0,0.07,0.1,0.23,0.06,0.07,1.60835,1.225854
Malta,61.2,134.0,2640.0,2.14,0.1,0.36,0.0,0.03,7.034321,0.283861
Mauritania,1490.0,2050.0,6090.0,0.55,0.52,1.27,0.29,0.1,3.258109,1.187167
Mauritius,155.0,368.0,1720.0,1.38,0.17,0.81,0.39,0.02,1.856421,0.153386
Mexico,86800.0,122000.0,393000.0,132.76,31.5,116.38,105.93,34.68,5.696264,0.390344
Moldova,668.0,2110.0,7790.0,4.2,1.63,1.13,0.56,0.27,2.532396,1.022702
Mongolia,3110.0,9390.0,7310.0,6.49,1.08,1.0,0.69,0.12,8.022768,1.53848
Morocco,5720.0,12400.0,39500.0,14.28,5.04,9.37,4.38,4.87,1.931272,0.375757
Mozambique,2080.0,2560.0,7970.0,0.03,0.2,1.13,0.31,0.89,0.6397,0.951511
Myanmar,11100.0,12000.0,70800.0,2.65,0.71,3.88,3.02,0.61,1.970419,1.367924
Namibia,2100.0,1850.0,4030.0,0.02,0.74,1.25,0.23,0.01,4.012177,0.622617
Nepal,3200.0,4110.0,26500.0,0.0,1.34,0.78,0.77,0.27,1.35496,0.848048
Netherlands,13600.0,25800.0,182000.0,62.31,38.7,33.66,35.14,14.13,13.65074,0.322768
New Caledonia,108.0,252.0,1780.0,0.67,0.08,0.36,0.98,0.06,9.501791,0.615648
New Zealand,12200.0,37700.0,35600.0,8.9,3.38,13.16,7.54,4.4,21.27867,0.691868
Nicaragua,3040.0,4290.0,6560.0,1.52,0.22,1.52,0.69,0.32,2.650851,0.747685
Niger,1370.0,5120.0,13700.0,0.24,0.04,0.39,0.07,0.06,1.593971,2.032618
Nigeria,23400.0,99800.0,189000.0,6.43,4.23,29.09,14.31,52.06,2.36408,0.749187
Norway,4290.0,22400.0,45500.0,0.85,4.21,12.64,17.37,10.42,15.81042,0.262041
Oman,703.0,32500.0,22400.0,9.2,1.74,3.0,11.24,6.84,23.29437,0.554526
Pakistan,36600.0,118000.0,139000.0,30.17,12.27,27.13,31.08,14.17,1.982664,0.54946
Palau,0.56,1.87,17.9,0.81,0.12,0.54,0.25,0.0,1.03135,0.074708
Panama,1110.0,3660.0,5540.0,2.01,0.51,2.48,0.21,0.34,3.214629,0.308965
Papua New Guinea,633.0,1790.0,4000.0,1.56,0.21,0.88,0.41,0.25,1.069387,0.631635
Paraguay,4220.0,6290.0,16700.0,0.0,0.18,3.37,0.16,0.51,4.846666,0.815353
Peru,6440.0,19900.0,27600.0,3.51,3.76,9.37,8.23,2.58,2.001632,0.289434
Philippines,11200.0,77600.0,60600.0,24.12,6.41,25.77,12.73,7.91,1.799161,0.405097
Poland,27400.0,67500.0,306000.0,168.76,51.31,28.3,44.74,21.34,10.42953,0.673189
Portugal,3960.0,12700.0,63300.0,20.55,5.64,19.44,11.28,6.19,7.626596,0.29203
Puerto Rico,215.0,1010.0,2630.0,1.36,0.33,0.03,0.0,0.67,1.018149,0.027529
Qatar,277.0,38500.0,25600.0,9.41,0.14,3.36,14.94,10.4,93.58826,0.85837
Romania,9540.0,21200.0,108000.0,46.1,9.74,12.42,28.7,11.53,6.405618,0.514601
Russia,61100.0,368000.0,1630000.0,893.06,177.71,207.53,215.35,242.32,14.27142,0.84639
Rwanda,963.0,945.0,2870.0,0.12,0.12,0.29,0.07,0.07,0.550012,0.595281
Saint Kitts and Nevis,17.5,25.4,145.0,0.03,0.01,0.02,0.0,0.0,3.982493,0.207477
Saint Lucia,29.9,54.5,381.0,0.09,0.04,0.06,0.01,0.0,2.891624,0.291679
Saint Vincent and the Grenadines,22.0,40.1,248.0,0.05,0.02,0.03,0.01,0.0,2.865623,0.326618
Samoa,38.7,119.0,154.0,0.05,0.01,0.03,0.02,0.0,1.752271,0.353843
Sao Tome and Principe,9.82,37.9,48.4,0.01,0.01,0.03,0.01,0.0,0.648283,0.299244
Saudi Arabia,7270.0,72400.0,300000.0,113.64,3.63,68.68,80.37,38.33,16.82824,0.463317
Senegal,2370.0,4590.0,7270.0,1.36,0.41,1.41,0.63,0.78,1.333885,0.667936
Serbia and Montenegro,3260.0,10300.0,61900.0,39.98,4.96,5.68,8.3,2.99,7.613482,0.885923
Seychelles,16.7,54.0,288.0,0.14,0.13,0.32,0.07,0.0,4.179132,0.257376
Sierra Leone,465.0,866.0,2170.0,0.16,0.15,0.37,0.08,0.1,0.673786,0.654786
Singapore,1810.0,2090.0,49100.0,20.94,0.6,5.31,11.33,4.07,12.4625,0.236394
Slovakia,3020.0,6450.0,42600.0,12.02,5.87,5.63,13.89,4.6,9.637652,0.556891
Slovenia,1060.0,3850.0,18000.0,6.16,2.79,3.86,2.16,2.73,11.52027,0.465804
Solomon Islands,112.0,146.0,273.0,0.07,0.01,0.05,0.02,0.01,1.188317,0.781197
Somalia,940.0,5710.0,19300.0,0.11,0.11,0.26,0.06,0.03,2.635992,6.736387
South Africa,20800.0,73200.0,337000.0,200.35,21.5,38.98,87.43,43.37,9.043216,0.899994
Spain and Andorra,24800.0,42800.0,337000.0,99.26,33.68,101.12,68.54,34.64,9.497121,0.297152
Sri Lanka,2070.0,12800.0,11400.0,3.81,1.14,5.66,1.34,0.79,1.36831,0.232743
Sudan and South Sudan,8270.0,25400.0,66000.0,2.04,1.03,3.79,0.78,0.55,2.698946,1.051354
Suriname,181.0,632.0,1920.0,0.35,0.32,0.46,0.08,0.03,5.600192,0.511408
Swaziland,435.0,483.0,1390.0,0.87,0.16,0.19,0.19,0.01,2.124703,0.300767
Sweden,5770.0,13300.0,60200.0,11.18,7.2,21.64,13.97,6.45,8.863492,0.22864
Switzerland and Liechtenstein,2250.0,5430.0,46700.0,2.85,17.53,16.39,6.41,2.82,7.452409,0.151722
Syria,5390.0,17400.0,46000.0,18.47,6.11,7.86,7.6,5.78,3.952317,1.515497
Taiwan,4830.0,10100.0,255000.0,135.17,11.5,35.36,55.92,14.86,12.08359,0.371877
Tajikistan,1110.0,3620.0,2900.0,0.51,1.49,0.1,0.0,0.79,1.160664,0.767576
Tanzania,3950.0,10800.0,30100.0,0.12,0.48,2.31,0.39,0.63,1.207037,0.750827
Thailand,18200.0,94700.0,200000.0,63.3,14.98,51.2,47.62,22.74,4.844319,0.459508
Timor-Leste,178.0,177.0,983.0,0.05,0.01,0.03,0.02,0.1,1.393212,1.053493
Togo,677.0,1450.0,3090.0,0.04,0.2,0.7,0.15,0.36,0.967222,0.803509
Tonga,23.5,67.0,105.0,0.05,0.01,0.03,0.02,0.0,1.955116,0.395944
Trinidad and Tobago,211.0,10700.0,27700.0,4.87,0.45,1.68,8.3,11.05,30.05825,1.305061
Tunisia,2200.0,7660.0,21600.0,5.55,3.82,4.38,4.59,3.19,3.16034,0.387067
Turkey,30100.0,75200.0,229000.0,65.4,35.99,35.13,66.6,25.47,5.063961,0.385505
Turkmenistan,3620.0,35700.0,49000.0,9.79,18.9,8.19,7.35,4.61,18.97933,3.394393
Turks and Caicos Islands,0.54,10.6,28.9,0.01,0.0,0.0,0.0,0.0,1.710889,3.138006
Uganda,3210.0,5800.0,15200.0,0.25,0.24,0.58,0.13,0.31,0.908327,0.786307
Ukraine,19600.0,70500.0,381000.0,146.58,51.04,29.17,105.22,48.78,9.893307,1.584917
United Arab Emirates,1540.0,28000.0,111000.0,40.01,0.12,20.86,37.78,9.98,37.57224,0.380324
United Kingdom,27800.0,102000.0,559000.0,203.24,106.3,124.57,99.29,29.94,11.56776,0.326657
United States,296000.0,618000.0,5880000.0,2421.91,650.71,1766.74,770.35,268.85,23.43584,0.495532
Uruguay,4610.0,6520.0,22600.0,0.02,1.09,2.12,0.85,0.51,10.15185,0.881995
Uzbekistan,8770.0,44900.0,124000.0,37.5,45.82,10.76,20.84,8.67,6.862158,2.582686
Vanuatu,62.1,102.0,298.0,0.02,0.0,0.02,0.01,0.0,2.324028,0.92612
Venezuela,11000.0,65000.0,138000.0,24.54,4.87,36.28,56.69,14.43,8.252411,0.697478
Viet Nam,19800.0,76900.0,90500.0,15.79,9.23,15.65,19.64,16.3,2.262822,0.754021
Virgin Islands,4.43,11.9,60.8,0.01,0.01,0.01,0.0,0.0,3.501834,0.108477
Yemen,3780.0,11700.0,19300.0,3.66,4.72,5.03,3.43,2.45,1.788501,0.441394
Zambia,2180.0,6070.0,8420.0,0.06,0.2,0.86,0.83,0.29,1.459285,0.639797
Zimbabwe,4240.0,11500.0,11300.0,4.62,1.9,1.4,2.1,0.85,2.136006,1.118424
