Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Italy,25300.0,52500.0,377000.0,95.42,74.46,74.03,92.46,40.84,8.010067,0.320261
Jamaica,378.0,1260.0,5790.0,1.44,0.53,0.9,2.66,0.25,3.265323,0.50784
Japan,29200.0,87700.0,951000.0,279.89,125.25,152.65,268.34,123.87,8.868091,0.404768
Jordan,474.0,1020.0,7230.0,1.69,1.02,2.36,1.47,0.69,3.271426,0.378309
Kazakhstan,18900.0,78200.0,226000.0,66.25,24.66,11.33,108.78,12.07,20.95467,1.773349
Kenya,4540.0,7440.0,21000.0,0.14,0.71,1.83,1.08,0.79,1.809794,0.798533
Kiribati,3.34,12.8,27.2,0.01,0.01,0.01,0.0,0.0,0.701118,0.387989
North Korea,6250.0,27100.0,131000.0,15.85,20.18,5.03,80.11,9.98,9.009026,0.0
South Korea,6350.0,37700.0,160000.0,30.47,50.43,16.14,42.12,21.19,5.138317,0.795101
Kuwait,510.0,12500.0,35500.0,11.54,3.3,9.05,8.53,3.15,30.73398,0.497542
Kyrgyzstan,2280.0,6430.0,21100.0,1.88,4.94,3.35,10.02,0.87,7.763112,2.384297
Laos,900.0,1470.0,5940.0,0.04,0.04,0.05,0.01,0.01,2.380784,1.612549
Latvia,2920.0,4710.0,20800.0,7.67,3.43,2.58,5.13,1.62,11.16641,1.20411
Lebanon,469.0,1100.0,5980.0,2.37,0.7,1.91,0.21,0.79,2.848672,0.359359
Lesotho,155.0,507.0,1300.0,0.02,0.03,0.03,0.02,0.0,1.390933,1.266643
Liberia,214.0,869.0,893.0,0.23,0.36,0.37,0.23,0.06,0.939881,0.0
Libya,1050.0,27700.0,24200.0,8.1,0.47,5.79,6.01,7.47,14.64743,0.385175
Lithuania,5840.0,7030.0,33000.0,8.53,6.9,3.6,11.53,2.5,13.0803,0.953651
Luxembourg,213.0,571.0,9920.0,0.96,1.38,1.41,5.49,0.68,29.30838,0.762007
Macao,6.7,80.9,573.0,0.22,0.22,0.24,0.03,0.01,2.530359,0.086975
Macedonia,696.0,1750.0,8270.0,5.0,0.47,0.65,0.97,1.18,5.451202,0.345257
Madagascar,904.0,5810.0,16800.0,0.15,0.23,0.23,0.15,0.05,2.47772,1.414049
Malawi,543.0,1100.0,2750.0,0.09,0.11,0.07,0.06,0.06,0.660298,0.757808
Malaysia,6780.0,25500.0,35300.0,9.25,1.51,8.44,10.26,7.71,4.559929,0.515069
Maldives,4.22,20.9,25.3,0.0,0.0,0.01,0.0,0.0,0.286262,0.102365
Mali,495.0,3270.0,8950.0,0.05,0.08,0.09,0.05,0.05,1.685648,2.218468
Malta,43.0,79.1,1010.0,0.61,0.07,0.3,0.0,0.04,3.305685,0.465512
Mauritania,343.0,1170.0,3410.0,0.08,0.12,0.11,0.07,0.04,2.941962,0.015446
Mauritius,132.0,279.0,450.0,0.21,0.06,0.24,0.1,0.03,0.862595,0.162915
Mexico,32400.0,153000.0,262000.0,44.01,24.78,67.08,87.95,37.68,6.037771,0.441586
Moldova,1700.0,3710.0,27300.0,0.0,0.0,0.0,0.0,1.07,7.922438,1.677169
Mongolia,3110.0,8620.0,8370.0,0.64,0.63,0.7,7.53,0.16,11.01868,2.640289
Morocco,3820.0,9430.0,18400.0,5.41,2.41,2.68,4.79,2.02,1.471624,0.424256
Mozambique,2220.0,1900.0,5680.0,0.45,0.66,0.23,0.38,0.18,0.773898,2.008989
Myanmar,5570.0,8080.0,56100.0,0.92,0.07,1.84,2.15,0.49,1.95314,1.874711
Namibia,723.0,1290.0,2900.0,0.28,0.45,0.46,0.28,0.02,4.54395,0.135159
Nepal,834.0,2830.0,23500.0,0.01,0.17,0.18,0.37,0.09,1.697702,1.632245
Netherlands,15900.0,37100.0,143000.0,36.72,39.12,22.08,32.53,9.74,13.65303,0.50125
New Caledonia,96.3,248.0,985.0,0.29,0.28,0.32,0.31,0.03,8.760679,0.846877
New Zealand,9860.0,19900.0,34000.0,3.66,2.61,6.78,5.01,1.79,19.82924,0.908205
Nicaragua,2530.0,2200.0,4240.0,0.49,0.24,0.87,0.36,0.2,2.543232,0.599139
Niger,694.0,3810.0,10400.0,0.19,0.2,0.09,0.12,0.03,2.279753,2.057657
Nigeria,14800.0,70300.0,196000.0,6.1,4.68,15.73,6.54,29.4,3.534312,0.211721
Norway,6950.0,10000.0,33000.0,0.35,3.84,8.51,11.71,8.09,12.13041,0.337764
Oman,325.0,14300.0,44300.0,1.76,0.78,0.92,0.43,3.16,43.2695,1.491988
Pakistan,18900.0,38500.0,93800.0,6.16,6.31,8.47,9.69,14.56,1.752666,0.696509
Palau,0.11,1.19,1.07,0.45,0.71,0.75,0.18,0.01,0.181618,0.0
Panama,876.0,3210.0,3560.0,1.4,0.16,1.06,0.78,0.17,3.601675,0.370466
Papua New Guinea,405.0,1610.0,2630.0,0.57,0.75,0.63,0.08,0.03,1.293734,0.812403
Paraguay,1460.0,3520.0,11800.0,0.04,0.08,1.0,0.13,0.21,4.835749,0.798604
Peru,4390.0,17700.0,19800.0,2.33,3.43,6.15,5.87,2.0,2.243013,0.331628
Philippines,7150.0,37700.0,50400.0,9.99,3.45,10.48,10.11,3.98,1.850794,0.410402
Poland,36900.0,132000.0,408000.0,227.07,79.7,25.22,62.12,34.14,15.78387,1.851961
Portugal,4380.0,10200.0,30900.0,7.12,2.68,7.28,9.01,4.91,4.567343,0.284987
Puerto Rico,290.0,848.0,2260.0,0.42,0.36,0.02,0.01,0.48,1.027645,0.05238
Qatar,107.0,11500.0,4370.0,3.47,0.03,1.38,4.67,1.6,51.52252,0.609743
Romania,21800.0,38200.0,203000.0,55.88,29.48,5.27,88.04,24.35,11.48649,1.100919
Russia,131000.0,486000.0,2030000.0,777.01,354.26,188.36,338.79,299.68,18.80127,1.055462
Rwanda,479.0,716.0,2030.0,0.05,0.08,0.09,0.05,0.02,0.569115,0.649863
Saint Kitts and Nevis,9.98,25.4,67.0,0.01,0.01,0.0,0.0,0.0,2.407353,0.275513
Saint Lucia,22.8,48.9,128.0,0.01,0.01,0.0,0.0,0.0,1.627251,0.341373
Saint Vincent and the Grenadines,28.7,39.0,76.4,0.01,0.01,0.0,0.0,0.0,1.39906,0.337734
Samoa,25.1,104.0,107.0,0.04,0.04,0.05,0.01,0.0,1.488726,0.493929
Sao Tome and Principe,4.81,15.6,23.7,0.0,0.01,0.01,0.0,0.0,0.439773,0.177491
Saudi Arabia,4370.0,174000.0,177000.0,37.87,1.69,41.15,54.14,42.23,30.17197,0.545527
Senegal,1370.0,2140.0,4540.0,0.66,0.12,0.74,0.39,0.23,1.320351,0.659419
Serbia and Montenegro,4420.0,12900.0,54300.0,35.07,3.83,4.42,6.37,4.6,7.351832,0.402729
Seychelles,16.5,31.6,134.0,0.03,0.06,0.06,0.04,0.0,2.644057,0.258637
Sierra Leone,404.0,609.0,2530.0,0.1,0.15,0.16,0.1,0.04,0.981942,0.672991
Singapore,625.0,1210.0,17000.0,6.43,0.3,3.4,4.98,1.89,7.291977,0.290417
Slovakia,4180.0,7050.0,58600.0,15.64,14.29,3.25,19.51,5.91,13.68237,1.045021
Slovenia,1220.0,3600.0,15000.0,5.06,1.47,2.26,2.55,3.38,10.42829,0.328367
Solomon Islands,96.4,118.0,364.0,0.04,0.04,0.05,0.01,0.0,2.272569,1.191437
Somalia,742.0,5010.0,16600.0,0.16,0.25,0.26,0.16,0.03,3.320031,469.7601
South Africa,16900.0,52800.0,230000.0,113.99,10.24,26.21,57.56,56.29,9.332564,0.912199
Spain and Andorra,20300.0,33200.0,216000.0,71.04,20.33,42.84,53.73,27.91,6.993672,0.367987
Sri Lanka,1580.0,5050.0,13500.0,0.97,0.61,2.08,0.78,0.55,1.280086,0.413429
Sudan and South Sudan,4020.0,13500.0,37100.0,0.28,0.15,2.58,0.74,0.23,2.565559,1.383174
Suriname,171.0,994.0,1200.0,0.2,0.18,0.06,0.0,0.09,6.483852,0.50375
Swaziland,248.0,526.0,1310.0,0.14,0.14,0.06,0.08,0.01,3.162622,0.660317
Sweden,7220.0,13400.0,60200.0,6.69,17.29,16.8,14.18,5.32,9.705778,0.371197
Switzerland and Liechtenstein,2670.0,6430.0,42800.0,0.64,16.71,11.34,10.38,3.75,8.142195,0.199014
Syria,3600.0,8600.0,22600.0,3.97,4.15,4.43,7.01,3.18,3.500508,1.856031
Taiwan,3090.0,12000.0,79000.0,19.37,8.76,10.12,31.21,8.89,5.058496,0.433376
Tajikistan,1140.0,4110.0,11200.0,0.62,9.05,0.5,0.0,0.99,3.845819,1.042468
Tanzania,1600.0,7210.0,18800.0,0.23,0.18,0.63,0.33,0.23,1.344704,1.026242
Thailand,11700.0,97200.0,39300.0,10.56,5.93,11.67,6.43,4.74,2.951939,0.676004
Timor-Leste,70.6,75.0,369.0,0.04,0.04,0.05,0.01,0.0,0.823603,0.0
Togo,316.0,419.0,1460.0,0.04,0.03,0.23,0.0,0.12,0.725722,0.516164
Tonga,16.4,62.0,7.98,0.01,0.01,0.02,0.0,0.0,0.921037,0.441645
Trinidad and Tobago,163.0,8490.0,11000.0,2.21,0.18,1.63,2.62,10.14,17.26674,0.945388
Tunisia,1880.0,4400.0,11000.0,3.06,1.58,2.04,2.43,1.81,2.489694,0.469616
Turkey,26300.0,50800.0,94700.0,17.17,21.09,18.91,26.11,10.82,3.650429,0.419101
Turkmenistan,2360.0,22100.0,35000.0,4.09,19.07,1.68,6.56,1.14,19.24945,2.368374
Turks and Caicos Islands,0.11,2.48,3.41,0.0,0.0,0.0,0.0,0.0,0.692833,1.458135
Uganda,469.0,3540.0,9540.0,0.07,0.11,0.11,0.07,0.06,0.98603,1.20328
Ukraine,52500.0,108000.0,743000.0,220.12,91.66,51.65,253.52,144.84,17.87106,2.025498
United Arab Emirates,516.0,51200.0,36800.0,7.58,0.1,9.28,7.73,12.11,70.61367,0.394379
United Kingdom,59200.0,139000.0,566000.0,208.13,115.67,90.96,118.34,40.31,13.56936,0.657942
United States,290000.0,662000.0,4540000.0,1545.45,636.65,1243.78,868.33,247.34,23.23863,0.803517
Uruguay,3840.0,5880.0,19900.0,0.17,1.02,1.49,0.9,0.25,9.973139,1.132414
Uzbekistan,8390.0,27200.0,89600.0,29.69,43.32,4.01,5.22,7.25,7.267797,2.457203
Vanuatu,70.1,70.4,206.0,0.02,0.02,0.02,0.0,0.0,2.784934,1.022717
Venezuela,7200.0,39600.0,97000.0,22.39,4.82,27.91,29.78,8.99,8.655073,0.488581
Viet Nam,8280.0,19400.0,68500.0,4.77,4.24,1.91,6.58,1.73,1.649897,1.428971
Virgin Islands,3.81,9.4,32.1,0.01,0.0,0.0,0.0,0.0,3.720491,0.273386
Yemen,1830.0,3510.0,4880.0,0.66,0.62,2.77,0.37,0.45,1.121933,0.316054
Zambia,3200.0,5790.0,5440.0,0.14,0.29,0.76,1.53,0.47,2.195553,0.820763
Zimbabwe,3570.0,9040.0,8760.0,0.47,1.49,1.98,4.08,0.75,2.662012,1.33898
