Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Bermuda,10.6,22.8,409.0,0.11,0.08,0.05,0.03,0.0,7.084014,0.184061
Bhutan,132.0,839.0,724.0,0.01,0.02,0.02,0.12,0.09,3.281131,1.216773
Bolivia,3670.0,9170.0,23200.0,1.03,0.72,2.78,1.57,3.26,4.853539,1.214219
Bosnia and Herzegovina,712.0,1780.0,3370.0,0.69,0.76,0.97,0.65,0.31,1.484478,1.019315
Botswana,1400.0,3400.0,3450.0,1.66,0.17,0.77,0.48,0.13,5.379664,0.632032
Brazil,113000.0,259000.0,372000.0,13.69,31.48,94.2,71.11,47.15,4.661363,0.433451
Brunei,96.5,4370.0,4340.0,1.64,0.06,0.72,1.71,0.23,30.41523,0.397793
Bulgaria,4230.0,13000.0,59300.0,33.8,5.37,3.94,8.96,6.94,9.031529,1.110298
Burkina Faso,1100.0,3520.0,8460.0,0.05,0.11,0.19,0.1,0.05,1.332432,1.577435
Burundi,636.0,624.0,2040.0,0.03,0.06,0.1,0.06,0.02,0.562768,0.585949
Cambodia,894.0,2070.0,14400.0,0.07,0.11,0.11,0.03,0.03,1.685233,1.572997
Cameroon,3390.0,10300.0,37100.0,0.03,0.62,1.76,0.14,2.64,3.877526,1.735413
Canada,40300.0,126000.0,476000.0,98.27,86.62,133.42,120.11,37.74,22.14583,0.697168
Cape Verde,46.9,43.8,123.0,0.01,0.02,0.04,0.02,0.0,0.563734,0.258832
Cayman Islands,6.36,22.0,224.0,0.06,0.05,0.03,0.01,0.0,8.3915,0.301762
Central African Republic,352.0,1590.0,3730.0,0.02,0.05,0.08,0.04,0.02,1.73553,2.090169
Chad,634.0,2790.0,7660.0,0.01,0.02,0.04,0.02,0.04,1.636442,1.539839
Chile,5590.0,19400.0,37800.0,6.51,4.59,12.33,10.57,3.63,4.45584,0.377011
China,337000.0,1150000.0,3160000.0,966.37,469.14,130.44,1019.82,485.18,3.781945,1.678228
Colombia,17200.0,59300.0,62300.0,7.81,7.58,17.03,19.76,6.69,3.769305,0.461921
Comoros,41.4,49.5,193.0,0.01,0.01,0.02,0.01,0.0,0.61409,0.445735
Democratic Republic of the Congo,2640.0,3450.0,18200.0,0.02,0.72,0.45,0.02,1.35,0.603137,0.804064
Congo,358.0,2240.0,7940.0,0.0,0.07,0.29,0.03,1.78,3.871937,0.854324
Costa Rica,1810.0,4030.0,4980.0,0.82,0.3,2.6,0.73,0.5,3.156806,0.380572
Cote d'Ivoire,1610.0,3370.0,6470.0,0.76,0.52,1.09,0.72,0.33,0.812504,0.29104
Croatia,2600.0,3630.0,16700.0,2.92,2.59,3.08,5.4,2.57,4.913624,0.472999
Cuba,6660.0,13900.0,22400.0,10.31,2.83,1.89,6.11,1.32,3.960732,0.437897
Cyprus,312.0,1290.0,5720.0,2.26,0.2,1.37,1.32,0.58,8.745903,0.452252
Czechia,6410.0,14800.0,132000.0,62.43,21.62,8.54,29.91,11.21,14.81148,0.825345
Denmark,7000.0,9330.0,65000.0,34.51,8.11,11.57,7.42,3.35,15.60024,0.436783
Djibouti,193.0,600.0,477.0,0.14,0.3,0.5,0.27,0.01,2.039266,0.783372
Dominica,26.4,48.6,88.6,0.02,0.01,0.01,0.0,0.0,2.291827,0.324037
Dominican Republic,2060.0,7960.0,11300.0,4.91,1.58,3.15,0.95,0.67,2.747096,0.45561
Ecuador,3720.0,17700.0,25500.0,1.42,1.62,8.68,3.2,4.01,4.191603,0.542773
Egypt,13200.0,46400.0,92500.0,23.26,9.26,20.02,24.33,15.78,2.434169,0.397056
El Salvador,1240.0,3290.0,4730.0,1.16,0.25,1.86,0.82,0.63,1.670916,0.306708
Equatorial Guinea,25.4,1190.0,4470.0,0.01,0.02,0.04,0.02,1.13,11.68457,8.260863
Eritrea,738.0,851.0,2660.0,0.31,0.05,0.21,0.06,0.03,1.378604,0.891697
Estonia,875.0,2760.0,18700.0,13.96,0.79,1.39,1.58,2.52,15.33623,1.46763
Ethiopia,2390.0,15900.0,43200.0,0.06,0.51,0.98,0.53,0.3,1.109355,1.98088
Fiji,372.0,552.0,910.0,0.13,0.2,0.21,0.11,0.06,2.395347,0.363959
Finland,6300.0,13400.0,64200.0,24.97,7.66,11.56,15.36,3.35,16.46842,0.626919
France and Monaco,60100.0,74600.0,374000.0,33.41,95.76,121.38,85.13,37.37,8.768154,0.282963
French Polynesia,24.6,115.0,284.0,0.1,0.15,0.16,0.04,0.01,2.002492,0.133956
Gabon,173.0,5050.0,15900.0,0.22,0.19,0.31,0.44,3.88,19.981,1.026111
Gambia,119.0,196.0,634.0,0.02,0.04,0.06,0.03,0.01,0.91552,0.62049
Georgia,1900.0,3150.0,10900.0,4.52,2.27,1.47,2.14,0.52,3.121909,1.504484
Germany,67400.0,121000.0,924000.0,352.01,190.19,166.04,150.82,64.8,13.74522,0.409338
Ghana,1450.0,3840.0,6720.0,0.02,0.55,1.88,0.5,0.89,0.735457,0.361068
Greece,6280.0,21300.0,82200.0,38.07,7.92,16.59,11.24,8.44,10.27651,0.490355
Greenland,3.15,28.6,179.0,0.0,0.0,0.0,0.0,0.0,3.770339,0.233674
Grenada,10.0,32.0,172.0,0.03,0.02,0.01,0.01,0.0,2.156429,0.29086
Guatemala,2460.0,6200.0,5790.0,0.94,0.66,2.17,1.14,0.83,1.420666,0.260264
Guinea,1090.0,1240.0,4940.0,0.1,0.21,0.35,0.19,0.14,0.964284,0.925168
Guinea-Bissau,147.0,297.0,918.0,0.02,0.05,0.08,0.04,0.01,1.223953,0.765279
Guyana,1230.0,1560.0,1910.0,0.23,0.17,0.11,0.06,0.01,6.204681,1.660426
Haiti,995.0,420.0,4900.0,0.03,0.03,0.11,0.02,0.23,0.823275,0.528563
Honduras,1930.0,3190.0,4600.0,0.32,0.36,1.54,0.78,0.19,1.750822,0.54087
Hong Kong,489.0,1830.0,38600.0,23.58,1.68,7.87,3.31,0.95,6.765193,0.210292
Hungary,6310.0,9720.0,62100.0,21.98,16.99,6.92,10.71,5.48,7.541394,0.507167
Iceland,365.0,479.0,2520.0,0.01,0.83,0.66,0.56,0.47,12.70212,0.454313
India,166000.0,643000.0,819000.0,301.61,102.95,70.89,180.86,80.22,1.727518,0.885515
Indonesia,61100.0,214000.0,221000.0,31.86,27.84,45.35,73.68,35.25,2.558599,0.453342
Iran,23000.0,155000.0,274000.0,48.75,82.26,56.75,50.56,35.45,7.578932,0.701389
Iraq,5470.0,34800.0,113000.0,52.57,7.77,24.79,13.67,13.68,7.80048,1.180547
Ireland,8090.0,17100.0,34800.0,12.44,9.5,5.77,4.35,2.76,16.55741,0.700886
"Israel and Palestine, State of",1990.0,4310.0,45200.0,23.59,2.87,10.26,5.13,3.29,9.960177,0.434777
Italy,26700.0,51800.0,415000.0,119.16,68.85,104.61,85.84,36.09,8.617463,0.273012
Jamaica,519.0,1760.0,8500.0,4.04,0.33,1.16,2.63,0.35,4.291813,0.514933
Japan,32600.0,74800.0,1220000.0,433.2,135.57,231.1,297.73,108.83,10.5326,0.345482
Jordan,713.0,2060.0,13200.0,4.26,2.29,2.75,2.24,1.64,3.63057,0.537884
Kazakhstan,17500.0,62200.0,203000.0,100.06,19.78,9.05,65.54,10.88,17.43893,1.900863
Kenya,6180.0,8890.0,26100.0,0.27,0.82,2.28,1.91,0.9,1.549143,0.713072
Kiribati,3.34,18.2,21.0,0.0,0.0,0.01,0.0,0.0,0.554454,0.384533
North Korea,4060.0,22500.0,94700.0,11.97,14.82,2.09,52.99,13.07,5.61995,828.7902
South Korea,13200.0,35900.0,370000.0,95.89,74.86,64.57,92.1,43.93,9.352908,0.602686
Kuwait,421.0,30700.0,40700.0,14.35,0.28,5.04,12.96,8.16,43.17481,0.577133
Kyrgyzstan,1510.0,5430.0,6730.0,1.19,2.02,0.5,2.65,0.36,3.025164,1.6712
Laos,1340.0,1530.0,6540.0,0.04,0.06,0.07,0.02,0.02,1.984259,1.083507
Latvia,1730.0,3000.0,11200.0,4.42,2.15,2.11,1.47,0.63,6.263219,0.822208
Lebanon,572.0,1410.0,12500.0,3.53,3.05,3.54,0.97,1.41,4.866158,0.415066
Lesotho,187.0,533.0,1330.0,0.01,0.02,0.04,0.02,0.01,1.185227,0.813354
Liberia,159.0,291.0,748.0,0.03,0.06,0.1,0.06,0.02,0.595246,2.235414
Libya,1110.0,45900.0,52900.0,10.36,1.81,8.84,10.13,15.04,20.57819,0.789114
Lithuania,2790.0,5230.0,15900.0,6.3,2.73,2.4,2.99,1.47,6.5583,0.707388
Luxembourg,260.0,586.0,11200.0,1.39,1.42,3.52,3.99,0.92,29.96376,0.467079
Macao,8.36,137.0,610.0,0.18,0.28,0.29,0.08,0.02,1.999285,0.047359
Macedonia,715.0,1730.0,8750.0,5.92,0.6,0.93,0.89,0.39,5.645748,0.730937
Madagascar,1370.0,5980.0,17100.0,0.11,0.22,0.35,0.19,0.08,1.873304,1.318381
Malawi,946.0,1030.0,3140.0,0.08,0.13,0.21,0.11,0.09,0.522225,0.734263
Malaysia,8430.0,35600.0,82500.0,22.8,3.87,19.25,27.07,11.6,6.329243,0.464375
Maldives,7.61,32.1,113.0,0.03,0.05,0.05,0.01,0.0,0.615141,0.113847
Mali,868.0,3460.0,9490.0,0.04,0.09,0.15,0.08,0.06,1.477838,1.574862
Malta,72.6,107.0,2550.0,1.81,0.1,0.59,0.0,0.04,7.22928,0.378182
Mauritania,996.0,1420.0,4210.0,0.28,0.59,0.98,0.53,0.18,2.926793,1.092637
Mauritius,150.0,326.0,746.0,0.6,0.13,0.55,0.24,0.01,1.096988,0.125295
Mexico,49500.0,113000.0,336000.0,88.63,30.55,97.42,92.72,36.53,5.401465,0.394272
Moldova,1380.0,3300.0,14100.0,8.07,3.43,1.31,1.0,0.29,4.307423,1.940602
Mongolia,3330.0,10400.0,8700.0,6.63,1.16,0.67,1.82,0.11,9.840588,2.446576
Morocco,4430.0,10700.0,29800.0,9.9,3.6,5.64,5.85,3.06,1.683242,0.397185
Mozambique,1530.0,1170.0,6240.0,0.03,0.15,0.7,0.2,0.1,0.587453,1.553099
Myanmar,6520.0,8770.0,60500.0,1.75,0.53,1.83,1.35,0.56,1.773688,1.662069
Namibia,1660.0,1500.0,3360.0,0.23,0.83,0.57,0.02,0.01,4.059768,0.694176
Nepal,1890.0,3570.0,23800.0,0.07,0.66,0.56,0.33,0.23,1.403263,1.046797
Netherlands,13800.0,35300.0,172000.0,49.41,40.19,29.31,37.69,13.97,14.3865,0.421304
New Caledonia,88.5,240.0,747.0,0.18,0.28,0.29,0.42,0.05,5.771553,0.365659
New Zealand,10500.0,26600.0,33600.0,3.44,2.7,10.1,7.48,2.7,19.49637,0.783063
Nicaragua,2570.0,2560.0,5610.0,0.78,0.23,1.01,0.37,0.16,2.374787,0.832021
Niger,938.0,3370.0,9460.0,0.26,0.16,0.21,0.13,0.04,1.504763,1.900399
Nigeria,18800.0,80400.0,250000.0,4.96,3.62,12.9,9.01,49.73,3.315731,1.171988
Norway,4280.0,16300.0,41500.0,0.58,3.65,10.84,17.05,9.41,14.29473,0.293048
Oman,532.0,15600.0,17900.0,5.3,0.87,2.11,4.22,3.55,15.81254,0.423136
Pakistan,19400.0,80400.0,111000.0,22.06,9.58,19.47,21.83,9.63,1.763055,0.536476
Palau,0.76,1.73,19.7,0.64,1.01,1.07,0.26,0.01,1.320441,0.101274
Panama,1010.0,3400.0,4080.0,1.02,0.28,1.65,0.82,0.31,3.163383,0.347833
Papua New Guinea,482.0,1260.0,2340.0,0.32,0.57,0.52,0.13,0.05,0.854513,0.391232
Paraguay,3490.0,4940.0,15300.0,0.01,0.17,2.57,0.33,0.42,5.095753,0.802045
Peru,5040.0,18200.0,22800.0,2.51,4.46,8.0,5.58,2.15,1.95105,0.333284
Philippines,9060.0,53500.0,53000.0,13.49,4.15,18.48,11.24,8.22,1.692395,0.437451
Poland,25100.0,89600.0,332000.0,190.04,62.62,21.54,58.9,20.24,11.63971,1.110196
Portugal,4010.0,11200.0,49700.0,16.79,4.07,12.43,10.73,5.74,6.418473,0.307229
Puerto Rico,253.0,908.0,2610.0,1.14,0.24,0.02,0.03,0.67,1.031987,0.03722
Qatar,194.0,20700.0,12500.0,6.31,0.13,1.78,7.82,4.47,65.77494,1.416824
Romania,11900.0,24400.0,125000.0,61.45,7.35,8.86,34.66,12.85,6.986728,0.741661
Russia,77700.0,392000.0,1720000.0,981.82,231.43,207.03,175.88,192.98,14.72579,1.104025
Rwanda,569.0,510.0,1700.0,0.06,0.12,0.21,0.11,0.03,0.462724,0.954009
Saint Kitts and Nevis,14.7,21.6,111.0,0.02,0.01,0.01,0.0,0.0,3.487617,0.218761
Saint Lucia,54.8,54.7,237.0,0.05,0.03,0.02,0.01,0.0,2.386444,0.273772
Saint Vincent and the Grenadines,19.5,40.1,172.0,0.03,0.02,0.01,0.01,0.0,2.142119,0.348758
Samoa,32.7,92.2,137.0,0.02,0.03,0.03,0.01,0.0,1.553241,0.445473
Sao Tome and Principe,5.81,20.9,30.3,0.01,0.01,0.02,0.01,0.0,0.459746,0.264506
Saudi Arabia,6400.0,69000.0,214000.0,77.07,3.02,61.24,51.67,24.17,15.78627,0.435405
Senegal,2000.0,2650.0,6200.0,1.01,0.27,0.74,0.3,0.32,1.275171,0.736777
Serbia and Montenegro,3030.0,11700.0,41500.0,28.79,3.56,2.62,3.93,2.63,5.367469,1.091386
Seychelles,10.6,32.0,100.0,0.04,0.09,0.15,0.08,0.0,1.891351,0.124395
Sierra Leone,456.0,567.0,2320.0,0.06,0.14,0.23,0.12,0.03,0.780113,0.751835
Singapore,1380.0,1690.0,40800.0,20.53,0.76,5.14,11.56,3.57,12.97121,0.296964
Slovakia,2880.0,5960.0,45300.0,12.93,9.25,3.36,15.04,4.45,10.10213,0.829962
Slovenia,888.0,3430.0,16500.0,5.59,2.17,3.45,2.01,2.67,10.41606,0.597099
Solomon Islands,75.7,114.0,235.0,0.02,0.03,0.03,0.01,0.01,1.213824,0.560166
Somalia,716.0,5120.0,16600.0,0.05,0.1,0.17,0.09,0.03,2.956897,18.32276
South Africa,19500.0,63200.0,273000.0,159.44,19.05,31.33,38.33,58.25,8.638392,0.963482
Spain and Andorra,21000.0,36800.0,242000.0,67.35,24.4,70.67,54.53,25.35,7.549388,0.305167
Sri Lanka,1920.0,6200.0,13300.0,0.28,0.84,3.48,0.79,0.74,1.184715,0.277566
Sudan and South Sudan,4970.0,18100.0,48600.0,0.66,0.18,2.98,0.77,0.34,2.488709,1.31066
Suriname,170.0,749.0,1490.0,0.3,0.24,0.14,0.07,0.06,5.499814,0.567592
Swaziland,159.0,457.0,1370.0,0.24,0.13,0.15,0.1,0.01,2.104204,0.328647
Sweden,6470.0,13700.0,63200.0,10.45,10.17,20.15,16.61,5.78,9.479818,0.316484
Switzerland and Liechtenstein,2500.0,5920.0,44600.0,2.3,16.72,14.62,6.84,3.45,7.610672,0.169134
Syria,4540.0,33700.0,38800.0,8.91,6.77,7.53,6.2,9.28,5.52401,5.904627
Taiwan,4500.0,10700.0,162000.0,64.29,9.95,27.5,44.04,14.51,8.429848,0.347487
Tajikistan,1230.0,3830.0,3620.0,0.72,2.02,0.2,0.0,0.68,1.527468,1.038643
Tanzania,2160.0,8060.0,22000.0,0.4,0.24,0.71,0.43,0.37,1.10929,0.837545
Thailand,17400.0,98400.0,142000.0,44.86,8.12,39.27,31.27,19.4,4.384848,0.49942
Timor-Leste,68.9,152.0,618.0,0.02,0.03,0.03,0.01,0.0,0.979296,0.968346
Togo,466.0,759.0,2170.0,0.11,0.05,0.32,0.11,0.17,0.815089,0.713356
Tonga,23.7,66.3,116.0,0.02,0.03,0.03,0.01,0.0,2.150108,0.521746
Trinidad and Tobago,155.0,5130.0,13700.0,2.92,0.18,1.28,3.68,5.52,15.19284,1.242938
Tunisia,1860.0,7090.0,16900.0,4.57,3.03,3.1,3.09,3.09,2.886904,0.47122
Turkey,27200.0,64200.0,163000.0,43.96,26.77,31.33,36.59,24.1,4.4281,0.40671
Turkmenistan,2320.0,19800.0,34400.0,8.7,16.48,4.25,3.15,1.66,13.72542,2.709213
Turks and Caicos Islands,0.24,5.84,14.8,0.0,0.0,0.0,0.0,0.0,1.429774,1.793286
Uganda,2370.0,4340.0,11800.0,0.08,0.17,0.29,0.16,0.09,0.929267,1.094227
Ukraine,28800.0,95800.0,468000.0,207.36,60.69,32.25,110.33,57.86,11.59415,1.991201
United Arab Emirates,1070.0,28700.0,72600.0,17.74,0.29,12.48,35.06,7.03,43.94236,0.437375
United Kingdom,43900.0,119000.0,557000.0,181.95,114.67,117.38,109.05,38.72,12.45801,0.446139
United States,294000.0,669000.0,5330000.0,2108.35,621.51,1506.88,786.96,303.15,23.94852,0.614946
Uruguay,4320.0,6470.0,22100.0,0.09,1.11,2.2,0.53,0.37,10.2652,0.873195
Uzbekistan,6470.0,40200.0,114000.0,39.03,58.6,6.03,2.71,7.49,7.163582,3.157456
Vanuatu,43.0,106.0,307.0,0.01,0.01,0.01,0.0,0.0,2.781146,1.049238
Venezuela,8870.0,59400.0,121000.0,13.34,4.66,32.39,50.39,9.76,8.712626,0.578661
Viet Nam,14100.0,29600.0,79100.0,3.72,4.71,7.61,7.39,5.72,1.661893,0.91509
Virgin Islands,3.78,10.8,46.1,0.01,0.01,0.01,0.0,0.0,3.362883,0.151175
Yemen,2580.0,10000.0,9790.0,2.0,1.35,4.45,0.36,1.63,1.523124,0.431881
Zambia,2350.0,5890.0,6810.0,0.07,0.2,0.81,0.94,0.32,1.668252,0.835545
Zimbabwe,3410.0,9500.0,16300.0,8.39,2.87,1.75,2.52,0.82,2.631234,1.04057
