Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Philippines,11500.0,79700.0,61800.0,25.46,5.99,26.68,12.4,7.37,1.805612,0.388816
Poland,27100.0,66400.0,310000.0,166.67,52.14,32.09,45.88,20.21,10.51659,0.644457
Portugal,4000.0,12700.0,64800.0,21.84,5.98,19.9,10.41,6.63,7.735825,0.292358
Puerto Rico,200.0,1020.0,2560.0,1.24,0.31,0.03,0.01,0.7,1.002697,0.026526
Qatar,289.0,41500.0,27900.0,8.63,0.14,3.76,18.33,10.24,91.76708,0.779404
Romania,10400.0,21800.0,106000.0,41.51,10.7,12.89,28.63,12.51,6.409973,0.473057
Russia,62300.0,394000.0,1640000.0,881.14,169.6,222.16,215.04,246.11,14.55439,0.803988
Rwanda,963.0,972.0,3130.0,0.13,0.12,0.3,0.06,0.07,0.574194,0.590051
Saint Kitts and Nevis,17.9,26.3,149.0,0.03,0.01,0.02,0.0,0.0,4.028978,0.203938
Saint Lucia,30.8,54.8,414.0,0.08,0.03,0.05,0.01,0.0,3.077587,0.289342
Saint Vincent and the Grenadines,22.5,40.7,262.0,0.05,0.02,0.03,0.01,0.0,2.99899,0.328854
Samoa,39.0,115.0,155.0,0.05,0.01,0.04,0.02,0.0,1.729431,0.335272
Sao Tome and Principe,8.61,38.1,49.6,0.01,0.01,0.03,0.01,0.0,0.633645,0.288769
Saudi Arabia,7510.0,70700.0,294000.0,121.49,3.73,72.17,84.69,39.88,16.03944,0.41574
Senegal,2400.0,5240.0,7340.0,1.53,0.43,1.52,0.96,0.79,1.36724,0.664149
Serbia and Montenegro,3920.0,10200.0,66200.0,41.18,4.89,7.06,10.05,3.38,8.132858,0.873889
Seychelles,14.3,56.9,291.0,0.15,0.13,0.33,0.07,0.0,4.141649,0.267512
Sierra Leone,488.0,885.0,2430.0,0.21,0.19,0.46,0.1,0.11,0.699403,0.668376
Singapore,1710.0,2220.0,40600.0,20.56,0.61,5.41,13.06,4.57,10.19003,0.181302
Slovakia,3150.0,6530.0,42300.0,11.07,5.79,5.93,13.41,5.46,9.637807,0.528154
Slovenia,1080.0,3780.0,18200.0,6.23,2.73,4.04,2.23,2.81,11.58375,0.449302
Solomon Islands,117.0,159.0,272.0,0.08,0.01,0.05,0.03,0.01,1.198163,0.768561
Somalia,952.0,5790.0,19900.0,0.12,0.11,0.27,0.06,0.03,2.633027,6.42877
South Africa,21300.0,74400.0,361000.0,214.18,23.78,41.25,96.23,47.28,9.457413,0.912117
Spain and Andorra,24300.0,42800.0,354000.0,107.58,36.87,105.5,69.3,34.53,9.712433,0.299777
Sri Lanka,2110.0,13300.0,10200.0,4.27,1.17,5.84,1.03,0.87,1.320719,0.215179
Sudan and South Sudan,9370.0,25700.0,66900.0,2.13,1.23,4.19,0.85,0.75,2.68686,1.035407
Suriname,176.0,619.0,1860.0,0.45,0.35,0.47,0.08,0.03,5.370233,0.454723
Swaziland,443.0,493.0,1470.0,0.8,0.16,0.19,0.2,0.01,2.196984,0.304682
Sweden,5680.0,13600.0,58900.0,10.22,5.6,22.04,14.45,6.6,8.695874,0.216157
Switzerland and Liechtenstein,2250.0,5630.0,47200.0,2.99,17.4,16.49,6.66,3.01,7.493745,0.149427
Syria,5920.0,16800.0,48700.0,18.48,7.37,10.34,6.3,5.27,4.012275,1.137457
Taiwan,4970.0,9970.0,264000.0,140.54,11.88,36.74,57.12,15.51,12.40429,0.36617
Tajikistan,1160.0,3840.0,3450.0,0.59,1.78,0.13,0.0,0.92,1.259053,0.770687
Tanzania,4460.0,11000.0,30700.0,1.25,0.52,2.4,0.4,0.7,1.205768,0.716655
Thailand,18200.0,98400.0,218000.0,68.92,15.68,54.98,54.22,24.41,5.152226,0.462301
Timor-Leste,424.0,175.0,1570.0,0.05,0.01,0.04,0.02,0.33,2.177088,1.699153
Togo,683.0,1390.0,3150.0,0.08,0.13,0.64,0.17,0.36,0.943879,0.78774
Tonga,23.1,67.1,116.0,0.05,0.01,0.04,0.02,0.0,2.058044,0.414447
Trinidad and Tobago,229.0,11800.0,28400.0,4.85,0.45,2.05,8.39,12.72,31.28046,1.265878
Tunisia,2270.0,7820.0,22800.0,5.71,4.1,4.42,4.82,3.71,3.282377,0.380908
Turkey,30700.0,73300.0,236000.0,66.52,39.53,35.74,65.61,27.97,5.076845,0.358511
Turkmenistan,3830.0,35700.0,51100.0,10.8,20.19,8.27,7.33,4.71,19.26538,3.317295
Turks and Caicos Islands,0.56,11.5,33.4,0.01,0.0,0.0,0.0,0.0,1.818168,0.157052
Uganda,3250.0,5870.0,16100.0,0.27,0.24,0.6,0.13,0.34,0.914916,0.766905
Ukraine,19500.0,66800.0,361000.0,120.66,51.01,31.17,103.91,54.88,9.482883,1.342415
United Arab Emirates,1580.0,28300.0,116000.0,48.12,0.13,21.07,35.69,9.98,35.70434,0.360307
United Kingdom,27300.0,96500.0,559000.0,201.97,109.89,125.98,95.5,30.07,11.39856,0.315949
United States,299000.0,612000.0,5940000.0,2461.35,646.19,1788.66,792.01,276.25,23.43382,0.481463
Uruguay,5730.0,6670.0,23100.0,0.9,1.09,2.24,0.97,0.5,10.69403,0.884039
Uzbekistan,9060.0,45500.0,121000.0,36.89,45.17,9.52,20.45,8.93,6.707433,2.369558
Vanuatu,66.8,103.0,302.0,0.03,0.0,0.02,0.01,0.0,2.315346,0.909326
Venezuela,11300.0,68900.0,145000.0,22.02,6.51,37.99,61.1,16.64,8.546385,0.620511
Viet Nam,20600.0,91100.0,97000.0,20.53,11.07,19.08,22.79,17.14,2.49843,0.781708
Virgin Islands,4.52,12.0,64.7,0.02,0.01,0.01,0.0,0.0,3.604585,0.144574
Yemen,3880.0,11600.0,20200.0,3.86,5.01,5.22,3.76,2.34,1.782185,0.435514
Zambia,2230.0,6060.0,8500.0,0.05,0.2,0.92,0.78,0.35,1.432123,0.602063
Zimbabwe,4180.0,11300.0,10500.0,5.67,1.07,1.22,1.62,0.76,2.039069,1.140834
