Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Bulgaria,4060.0,10700.0,61100.0,34.52,4.52,4.14,9.97,7.65,9.144654,1.053124
Burkina Faso,1180.0,3800.0,9080.0,0.07,0.12,0.21,0.14,0.07,1.355283,1.444794
Burundi,665.0,609.0,2000.0,0.04,0.06,0.1,0.07,0.02,0.541207,0.686232
Cambodia,1660.0,2280.0,17400.0,0.2,0.13,1.16,0.04,0.14,1.939006,1.722917
Cameroon,3450.0,9610.0,31400.0,0.03,0.53,1.73,0.15,2.87,3.222087,1.390593
Canada,43800.0,126000.0,502000.0,100.75,92.73,140.43,128.87,40.05,22.67315,0.698912
Cape Verde,43.3,49.6,125.0,0.01,0.02,0.04,0.03,0.0,0.54569,0.207532
Cayman Islands,7.22,24.4,254.0,0.08,0.06,0.04,0.01,0.0,8.519542,0.193297
Central African Republic,359.0,1710.0,3960.0,0.03,0.05,0.08,0.06,0.02,1.753758,2.15886
Chad,675.0,2940.0,7980.0,0.02,0.04,0.06,0.04,0.04,1.601526,1.556682
Chile,6050.0,20500.0,47800.0,10.58,4.6,14.84,12.9,4.39,5.134113,0.375684
China,393000.0,1210000.0,3520000.0,1208.35,384.53,188.71,1090.62,494.6,4.093882,1.516381
Colombia,17500.0,61200.0,63600.0,6.2,5.86,20.87,21.43,6.49,3.738921,0.441082
Comoros,43.6,56.1,198.0,0.01,0.01,0.02,0.01,0.0,0.609745,0.457019
Democratic Republic of the Congo,2570.0,3550.0,18000.0,0.02,0.65,0.45,0.02,1.49,0.565023,0.801083
Congo,370.0,3310.0,10800.0,0.0,0.07,0.32,0.03,2.89,5.011749,1.082471
Costa Rica,1820.0,3630.0,4670.0,0.42,0.39,2.61,0.75,0.47,2.814776,0.339511
Cote d'Ivoire,1710.0,4580.0,7470.0,1.12,0.61,1.25,0.89,0.76,0.918265,0.303066
Croatia,2480.0,3530.0,17200.0,3.66,2.74,3.47,4.79,2.44,5.068655,0.374324
Cuba,6640.0,14200.0,25800.0,11.28,3.34,2.2,7.59,1.42,4.251483,0.430278
Cyprus,314.0,1360.0,5900.0,2.2,0.2,1.51,1.44,0.56,8.672845,0.433871
Czechia,6710.0,15100.0,134000.0,69.26,17.88,10.08,27.4,10.65,15.08976,0.757738
Denmark,7000.0,9320.0,75100.0,42.93,8.79,11.82,7.97,3.6,17.39723,0.462944
Djibouti,215.0,649.0,514.0,0.17,0.28,0.5,0.33,0.01,2.141672,0.918512
Dominica,19.4,49.1,93.6,0.02,0.01,0.01,0.0,0.0,2.278146,0.306745
Dominican Republic,2140.0,8160.0,12900.0,5.09,1.93,3.89,1.12,0.86,2.888882,0.438684
Ecuador,3980.0,21300.0,26000.0,2.64,1.94,10.07,4.56,4.72,4.390888,0.570266
Egypt,15800.0,46600.0,106000.0,24.13,10.12,22.48,29.47,19.85,2.587826,0.400142
El Salvador,1350.0,3390.0,4610.0,0.87,0.28,2.1,0.74,0.6,1.647228,0.286189
Equatorial Guinea,26.2,1360.0,4360.0,0.01,0.02,0.04,0.03,1.29,10.95284,4.266141
Eritrea,886.0,1000.0,2970.0,0.3,0.08,0.33,0.07,0.03,1.560056,0.906803
Estonia,767.0,2650.0,17900.0,12.68,0.88,1.52,1.88,2.62,15.02111,1.27276
Ethiopia,3060.0,17100.0,45600.0,0.06,0.7,1.21,0.62,0.43,1.110827,1.775498
Fiji,394.0,651.0,952.0,0.21,0.16,0.29,0.12,0.06,2.544783,0.368932
Finland,6470.0,13000.0,67600.0,29.77,7.71,11.09,13.63,3.3,16.95314,0.602302
France and Monaco,63800.0,74700.0,397000.0,41.37,104.75,122.12,91.25,37.01,9.156474,0.287791
French Polynesia,28.3,122.0,364.0,0.14,0.11,0.2,0.05,0.01,2.345154,0.161345
Gabon,185.0,6330.0,17100.0,0.39,0.2,0.35,0.49,4.92,21.20639,1.054584
Gambia,127.0,196.0,651.0,0.02,0.04,0.06,0.04,0.01,0.888693,0.617538
Georgia,1760.0,3320.0,6860.0,1.59,1.01,2.52,1.21,0.54,2.413912,0.98714
Germany,66800.0,115000.0,947000.0,359.99,217.48,169.05,140.48,58.84,13.85476,0.404966
Ghana,1600.0,4460.0,7190.0,0.0,0.7,2.23,0.58,0.95,0.770962,0.365778
Greece,6400.0,22100.0,85200.0,36.34,9.88,17.19,12.97,8.78,10.44547,0.48358
Greenland,3.19,28.7,184.0,0.0,0.0,0.0,0.0,0.0,3.858827,0.227292
Grenada,10.5,32.8,182.0,0.03,0.02,0.01,0.0,0.0,2.231795,0.28709
Guatemala,2480.0,6370.0,6530.0,0.96,0.78,2.7,1.28,0.77,1.444407,0.25637
Guinea,1260.0,1430.0,5750.0,0.12,0.2,0.35,0.23,0.15,1.038053,0.982898
Guinea-Bissau,162.0,311.0,941.0,0.03,0.05,0.08,0.06,0.01,1.219768,0.68191
Guyana,1430.0,1590.0,1920.0,0.24,0.16,0.1,0.02,0.01,6.500871,1.540853
Haiti,1070.0,1290.0,5120.0,0.24,0.1,0.56,0.16,0.23,0.939236,0.547113
Honduras,2220.0,4000.0,4510.0,0.73,0.37,1.5,0.92,0.48,1.829706,0.553848
Hong Kong,442.0,1900.0,37300.0,23.83,1.7,7.06,2.65,0.97,6.357905,0.190877
Hungary,6640.0,9630.0,62600.0,22.51,16.68,7.11,11.04,5.22,7.630039,0.504238
Iceland,365.0,489.0,2720.0,0.01,0.9,0.68,0.63,0.5,13.24536,0.460096
India,174000.0,656000.0,926000.0,368.53,112.96,83.83,175.32,87.16,1.794224,0.825559
Indonesia,65200.0,253000.0,225000.0,41.73,31.74,54.6,86.52,37.54,2.71658,0.425419
Iran,24300.0,145000.0,291000.0,54.76,89.18,59.93,47.37,39.08,7.479292,0.65587
Iraq,5170.0,31200.0,104000.0,49.73,10.14,24.16,13.45,7.55,6.757773,0.953642
Ireland,7920.0,17300.0,36700.0,13.56,9.33,6.92,4.19,2.67,16.81161,0.603886
"Israel and Palestine, State of",2150.0,4570.0,51400.0,27.35,3.46,11.89,4.37,4.33,10.58769,0.433588
Italy,27800.0,53500.0,434000.0,126.71,77.17,108.66,85.59,36.21,9.012114,0.273555
Jamaica,548.0,1770.0,9180.0,5.05,0.37,1.6,1.75,0.4,4.486699,0.53728
Japan,33700.0,68700.0,1250000.0,429.69,144.58,246.41,302.76,109.98,10.66538,0.336499
Jordan,769.0,2220.0,14300.0,4.91,2.27,3.06,2.4,1.67,3.671501,0.537112
Kazakhstan,14000.0,48400.0,157000.0,67.67,18.13,8.21,54.25,11.23,13.87009,1.599016
Kenya,7310.0,8380.0,25500.0,0.35,1.09,2.67,2.12,1.07,1.461783,0.656103
Kiribati,3.69,19.2,25.5,0.0,0.0,0.01,0.0,0.0,0.613506,0.416239
North Korea,2160.0,21600.0,78600.0,11.3,12.66,2.04,41.13,11.91,4.628751,761.5567
South Korea,14700.0,36900.0,428000.0,117.66,84.83,76.37,102.8,48.03,10.48068,0.590697
Kuwait,449.0,26300.0,39600.0,14.53,0.31,5.45,11.15,8.26,40.69882,0.505401
Kyrgyzstan,1200.0,4330.0,5950.0,2.48,0.86,1.18,1.01,0.42,2.479548,1.385777
Laos,1450.0,1390.0,6700.0,0.07,0.05,0.1,0.15,0.02,1.926143,0.959814
Latvia,1290.0,2600.0,9900.0,4.29,1.42,1.93,1.27,0.65,5.563776,0.665583
Lebanon,692.0,1480.0,15000.0,4.97,2.97,4.33,1.03,1.72,5.602392,0.439404
Lesotho,196.0,487.0,1240.0,0.01,0.02,0.04,0.03,0.01,1.073899,0.710957
Liberia,167.0,321.0,790.0,0.04,0.07,0.12,0.08,0.02,0.583388,2.221667
Libya,1180.0,52500.0,52900.0,12.96,2.09,10.52,9.12,17.99,21.16552,0.936292
Lithuania,3100.0,4710.0,15800.0,6.16,2.05,3.24,2.47,1.8,6.544654,0.670383
Luxembourg,244.0,583.0,9030.0,0.74,1.59,3.44,2.54,0.74,23.81747,0.371181
Macao,12.8,182.0,909.0,0.28,0.22,0.39,0.1,0.01,2.804601,0.067263
Macedonia,701.0,1750.0,10200.0,6.58,0.45,1.67,1.16,0.36,6.373569,0.825529
Madagascar,1500.0,6060.0,17200.0,0.14,0.21,0.37,0.25,0.09,1.784275,1.285008
Malawi,986.0,1290.0,3190.0,0.09,0.12,0.21,0.14,0.08,0.540474,0.626246
Malaysia,8440.0,37800.0,101000.0,29.86,5.45,23.39,32.21,13.15,7.00427,0.447281
Maldives,9.87,38.6,171.0,0.07,0.05,0.1,0.02,0.0,0.844918,0.143746
Mali,926.0,3630.0,10000.0,0.05,0.08,0.15,0.1,0.06,1.481169,1.535492
Malta,67.5,113.0,2370.0,1.63,0.15,0.54,0.0,0.04,6.636276,0.320197
Mauritania,985.0,1520.0,4450.0,0.35,0.56,0.99,0.66,0.07,2.903289,0.986911
Mauritius,164.0,336.0,854.0,0.69,0.14,0.54,0.25,0.03,1.185365,0.126077
Mexico,61200.0,121000.0,336000.0,87.74,30.88,91.71,94.43,37.44,5.409286,0.410766
Moldova,1250.0,2840.0,10500.0,5.98,2.14,1.39,0.69,0.29,3.380912,1.612913
Mongolia,3840.0,8760.0,9510.0,5.86,0.82,0.87,1.1,0.1,9.541041,2.217547
Morocco,4600.0,11100.0,30400.0,9.66,3.85,6.4,5.79,3.15,1.680049,0.383381
Mozambique,1790.0,1240.0,6690.0,0.03,0.23,0.81,0.02,0.15,0.598581,1.302099
Myanmar,8090.0,9400.0,60500.0,2.29,0.51,2.92,1.39,0.59,1.780776,1.526257
Namibia,1910.0,1540.0,3320.0,0.04,0.64,1.04,0.2,0.03,3.965526,0.672289
Nepal,2180.0,3800.0,25100.0,0.03,0.86,0.64,0.3,0.3,1.420773,1.020273
Netherlands,13500.0,34500.0,184000.0,55.75,48.42,30.82,38.14,14.68,14.87895,0.413951
New Caledonia,92.7,246.0,1090.0,0.26,0.21,0.37,0.5,0.06,7.301037,0.456455
New Zealand,10600.0,28600.0,33900.0,4.12,2.7,10.91,7.22,3.54,19.65497,0.746935
Nicaragua,2510.0,2890.0,4990.0,0.96,0.19,1.17,0.35,0.21,2.208297,0.714639
Niger,1010.0,3680.0,10200.0,0.3,0.17,0.21,0.16,0.05,1.515976,1.936851
Nigeria,19600.0,99500.0,278000.0,5.68,4.16,17.13,9.44,66.56,3.590375,1.273277
Norway,4420.0,18600.0,42100.0,0.63,4.24,12.05,15.45,9.71,14.80343,0.281009
Oman,566.0,19900.0,18800.0,5.38,1.04,2.27,6.24,4.9,17.54869,0.451235
Pakistan,20700.0,92200.0,118000.0,26.22,10.56,22.79,22.65,10.32,1.835417,0.533967
Palau,1.38,1.78,38.0,0.62,0.49,0.88,0.21,0.01,2.326327,0.153439
Panama,1070.0,3400.0,4430.0,0.87,0.31,1.82,1.13,0.3,3.181291,0.348557
Papua New Guinea,536.0,1310.0,2420.0,0.55,0.47,0.65,0.16,0.09,0.849856,0.392519
Paraguay,3900.0,5430.0,16200.0,0.02,0.19,2.96,0.28,0.45,5.245366,0.795255
Peru,5530.0,18700.0,28400.0,3.56,5.24,9.09,7.79,2.67,2.150505,0.345042
Philippines,10200.0,69800.0,55200.0,17.77,5.14,25.12,14.12,7.97,1.892396,0.46192
Poland,26000.0,86900.0,368000.0,179.37,63.73,25.28,80.71,20.99,12.49768,1.051881
Portugal,4230.0,11600.0,51500.0,15.38,5.24,13.69,11.03,5.94,6.607218,0.29527
Puerto Rico,225.0,937.0,2560.0,1.1,0.26,0.02,0.03,0.67,1.000545,0.034305
Qatar,214.0,22900.0,13900.0,6.94,0.14,2.1,8.45,5.18,71.03995,1.416342
Romania,12000.0,23400.0,135000.0,64.77,7.9,11.48,36.71,14.08,7.469808,0.704056
Russia,69900.0,359000.0,1630000.0,941.24,196.06,181.45,202.66,181.12,13.93194,1.123391
Rwanda,684.0,580.0,1900.0,0.07,0.12,0.21,0.14,0.03,0.517872,0.712437
Saint Kitts and Nevis,15.5,22.3,121.0,0.02,0.01,0.01,0.0,0.0,3.665626,0.210614
Saint Lucia,85.1,55.8,247.0,0.05,0.03,0.02,0.0,0.0,2.60397,0.281478
Saint Vincent and the Grenadines,20.1,40.8,180.0,0.03,0.02,0.01,0.0,0.0,2.22698,0.332339
Samoa,33.6,113.0,137.0,0.03,0.02,0.04,0.01,0.0,1.655022,0.421915
Sao Tome and Principe,6.12,23.5,31.5,0.01,0.01,0.02,0.01,0.0,0.474753,0.281292
Saudi Arabia,6300.0,66900.0,230000.0,81.58,3.02,56.87,62.04,25.49,15.82587,0.440352
Senegal,2080.0,3010.0,6500.0,1.04,0.35,0.85,0.36,0.41,1.292433,0.732231
Serbia and Montenegro,3960.0,12100.0,54800.0,35.44,3.95,4.59,7.67,3.17,6.762627,1.265824
Seychelles,10.8,31.4,112.0,0.05,0.08,0.15,0.1,0.0,1.987621,0.129277
Sierra Leone,441.0,667.0,2150.0,0.09,0.14,0.25,0.17,0.09,0.761777,0.782704
Singapore,2340.0,1770.0,45700.0,21.65,0.65,5.11,11.12,3.91,13.97303,0.292967
Slovakia,3150.0,5890.0,46000.0,14.21,9.1,3.52,14.24,4.65,10.21805,0.746719
Slovenia,883.0,3430.0,17400.0,5.58,2.99,4.36,1.93,1.88,10.93492,0.577762
Solomon Islands,83.3,125.0,250.0,0.03,0.02,0.04,0.01,0.01,1.241353,0.549726
Somalia,740.0,5440.0,17400.0,0.06,0.09,0.17,0.11,0.03,2.983598,13.03896
South Africa,21700.0,65600.0,297000.0,175.21,16.52,34.32,43.56,64.61,8.961432,0.968026
Spain and Andorra,23100.0,37800.0,245000.0,63.22,25.47,76.79,52.5,27.18,7.654965,0.295127
Sri Lanka,1930.0,8790.0,11300.0,1.06,0.96,5.07,0.89,0.75,1.196269,0.260564
Sudan and South Sudan,4580.0,19400.0,51000.0,1.01,0.28,2.65,0.17,0.41,2.467084,1.221321
Suriname,193.0,775.0,1580.0,0.34,0.25,0.14,0.03,0.08,5.653494,0.586359
Swaziland,167.0,484.0,1450.0,0.22,0.12,0.15,0.11,0.01,2.144149,0.3194
Sweden,6530.0,13500.0,68300.0,14.22,10.89,20.09,17.22,6.03,9.971983,0.317522
Switzerland and Liechtenstein,2500.0,5880.0,46100.0,2.23,18.6,14.39,7.0,3.06,7.710731,0.171926
Syria,4910.0,29900.0,43400.0,10.9,7.47,8.81,7.07,9.05,5.300811,5.304244
Taiwan,4690.0,10700.0,181000.0,75.51,10.46,29.79,46.6,16.02,9.190525,0.339829
Tajikistan,1100.0,3480.0,2740.0,0.58,1.49,0.14,0.0,0.53,1.251567,1.200352
Tanzania,3480.0,8350.0,23200.0,0.39,0.77,1.2,0.41,0.7,1.138249,0.840985
Thailand,16900.0,95100.0,181000.0,55.38,9.56,51.11,41.07,24.93,4.87456,0.496895
Timor-Leste,75.4,158.0,583.0,0.03,0.02,0.04,0.01,0.0,0.931776,0.886351
Togo,524.0,1140.0,2380.0,0.05,0.08,0.66,0.16,0.2,0.921004,0.723937
Tonga,26.8,63.5,223.0,0.03,0.02,0.04,0.01,0.0,3.254556,0.765032
Trinidad and Tobago,183.0,5060.0,14900.0,3.14,0.15,1.39,3.82,6.22,15.97565,1.185118
Tunisia,2190.0,7220.0,17800.0,4.8,3.31,3.32,3.34,3.01,2.939885,0.452294
Turkey,30200.0,70500.0,194000.0,50.39,31.97,36.99,49.1,24.47,4.955172,0.406716
Turkmenistan,2250.0,20500.0,31700.0,7.41,14.88,4.49,2.71,2.09,12.70178,2.635887
Turks and Caicos Islands,0.25,6.61,10.8,0.0,0.0,0.0,0.0,0.0,1.10537,1.526516
Uganda,2490.0,4420.0,12100.0,0.1,0.16,0.29,0.19,0.15,0.897325,0.923855
Ukraine,22300.0,80900.0,395000.0,156.26,61.55,30.15,95.94,50.95,9.844652,2.118459
United Arab Emirates,1200.0,30700.0,85700.0,19.77,0.25,13.27,39.43,8.21,45.73688,0.445138
United Kingdom,42800.0,122000.0,567000.0,183.4,121.55,120.85,107.86,38.3,12.58895,0.430864
United States,303000.0,655000.0,5530000.0,2241.29,663.2,1577.19,748.44,298.05,24.15385,0.594647
Uruguay,5530.0,6600.0,22400.0,0.7,1.2,2.32,0.91,0.39,10.63913,0.881056
Uzbekistan,6180.0,40800.0,103000.0,33.78,37.78,9.36,14.7,7.56,6.44631,2.92443
Vanuatu,48.0,109.0,313.0,0.01,0.01,0.02,0.0,0.0,2.739102,1.046258
Venezuela,9150.0,68200.0,138000.0,13.72,5.35,34.82,60.19,13.8,9.527151,0.634623
Viet Nam,15400.0,38300.0,82600.0,5.63,6.28,8.0,11.0,6.92,1.78474,0.848023
Virgin Islands,4.01,11.1,52.6,0.01,0.01,0.01,0.0,0.0,3.594721,0.128981
Yemen,2800.0,9280.0,11200.0,2.39,2.5,3.76,1.02,1.51,1.464176,0.406495
Zambia,1950.0,5690.0,6620.0,0.05,0.23,0.63,0.71,0.33,1.50093,0.724348
Zimbabwe,4050.0,10900.0,15500.0,6.57,3.13,2.13,2.62,1.06,2.646188,0.981357
