Country,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Emissions.Sector.Other Industry,Emissions.Sector.Other sectors,Ratio.Per GDP,Ratio.Per Capita
Gabon,150.0,4920.0,15000.0,0.25,0.23,0.31,0.48,2.65,22.87935,1.092437
Gambia,124.0,185.0,577.0,0.03,0.04,0.06,0.06,0.01,1.103003,0.69489
Georgia,3040.0,4130.0,36300.0,13.14,5.82,4.35,11.53,1.32,8.16047,1.273511
Germany,72800.0,151000.0,1080000.0,391.05,254.3,141.57,210.17,77.49,16.65566,0.57049
Ghana,1270.0,2770.0,5510.0,0.0,0.59,1.38,0.35,0.45,0.708327,0.41191
Greece,6760.0,18800.0,68400.0,28.74,7.49,12.3,11.28,8.6,9.328782,0.46273
Greenland,2.94,28.3,161.0,0.0,0.0,0.0,0.0,0.0,3.540841,0.202089
Grenada,8.35,31.1,109.0,0.02,0.01,0.01,0.0,0.0,1.493728,0.239786
Guatemala,1880.0,5340.0,3570.0,0.22,0.43,1.42,0.65,0.82,1.250323,0.255414
Guinea,1280.0,934.0,4480.0,0.16,0.21,0.28,0.29,0.11,1.245061,1.126021
Guinea-Bissau,107.0,242.0,759.0,0.03,0.04,0.06,0.06,0.01,1.174243,0.77241
Guyana,1030.0,1540.0,2300.0,0.23,0.21,0.08,0.03,0.01,6.436068,2.060986
Haiti,966.0,1060.0,4260.0,0.22,0.06,0.34,0.19,0.24,0.941529,0.418484
Honduras,1920.0,2100.0,4550.0,0.04,0.3,0.94,0.63,0.2,1.886415,0.630985
Hong Kong,343.0,1560.0,29600.0,19.87,1.03,3.46,3.4,1.06,5.716951,0.257651
Hungary,12800.0,14200.0,86900.0,29.22,22.15,8.47,19.26,8.31,10.87393,0.741541
Iceland,416.0,473.0,2190.0,0.01,0.63,0.58,0.53,0.44,12.45007,0.457549
India,128000.0,601000.0,547000.0,173.78,63.41,56.98,148.25,61.84,1.562109,0.998136
Indonesia,54800.0,119000.0,184000.0,16.2,17.94,24.46,37.23,22.39,2.084649,0.547778
Iran,18400.0,83900.0,163000.0,27.07,47.83,34.87,34.19,20.01,5.190392,0.461965
Iraq,4300.0,61900.0,60400.0,12.49,5.55,17.26,8.71,16.93,7.772615,0.691072
Ireland,7340.0,14700.0,31600.0,10.21,8.43,4.25,6.22,2.51,15.02536,0.808286
"Israel and Palestine, State of",1720.0,3400.0,30800.0,14.55,2.96,5.73,5.75,1.75,8.50865,0.43962
Italy,28100.0,54500.0,404000.0,107.55,77.67,87.92,89.55,40.9,8.51851,0.310305
Jamaica,443.0,1460.0,4900.0,1.4,0.61,0.94,1.75,0.21,2.85864,0.417177
Japan,31100.0,82000.0,996000.0,298.37,137.1,170.9,265.02,122.94,9.006571,0.357103
Jordan,522.0,1240.0,9970.0,3.19,0.79,2.9,1.8,1.28,3.749719,0.485994
Kazakhstan,19600.0,75000.0,230000.0,77.57,27.69,11.89,96.67,13.16,20.03789,1.646421
Kenya,6270.0,7810.0,22300.0,0.33,0.9,2.55,1.64,0.85,1.720929,0.766476
Kiribati,3.41,15.2,20.9,0.01,0.0,0.01,0.0,0.0,0.588281,0.367679
North Korea,6580.0,27800.0,133000.0,16.86,19.42,3.85,81.46,10.73,8.593526,0.0
South Korea,7710.0,41500.0,202000.0,35.24,64.31,26.91,41.91,34.24,6.03364,0.653072
Kuwait,578.0,12700.0,47300.0,16.67,8.52,9.27,8.69,4.25,31.21374,0.525214
Kyrgyzstan,2440.0,6720.0,21200.0,2.53,5.24,3.78,8.73,0.96,7.308985,2.244065
Laos,1060.0,1170.0,5590.0,0.07,0.04,0.07,0.01,0.01,2.002335,1.210016
Latvia,3090.0,5030.0,21400.0,7.55,3.53,2.78,5.39,1.7,11.22739,1.155423
Lebanon,461.0,1170.0,7690.0,3.11,1.51,2.11,0.5,0.46,3.491758,0.215975
Lesotho,205.0,605.0,1520.0,0.02,0.03,0.04,0.04,0.01,1.528367,1.30221
Liberia,234.0,971.0,1010.0,0.13,0.18,0.24,0.25,0.06,1.01093,0.0
Libya,1010.0,30700.0,26900.0,7.62,0.92,5.91,8.29,8.2,14.27457,0.611162
Lithuania,5800.0,7470.0,34200.0,8.74,7.14,3.95,11.14,3.29,13.08658,0.912043
Luxembourg,227.0,582.0,10300.0,1.26,1.43,1.8,4.93,0.84,29.8319,0.638153
Macao,7.22,91.3,678.0,0.34,0.2,0.32,0.05,0.01,2.520107,0.076726
Macedonia,690.0,1850.0,10100.0,5.83,0.4,0.76,0.84,2.25,6.335521,0.392611
Madagascar,1110.0,5820.0,16500.0,0.19,0.25,0.32,0.34,0.06,2.203486,1.330517
Malawi,713.0,1330.0,3290.0,0.08,0.1,0.1,0.11,0.07,0.65696,0.806882
Malaysia,7130.0,23300.0,39000.0,9.25,1.67,10.38,12.43,6.61,4.197454,0.460938
Maldives,5.67,25.1,60.8,0.02,0.01,0.02,0.0,0.0,0.450857,0.110374
Mali,610.0,2890.0,7930.0,0.06,0.08,0.11,0.12,0.06,1.417504,1.723327
Malta,62.1,91.7,2000.0,1.42,0.09,0.45,0.0,0.04,6.072662,0.888064
Mauritania,429.0,1230.0,3660.0,0.11,0.15,0.19,0.2,0.05,2.846845,0.015685
Mauritius,167.0,318.0,904.0,0.23,0.1,0.35,0.14,0.03,1.347433,0.213052
Mexico,35900.0,122000.0,283000.0,59.45,27.27,71.96,90.78,32.6,5.474072,0.440235
Moldova,1850.0,3920.0,29400.0,0.0,0.0,0.0,0.0,1.51,8.207454,1.666495
Mongolia,3110.0,13900.0,8140.0,6.45,2.45,1.34,3.3,0.32,12.37097,2.549635
Morocco,4790.0,11300.0,20600.0,7.16,2.84,2.9,4.27,1.99,1.560617,0.411651
Mozambique,1310.0,1560.0,5570.0,0.47,0.82,0.11,0.08,0.09,0.648428,2.224532
Myanmar,5280.0,8440.0,55700.0,1.64,0.03,1.24,1.6,0.51,1.793909,1.782344
Namibia,689.0,1340.0,3010.0,0.33,0.45,0.59,0.63,0.03,4.045036,0.132068
Nepal,957.0,3070.0,24100.0,0.01,0.24,0.24,0.26,0.19,1.607414,1.430947
Netherlands,18200.0,37000.0,160000.0,42.04,42.92,23.5,36.89,11.94,14.64397,0.495433
New Caledonia,105.0,262.0,981.0,0.39,0.22,0.37,0.74,0.03,8.389718,0.771459
New Zealand,9990.0,21100.0,34100.0,3.37,2.03,7.75,5.98,1.95,19.70709,0.844348
Nicaragua,2360.0,2360.0,3860.0,0.56,0.24,0.94,0.42,0.17,2.211172,0.586169
Niger,890.0,2390.0,7320.0,0.21,0.22,0.11,0.17,0.03,1.448027,1.597486
Nigeria,15900.0,68100.0,197000.0,5.99,6.19,12.81,6.19,29.22,3.192193,0.689802
Norway,5730.0,11400.0,37000.0,0.63,4.18,10.2,12.56,8.78,12.94149,0.302271
Oman,352.0,11000.0,21600.0,3.21,0.95,1.25,0.91,1.48,20.32662,0.540057
Pakistan,16200.0,54100.0,105000.0,10.93,7.37,12.04,14.85,9.94,1.784473,0.629016
Palau,0.11,1.43,0.96,0.46,0.72,0.76,0.18,0.01,0.175671,0.0
Panama,938.0,3130.0,3230.0,0.67,0.21,1.22,0.95,0.18,3.148369,0.331658
Papua New Guinea,435.0,1410.0,2610.0,0.86,0.52,0.8,0.11,0.04,1.11305,0.695169
Paraguay,1890.0,4120.0,13200.0,0.05,0.11,1.34,0.11,0.28,4.949926,0.88061
Peru,5350.0,18600.0,23300.0,2.5,4.56,7.18,6.67,2.3,2.308625,0.347269
Philippines,8070.0,36300.0,51100.0,9.88,3.08,10.28,9.44,3.84,1.665811,0.454503
Poland,34800.0,126000.0,462000.0,250.66,102.9,25.22,64.86,32.04,16.60581,1.767814
Portugal,4130.0,10000.0,33000.0,8.49,3.34,7.78,8.15,5.28,4.72676,0.281461
Puerto Rico,270.0,919.0,2470.0,0.48,0.33,0.02,0.01,0.58,1.067256,0.047732
Qatar,147.0,16500.0,15200.0,4.62,0.12,1.26,5.63,3.54,75.50456,1.595762
Romania,20700.0,38700.0,213000.0,67.29,37.29,5.55,78.72,24.15,11.69526,0.99204
Russia,134000.0,509000.0,2200000.0,891.81,374.59,210.88,352.22,280.86,19.60418,1.047612
Rwanda,799.0,736.0,2210.0,0.1,0.14,0.18,0.2,0.05,0.555874,0.572017
Saint Kitts and Nevis,14.6,24.4,89.0,0.01,0.01,0.0,0.0,0.0,3.096759,0.276864
Saint Lucia,30.5,52.1,187.0,0.03,0.03,0.01,0.0,0.0,2.061077,0.316261
Saint Vincent and the Grenadines,34.0,37.9,108.0,0.01,0.01,0.0,0.0,0.0,1.701806,0.352957
Samoa,32.3,105.0,138.0,0.05,0.03,0.05,0.01,0.0,1.709466,0.506811
Sao Tome and Principe,5.18,26.6,25.6,0.01,0.01,0.01,0.01,0.0,0.534166,0.261195
Saudi Arabia,5380.0,47200.0,146000.0,50.87,1.53,45.43,32.36,15.77,13.66562,0.360845
Senegal,1680.0,2290.0,5400.0,0.81,0.13,0.65,0.48,0.21,1.359132,0.733772
Serbia and Montenegro,4350.0,13000.0,59500.0,39.06,4.58,5.23,5.67,4.99,7.705371,0.416608
Seychelles,16.8,32.1,237.0,0.05,0.07,0.09,0.1,0.0,4.084145,0.352468
Sierra Leone,408.0,884.0,2480.0,0.15,0.2,0.26,0.27,0.03,0.934159,0.766513
Singapore,691.0,1310.0,18500.0,8.18,1.27,3.58,4.2,2.28,7.275011,0.265995
Slovakia,4130.0,7120.0,59600.0,15.05,14.19,3.58,20.68,6.1,13.57827,0.940553
Slovenia,1200.0,3690.0,12600.0,2.85,1.34,2.64,2.36,3.01,8.832173,0.279352
Solomon Islands,68.3,106.0,404.0,0.05,0.03,0.05,0.01,0.0,2.019314,1.18406
Somalia,1080.0,5600.0,18200.0,0.16,0.21,0.28,0.29,0.05,3.543595,429.8243
South Africa,16600.0,57000.0,258000.0,136.62,11.1,27.49,59.53,65.43,9.421076,0.990213
Spain and Andorra,22200.0,33200.0,203000.0,59.29,21.39,47.93,49.51,24.44,6.610627,0.322362
Sri Lanka,1800.0,4560.0,12600.0,0.51,0.54,2.51,0.41,0.54,1.138926,0.322666
Sudan and South Sudan,3250.0,12800.0,36100.0,0.48,0.12,2.02,0.39,0.22,2.175125,1.300592
Suriname,188.0,944.0,1470.0,0.25,0.24,0.08,0.03,0.03,6.774622,0.622486
Swaziland,476.0,511.0,1330.0,0.2,0.21,0.11,0.16,0.01,3.023713,0.586433
Sweden,6650.0,13600.0,63400.0,11.6,13.21,19.69,13.52,5.35,9.932805,0.34289
Switzerland and Liechtenstein,2650.0,6330.0,43900.0,0.71,19.11,12.6,7.59,3.86,8.094238,0.184942
Syria,3830.0,22500.0,30300.0,3.8,6.81,5.6,7.59,7.46,4.984918,3.496993
Taiwan,3430.0,11100.0,98200.0,28.17,10.06,14.17,33.58,11.52,5.745607,0.370211
Tajikistan,1220.0,4340.0,12100.0,0.92,9.38,0.51,0.0,1.33,3.655446,1.034243
Tanzania,1900.0,7460.0,19800.0,0.24,0.29,0.66,0.35,0.35,1.255278,0.91804
Thailand,12900.0,96300.0,57600.0,15.63,6.17,17.65,10.54,7.59,3.089972,0.617003
Timor-Leste,66.5,86.8,406.0,0.05,0.03,0.05,0.01,0.0,0.800101,0.0
Togo,437.0,703.0,1720.0,0.04,0.04,0.45,0.0,0.18,0.822976,0.62533
Tonga,21.4,72.3,6.73,0.02,0.01,0.02,0.0,0.0,1.063498,0.293144
Trinidad and Tobago,166.0,9270.0,12100.0,2.42,0.13,1.72,2.9,10.94,18.00265,1.3216
Tunisia,2030.0,5410.0,12300.0,3.43,1.99,2.2,2.35,2.23,2.564908,0.465499
Turkey,27800.0,51900.0,130000.0,27.68,28.75,25.15,32.15,15.32,4.09975,0.410004
Turkmenistan,2470.0,28100.0,40500.0,6.05,20.74,1.7,8.92,1.07,20.8542,2.616055
Turks and Caicos Islands,0.15,3.42,5.95,0.0,0.0,0.0,0.0,0.0,0.930854,1.655912
Uganda,700.0,3210.0,9100.0,0.08,0.11,0.15,0.16,0.06,0.828634,1.159666
Ukraine,54300.0,113000.0,822000.0,268.38,95.57,53.4,277.4,141.9,19.3228,2.049589
United Arab Emirates,658.0,32300.0,52100.0,10.21,0.16,10.14,23.72,7.87,54.46177,0.486596
United Kingdom,57300.0,134000.0,597000.0,221.21,120.72,106.45,114.21,38.46,13.90996,0.59298
United States,285000.0,664000.0,4900000.0,1700.25,634.56,1359.27,938.65,262.08,23.834,0.706687
Uruguay,3580.0,6160.0,20700.0,0.21,0.94,1.39,0.79,0.26,9.986046,1.101302
Uzbekistan,9350.0,31100.0,105000.0,34.27,50.5,4.1,7.04,8.59,7.621622,2.638276
Vanuatu,74.0,80.3,231.0,0.05,0.03,0.05,0.01,0.0,2.832367,0.99902
Venezuela,9230.0,47300.0,99700.0,17.24,4.77,28.25,33.73,15.57,8.47527,0.523013
Viet Nam,9160.0,24000.0,68400.0,6.63,2.62,3.73,8.61,2.21,1.589554,1.190696
Virgin Islands,3.39,9.06,38.7,0.01,0.01,0.0,0.0,0.0,3.507868,0.313776
Yemen,1960.0,3960.0,6180.0,1.03,0.75,3.52,0.35,0.54,1.137827,0.328287
Zambia,3190.0,5840.0,6190.0,0.13,0.32,0.76,1.51,0.48,2.036996,0.865449
Zimbabwe,4140.0,10600.0,15600.0,6.43,1.95,2.09,3.93,1.21,3.262451,1.499131
